elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
49404,100000,-1.22113804e+36; -1.19394443e+38,3.22349756e+38; -2.92839945e+38
50829,100000,-2.64914474e+38; -2.8631915e+38,3.24556705e+38; -1.25907155e+38
50219,100000,7.18967813e+37; -2.55559943e+38,5.58870692e+37; 2.05451297e+38
51188,100000,8.52476204e+36; -2.1667615e+38,-1.8619356e+37; 2.942501e+38
49727,100000,-2.4294972e+38; 3.32936626e+38,1.61384608e+38; 1.01861608e+37
48544,100000,-2.44053692e+38; -5.32584943e+37,1.82441207e+38; 1.35298417e+38
59920,100000,2.03977316e+37; -5.54796209e+37,-1.18579009e+38; 3.06616508e+38
64365,100000,-1.89786969e+38; 2.73348752e+38,1.52807613e+38; -1.18455022e+38
51447,100000,3.04620273e+38; -2.45820512e+38,-1.50742296e+38; 2.02735036e+38
50297,100000,6.41452095e+37; 6.56277547e+36,-2.32408323e+38; -2.84881655e+38
47786,100000,3.2533415e+38; -5.14425189e+37,3.7223419e+37; 1.43892855e+38
52042,100000,-3.15040543e+38; -2.79520547e+38,-1.83812582e+38; 7.06102275e+37
50647,100000,-1.0536303e+37; -2.50684559e+38,-1.8306836e+38; -2.47357189e+38
49019,100000,-2.78451664e+38; 2.47255919e+38,-2.43880297e+38; 2.67379355e+38
50306,100000,-2.19988085e+38; -3.22988043e+38,3.1745452e+37; 2.79103866e+38
50856,100000,-9.37311058e+36; -1.36781924e+38,7.0685531e+37; 7.68288244e+37
52627,100000,8.67588589e+37; 8.92100591e+37,3.30480101e+38; -3.28247394e+38
50383,100000,-1.39017035e+38; 3.12732709e+38,3.06116323e+37; 1.93380018e+38
49727,100000,-2.48643013e+38; 5.29734047e+37,1.18517999e+38; -2.07602267e+38
49798,100000,-2.55356227e+38; 1.85003728e+38,-3.17149569e+38; -2.67042302e+38
49562,100000,-2.0323447e+38; 1.33588296e+38,1.08869799e+38; 1.21983178e+38
48710,100000,-1.19546642e+38; 1.2512827e+38,3.36746778e+38; 2.73485019e+37
49505,100000,-1.45284725e+38; -1.64324168e+38,-2.67383574e+38; -1.36626733e+38
50154,100000,-4.68701589e+37; 2.74264853e+37,-1.52787057e+38; 6.29968727e+36
50149,100000,1.18656558e+38; -3.00378065e+38,1.6571218e+37; 2.48368774e+38
51854,100000,-2.89680838e+38; -2.6418451e+38,-3.3163559e+38; 5.67824919e+37
59657,100000,3.31527079e+38; -3.02319193e+38,2.69372913e+38; -2.38128596e+37
60351,100000,-1.08055227e+38; -8.10220605e+37,5.51450892e+36; 1.00206861e+37
53117,100000,-1.34915283e+38; 8.27374047e+37,6.22289477e+37; 4.29097294e+37
62481,100000,-2.44596631e+38; -9.23782121e+37,2.88899742e+38; 2.12595025e+38
52674,100000,5.10209243e+35; 1.85808858e+38,2.18668775e+38; -2.29406425e+38
50139,100000,-1.14911117e+38; 9.86136941e+37,-2.98817617e+38; 2.38607662e+38
63401,100000,2.59141046e+38; -2.5079021e+38,3.14567071e+38; -3.47474692e+37
51250,100000,1.25835801e+38; 3.85495019e+36,1.99853514e+38; 2.18519375e+38
59175,100000,-3.3404832e+37; 2.04224292e+38,-4.99024755e+37; -2.48749495e+38
55300,100000,-5.51712269e+37; -2.11539894e+38,-2.2529011e+37; 1.98197293e+38
52050,100000,1.15198783e+38; -3.03143125e+38,1.76624354e+38; -1.37082519e+38
50480,100000,2.32420553e+38; 1.53627459e+38,-1.50345719e+37; -3.275311e+38
49786,100000,-2.59165101e+38; -2.92302461e+38,1.81961407e+38; -8.3737633e+36
50254,100000,3.12004976e+38; -3.13374668e+38,-2.88713347e+38; 4.41282915e+37
50207,100000,3.37060871e+38; -3.39555182e+38,-1.60258873e+38; 3.06954393e+38
49790,100000,2.70992687e+38; 1.15203136e+37,1.94059438e+38; -3.01389635e+37
49533,100000,-6.07570735e+37; 2.03534771e+38,4.87839412e+37; -4.95818765e+37
53243,100000,-4.81183638e+37; -1.15381722e+37,1.11024835e+38; 2.47089989e+38
