runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
4,3335,20955,250000,211546357430943,-7778452128882748
4,3274,20398,250000,868010793125329,6502151363987623
4,3277,22679,250000,-4038557212822252,4997949620928500
4,3275,20486,250000,4294251336770513,4632249023671088
4,3269,20516,250000,-5684580367574746,-2510549382683560
4,8545,23300,250000,6804127504915147,5343009909870487
4,3303,20529,250000,3063116275010903,-2321877053950878
4,3332,20412,250000,-839901150095225,6059507657721351
4,3387,21467,250000,2600595629027037,-6015707447924737
4,3277,20979,250000,-2286373272098101,-5440777951539392
5,3299,19849,250000,3900012150104188,-5447129621495835
5,3384,20255,250000,-6701595225199863,1355217486325537
5,3293,20447,250000,-7459814763938577,8888561709564209
5,3311,20259,250000,-8327933918995784,-6402763551407298
5,3375,20396,250000,853921625930676,7641527907788202
5,3270,20210,250000,-4071694481984909,5133458123684898
5,3269,20275,250000,3260056990695745,7982579558200592
5,3406,20283,250000,-422153139914208,-5789357206204754
5,3288,19932,250000,-2872976220594860,-4672541339917164
5,3271,20328,250000,2528985182193575,6298374842896249
5,3272,20010,250000,1289462770210624,-7639652713536300
5,3274,19907,250000,2738401481550814,-1142085063917336
5,3284,20533,250000,-423167005541552,5396248228375173
5,3357,19971,250000,-997250911433229,-2564828796065540
5,3296,19887,250000,7025552840273213,1702789170481782
5,3267,19852,250000,6841755036722703,-4847333875487858
5,3347,20009,250000,-1687058174124127,-7267529832120810
5,3273,19750,250000,6897832674313042,-6552366501214470
5,3344,19866,250000,7887262422363537,-4241920915830170
5,3351,20210,250000,-2246767222221378,8440579416420427
5,3275,20011,250000,-98228828555169,-4272878049125604
5,3283,20263,250000,6151646743985904,6885716258586533
5,3271,20453,250000,-2952681073303786,-1362553827319122
5,3266,20160,250000,4400215950595931,3395414123596831
5,3288,21868,250000,8096693749619904,2251919928870193
5,3332,20281,250000,829436863615807,3394355353191766
5,3298,20586,250000,-8852317377288120,-3369481126979357
5,3292,20732,250000,4865924489155261,-514928449492415
5,3299,21472,250000,-1156349405973748,7015627107953419
5,3275,22078,250000,-2400859978352072,691783163633302
5,3299,21031,250000,-4249884281410862,1597291438356623
5,3349,21994,250000,1687584492471488,8794244928604479
5,3334,20835,250000,5906438680336151,-4340028942031937
5,3319,19877,250000,5778254158436535,-2596996371950503
5,3314,20092,250000,-1477528025076913,-988090096585033
5,3293,21058,250000,8191564425779235,-5652097840960890
5,3329,21451,250000,-5628906176619478,-5846609596166918
5,3339,19791,250000,7986223122761638,-5690951136350478
5,3362,21103,250000,-3002578705299666,-8671962024003144
5,3304,22262,250000,2524139923214413,3981005586008558
5,3341,21531,250000,-2874429836483831,4708669896219967
5,3280,19721,250000,6797145083070563,-3536136249292793
5,3248,20199,250000,2027772428835506,7608218281423536
5,3357,20312,250000,8383519293483941,8600714499479083
5,3337,20688,250000,-8550328082825600,2127428591848295
5,3249,20087,250000,1822120583467403,-5094510625859703
5,3287,19795,250000,1992059998901876,-8331245307468499
5,3305,20464,250000,-8080527300007282,8974692233559235
5,3349,24184,250000,3760421073862022,4961644937543912
5,3387,20289,250000,-1237168887614417,6371380890306822
5,3271,19836,250000,7867181291662704,-4664589731049746
5,3244,20222,250000,-4464310585012216,1575657987552389
5,3279,19961,250000,-7609052105636957,-8869746795444073
5,3271,20131,250000,-8021302564908825,-2878511446164232
5,3320,19734,250000,1499159685525947,-2994292183129557
5,3336,20095,250000,-4611512369888016,3496431741938596
5,3273,19862,250000,3797942007250884,-2676018985862783
5,3247,19901,250000,5413865373777985,2463191618431901
5,3272,19977,250000,5831494859867434,1119444421332787
5,3282,20148,250000,6978971685895037,4400247997452180
5,3375,20285,250000,-3983313741059902,8322544751922202
5,3357,20479,250000,-7075088338803403,-3677015509238596
5,3286,19952,250000,2469375375164070,-2656914240782801
5,3248,19989,250000,6847402176257136,2865946549713316
5,3281,20628,250000,-7261631466424782,7622771078344671
5,3271,20389,250000,396354124947638,2164694933131574
5,3249,20201,250000,-3689198035318264,6394537258312503
5,3437,19695,250000,8234955277540787,-39162248603957
5,3277,20155,250000,-5368388432564615,5554343019714923
5,3245,19894,250000,6870038215721659,3183002371761182
5,3330,33618,250000,8041242689387991,-5628014568599068
5,3282,33515,250000,5970381212246952,-248138381528083
5,3312,33447,250000,6635265149609667,-802687467695241
5,3395,33636,250000,-7220504885456219,-1953758349642470
5,3282,33717,250000,5960290304602768,6140939802714103
5,3262,33770,250000,-7780758531839694,7140155090196621
5,3324,20558,250000,16463621850710,-1670033210992577
5,3287,19628,250000,-1374390287448526,-4808217878359266
5,3255,20309,250000,-7934163131835314,-7477670299076474
5,3345,20153,250000,-6840706321148773,-2296216962171002
5,3281,20376,250000,6331351858465649,7791150926583448
5,3257,20559,250000,-199930284856118,7748722051975140
5,3303,19833,250000,-358675635891931,-4386700562377339
5,3277,20411,250000,5562495712333261,5604487218180014
5,3249,19877,250000,7565674252162880,1971327270199334
5,3362,19745,250000,888849999118461,-551820148455935
5,3298,19649,250000,5697994367962029,1601139478499752
5,3245,19869,250000,-2262250464520565,-3829373382877883
5,3338,22974,250000,-5356975735411009,5052029976914268
5,3333,21547,250000,1432880061053268,3516378150805056
5,3308,26870,250000,-1119765580505766,8585720969192500
5,3414,21075,250000,4087681738572946,1908895195437697
5,3351,21199,250000,4360465070876430,-7045640175610558
5,3363,22722,250000,-8720220658255867,-2687798586818398
5,3303,22466,250000,-5405600802779296,8808270466235975
5,3339,23932,250000,7184865907565104,-7705807632725224
5,3244,21135,250000,-1631859713399393,-6943008637104766
5,3361,21732,250000,-346946156462806,-3051512589358049
5,3306,23873,250000,-1699129215679718,5846683394184003
5,3245,22802,250000,3982980511895224,-841656318854853
6,3290,20413,250000,534850210615763,6328479430669085
6,3299,20281,250000,-8845329044801250,-7952221993190716
6,3281,21533,250000,-4788050446088428,4804726347123836
6,3292,20457,250000,-3979465140472433,-918403171562367
6,3282,20158,250000,7385439822995446,-253782352812492
6,3273,20171,250000,1512371251695978,-5088339816311911
6,3249,20522,250000,-1414137707641353,8998267846527582
6,3279,20192,250000,-4185995399560619,5255513524881529
6,3287,20292,250000,6634472939119886,617428922167884
6,3267,20126,250000,8898067432025935,-8937493399093974
6,3290,20542,250000,-6417940427759917,1253278128128883
6,3279,20231,250000,-4337892414504624,-290602699652430
6,3249,20283,250000,5313097093853314,-1980325352152980
6,3276,20986,250000,1284204297379987,-499691169175686
6,3284,21205,250000,-2017996121183288,4240216833124001
6,3280,20412,250000,1980870163309589,6487580246243389
6,3341,19996,250000,-4922717692141693,-6526987332134266
6,3354,20095,250000,-7837193151427583,-8480622654903958
6,3292,20283,250000,-5841578662892472,5840502172700799
6,3289,20426,250000,-1498752971172058,-4099022954546986
6,3357,20529,250000,-4501121493605411,-88665214679685
6,3253,20708,250000,-5887988070143835,5378431865227646
6,3291,20486,250000,6267768304149760,5156405848892083
6,3490,20469,250000,-2275518704645991,4472644729967948
6,3274,20107,250000,5762357578666520,-130639594858119
6,3358,20294,250000,263766933948540,-8544670228056406
6,3272,19938,250000,-4543729258894428,-4773478368207933
6,3245,20060,250000,-1847607775477557,-3017584476143376
6,3293,20212,250000,8001078615906833,-7647712436146500
6,3315,19944,250000,-7095232645164014,-7707256411227073
6,3259,20034,250000,6168264731859585,4434308351751318
6,3270,20237,250000,-8549195415364279,-1664881963713133
6,3279,19887,250000,3548622941472647,2571617828919231
6,3319,20053,250000,1933610566333341,-7293324685125685
6,3326,20187,250000,-2821212631719877,4866183609324458
6,3367,20319,250000,-1303717931961169,-2279067755799395
