runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
6,3599,26024,250000,2212173564,3166916123
6,3524,27298,250000,4155776286,1259356565
6,3690,24988,250000,566374252,3938944136
6,3915,26924,250000,1766409217,1709469574
6,3821,25507,250000,3063941103,616107600
6,3608,25675,250000,3484610882,2161809021
6,3702,25910,250000,987703370,1660955760
6,3498,26846,250000,990482807,1792407298
6,3587,34236,250000,2523770490,3954042255
6,3660,25994,250000,3496508130,2410406544
6,3502,26181,250000,1277413187,3696393826
6,3538,24846,250000,4215994833,2605024312
6,3541,25576,250000,1920850599,1457503159
6,3456,24681,250000,842897654,1018749517
6,3798,27876,250000,4292014551,3523568364
6,3590,27334,250000,866869045,2750955027
6,3593,27576,250000,3546702699,1933605795
6,3643,29579,250000,1419610561,1764117226
6,3610,26438,250000,1848986711,597739291
6,3484,25354,250000,3616762091,410437191
6,3625,25451,250000,2719444681,2981985549
6,3682,26517,250000,4111281748,3834795638
6,3591,27386,250000,1443903752,640290062
6,3528,25544,250000,2844996559,1010192387
6,3544,25261,250000,4197132547,4062320136
6,3470,28658,250000,2568861970,1287094544
6,3562,26903,250000,2230730959,1099112585
6,3888,27601,250000,3468398663,1906742660
6,3560,26080,250000,2874547559,1895989385
6,3765,28295,250000,1317360411,233448063
6,3579,26763,250000,392337470,1084371412
6,3502,26391,250000,627521535,1416321012
6,3570,25196,250000,4024218622,1976166570
6,3585,26824,250000,3463514806,3103324060
6,3507,26426,250000,2080266939,2667165814
6,3519,25562,250000,2534828317,2843405748
6,3500,25626,250000,1109594684,3288507309
6,3588,24147,250000,1496778097,3215415158
6,3502,26506,250000,1249234651,957907759
7,3420,26810,250000,1367609733,4015870797
7,3675,24894,250000,3924106401,1677691164
7,3712,24816,250000,1410803362,993375402
7,3538,25370,250000,3279566771,491280733
7,3485,26839,250000,3168022365,4220405858
7,3555,26628,250000,2484306868,3118216899
7,3579,27411,250000,1542847223,3513992013
7,3451,25024,250000,2471563905,4244387215
7,3945,25410,250000,2695368385,3235970297
7,3449,25526,250000,685921356,1472546923
7,3678,26352,250000,781567795,2276084176
7,3588,27853,250000,905706100,249411430
7,3506,25641,250000,1758746534,3180154940
7,3821,25274,250000,27820946,3299540957
7,3638,25330,250000,1430672249,2778223137
7,3368,24357,250000,894487191,3650597914
7,3454,25240,250000,1884315961,4257888021
7,3464,27395,250000,3625720681,3017450008
7,3376,24736,250000,2922953658,2299045294
7,3508,26313,250000,1380416565,3385415808
7,3651,24222,250000,589030084,3917933363
7,3508,24895,250000,2805951837,2060325469
7,3738,25129,250000,903523860,15256314
7,3688,25533,250000,784940798,1361525109
7,3507,25210,250000,3958835221,3433968481
7,3749,25878,250000,1459937764,965987540
7,3824,25623,250000,2496040172,3446854108
7,3796,24992,250000,2356348616,3975099702
7,3568,24118,250000,1177448889,2919308835
7,3536,24315,250000,3468381022,1603948001
7,3556,24299,250000,809178778,702889847
7,3599,24288,250000,879792484,1001787904
7,3681,24299,250000,4014962157,3322031761
7,3554,24536,250000,1693184095,4240657158
7,3592,25740,250000,559302854,2528033717
7,3648,24712,250000,867375663,4046180760
7,3528,24856,250000,1230255485,3660226274
7,3533,24612,250000,2953408831,410508763
7,3539,24863,250000,2405657627,3761727371
7,3627,24784,250000,1848283962,2701564525
7,3749,25441,250000,4031542111,1732211479
7,3590,34288,250000,423979327,4075564140
7,3561,28533,250000,4291542001,1333982600
7,3469,23948,250000,2765583553,2871716133
7,3691,26127,250000,1929340630,1140032730
7,3603,30292,250000,4286267951,2105674797
7,3568,24088,250000,2795069826,3884028030
7,3553,26045,250000,4024428905,2188526927
7,3558,30611,250000,150990631,526308127
7,3546,25038,250000,189611071,2202229778
7,3593,24574,250000,4094529982,164421008
7,3587,24801,250000,4161345048,1481600561
7,3507,24528,250000,2909632249,3950570350
7,3430,27804,250000,2649348609,2836336291
7,3629,24583,250000,588799399,4273631178
7,3591,25366,250000,4473082,3344559557
7,3550,26064,250000,3890847073,2876376538
7,3481,24991,250000,1990504248,3074645337
7,3641,24816,250000,2142572514,3299854562
7,3555,24205,250000,1146363315,3830605830
7,3504,32886,250000,1260051194,4284207321
7,3660,24620,250000,4215369412,3699444870
7,3630,24130,250000,148570492,3040001811
7,3601,24148,250000,329925119,2683234599
7,3617,25499,250000,2663667781,2009935195
7,3460,24017,250000,254115753,2487427303
7,3711,24269,250000,2394913217,4066282753
7,3531,24552,250000,1072176419,661452188
7,3530,24603,250000,3475415782,2085082228
7,3454,24019,250000,135502647,2769958176
7,3560,25379,250000,2785801205,1719745726
