runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
2,4276,36294,250000,886883669,3954893470,3458758090
2,5549,34775,250000,1135665998,328614401,383897451
2,4319,33543,250000,1009188442,3291033251,3193123475
2,4201,35777,250000,1575173410,992156625,2673507475
2,4870,33039,250000,2023720205,1743953815,3691986987
2,4074,33047,250000,681634235,624251860,166597987
2,4014,31535,250000,2071793884,4204523294,1862516679
2,4111,34578,250000,660041242,4002178333,1153037474
2,4158,34233,250000,334380458,3176255081,2804732010
2,4098,29937,250000,1146728948,2244722972,2447669142
2,4103,30991,250000,551945145,4015513114,244087786
2,4033,33022,250000,3168196542,1200862178,3072480204
3,3276,26214,250000,2895453341,1462312523,2673658579
3,3275,27160,250000,2600142660,334089950,4029725614
3,3268,26642,250000,3114702611,2659080018,3606905800
3,3266,26269,250000,2610801240,2153716055,4170507973
3,3277,26585,250000,2911197887,2714865099,2440740710
3,3254,25567,250000,2690464542,2061665348,414621480
3,3302,26212,250000,564258240,3977810795,2457140115
3,3323,26309,250000,1659912905,2301629858,1183499671
3,3269,25671,250000,2158055097,1277676687,3788262759
3,3272,25361,250000,745011749,3716746742,3239271515
3,3271,25276,250000,534253889,748820032,2403381423
3,3266,25442,250000,611780938,3834842071,2996111631
3,3275,25470,250000,3198558073,1408539757,532036552
3,3274,25597,250000,2698212095,1936720522,2748239177
3,3269,25722,250000,1700522867,1651819924,1155282192
3,3274,25308,250000,955566290,1921535634,1505958034
3,3286,25780,250000,2613030666,850981211,1809921363
3,3249,26495,250000,1443911487,3751295636,2721205526
3,3286,26202,250000,1187540270,4278101466,3820470297
3,3276,26194,250000,2393046635,3382225023,878090505
3,3262,26398,250000,3990563714,2386406732,4196273415
3,3312,25584,250000,433211318,2124459950,2396428039
3,3276,25500,250000,3498776414,34095169,959097997
3,3250,25378,250000,2425752596,2814683054,3028220459
3,3287,26322,250000,2186508568,1149135122,1278775622
3,3300,26150,250000,2662851291,2430276297,456713303
3,3244,25502,250000,904360981,3553981931,2772094208
3,3497,25649,250000,1100426788,1460377613,4184443226
3,3266,25592,250000,2559440159,3975016934,2448354878
3,3383,26134,250000,3028280005,163092916,945042482
3,3274,25262,250000,3447727576,904463569,4035487410
3,3287,25211,250000,2499189012,3922481628,2736442937
3,3248,25399,250000,1955036823,764088671,125076119
3,3296,25094,250000,3634278459,3266063165,921218565
3,3272,25394,250000,715943792,2193889942,2419769637
3,3293,25348,250000,2103631065,1197525275,2165007318
3,3325,25291,250000,1403305464,1667140702,1504822106
3,3354,25019,250000,751961374,1536049006,3744270563
3,3269,25538,250000,830008320,4203544338,834311549
3,3289,25285,250000,2833580410,2885754118,2084489021
3,3307,26222,250000,176249902,2218775394,2613789322
3,3271,26267,250000,2937061469,1544894188,1885819707
3,3393,25679,250000,1096606121,2967373665,1808527405
3,3348,25278,250000,3150937747,3200002639,1469786087
3,3249,25771,250000,741920727,4106605671,2035866281
3,3359,25697,250000,2075395721,2087250924,3407193049
3,3290,25550,250000,1106073353,3069399728,3508831207
3,3275,26432,250000,2413339998,2036014029,2055569761
3,3309,27288,250000,3186405108,2471338954,1184102735
3,3300,25512,250000,2790616341,2361391331,1436367011
3,3297,25272,250000,564495912,3395717994,1078631746
3,3339,25180,250000,2780198001,1998620974,423360278
3,3282,25267,250000,3321981327,1665751477,79679359
3,3259,25301,250000,3953671939,3297277972,2669729329
3,3296,25201,250000,3985946386,1727014755,3991522892
3,3279,25131,250000,592121935,847123767,2688303768
3,3279,25883,250000,104453589,1388693762,2590416443
3,3283,25735,250000,3522068798,860874633,1613767095
3,3279,25566,250000,1450422191,2780397330,440503627
3,3271,25641,250000,518234706,3248595700,2184730818
3,3274,26054,250000,1413704383,1147503385,4209164428
3,3295,25663,250000,2224453274,3109343599,2450821906
3,3263,26028,250000,1876275451,1961371891,2744464830
3,3279,27043,250000,428272964,371852064,1549420455
3,3411,25781,250000,3799480973,2119459969,2441338918
3,3306,25833,250000,2675104925,3309025336,502442032
3,3281,25747,250000,4138993352,3588987447,269065668
3,3303,25552,250000,3728764662,2918449433,1592755135
3,3331,25583,250000,4263479645,1960396475,2858058493
3,3303,25460,250000,1245590484,3476498388,813191224
3,3294,25550,250000,2368402131,3010781847,1949192723
3,3255,26283,250000,4115396028,2331976810,704370264
3,3270,25453,250000,20938807,3971664929,1696680402
3,3281,25520,250000,2564036393,3553983721,1283256467
3,3257,26777,250000,4021588923,2261736814,2169769153
3,3275,25073,250000,3120007455,4172454097,2107467461
3,3275,25559,250000,2408406465,3214269243,2971196843
3,3272,25195,250000,2764622996,344246739,3999660818
3,3277,25274,250000,3085695045,3764776603,1492288542
3,3282,25260,250000,1821481775,2161113641,2581393852
3,3269,25169,250000,1551342579,784470334,3066995796
3,3274,25118,250000,4061861111,2059962682,3990904479
3,3266,24995,250000,1589763654,4255241364,2024136908
