runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,4184,28583,250000,-1.4195741878376552e+308,-1.2614275993875656e+308
3,4212,28754,250000,3.5491048329990564e+307,-4.797979853496892e+307
3,4393,26754,250000,-5.675904756654582e+307,1.0830839933730528e+308
3,4203,25989,250000,1.5173045459963212e+307,-1.3848790261768219e+308
3,4006,29201,250000,1.7127085554524965e+308,-1.4075725903215759e+308
3,4012,31072,250000,1.6655668476679085e+308,-7.659224432285541e+307
3,4370,26353,250000,9.154647312315198e+307,6.715546543802899e+307
3,4188,27615,250000,-1.4111663104749734e+308,-1.1829385502918257e+306
4,3287,17533,250000,6.311479500632399e+307,-1.0011900206499243e+308
4,3285,17515,250000,1.2071105092375934e+308,9.753925977864469e+307
4,3279,17618,250000,5.446216010374443e+307,-1.4062471904284313e+308
4,3274,17497,250000,-4.261911542701043e+306,-1.3622656486592595e+308
4,3274,17412,250000,-1.160518635620858e+308,2.9131568432869197e+307
4,3259,17944,250000,9.841170637341584e+307,-1.5614603808703393e+308
4,3284,17525,250000,-1.7898179754607678e+308,-2.60412119158604e+307
4,3319,17612,250000,-6.032807418066188e+307,1.2770730256125165e+308
4,3259,17407,250000,-7.676478686317046e+307,-1.3621193172019347e+308
4,3276,17327,250000,1.6854461762747687e+308,-9.33699642604757e+305
4,3280,17361,250000,8.205089967875094e+307,-1.4330043523363548e+308
4,3247,17503,250000,4.973799674819511e+307,-1.6533949083073225e+308
4,3275,17446,250000,-1.7859774775925216e+308,1.5423896170201646e+308
4,3282,17422,250000,5.79552306948335e+307,1.4525594341476811e+308
4,3244,17391,250000,1.5680049037197896e+308,-5.029106415551001e+307
4,3272,17406,250000,5.12155043764244e+307,-1.3896844137138452e+307
4,3272,17520,250000,2.4966130728976823e+307,-1.0829849034266697e+308
4,3265,17330,250000,-5.157744557361613e+307,1.9770786822969913e+307
4,3267,17451,250000,-2.42990826919246e+307,-1.2554779211768315e+308
4,3268,17236,250000,-1.2709416961156448e+308,9.618611308384249e+306
4,3246,17348,250000,-3.158804528080824e+307,1.2756302970293825e+308
4,3274,17371,250000,-8.844458293466167e+307,-3.086695787180034e+307
4,3301,17362,250000,-8.624377360356834e+307,1.6817938201999375e+307
4,3244,17445,250000,1.23748641995657e+308,8.710279171685981e+307
4,3268,17307,250000,8.812431430429734e+307,-2.367432990756464e+307
4,3279,17454,250000,-1.0402046799356721e+308,1.7901363626742829e+308
4,3247,17375,250000,-5.925301341856541e+307,-5.929868701882124e+307
4,3271,17569,250000,-1.6942368224025163e+308,9.998629251172068e+307
4,3277,17628,250000,2.6719982751867407e+307,-1.5885025330913728e+308
4,3244,17494,250000,1.1914967522944081e+308,-5.192550734295216e+307
4,3266,17386,250000,5.515475755237104e+307,7.676157998316885e+307
4,3291,17761,250000,-1.6845741244193175e+308,6.95917483040246e+306
