runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.source.buffer,param.sourceoffset.integer,param.count.integer
44,3025,28471,10000,buffer: 0x5e044178882b09e3,27,buffer: 0xb8a5ca2344600ae3,79,107
44,3019,27744,10000,buffer: 0xf29a6cc7a974eb63,218,buffer: 0xe40841afaa246363,2,54
44,3031,28351,10000,buffer: 0xe3881aaf3b1c8ce3,242,buffer: 0x3a8c11c88f91b843,92,34
44,3013,27538,10000,buffer: 0x83f4eb08e3a6ada3,194,buffer: 0xcd82d57607fb4763,0,4
44,2968,27723,10000,buffer: 0x6345af42d367aea3,138,buffer: 0xa4556ca777e63163,33,112
44,2975,30545,10000,buffer: 0x652c14dae21663e3,142,buffer: 0x3e3e833e4bc65323,127,106
44,2974,28056,10000,buffer: 0xb9f659d176548a63,194,buffer: 0x55b451bcbeff80a3,37,100
45,4888,45327,10000,buffer: 0x99640fe118ddae1a,215,buffer: 0x8c4fd29e07d90f7a,1,52
45,5740,57941,10000,buffer: 0x530526f26e9140da,76,buffer: 0x069fce535121a89a,50,82
45,3896,58936,10000,buffer: 0xc8e70d8e87e2295a,8,buffer: 0x9f251f253ce2301a,86,10
45,3898,57524,10000,buffer: 0xfd8992bf99bea39a,85,buffer: 0xce5dc1c5c8f291da,5,123
45,3902,57462,10000,buffer: 0x8dab9c24ce4cbc5a,144,buffer: 0x096b0bf74c158b9a,34,98
45,3906,59531,10000,buffer: 0x409d754e44ff80da,132,buffer: 0x7236b3eae9b77bda,47,76
45,3898,56012,10000,buffer: 0xe85613cc06a6f09a,20,buffer: 0x65f0521cbf3af01a,15,41
45,4859,57996,10000,buffer: 0x6e199803f8d6b15a,205,buffer: 0x321d8d055447d55a,54,95
45,3898,61499,10000,buffer: 0x1808694af61f04da,68,buffer: 0x8766115a8276d55a,101,119
45,3897,56369,10000,buffer: 0x9de58cf03b78bd5a,151,buffer: 0x0ed8b0125244b33a,65,44
45,3900,59756,10000,buffer: 0x9419f6c095cf555a,86,buffer: 0x8f48d822c60c155a,8,104
45,3897,58129,10000,buffer: 0x404b4a3d30d63d5a,236,buffer: 0xab1d092c2ea8d55a,45,12
45,3899,56880,10000,buffer: 0xeb08e62e865b1fda,11,buffer: 0xd81d6d9b0ffeed5a,98,65
45,3897,57103,10000,buffer: 0xec7399fc6a82725a,43,buffer: 0x751e864773650e9a,32,22
45,3898,56412,10000,buffer: 0x914023c41fcfce5a,16,buffer: 0x965bf15a2af71d1a,92,51
45,3897,59516,10000,buffer: 0x64b81d0a19b567da,233,buffer: 0xe33084e7f26bb53a,25,32
45,3898,57194,10000,buffer: 0xb64027690a6f831a,142,buffer: 0x808fce64a119d5ba,36,4
45,3898,59844,10000,buffer: 0x9eb9904c4d88815a,221,buffer: 0x06bf32b81751d6da,89,93
45,3901,57064,10000,buffer: 0x1a89584bb234065a,247,buffer: 0xa848673667a4d6da,101,88
45,3897,48229,10000,buffer: 0xee306813c2957f5a,212,buffer: 0x8f6f27d34a999bfa,87,31
45,3898,58287,10000,buffer: 0x282a017b0a640e5a,122,buffer: 0xec356eeab79f4f7a,72,33
45,3897,55962,10000,buffer: 0x2ca96af58c79d9da,193,buffer: 0xef3eb61c8fbc175a,10,13
45,4231,61603,10000,buffer: 0x35a8f2f723e1ceda,253,buffer: 0x628ab39de1c227da,64,83
45,3897,58201,10000,buffer: 0x7cdfd0b233918d9a,153,buffer: 0x6af63cd8a0b1785a,98,63
45,4868,54934,10000,buffer: 0x24fc6e545f7f455a,68,buffer: 0xed5dd581a645c1da,101,48
45,3898,57951,10000,buffer: 0xa46ddea09acd2cda,128,buffer: 0xc01831143910995a,83,95
45,3977,57515,10000,buffer: 0x54fd477e517c679a,126,buffer: 0xa02b73cb6d49db5a,88,52
45,3898,55862,10000,buffer: 0x4da3b1b47652651a,204,buffer: 0xd17af68e54ee05da,105,7
45,3898,57749,10000,buffer: 0xd28c44ca32e78e5a,88,buffer: 0xe55bec166cb60f9a,59,80
45,3899,59278,10000,buffer: 0xe35321e01a395bda,189,buffer: 0x07df34df79c61d1a,12,18
45,3899,59469,10000,buffer: 0x16b55ce59d451a9a,190,buffer: 0x3bf6346c3996db5a,3,109
45,3896,56750,10000,buffer: 0x19447e4caee72e9a,135,buffer: 0x46fc0004b0f816da,89,16
45,3898,57776,10000,buffer: 0x35fc5ef76d3aa41a,114,buffer: 0xf05d5e18bafdd9da,124,63
45,3895,57092,10000,buffer: 0xcd555b05e146635a,43,buffer: 0xad360a0b28324cda,101,14
45,3892,57593,10000,buffer: 0x9216d4386c83de9a,80,buffer: 0xf63884b57266d27a,51,91
45,3895,51198,10000,buffer: 0x7d5ac37ce255ba5a,85,buffer: 0x7e337eb357e15d1a,3,73
45,3898,58337,10000,buffer: 0x76a07c67080a095a,29,buffer: 0x3e95a2cccc8294da,80,74
45,4871,59465,10000,buffer: 0x2740d75ad83f31da,130,buffer: 0x9f2f398a7616a03a,65,116
45,3898,57867,10000,buffer: 0x701ca32caa89f95a,148,buffer: 0x8de42fe58a3edd5a,24,28
45,3898,57202,10000,buffer: 0x64a70ab1ba30d15a,9,buffer: 0xee5da431fb253e5a,120,70
45,3909,56425,10000,buffer: 0xbe4842497a0db95a,207,buffer: 0x9a4f072a2d8cba1a,105,40
45,3896,59701,10000,buffer: 0xb8f359e93edbf55a,130,buffer: 0x76640176bd80fa5a,40,119
45,3912,56876,10000,buffer: 0x758292b10e79901a,40,buffer: 0x177f3c754c54db5a,83,124
45,3910,59485,10000,buffer: 0xd4573625ca3bd81a,49,buffer: 0x6b87ebdcdba2939a,56,5
45,3898,59439,10000,buffer: 0x482691f29414b15a,0,buffer: 0x8ea21551269a195a,34,111
45,3894,58023,10000,buffer: 0xa44a2cd890a9f0da,146,buffer: 0x4bf1bad8de4fdb1a,23,107
45,3899,58557,10000,buffer: 0xcd29599a467c915a,38,buffer: 0x57ce467cd4c29f5a,46,79
45,3896,58308,10000,buffer: 0x8204b4a14410ccda,86,buffer: 0x26854860f13accda,90,19
45,3897,56976,10000,buffer: 0x515318297ab21f5a,207,buffer: 0x688b7e98b228efda,24,83
45,3896,58665,10000,buffer: 0x5388657d2c05491a,166,buffer: 0xaf76d9667134615a,57,98
45,3898,57875,10000,buffer: 0xe0959dc9fafb2b5a,145,buffer: 0xd8d28b4ae1f8c65a,123,84
45,3899,57020,10000,buffer: 0x7fd3a25fb1c9c05a,243,buffer: 0x11d656823927e4fa,50,109
45,3898,58382,10000,buffer: 0x4273ec2f0614a45a,147,buffer: 0x3c40dccb1d65615a,51,105
45,3901,59894,10000,buffer: 0xdd7921d8b43f4e5a,215,buffer: 0x83518042963fc35a,8,119
45,4872,62931,10000,buffer: 0x751d32a920ae555a,24,buffer: 0xd665edddc095e55a,56,43
45,3896,58153,10000,buffer: 0x12c3daf8d855e59a,183,buffer: 0xfdbf6b86c9d5c69a,39,119
45,3898,57834,10000,buffer: 0x0abfe215a665ceda,168,buffer: 0xcda7b540e9bd6fba,87,94
45,4880,64848,10000,buffer: 0x2762a1e4c37b0c9a,15,buffer: 0x3f1e126b59471d5a,76,123
45,3898,57061,10000,buffer: 0x536de93eccbc4b9a,172,buffer: 0x9551165a5d704cda,83,55
45,3933,59592,10000,buffer: 0xd8345db37c2a235a,250,buffer: 0x0dd5f27226e120fa,77,125
45,3926,58064,10000,buffer: 0x26ff901c5b5356da,29,buffer: 0xc2547b7e01eef05a,50,126
45,3897,58644,10000,buffer: 0x04994a72166178da,208,buffer: 0xdbb11a8cef03649a,101,95
45,3900,58510,10000,buffer: 0xbef3bf25ca78f7da,70,buffer: 0x6473b91da7e4983a,97,95
45,3900,58229,10000,buffer: 0xc54c3b9d80e5f75a,172,buffer: 0xae1db3ec0c03aada,82,82
45,3897,58294,10000,buffer: 0xa11333b8bdd1195a,101,buffer: 0x84b81d4e7f4e2bda,32,94
45,3897,57369,10000,buffer: 0x2bc8bcf990dad55a,184,buffer: 0x68b3f51280860cba,14,50
45,3898,56361,10000,buffer: 0x064988b67b28eb5a,105,buffer: 0x6436b4594ff4a49a,56,3
45,3895,57028,10000,buffer: 0xef52e085ec8945da,148,buffer: 0x309d7a56f153075a,108,57
45,3899,56871,10000,buffer: 0x66046d9006d0215a,179,buffer: 0x8135dd03754d8cda,61,50
45,3897,56504,10000,buffer: 0x31de53c475efbc5a,153,buffer: 0x88b8f8afe23e695a,75,75
45,3898,57726,10000,buffer: 0x65a953306950e49a,228,buffer: 0x4f2b0d2ad70bf45a,89,71
45,3898,57299,10000,buffer: 0x8a26e8a642dae65a,76,buffer: 0x704064f779a3e21a,112,33
45,3899,59153,10000,buffer: 0xa8bdae9007b796da,18,buffer: 0x629b0ba6cce6cb5a,76,126
45,4877,67630,10000,buffer: 0x8cf03416c4c3595a,188,buffer: 0xa234424f9266ebda,101,93
45,3898,56786,10000,buffer: 0xc40838571834dd1a,192,buffer: 0x676b8169ee67a61a,100,63
45,3900,56325,10000,buffer: 0xb4bf7168b4103c5a,46,buffer: 0x54cd7fbf24b8717a,54,24
45,3899,57980,10000,buffer: 0x5d8a0a0a3073579a,128,buffer: 0x0b5a29410488643a,125,115
45,3896,53478,10000,buffer: 0x710d079b76d43c5a,201,buffer: 0x3d7e4d939f8f869a,87,17
45,3897,58153,10000,buffer: 0x85732c9f6a9d595a,167,buffer: 0x3ef7d3b90502ed5a,10,117
45,3899,58897,10000,buffer: 0xaea6d509f09adf5a,10,buffer: 0xccb6d8b39e2b95da,110,110
45,3894,58070,10000,buffer: 0x6d0ea86dd498fe5a,254,buffer: 0xcc18a1e42d6d999a,19,69
45,3898,57395,10000,buffer: 0xe5b522eff262a99a,13,buffer: 0x5460374f439f4f9a,35,69
45,3952,60298,10000,buffer: 0x8e247f64c6be835a,130,buffer: 0xce9e26694a0e48da,12,72
45,3939,58342,10000,buffer: 0xe4b0bd0f3a81d95a,58,buffer: 0x94e352b0dfbc8f5a,46,17
45,3908,55752,10000,buffer: 0x79d30d3395b6eada,150,buffer: 0x2d215c2fee99cf1a,98,50
45,4909,56726,10000,buffer: 0x3cf2206197d9fa5a,248,buffer: 0x50816bdf513d5f5a,10,22
45,3899,57673,10000,buffer: 0xd0b93bb219ac1d5a,176,buffer: 0xecce948ba8d8715a,27,76
45,3902,57782,10000,buffer: 0xb059e36d674bcdda,186,buffer: 0x3e9eb99f586f9aba,99,67
45,3900,59610,10000,buffer: 0x72acb4dd5efbc8da,21,buffer: 0xba40a980096d335a,95,109
45,3900,57483,10000,buffer: 0xae4d6e20dc99a55a,87,buffer: 0x98283cb084eae49a,107,64
45,3895,57420,10000,buffer: 0xab8e5c81816c191a,174,buffer: 0x6755c599bbb3f55a,84,109
45,3895,57104,10000,buffer: 0xd427ba7cb8a9215a,161,buffer: 0x2e57dd0e99f54a5a,94,43
45,3923,57341,10000,buffer: 0xe433149b4489285a,31,buffer: 0x5e3e3ec02a6d131a,64,16
45,4873,58831,10000,buffer: 0xce1e30999fec255a,220,buffer: 0x7efe2833e54ddf9a,54,70
45,3902,56199,10000,buffer: 0x29905346bbeb2e1a,6,buffer: 0x2071066adec709da,53,46
45,3899,59284,10000,buffer: 0x3efda0c3a476a15a,58,buffer: 0x8f0f302791e4567a,107,74
45,3898,57213,10000,buffer: 0x7ed77471b6210f1a,192,buffer: 0x4e9dbe994522075a,95,105
45,4872,64801,10000,buffer: 0x406a37ab550b53da,158,buffer: 0x05fb009fe4ba875a,71,93
45,3929,57162,10000,buffer: 0xa116ee197a4ff59a,65,buffer: 0x498a2bdf76b8131a,82,52
45,3893,56920,10000,buffer: 0xe3b7c6c4dba2355a,110,buffer: 0x5812e6179c87ad1a,16,95
46,3376,50092,10000,buffer: 0x6ab09da941874825,204,buffer: 0x51d1417f010a0e85,76,62
46,3425,47351,10000,buffer: 0xaf3d41ec23c79d65,227,buffer: 0xcf3ec5d89cf64d25,83,5
46,3377,52516,10000,buffer: 0x8f11b1119a50e5a5,53,buffer: 0x5a9f1bc9a1b6cf65,21,45
46,4135,51024,10000,buffer: 0x79db5a9815aa9625,191,buffer: 0x777161d764f364e5,83,85
46,3514,50705,10000,buffer: 0xd14ae6e37c83c2a5,89,buffer: 0x5572aa45f1a924e5,47,71
46,3442,47915,10000,buffer: 0xb515b72b8bb07ea5,173,buffer: 0xf6665a93ee66dfa5,108,6
46,3707,46925,10000,buffer: 0x21a93fe573a75da5,77,buffer: 0x8573f744c6731425,50,7
46,3402,47075,10000,buffer: 0x41565cf444218ba5,8,buffer: 0x52d4331278375b25,106,14
46,3353,53017,10000,buffer: 0x88dc11332b320c65,56,buffer: 0x2a181c9f6d74b0c5,77,62
46,3428,51374,10000,buffer: 0xd762275f8a45f125,255,buffer: 0x646fc59c8bda5fa5,27,35
46,3483,51796,10000,buffer: 0x3ae2dba9e7e4f6e5,144,buffer: 0x6ef6540ef65437c5,32,79
46,3363,51145,10000,buffer: 0xe49cf88875381325,225,buffer: 0x8e8516413cc4aa25,36,78
46,3459,50865,10000,buffer: 0x42ed0b4597e85465,177,buffer: 0xa84d1de55fc51fa5,91,32
46,3429,56706,10000,buffer: 0xabe7f45a3312a825,205,buffer: 0xceb589a8e1bff365,23,90
46,3388,54151,10000,buffer: 0xf3af502650cd6a25,174,buffer: 0x32513e9998a61265,53,66
46,3499,51713,10000,buffer: 0x103c03448e482765,235,buffer: 0x6f16e16fe5eee9a5,118,59
46,3308,54811,10000,buffer: 0x1a0bb9c26cf5ebe5,217,buffer: 0x2438177a1540fba5,101,101
46,3305,49906,10000,buffer: 0xbc73674f8b78bba5,205,buffer: 0xf39b66e00b383ba5,78,125
46,3610,46663,10000,buffer: 0x9a6ca88835b201e5,223,buffer: 0x65122802cbc71b85,29,17
46,3410,51290,10000,buffer: 0xd86bcfe070e180a5,208,buffer: 0x37f8c73b3da883e5,26,125
46,3385,55623,10000,buffer: 0xf816272a25bba6a5,228,buffer: 0xbba146da9b7662e5,111,87
46,3403,52997,10000,buffer: 0x8a1c19e30a2a28a5,230,buffer: 0xddf4bdf628b77945,83,103
46,4200,51531,10000,buffer: 0x6f728a36cfa9a6a5,217,buffer: 0x5f2627c664604e85,38,1
46,3462,50581,10000,buffer: 0x27223eb98cec83a5,0,buffer: 0x3cea1d69084fdfa5,8,47
46,3795,47670,10000,buffer: 0x6fa5aca06a4e17a5,113,buffer: 0xf806a3b12ac8f365,6,24
46,3331,48635,10000,buffer: 0x684d11b4d1a86725,7,buffer: 0xb888033dda1715a5,28,6
46,3460,55794,10000,buffer: 0xefb0c243fdd8f7a5,145,buffer: 0x725e744e2e291c25,121,125
46,3482,47114,10000,buffer: 0x4106fc3f5d14f3a5,114,buffer: 0x3e041287599aca65,70,10
46,3410,46647,10000,buffer: 0x8f0c5e4f8343d565,186,buffer: 0x5260486f8e95d465,8,21
46,3307,49475,10000,buffer: 0xb597b4d6b4270fa5,210,buffer: 0x66935692cb9f4125,23,62
46,3690,48278,10000,buffer: 0xd381568d33374ce5,145,buffer: 0xb2873077ccf315a5,35,7
46,3310,49759,10000,buffer: 0xe6e666ec0fc28ba5,123,buffer: 0xc9e78ca4e34b6345,101,50
46,3486,55152,10000,buffer: 0x3936cc26a441f125,54,buffer: 0x571aa50dab54aec5,30,95
46,3299,55692,10000,buffer: 0xcf901066f0d910a5,1,buffer: 0xc00216cdad0ec925,97,76
46,3595,50768,10000,buffer: 0x1c789c4854593625,192,buffer: 0x77b8bacff5e797a5,53,68
46,3489,51719,10000,buffer: 0x9bc4da06d69c07a5,223,buffer: 0xade7d8e6bbd66a25,104,81
46,3689,52005,10000,buffer: 0xcd5d2eb30c81fea5,79,buffer: 0xee5ccf00b56281e5,127,43
46,3376,46848,10000,buffer: 0x621878c810f73fa5,90,buffer: 0xeda4787c40bb4aa5,90,5
46,3435,50573,10000,buffer: 0x08141be699a0e665,211,buffer: 0x8baf9fbbd3ed1765,66,16
46,3487,50658,10000,buffer: 0xc8f09c7b59bb1ba5,79,buffer: 0x4134afda4438ea25,107,59
46,3408,46794,10000,buffer: 0xf0650b111a3a6ae5,223,buffer: 0x8d7f831184685605,73,1
46,3487,53166,10000,buffer: 0x339b822cf9fdbce5,149,buffer: 0xf2e68bdce31a70a5,33,110
46,4216,46120,10000,buffer: 0xf1808596cb973da5,219,buffer: 0x7fa329981ce79c05,68,25
46,3360,45372,10000,buffer: 0x2c910f3542b756a5,136,buffer: 0x7250d242f6abc1e5,77,24
46,3315,53841,10000,buffer: 0x507e383193db9ba5,251,buffer: 0xd4d674baacf08265,32,43
46,3336,49780,10000,buffer: 0x52bbdacebeb556a5,129,buffer: 0x4a114d7b2bae1705,88,0
46,3313,50407,10000,buffer: 0xbb2f49a1664bb2e5,183,buffer: 0x2b33a97b57373865,60,74
46,3461,50802,10000,buffer: 0xb2bea9e2653f8225,140,buffer: 0xd7c90aa8ff4381e5,31,96
46,3389,47471,10000,buffer: 0xe4d2497bed2e9325,82,buffer: 0xaa6e0e9791e03205,68,15
46,3377,46376,10000,buffer: 0x1e5bf65e7fbc6f65,179,buffer: 0x8949a7e41c97dc25,106,22
46,3415,56840,10000,buffer: 0x5665edd10c7a4965,192,buffer: 0xdc8567a934110bc5,115,111
46,3389,52422,10000,buffer: 0x6e240c5094f431a5,15,buffer: 0x3641200d7a6a2ae5,19,101
46,3491,49597,10000,buffer: 0x1998e86b25d53da5,152,buffer: 0x6ec2b206516695a5,21,35
46,3441,50409,10000,buffer: 0xc71fe8953d0ff7a5,196,buffer: 0x5a3b937c0338f8a5,116,60
46,3384,51755,10000,buffer: 0xd095d79646c6e265,213,buffer: 0x46e756a8e787c3c5,42,77
46,4197,52104,10000,buffer: 0x7fd3e20f6f49cba5,12,buffer: 0xf741bfe16c068aa5,110,83
46,3529,56468,10000,buffer: 0x065afe9fe0a6d3e5,30,buffer: 0x71a3c9b7946a9d25,84,107
46,3378,48008,10000,buffer: 0x68f78cf0d9e64025,106,buffer: 0x130ed7e682860725,28,8
46,3403,50788,10000,buffer: 0xbbf0b5df44815525,45,buffer: 0x4ad60863bc6ed7a5,22,107
46,3417,52228,10000,buffer: 0x734a7ddfb2dc72a5,187,buffer: 0xde2cdfa4b0079d25,31,36
46,3837,52806,10000,buffer: 0x87f27541b8f8bea5,167,buffer: 0xb10b9adc91f4ff85,34,111
46,3428,47978,10000,buffer: 0x213d78adad806fa5,71,buffer: 0x1f67c36252ae9c25,38,21
46,3441,54398,10000,buffer: 0x6774cdbd8d3034a5,86,buffer: 0x612c01edbc997945,32,36
46,3461,47131,10000,buffer: 0x804f284e12e6dfe5,169,buffer: 0x318e5f6255656d65,90,4
46,3389,52067,10000,buffer: 0x0c5b464c654047a5,169,buffer: 0xe07d97fc7f0f0a45,11,122
46,3487,50987,10000,buffer: 0x04132b9a3aa27e65,201,buffer: 0xc58b33062b8cb865,100,36
46,3641,53793,10000,buffer: 0xf44ea171d6bec9a5,50,buffer: 0x91989b940d3445e5,84,85
46,3429,50916,10000,buffer: 0x658a3558e0a47725,54,buffer: 0x5c7515bdda532185,53,88
46,3351,55838,10000,buffer: 0x993aa96129e5b4a5,188,buffer: 0xf8727fa5ac095565,14,70
46,3460,53512,10000,buffer: 0x4ac11eaf5373ac65,189,buffer: 0x59431ec8000a6585,21,102
46,3359,46965,10000,buffer: 0xb7e70c33ec7c48a5,91,buffer: 0x3a8966e04697c885,36,20
46,3416,47379,10000,buffer: 0x921878ffbe0921a5,176,buffer: 0xd16cec2b3b7db9a5,12,22
46,3441,50026,10000,buffer: 0xa8ac813ae750f725,14,buffer: 0x001900502798b1a5,53,34
46,3435,51236,10000,buffer: 0x050f9055ef4825a5,14,buffer: 0x7fe43f834b1cb3a5,75,39
46,3534,56006,10000,buffer: 0x997a6a156de4d925,201,buffer: 0x1af76709867a0125,71,97
46,3416,50713,10000,buffer: 0x7a5a3e7e1d1b79a5,194,buffer: 0x957111377ea21da5,30,83
46,4318,46469,10000,buffer: 0xfbbe197dd42393a5,11,buffer: 0x2b52fa40771f24c5,45,31
46,3388,49881,10000,buffer: 0x118980e4d1b90c25,140,buffer: 0x9506102415f7ffe5,8,40
46,3386,51570,10000,buffer: 0x2d33568fd3cf7ae5,127,buffer: 0xcf950aaba4a7ec45,49,107
46,3493,45831,10000,buffer: 0x4449b1113c455aa5,189,buffer: 0x2c0a6b3a6a314fa5,8,3
46,3389,54429,10000,buffer: 0xaaa7158f51ec65a5,131,buffer: 0x8eecd11276dfca45,53,97
46,3517,51692,10000,buffer: 0x28c00a658f472fa5,126,buffer: 0x3b5b218f293c79a5,47,119
46,3416,52717,10000,buffer: 0xf54ed0e86a967c25,175,buffer: 0x91b027d0b8aa4ba5,76,117
46,3409,48204,10000,buffer: 0xb6e92c9c24a147a5,182,buffer: 0xd2ca7dd02064d1e5,43,3
46,3726,49514,10000,buffer: 0xba66fc4df9be9b25,153,buffer: 0x67384e50093deee5,93,8
46,4231,51906,10000,buffer: 0xa3ec073a93101025,67,buffer: 0x3420e37d6a679aa5,127,77
46,3534,52015,10000,buffer: 0xbe36dc7caa4f63a5,245,buffer: 0xcb2a4c7931a04665,11,9
46,3564,52332,10000,buffer: 0x8b7d71320abe23e5,157,buffer: 0x753b1704796831a5,43,127
46,4197,46486,10000,buffer: 0x230c29c68f1417e5,246,buffer: 0x5729e2991e6c1e25,82,31
46,3677,48053,10000,buffer: 0x209fa828e58720a5,206,buffer: 0x98537d571bd7a305,110,25
46,3755,53675,10000,buffer: 0xf38854a6d6d70da5,53,buffer: 0x53705063c7f2e3a5,79,89
46,4309,47423,10000,buffer: 0x4161829a43b30225,244,buffer: 0x921d62bfe5b3d4a5,21,22
46,3410,55888,10000,buffer: 0x4de7fca0886558e5,7,buffer: 0x78192a610a0c15a5,109,71
46,3466,52003,10000,buffer: 0x08f6f7d49503dfa5,188,buffer: 0xfd47c90ecb372565,43,98
46,3414,52170,10000,buffer: 0x9dfbf589366a6ba5,228,buffer: 0xb2bfc152ebdd7b05,28,114
46,3377,52094,10000,buffer: 0xfbce418a20ea72a5,226,buffer: 0x483d7de4c82b05a5,95,107
46,3452,51516,10000,buffer: 0xfcbfc8c880ab1f25,79,buffer: 0x53175843ed678c65,58,84
46,3752,46482,10000,buffer: 0x1f2b92380f264aa5,0,buffer: 0x810120e0f6625c25,45,3
46,3514,54033,10000,buffer: 0x73c4aca5bcbaffa5,198,buffer: 0x43a670d9e4847865,2,114
46,3404,46359,10000,buffer: 0x72943d30587067a5,211,buffer: 0xdffab175731cfea5,56,24
47,3274,37982,10000,buffer: 0xa44a5c0005106d4a,65,buffer: 0x168145816b42baea,127,111
47,3276,37203,10000,buffer: 0x59e3b9c4ae46eaca,66,buffer: 0x8755db4d75f1baea,125,113
47,3281,35814,10000,buffer: 0x78273a56969e100a,222,buffer: 0xc70395e475252e0a,112,25
47,3271,38666,10000,buffer: 0x79c0589c41660aca,144,buffer: 0xdc247f2371be5dca,111,42
47,3281,36081,10000,buffer: 0x1bd2d6022586d58a,52,buffer: 0x8aaa96f04366bb4a,70,63
47,3281,40468,10000,buffer: 0x9e1f3485bf48150a,206,buffer: 0x9d05c0f631029dca,89,61
47,3344,37734,10000,buffer: 0x49d8f5ecc04346ca,156,buffer: 0x16aab79892d61a8a,38,73
47,3272,37679,10000,buffer: 0xb684e5546122f44a,125,buffer: 0x04565cb318400d4a,36,124
47,3274,37062,10000,buffer: 0x513c5b3c99a737ca,246,buffer: 0xd514f16ee99f8a4a,46,85
47,3275,38249,10000,buffer: 0x3f5fb67cda62714a,92,buffer: 0x2cb7cf8b898ee7aa,101,36
47,3283,43142,10000,buffer: 0x63147e9517b56dca,70,buffer: 0x0b05783d677e310a,35,29
47,3272,36842,10000,buffer: 0x4e5c3c8331dd020a,194,buffer: 0x44668696adad150a,56,23
47,3276,38156,10000,buffer: 0x6d0af1e4ed0f748a,171,buffer: 0x8c3409e935bd710a,19,65
47,3274,35909,10000,buffer: 0xe2530d14c800700a,105,buffer: 0xa786e158711c9b2a,32,61
47,3308,37138,10000,buffer: 0x46a967ba744ec24a,115,buffer: 0x2616ee8e7d321a8a,32,105
47,3293,38800,10000,buffer: 0x8b8f5125d4a47cca,234,buffer: 0x6d740d17f8128bca,18,27
47,3282,37085,10000,buffer: 0x9b45df2c635fe9ca,172,buffer: 0xdde3c6f4c49e2caa,80,89
47,3287,36447,10000,buffer: 0xf21058237098feca,248,buffer: 0xe9295dd426e61dca,97,62
47,3274,38870,10000,buffer: 0x39aa3cf77c05a5ca,91,buffer: 0xefa99c7850695dca,92,106
47,3275,36813,10000,buffer: 0xb79b395f1d575e4a,63,buffer: 0x30ec9ee4e03e7eaa,82,37
47,3286,35884,10000,buffer: 0x433e8f7a383b66ca,39,buffer: 0x4b77a4f331435f8a,63,47
47,3274,41624,10000,buffer: 0x34e6d19d76e2438a,59,buffer: 0xe5c8abd785c4400a,81,88
47,3264,35784,10000,buffer: 0x3f2f6ab65f7df5ca,214,buffer: 0x69904ac246a7be6a,10,8
47,3268,37230,10000,buffer: 0xd8ee94de4aab21ca,31,buffer: 0xfe15dd4461e539ca,65,122
47,3271,37660,10000,buffer: 0x3d885c65e379b3ca,241,buffer: 0x07b608ffb39c124a,27,113
47,3276,37126,10000,buffer: 0x3198255aad018f4a,230,buffer: 0xda56722bf9d0df4a,27,100
47,3282,36011,10000,buffer: 0xc844ad1da7d7474a,63,buffer: 0x4dd43a56e1ab0c6a,86,35
47,3276,39283,10000,buffer: 0xf7c9c43156d01dca,1,buffer: 0x0e4897084b2c39ca,60,78
47,3280,35793,10000,buffer: 0x0ea436caec8cd0ca,188,buffer: 0x961930bf0d6c744a,89,15
47,3321,36883,10000,buffer: 0x1a9dd3afe5194b0a,18,buffer: 0x38fb097f2d6d9f8a,21,84
47,3274,37616,10000,buffer: 0xd0f0c1922b0d95ca,192,buffer: 0xb07f16c427eff44a,108,0
47,3264,37252,10000,buffer: 0x14081490580979ca,99,buffer: 0xddd91d1b9ca6f44a,9,106
47,3266,36445,10000,buffer: 0xc3f6b14355e21a0a,220,buffer: 0xd87c821258c4736a,108,2
47,3271,38238,10000,buffer: 0x293d7ce21871cd4a,116,buffer: 0x4f234b7ce7f8f7ca,107,63
47,3264,38226,10000,buffer: 0x6a7c4c45fa4157ca,222,buffer: 0x551cc013a23e98ca,7,104
47,3276,37438,10000,buffer: 0xfc5d37762fe731ca,33,buffer: 0xa04de6f9edefc22a,32,123
47,3276,38640,10000,buffer: 0xb228ab50aea395ca,209,buffer: 0x2b94829b726158ca,111,34
47,3274,35989,10000,buffer: 0x0552becb76e6c6ca,135,buffer: 0xe8ffc25e7d822d8a,93,42
47,3275,37418,10000,buffer: 0x53f9cd31b55c31ca,55,buffer: 0x6f85f6d076f35d0a,56,115
47,3317,38423,10000,buffer: 0xd49b2d0f35e4f9ca,107,buffer: 0x209f576d71270aca,46,62
47,3275,36051,10000,buffer: 0x72ba0f9e84770dca,117,buffer: 0x7012b2720b25d24a,109,23
47,3286,36152,10000,buffer: 0x7d36add5f3dcbe4a,80,buffer: 0x2360f16f66e9d24a,30,50
47,3274,36388,10000,buffer: 0x4972ca01bda8dbca,189,buffer: 0x13601bacc047108a,82,26
47,3316,37481,10000,buffer: 0x6d7eedf7ada2c9ca,54,buffer: 0x3af36c9a8bf213ca,64,22
47,3274,35650,10000,buffer: 0x8d4539d14e24fe0a,95,buffer: 0xc4e2b2fbae7b9a0a,50,10
47,3272,39024,10000,buffer: 0x7076c24800a8a8ca,138,buffer: 0x69d5e5790bb6480a,52,7
47,3272,37296,10000,buffer: 0x4f3dabaca1d885ca,126,buffer: 0x66f834a480bcbfea,107,67
47,3275,37501,10000,buffer: 0x26a4c7669b95b2ca,84,buffer: 0xa374a4157d40748a,99,91
