runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.target.buffer,param.targetoffset.integer,param.value.integer,param.count.integer
4,2934,29415,10000,buffer: 0x2425e4aea8cbc870,236,244,73
4,2952,28455,10000,buffer: 0xb63f67817e259c70,96,221,84
4,2933,29037,10000,buffer: 0xe5b45dd747a0dd30,4,155,91
4,2961,29756,10000,buffer: 0xabe1646349d4b230,209,93,64
4,2955,28664,10000,buffer: 0xf44c8c4765e42470,68,6,55
4,2948,28491,10000,buffer: 0xddf69ccf6a76eff0,199,191,47
4,2933,28952,10000,buffer: 0x6ecc8187bef55970,80,176,29
4,2966,28713,10000,buffer: 0xb9d7c5976e2e8ff0,160,165,95
4,2958,29922,10000,buffer: 0xb4a27de192b21070,213,73,96
5,3899,48019,10000,buffer: 0x844feb68d18ab0b9,188,222,2
5,3899,53686,10000,buffer: 0x06acb923eb1172f9,118,158,46
5,4503,51258,10000,buffer: 0xa769d2e334185439,91,212,5
5,3903,53637,10000,buffer: 0xddef8b99202a6bb9,147,11,60
5,3903,57038,10000,buffer: 0x55e57d375ee14a39,70,189,85
5,4516,56940,10000,buffer: 0x7b9f79c4758bbf79,201,143,121
5,3896,56785,10000,buffer: 0xe0c0c0bb1e871a79,167,152,76
5,3892,50670,10000,buffer: 0x8db468d22370cbb9,70,73,54
5,4542,58852,10000,buffer: 0x2ec7d6bf7d6a0ab9,15,5,21
5,3900,58976,10000,buffer: 0xb85890b656f1dfb9,68,46,11
5,4870,58534,10000,buffer: 0x070fdbcf4c24a0b9,137,175,120
5,4384,52385,10000,buffer: 0x74add51aeac4bcb9,116,234,6
5,3898,62078,10000,buffer: 0x685bb473f113cfb9,244,222,70
5,4870,59878,10000,buffer: 0x3035781b53eeb9f9,61,114,106
5,5733,58417,10000,buffer: 0x595668cc1cc0bbb9,157,66,86
5,3899,51797,10000,buffer: 0x370be073312e1e79,226,177,10
5,4872,64957,10000,buffer: 0x1c0860cfe0cbbbb9,158,14,104
5,5570,62568,10000,buffer: 0x7721456788abf539,253,172,21
5,3897,62242,10000,buffer: 0x523d5e01086b0bb9,232,80,118
5,3897,57276,10000,buffer: 0xadae17bcb60c04b9,70,92,56
5,5741,72096,10000,buffer: 0x53c8701bc205e5b9,36,64,119
5,4874,59309,10000,buffer: 0x27014be0d23814f9,132,129,4
5,3900,59570,10000,buffer: 0xc98ca582aacd4b39,208,89,65
5,5916,60941,10000,buffer: 0xe2d5eadc7c897f39,45,17,119
5,4877,67077,10000,buffer: 0xdfd4030e8a15f9b9,59,138,89
5,4872,56535,10000,buffer: 0xfd4e148e8500dd39,177,190,59
5,5576,62436,10000,buffer: 0x3dbfcb38aa3b1cf9,164,47,33
5,4875,65288,10000,buffer: 0x7e01839d9133b9b9,185,238,31
5,4875,57987,10000,buffer: 0xba684bfe84b01b79,51,238,3
5,4873,63261,10000,buffer: 0x01b16b989a2de439,87,234,61
5,3899,60727,10000,buffer: 0x416611fab8480579,98,194,20
5,3894,50809,10000,buffer: 0x857289a87f06a279,77,123,20
5,4479,57550,10000,buffer: 0x4568333059bccd39,128,216,23
5,4872,64713,10000,buffer: 0x946b1d1cc827ea79,182,150,30
5,3898,56052,10000,buffer: 0x4ad1762a74079239,107,146,26
5,5507,59455,10000,buffer: 0x4d18d62b711b64b9,93,88,112
5,4871,69839,10000,buffer: 0x67e5103da09f1bb9,26,164,58
5,3901,56816,10000,buffer: 0x13b597576bf59af9,161,22,86
5,5736,71285,10000,buffer: 0xa916233fd15521f9,195,88,103
5,3897,57103,10000,buffer: 0xedece2c81960a739,20,3,19
5,4867,61983,10000,buffer: 0xa6a82a739915cef9,160,247,88
5,4707,60432,10000,buffer: 0x279f5342aef59c39,197,89,18
5,3898,61295,10000,buffer: 0xf4360f5d6d977f39,188,33,86
5,3896,56371,10000,buffer: 0xbcd93c74242e2bb9,129,225,86
5,5734,59832,10000,buffer: 0x73e2aadecd5fa6b9,13,190,125
5,4869,63433,10000,buffer: 0x5666f66a84d1fff9,238,6,43
5,4876,70850,10000,buffer: 0xd2c28226de2927b9,143,137,105
5,5860,58833,10000,buffer: 0x042b8b6affa3cb39,108,86,118
5,3938,62812,10000,buffer: 0x8b8a568116f6bab9,141,88,121
5,3896,55381,10000,buffer: 0x4ac085b19fa4c6b9,152,233,49
5,3904,58525,10000,buffer: 0xbcff3cde59c58bf9,16,175,111
5,3902,56112,10000,buffer: 0x0c67484ff732f939,239,185,0
5,3897,55665,10000,buffer: 0x2b263ab890517a39,117,202,25
5,4788,56952,10000,buffer: 0x27699773bde63c39,198,128,61
5,3900,59428,10000,buffer: 0x5f2313d6328f9fb9,105,234,109
5,3898,54884,10000,buffer: 0xc8dc8c7e7a066479,169,227,109
5,3900,52354,10000,buffer: 0xf095ae9830ee7bb9,119,54,2
5,3936,52696,10000,buffer: 0xe034c11d316d6939,149,223,53
5,3898,57814,10000,buffer: 0x086d098005412af9,102,137,117
5,3902,57834,10000,buffer: 0x3eb8f7e50f3cb7b9,204,210,108
5,3901,53815,10000,buffer: 0x6e15e4f7b9a875b9,238,82,65
5,3898,55220,10000,buffer: 0x5f4b840cdcaea9b9,158,27,9
5,3898,56405,10000,buffer: 0xe4fbc4530bea5db9,41,193,48
5,3893,54223,10000,buffer: 0x088e923002a73cb9,115,150,79
5,4212,56346,10000,buffer: 0x9c0dac7f8c6e3779,216,56,13
5,3908,56415,10000,buffer: 0xf884e5556d9afeb9,201,105,39
5,3899,58683,10000,buffer: 0xc5dcd914864b8c79,74,36,77
5,3893,57738,10000,buffer: 0x8e94ac6557422d79,27,191,71
5,3899,57439,10000,buffer: 0x50186282b0d0d7b9,77,227,45
5,3899,59006,10000,buffer: 0x37478785d9df12f9,148,153,62
5,4888,58825,10000,buffer: 0xd0e7356b928233b9,73,147,81
5,5708,56268,10000,buffer: 0x974a2c1b2a62b3b9,32,7,55
5,3898,57931,10000,buffer: 0xe863427c64363639,13,217,71
5,4874,58234,10000,buffer: 0x1b8897e4bafb8539,12,239,49
5,4872,59159,10000,buffer: 0xd4206a9a0fd19bb9,59,47,90
5,4870,59490,10000,buffer: 0x5ac336176c7995b9,196,45,8
5,3898,58263,10000,buffer: 0xfada6e5ec8eb88b9,91,81,126
5,3899,57051,10000,buffer: 0x86e0a03772fb06f9,0,163,18
5,3896,57599,10000,buffer: 0x34beb1c535bd3c39,161,56,3
5,3933,54861,10000,buffer: 0x0db4e78ed60b54b9,2,16,51
5,3901,51973,10000,buffer: 0x85413eff5f5012b9,157,70,93
5,3899,51232,10000,buffer: 0x15c95747ccca87b9,117,137,60
5,4951,58509,10000,buffer: 0x356bbbd82008aff9,25,183,108
5,3899,51272,10000,buffer: 0x778f5a98aeddf6f9,238,71,98
5,4871,59016,10000,buffer: 0x75053ba4c044f939,233,68,5
5,4871,63332,10000,buffer: 0xb497ae5cc5a7b7b9,70,14,21
5,3898,51349,10000,buffer: 0x8ef5333adacb0f39,200,156,38
5,3898,52497,10000,buffer: 0x5d0ee9d3fb14d3b9,115,13,113
5,4873,58870,10000,buffer: 0xefcda1663e8a6db9,119,160,93
5,3897,58850,10000,buffer: 0x65c988956b37a7b9,61,9,10
5,4871,61896,10000,buffer: 0xf6a81228c9456fb9,202,231,13
5,4870,57828,10000,buffer: 0xd6e033ac0c20f879,32,146,80
5,4872,57455,10000,buffer: 0xb58cce9f92eab639,150,224,21
5,3896,59827,10000,buffer: 0xca501395851d54b9,108,243,62
5,4870,63542,10000,buffer: 0x834a95f09e70e9f9,225,40,34
5,4872,58758,10000,buffer: 0xea1ba0e49c306339,187,20,43
5,4870,60317,10000,buffer: 0x74aa888b0522b5f9,240,18,110
5,4873,63506,10000,buffer: 0x0184e4cc34b59df9,36,185,125
5,3897,52315,10000,buffer: 0xf7318fdaeb6c5639,202,40,62
5,3895,55832,10000,buffer: 0x200d204afa621179,120,34,60
6,3003,28638,10000,buffer: 0x54c7687475271dcd,60,217,67
6,2978,28164,10000,buffer: 0x03475dd93db5530d,86,149,92
6,2978,27613,10000,buffer: 0x019694291f2ea10d,112,105,71
6,3040,31200,10000,buffer: 0xc90d8b085a2ecf0d,206,104,97
6,3008,27624,10000,buffer: 0x0e511a930fdfb78d,63,140,69
6,3001,28026,10000,buffer: 0x5ec4b1f685a29e8d,89,130,44
6,3033,31905,10000,buffer: 0x973be9904de8ff8d,165,72,63
6,3060,27934,10000,buffer: 0x312f12dc73f9148d,80,168,2
6,2991,27541,10000,buffer: 0xbfd5b297785227cd,15,164,111
6,3028,30336,10000,buffer: 0x8e2197ea1f86d28d,133,139,73
6,3082,28146,10000,buffer: 0x2c87e462ef690c0d,13,105,2
6,3006,27607,10000,buffer: 0xbebaff3864d7b38d,14,252,69
6,3212,30684,10000,buffer: 0x01faf6498558f48d,17,169,75
6,3060,30214,10000,buffer: 0xe1908562f30b528d,54,70,91
6,3032,36995,10000,buffer: 0x92ef19a79f8e55cd,7,86,110
6,3044,28796,10000,buffer: 0xd2a89f9c33c100cd,76,58,82
6,3008,28886,10000,buffer: 0x3d2fdc5171de1f4d,241,111,98
6,3001,27346,10000,buffer: 0x0daba1ce6e22800d,109,121,54
6,3032,30444,10000,buffer: 0xc1953591319c568d,58,182,16
6,3000,27824,10000,buffer: 0x60217130640ae54d,38,75,100
6,3040,28538,10000,buffer: 0x3039d5d33831e90d,243,212,15
6,3107,29495,10000,buffer: 0x11414d4342669a4d,16,242,11
6,3030,27894,10000,buffer: 0xe79d06cfdd49b40d,130,141,13
6,3017,29110,10000,buffer: 0x9e38a287cc5bc08d,16,41,40
6,2947,27025,10000,buffer: 0xa94f367c21fe558d,212,221,29
6,2960,30699,10000,buffer: 0xbbf258eefbcb788d,9,37,22
6,3004,27074,10000,buffer: 0x336d81ffc83c938d,73,103,17
6,2978,30309,10000,buffer: 0xe84dad0286add84d,14,30,75
6,2982,27506,10000,buffer: 0x9fd93e5efc6a938d,152,49,40
6,2950,30241,10000,buffer: 0xcd3060c5eba5058d,171,133,76
6,2985,34929,10000,buffer: 0x72ecdf3f1acb5b8d,221,113,30
6,2992,29730,10000,buffer: 0x601e21f65e22ad8d,240,118,48
6,2998,30969,10000,buffer: 0x15b3055fec69150d,28,68,69
6,2976,30248,10000,buffer: 0x056abf3650a3b8cd,39,156,18
6,3040,31422,10000,buffer: 0x61b4ca5268e02bcd,155,0,50
6,3041,31533,10000,buffer: 0x0cbb88cb61f9560d,131,71,114
6,3015,31651,10000,buffer: 0x81eefb96cdbcd1cd,96,85,107
6,3019,27622,10000,buffer: 0x5791192cb6b0150d,248,31,32
6,3018,27670,10000,buffer: 0x0c3e8046d795cb4d,149,81,17
6,3035,28943,10000,buffer: 0xf993d67cede62d8d,41,8,25
6,2988,27579,10000,buffer: 0x8126b7fbb8d2c08d,124,221,94
6,2978,27547,10000,buffer: 0xe36bd01494b35f0d,189,22,55
6,3011,30239,10000,buffer: 0xeb742404e3c686cd,221,6,92
6,3010,29466,10000,buffer: 0x52df4873b6b4a50d,6,198,35
6,2999,29247,10000,buffer: 0x14e6966ef836df0d,89,88,126
6,3030,30731,10000,buffer: 0xd94d16e96ad8ea8d,86,149,92
6,2999,31433,10000,buffer: 0xf7a9752e64ff58cd,13,73,37
6,2971,29594,10000,buffer: 0x7f8fc430628f194d,189,188,118
6,2975,36833,10000,buffer: 0x4e8c4a343374d00d,245,251,46
6,2971,31195,10000,buffer: 0xc622c846ee60c44d,239,45,123
6,2995,31331,10000,buffer: 0xb53d8aa2ea79798d,133,239,6
6,2977,28227,10000,buffer: 0x987fbfdd7d87f68d,192,184,18
6,2951,27018,10000,buffer: 0x9db978be6392a64d,198,93,12
6,2968,27509,10000,buffer: 0x80fe9acbfb33118d,168,4,99
6,2999,31591,10000,buffer: 0x3c53a341c1d04f8d,199,178,81
6,2967,27251,10000,buffer: 0xfad5109f4620120d,101,142,14
6,2989,27133,10000,buffer: 0xf037b8958a67294d,78,62,63
6,2968,31797,10000,buffer: 0xe0381885e15f8c0d,139,15,28
6,3022,27947,10000,buffer: 0xe82608838111ff8d,253,191,66
6,2984,28416,10000,buffer: 0xcd2b3a93660ca2cd,115,147,123
6,2978,30560,10000,buffer: 0xf82241111a459e8d,253,141,123
6,3008,27754,10000,buffer: 0xb7ac2a60d4746a8d,184,40,91
6,3008,29383,10000,buffer: 0xb52c24e9979fa6cd,254,208,14
6,3016,29099,10000,buffer: 0x0e1ee9a62a97360d,56,88,119
6,3050,28004,10000,buffer: 0xae1694fe6fab7d0d,223,66,57
6,2986,27206,10000,buffer: 0x158f8a9ce746408d,76,251,59
6,3009,30842,10000,buffer: 0x45a3071d80d9d28d,23,87,20
6,3009,28844,10000,buffer: 0x1051f854b8698c8d,147,240,106
6,3012,27612,10000,buffer: 0x41f1901647c4db8d,193,235,32
6,2997,37507,10000,buffer: 0xb17103dcc26cb10d,104,206,108
6,2989,27493,10000,buffer: 0x8e90e720dcee1a0d,3,10,22
6,2969,31018,10000,buffer: 0xbe53447aa3351b8d,57,176,125
6,2982,32699,10000,buffer: 0x2c6c2fe0d09af10d,106,116,58
6,2961,27257,10000,buffer: 0x9e6d363d047e388d,132,197,82
6,2986,27738,10000,buffer: 0x6024ccd559b9e14d,222,50,74
6,3011,31817,10000,buffer: 0xd2d17b63c268d64d,81,46,9
6,2989,27406,10000,buffer: 0xe7bd8360e7e0678d,25,135,104
6,3007,28440,10000,buffer: 0x6fc3c271525c44cd,186,92,72
6,2989,30093,10000,buffer: 0x25efab869a880bcd,27,192,126
6,3028,39363,10000,buffer: 0x22810c5b05b7318d,52,11,24
6,2991,27378,10000,buffer: 0x1075c2962f9d4e0d,156,104,54
6,3026,29292,10000,buffer: 0x4a71c2aec0a7b40d,114,233,103
6,3011,37398,10000,buffer: 0xcf2a87940342c08d,76,210,120
6,3014,36835,10000,buffer: 0x8f8f6ad25ff9b00d,4,72,115
6,3028,40614,10000,buffer: 0x8d5e52fc5d1f65cd,99,198,22
6,2996,28223,10000,buffer: 0x423176c63564fb8d,204,219,9
6,3026,32401,10000,buffer: 0x0aff61969940308d,108,249,40
6,3054,33905,10000,buffer: 0x78d4714406d7514d,94,140,14
6,3230,27631,10000,buffer: 0x5a857fb2156b278d,58,143,76
6,3008,27560,10000,buffer: 0xe06e5cfcdf1b420d,108,251,42
6,2996,30182,10000,buffer: 0xa8925b9d76dba80d,248,188,47
6,3009,30812,10000,buffer: 0xf35ae6d32808afcd,44,172,49
6,2995,30525,10000,buffer: 0xcf120301bbfa8c8d,232,11,16
6,3023,38506,10000,buffer: 0xe000f2e410e3cf8d,123,119,23
6,2997,30139,10000,buffer: 0xa1a93807c88acf0d,18,26,95
6,3000,36978,10000,buffer: 0x365ad1680edc978d,251,210,40
6,2999,34970,10000,buffer: 0xdd6750ec5e64d84d,72,125,95
6,2937,31054,10000,buffer: 0xb564bac81e23144d,20,217,115
6,3030,33024,10000,buffer: 0x3542301d9df59a0d,173,177,92
6,3009,32225,10000,buffer: 0x8176fbc1d53b5d8d,30,13,109
7,4931,58903,10000,buffer: 0x16b402861fd2fa57,41,156,87
7,4927,66431,10000,buffer: 0x90dd7972924b7917,147,245,31
7,4936,58604,10000,buffer: 0xe93eeb1f96c0ce17,26,79,70
7,4941,56857,10000,buffer: 0x721148cd18267397,19,21,49
7,4880,65998,10000,buffer: 0x5883809713202817,158,150,11
7,4873,62887,10000,buffer: 0x86030c2168ab3f17,190,120,41
7,3901,52302,10000,buffer: 0x2166aafb93fe0c97,147,65,40
7,4085,55097,10000,buffer: 0x9ca6cdc5a49ebf97,21,96,49
7,3898,53935,10000,buffer: 0xfa1dc37d0288f797,43,75,93
7,4929,62197,10000,buffer: 0x9eaa85bd198562d7,247,124,49
7,4925,56363,10000,buffer: 0xb4e309fabed14a97,197,187,95
7,3974,54222,10000,buffer: 0x29a45b25a12fc757,55,232,81
7,4942,55220,10000,buffer: 0x967954e8fcbc1117,192,161,27
7,4372,67394,10000,buffer: 0x0b478d3ad5bc1397,0,142,31
7,3903,54882,10000,buffer: 0x0b42721a42b9f797,212,236,73
7,4152,59043,10000,buffer: 0xd98c4508a9e08f97,70,37,92
7,4949,67431,10000,buffer: 0xa82affcb2d550b97,110,150,43
7,3954,57812,10000,buffer: 0x0c6c02d5d9622d97,78,218,123
7,4037,58877,10000,buffer: 0xb7e6496fce5f8797,169,233,103
7,4970,65189,10000,buffer: 0x24b7c72a1392a117,175,197,22
7,4879,69108,10000,buffer: 0xfac80c4534012757,203,111,44
7,3963,55069,10000,buffer: 0xc1e240cee19a7297,12,248,89
7,3897,48030,10000,buffer: 0xc6bd8aa380c20397,209,70,51
7,4930,55753,10000,buffer: 0xe4c999c626864217,127,3,29
7,3956,55457,10000,buffer: 0xa08efab6cfa50417,108,246,37
7,4911,58721,10000,buffer: 0xaf1f5ec08e38ca17,234,233,44
7,3931,52650,10000,buffer: 0x540cc1def905f197,160,38,58
7,4998,63590,10000,buffer: 0x81f5d6879723abd7,224,96,28
7,3898,53005,10000,buffer: 0x8f02737b0e44d997,199,127,36
7,3894,63892,10000,buffer: 0x6c3c6b1ea6a19097,202,63,68
7,4871,60276,10000,buffer: 0x2da119be892e1157,46,215,125
7,4072,58215,10000,buffer: 0xe2ed5b37d7339ad7,223,167,9
7,4058,54304,10000,buffer: 0xebfded5864da0c97,76,1,75
7,3905,54976,10000,buffer: 0x0a43b3d4d4359f97,12,97,113
7,4877,55471,10000,buffer: 0xf5a9a60dc36627d7,3,153,55
7,5193,65264,10000,buffer: 0xdb34121a3b7efb97,15,218,63
7,4878,62016,10000,buffer: 0xd8ef2cb880bd0f97,169,224,115
7,4928,60402,10000,buffer: 0xf957baab5d693d97,19,47,61
7,4956,61227,10000,buffer: 0x53dc54cf09595a17,118,232,52
7,4929,61653,10000,buffer: 0xd10f8621f639f057,249,11,74
7,4968,57632,10000,buffer: 0xd72d9f327f8a3f17,57,127,30
7,3923,55809,10000,buffer: 0x693c621882940e57,45,8,34
7,3904,51446,10000,buffer: 0xb6f023bae4a0d517,38,62,53
7,4879,59862,10000,buffer: 0xe96f91e71356f917,235,41,29
7,3901,56633,10000,buffer: 0xcb7e0b6e3e9d0317,77,104,34
7,3907,56817,10000,buffer: 0x2a27aa68d6d56e57,229,133,36
7,3903,51610,10000,buffer: 0x654bc441d331d697,21,17,58
7,3904,53684,10000,buffer: 0xad73ce889ddfac97,191,243,47
7,3904,61512,10000,buffer: 0x2ca26e31fd4cf097,191,77,123
7,3908,55984,10000,buffer: 0x6ce8f0599e2b9797,207,27,60
7,4891,56847,10000,buffer: 0xcab3b0af66f64a97,72,153,30
7,4874,58685,10000,buffer: 0xcd8bdd15b8db7597,184,67,120
7,3909,52429,10000,buffer: 0x4c0c8435286a6397,21,216,88
7,4696,54519,10000,buffer: 0x6dda00b1de851b97,228,173,107
7,4875,55657,10000,buffer: 0xfdaa779df3103397,13,215,44
7,3912,51051,10000,buffer: 0x3036861b5f27a317,194,147,48
7,3899,57462,10000,buffer: 0x50acbe4ade938417,9,117,107
7,4903,58414,10000,buffer: 0x4ecca682bab26297,194,97,85
7,3906,52366,10000,buffer: 0x61b4e39ce1e82a57,240,42,77
7,4883,59618,10000,buffer: 0xadd81480ede39017,227,206,4
7,4872,55386,10000,buffer: 0x4f15dca2001c6f97,105,21,0
7,4869,57663,10000,buffer: 0x8445709dbe95f057,140,142,107
7,4886,56970,10000,buffer: 0x2ddfecaaa96d0797,68,165,96
7,3904,52467,10000,buffer: 0xbcff0ba2d5eba897,184,177,59
7,4873,53103,10000,buffer: 0xdd453882f9ddfbd7,240,236,10
7,3898,54545,10000,buffer: 0x8e7fd724c6c58b97,197,0,73
7,4959,57448,10000,buffer: 0x3de22037b2cdd517,117,0,34
7,3902,54124,10000,buffer: 0x581f45245b5f2c97,13,121,90
7,4881,63024,10000,buffer: 0x6fe7e0d38dfd18d7,222,80,71
7,3900,52055,10000,buffer: 0x1bb4c74cf52018d7,70,94,18
7,3903,54033,10000,buffer: 0x6dafba71a074d617,95,142,88
7,4879,59357,10000,buffer: 0x58cd183989cc4d57,174,236,103
7,4576,56442,10000,buffer: 0xc0e89b4e69222397,12,188,72
7,4877,56289,10000,buffer: 0x50e96db05ecd1817,71,191,74
7,3897,52629,10000,buffer: 0xa1cd3087570b4d17,154,86,39
7,4898,59566,10000,buffer: 0xf0a79d86fe379f97,215,48,87
7,3896,51605,10000,buffer: 0x328c63f038cd2697,189,171,20
7,4868,57994,10000,buffer: 0x05f6eff3b3f3a617,208,246,72
7,3903,56219,10000,buffer: 0x20c2603145256f97,222,200,106
7,4882,55011,10000,buffer: 0x43502cb0c4710cd7,222,136,58
7,4878,61046,10000,buffer: 0xafe36a3f232a8357,120,103,46
7,3902,51404,10000,buffer: 0x6ae8f73f6fc28cd7,146,54,55
7,3901,51506,10000,buffer: 0xc76feb7737065917,179,207,45
7,3933,70850,10000,buffer: 0x608d7009d8ec6817,158,172,0
7,4878,59183,10000,buffer: 0x8af6a3a6e78976d7,27,4,72
7,3902,51927,10000,buffer: 0x6d2252b0e4f71a97,72,39,14
7,4878,58058,10000,buffer: 0x6011ad5a1f73f757,219,122,42
7,4881,59515,10000,buffer: 0x51eb44b4aa985b97,204,238,69
7,3939,51080,10000,buffer: 0x8896d490b530ec17,3,112,33
7,4877,55415,10000,buffer: 0xcbf4ea7cc16f6e97,53,191,47
7,3924,51117,10000,buffer: 0xb02f65abf46aff97,56,89,47
7,4878,57531,10000,buffer: 0x27b9a6f313847e97,45,56,118
7,3899,51751,10000,buffer: 0xa175ece781d7db97,27,110,56
7,3909,56897,10000,buffer: 0x224ba78b418d2c97,212,163,111
7,4873,56297,10000,buffer: 0xd275efab26412017,61,97,54
7,4870,61563,10000,buffer: 0xa1e5e0505664e9d7,95,89,2
7,3902,56767,10000,buffer: 0x1e5f35d0b30b6b97,172,76,82
7,4870,65434,10000,buffer: 0x5718c3415f975497,237,3,77
7,4879,66073,10000,buffer: 0xb7ae76dce251a697,19,170,65
7,3906,57186,10000,buffer: 0x11942b0caef6a797,197,24,120
8,3310,35990,10000,buffer: 0xd411f7ddba0efcf6,213,85,117
8,4031,37714,10000,buffer: 0xa46e0c4d8a450376,126,120,121
8,3262,36954,10000,buffer: 0x410b5698ba2b2b76,125,116,18
8,3262,36247,10000,buffer: 0xc3e8fcb4e2ac7576,30,123,47
8,3270,36676,10000,buffer: 0xfb028a8fdebabb36,155,204,38
8,3260,35958,10000,buffer: 0x6fe0bc8933c30276,71,231,63
8,3261,36284,10000,buffer: 0x5247285579f0caf6,217,73,61
8,3258,37604,10000,buffer: 0x871ede4ef312d9b6,69,63,1
8,3263,36579,10000,buffer: 0x5fbf841fc07abe76,244,211,1
8,3311,36139,10000,buffer: 0x4089a89d1586b936,141,27,14
8,3261,36754,10000,buffer: 0x5822f49ca84a7d36,109,205,105
8,3260,36035,10000,buffer: 0x5f5e7a405a9d30f6,200,241,86
8,3260,36591,10000,buffer: 0xa295cd4004e34676,158,124,97
8,3259,39038,10000,buffer: 0xa13eca08d4195136,154,219,16
8,3263,36039,10000,buffer: 0x2158d53458784676,13,56,58
8,3261,35498,10000,buffer: 0x59f7ebf46d71d3b6,157,243,85
8,3264,36468,10000,buffer: 0x60f2158e54d5f4f6,202,42,53
8,3267,36664,10000,buffer: 0xce5b30e462501976,65,226,83
8,3266,35353,10000,buffer: 0xd7ef1cee3f788576,147,118,97
8,3273,39124,10000,buffer: 0xc7026e4d8ab606b6,199,239,29
8,3263,36846,10000,buffer: 0x921a509fca15e7f6,9,45,2
8,3292,36328,10000,buffer: 0xaf1d3592844bc2f6,109,202,65
8,3259,36922,10000,buffer: 0x23ae9a06ab6db176,106,107,116
8,3262,44736,10000,buffer: 0x131b0af19422f276,4,46,3
8,3264,36522,10000,buffer: 0x23473685b9564836,53,237,79
8,3497,35630,10000,buffer: 0x50c59efbb51bea76,7,254,73
8,3492,35835,10000,buffer: 0x785ef7567be23fb6,225,52,94
8,3310,35788,10000,buffer: 0x0b71ed1d1c400cb6,89,167,56
8,3283,37850,10000,buffer: 0xf73d43d8d41dd236,227,199,36
8,3266,35667,10000,buffer: 0xe3d985b22f4d5636,132,81,16
8,3275,35704,10000,buffer: 0x5783c984279439f6,74,220,81
8,3264,38052,10000,buffer: 0xf4ae6cbcb984e076,63,193,124
8,3264,39634,10000,buffer: 0x712478da68f30476,157,89,28
8,3264,35989,10000,buffer: 0xfdced774937c5076,111,39,109
8,3264,39868,10000,buffer: 0x7ecd20652cac16f6,156,157,108
8,3266,36563,10000,buffer: 0xf7075fd79c1e29f6,249,85,48
8,3266,35498,10000,buffer: 0x83631681e2a3ae76,177,156,52
8,3264,38141,10000,buffer: 0x6a72db04173acbf6,70,231,122
8,3265,36602,10000,buffer: 0x531e4e7f72734276,201,135,7
8,3264,35639,10000,buffer: 0x91e508c272cc07f6,148,106,98
8,3260,36809,10000,buffer: 0x8f775b28c85499b6,34,171,93
8,3258,40368,10000,buffer: 0xb22f2d3fad69b1f6,199,32,102
8,3262,35478,10000,buffer: 0x2326b6329d02f676,69,62,108
8,3261,38192,10000,buffer: 0x90e66a468c55b7b6,192,113,78
8,3267,35914,10000,buffer: 0x44f2e54b7ab96b76,22,178,61
8,3264,35908,10000,buffer: 0xdebd9906651704f6,22,167,18
8,3355,46912,10000,buffer: 0x344d4011745661f6,88,170,123
8,3312,44409,10000,buffer: 0x840607978d240676,153,144,106
8,3289,46971,10000,buffer: 0x8a0dc90a19c42036,94,71,9
8,3347,38667,10000,buffer: 0xc3d83658eb6b7076,27,228,106
8,3367,43752,10000,buffer: 0x8a1b7161180410f6,164,136,76
8,3276,35884,10000,buffer: 0x1ec699d9db86d636,10,1,12
8,3272,37448,10000,buffer: 0xaa4e89b022693376,160,143,8
8,3333,35940,10000,buffer: 0x9fcb0116d344e776,3,208,0
8,3283,36414,10000,buffer: 0x2681d401d1910876,236,155,77
8,3343,39261,10000,buffer: 0xb0f02553bb6cf976,154,101,14
8,3331,54342,10000,buffer: 0xa9d0162bb3917336,217,20,88
8,3274,35903,10000,buffer: 0xfa4926ec47b3b8f6,200,67,15
8,3275,37372,10000,buffer: 0x9a3d03fb7816ee76,172,226,13
8,3276,40705,10000,buffer: 0x68674b3bd2ec7476,170,236,62
8,3281,36086,10000,buffer: 0x6cc9bf8aaf5cb576,62,134,106
8,3276,38089,10000,buffer: 0xf272b1bec1a41af6,4,209,10
8,3281,40968,10000,buffer: 0x2888df63b3a2a336,89,129,57
8,3272,35670,10000,buffer: 0xf11a94dab1044776,195,134,6
8,3302,44483,10000,buffer: 0xc52eba9b76c66cb6,121,235,28
8,3342,56992,10000,buffer: 0xaa94ff585d8943f6,129,32,82
8,3263,37257,10000,buffer: 0x134b3fe438b49a76,146,95,110
8,3263,38740,10000,buffer: 0xc2d2b6be158c4bf6,1,2,95
8,3264,37748,10000,buffer: 0x0d0c33f75d45aff6,73,195,4
8,3269,45560,10000,buffer: 0xac81928e1ebfcd76,7,178,23
8,3268,37032,10000,buffer: 0xb88be2c9deae5b76,11,238,70
8,3458,35527,10000,buffer: 0xe5f9233c421dda76,68,199,113
8,3266,36013,10000,buffer: 0x67d5466c90f79df6,216,196,9
8,3318,44041,10000,buffer: 0x2aa8d6f3586e3776,16,103,70
8,3270,36625,10000,buffer: 0x7baf2cd1d660a5f6,189,55,99
8,3274,35465,10000,buffer: 0xf2efdcc59dfb8536,210,168,62
8,3261,36330,10000,buffer: 0xd343fa7386bdf276,60,3,49
8,3258,35408,10000,buffer: 0x75cf14b8c7801c36,197,44,48
8,3318,36466,10000,buffer: 0x7df83e0fb06f8ab6,154,75,33
8,3262,38429,10000,buffer: 0x5622d16a74476276,142,98,22
8,3271,35673,10000,buffer: 0x629f95a40266d6f6,151,191,82
