runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer,param.value.integer
6,3942,53669,10000,Buffer[642],1411,15,2537698076
6,3898,52938,10000,Buffer[539],1710,21,3056857482
6,3900,54726,10000,Buffer[583],623,5,2648480888
6,4283,63526,10000,Buffer[868],744,31,3254861663
6,3898,66511,10000,Buffer[822],776,23,3543627881
6,3897,58367,10000,Buffer[826],271,4,3224216719
6,3899,68175,10000,Buffer[686],1211,6,3123717322
6,3897,56391,10000,Buffer[563],1976,3,1037905147
6,3898,70882,10000,Buffer[520],1601,16,4124781636
6,3898,64935,10000,Buffer[617],1157,12,2141067101
6,3968,51068,10000,Buffer[860],471,29,3756468086
6,3897,52253,10000,Buffer[868],258,21,1033888749
6,3901,63331,10000,Buffer[899],1951,22,1518290313
6,3897,47490,10000,Buffer[597],1607,22,2370314562
6,3912,61959,10000,Buffer[807],1605,31,2539437305
6,3912,65325,10000,Buffer[746],1989,14,1415534937
6,3912,65699,10000,Buffer[777],638,18,3254600483
6,3896,58249,10000,Buffer[754],759,16,3074703932
6,3897,64701,10000,Buffer[996],3,12,2153404351
6,3897,56178,10000,Buffer[831],1118,31,875098766
6,3902,49991,10000,Buffer[916],1936,1,3466135600
6,3897,64576,10000,Buffer[833],99,19,531167671
6,3897,64189,10000,Buffer[652],1916,21,1927026718
6,4402,71024,10000,Buffer[618],1340,18,2230002147
6,3897,61479,10000,Buffer[612],241,7,1140925987
6,4292,86672,10000,Buffer[940],958,14,3493400035
6,3964,66111,10000,Buffer[714],2022,3,2426449230
6,3898,65081,10000,Buffer[785],109,9,996116132
6,4451,68665,10000,Buffer[975],1424,19,1362468409
6,3897,66203,10000,Buffer[685],867,26,1868672927
6,4891,66030,10000,Buffer[726],1995,29,1875285135
6,3965,64201,10000,Buffer[912],1259,18,1793849966
6,4934,83023,10000,Buffer[980],1947,21,598298321
6,3899,65648,10000,Buffer[639],859,24,550552642
6,4151,69922,10000,Buffer[539],344,13,1248372274
6,3970,54661,10000,Buffer[735],501,12,868453382
6,4676,69482,10000,Buffer[773],2030,17,1284121672
6,4208,72201,10000,Buffer[655],654,12,1121148275
6,3897,68420,10000,Buffer[785],1413,32,302931558
6,3898,65085,10000,Buffer[633],1742,16,503030396
6,3899,64800,10000,Buffer[995],1352,17,4292527999
6,3924,66863,10000,Buffer[725],162,25,1126261514
6,3902,68224,10000,Buffer[989],543,28,2994872610
6,4602,64267,10000,Buffer[513],1707,17,1453826002
6,3898,70328,10000,Buffer[859],1534,7,2916459860
6,3897,64610,10000,Buffer[564],1022,20,1514387317
6,3927,66937,10000,Buffer[924],254,3,1329406083
6,3901,64206,10000,Buffer[984],1928,5,2842418534
6,3975,64700,10000,Buffer[1018],814,24,3333430099
6,4696,63914,10000,Buffer[791],63,22,898741971
6,3894,65171,10000,Buffer[927],490,30,682056055
6,3898,63713,10000,Buffer[937],495,25,3774551471
6,3921,57896,10000,Buffer[918],167,8,4156820465
6,3904,66459,10000,Buffer[896],765,8,217729390
6,3898,64706,10000,Buffer[842],813,30,3791159082
6,4216,66116,10000,Buffer[737],1731,15,3857489555
6,3900,60931,10000,Buffer[785],1710,7,10503310
6,3898,55229,10000,Buffer[884],1639,15,3730617877
6,3898,59001,10000,Buffer[854],1970,5,2444039376
6,3899,49634,10000,Buffer[891],1716,5,1315619898
6,3902,48931,10000,Buffer[759],1547,13,2320254727
6,3907,64491,10000,Buffer[926],895,9,4097091814
6,3897,53534,10000,Buffer[824],1790,27,2501086874
6,3898,52314,10000,Buffer[532],572,10,1383258887
6,3895,53972,10000,Buffer[737],1370,4,1033598199
6,3903,65126,10000,Buffer[604],771,6,4110205343
6,3896,65238,10000,Buffer[992],1196,24,3285567010
6,4030,65041,10000,Buffer[891],731,12,1589921156
6,3926,66825,10000,Buffer[967],394,4,2606624814
6,3913,67496,10000,Buffer[787],262,25,1298684236
6,5042,84123,10000,Buffer[753],1679,5,1533486619
6,4114,57132,10000,Buffer[791],802,26,1814793818
6,3895,67243,10000,Buffer[1000],1558,26,2019856857
6,4036,60232,10000,Buffer[512],1586,19,3990385418
6,3904,68248,10000,Buffer[1009],1299,32,23740425
6,4175,65315,10000,Buffer[653],1520,26,3915498621
6,3895,55911,10000,Buffer[514],323,25,4012811754
6,3897,67276,10000,Buffer[732],1375,21,1954966222
6,3896,64128,10000,Buffer[927],861,28,1609184259
6,3903,63017,10000,Buffer[514],328,6,4220837423
6,4826,68247,10000,Buffer[930],566,28,2887978229
6,4875,65401,10000,Buffer[643],783,18,2846567389
6,4148,62931,10000,Buffer[605],460,24,1388474269
6,4875,64402,10000,Buffer[837],1932,12,840948441
6,3901,64652,10000,Buffer[799],1921,23,2631724996
6,3899,53304,10000,Buffer[1012],1312,3,1052469080
6,3898,51572,10000,Buffer[661],1587,10,261543315
6,3897,64381,10000,Buffer[560],1675,25,3411368356
6,3896,63544,10000,Buffer[601],749,16,304944434
6,3903,63282,10000,Buffer[1010],139,28,93968819
6,3902,63780,10000,Buffer[603],1351,31,1788571064
7,3478,48104,10000,Buffer[701],135,29,3465355328
7,3453,50974,10000,Buffer[575],196,26,4279992606
7,3481,53466,10000,Buffer[884],825,13,3616086054
7,3897,50324,10000,Buffer[925],1301,8,1782009916
7,3476,49424,10000,Buffer[589],1878,31,1867751243
7,3547,54601,10000,Buffer[683],1953,29,1021197125
7,3465,48391,10000,Buffer[734],1258,25,3791825752
7,3464,50630,10000,Buffer[715],116,24,2371586205
7,3489,51508,10000,Buffer[743],1710,26,2911612163
7,3747,48685,10000,Buffer[987],1787,2,688954935
7,3476,51541,10000,Buffer[740],992,12,2507657905
7,3555,52820,10000,Buffer[515],730,29,899480053
7,3619,55330,10000,Buffer[893],1799,2,610902780
7,3544,51029,10000,Buffer[813],964,6,3987048352
7,3488,53505,10000,Buffer[578],1023,16,4173488408
7,3454,49367,10000,Buffer[786],1883,3,3252317232
7,3537,49020,10000,Buffer[540],1053,26,3558496937
7,3598,56267,10000,Buffer[856],1526,16,1215850290
7,3460,50369,10000,Buffer[812],1282,24,29460424
7,3492,50469,10000,Buffer[665],683,30,4096289181
7,3620,52153,10000,Buffer[916],98,19,3806588596
7,3464,49132,10000,Buffer[716],378,16,1221010681
7,3517,50746,10000,Buffer[831],739,27,4074118942
7,3464,52705,10000,Buffer[622],1863,22,82612900
7,3459,48213,10000,Buffer[1002],1180,30,2864362828
7,3574,51246,10000,Buffer[835],874,21,1317177787
7,3486,53640,10000,Buffer[918],1452,16,3795885242
7,3795,49190,10000,Buffer[1009],1668,21,227461200
7,3460,50142,10000,Buffer[855],1404,27,603701185
7,3567,55387,10000,Buffer[602],751,6,3376467702
7,3449,50223,10000,Buffer[736],288,10,1440339807
7,3454,51874,10000,Buffer[573],1528,20,369535487
7,3462,51510,10000,Buffer[587],2039,13,1017625621
7,3540,49828,10000,Buffer[800],468,17,1865407323
7,3526,51556,10000,Buffer[766],423,26,2174170751
7,3452,58548,10000,Buffer[640],76,14,688230260
7,3459,50433,10000,Buffer[517],2044,18,2676474270
7,3543,55115,10000,Buffer[697],1737,15,529107165
7,3496,52256,10000,Buffer[885],1210,11,3088126832
7,3533,50759,10000,Buffer[618],1182,5,3574881502
7,3520,51005,10000,Buffer[870],521,19,3628287217
7,3517,57612,10000,Buffer[558],379,20,766339104
7,3465,48910,10000,Buffer[514],2010,25,1328148951
7,3574,53067,10000,Buffer[799],1393,12,4061354546
7,3481,55025,10000,Buffer[737],1593,8,2602359384
7,3564,48548,10000,Buffer[825],508,32,2739166404
7,3508,51470,10000,Buffer[609],958,18,2057738836
7,3572,50002,10000,Buffer[701],895,14,3744985924
7,3474,49325,10000,Buffer[843],662,3,622059790
7,3559,56993,10000,Buffer[1014],554,12,3099385182
7,3454,50768,10000,Buffer[828],1652,12,2075343233
7,3446,49787,10000,Buffer[847],1243,17,1957699584
7,3463,49394,10000,Buffer[647],1720,28,3654476292
7,3465,53089,10000,Buffer[683],2008,28,609300948
7,3459,48007,10000,Buffer[609],241,32,779575926
7,3455,54357,10000,Buffer[919],1671,17,3505466698
7,3459,50878,10000,Buffer[776],1974,26,2470460741
7,3489,49962,10000,Buffer[919],170,13,914869369
7,3459,50803,10000,Buffer[1002],1235,24,2475819737
7,3453,54477,10000,Buffer[806],1970,1,4155897224
7,3535,51671,10000,Buffer[526],1112,30,3959860310
7,3479,50389,10000,Buffer[857],129,28,320109536
7,3460,52632,10000,Buffer[561],1470,9,498365542
7,3570,48237,10000,Buffer[619],989,22,508542169
7,3929,49695,10000,Buffer[554],277,29,1426958051
7,3572,58221,10000,Buffer[913],1176,8,4277144378
7,3450,49909,10000,Buffer[926],189,18,1425013872
7,3574,50824,10000,Buffer[1021],1440,2,3339821241
7,3449,51255,10000,Buffer[893],320,7,364127393
7,3500,49916,10000,Buffer[939],916,23,2466029638
7,3519,51560,10000,Buffer[591],1275,16,3765701239
7,3499,56868,10000,Buffer[575],126,15,3587777088
7,3475,49284,10000,Buffer[621],1585,17,2789399124
7,3510,55740,10000,Buffer[947],599,11,2363600273
7,3518,53449,10000,Buffer[824],1360,18,2235837421
7,3556,52022,10000,Buffer[938],1337,2,1950552310
7,3466,53274,10000,Buffer[544],627,10,337063062
7,3541,54258,10000,Buffer[742],279,30,230309719
7,3537,50293,10000,Buffer[941],439,15,2901045992
7,3497,50446,10000,Buffer[800],738,27,3627883639
7,3522,51143,10000,Buffer[864],1344,16,3241022316
7,3497,51279,10000,Buffer[723],1207,3,1721183763
7,3564,52151,10000,Buffer[544],843,18,2648362330
7,3570,54536,10000,Buffer[811],1474,15,118715557
7,3507,49896,10000,Buffer[1006],693,12,365286996
7,3645,68620,10000,Buffer[590],740,26,3743264937
7,3459,52511,10000,Buffer[988],984,20,2000298840
7,3490,50758,10000,Buffer[833],1698,17,796796632
7,3540,50630,10000,Buffer[819],907,9,3391864626
7,3853,54033,10000,Buffer[746],1450,28,2394092460
7,3461,49551,10000,Buffer[704],1563,2,1996441527
7,3545,52008,10000,Buffer[584],624,7,3201136201
7,3462,51197,10000,Buffer[629],851,10,3816793536
7,3575,55316,10000,Buffer[622],1342,18,1333393088
7,3566,53688,10000,Buffer[851],1970,11,1480247437
7,3465,56021,10000,Buffer[715],1062,4,41159607
7,3540,48438,10000,Buffer[628],1693,22,2760707664
7,3556,70120,10000,Buffer[918],361,16,2917867207
7,3856,76186,10000,Buffer[792],689,15,1608988419
7,3881,78274,10000,Buffer[602],283,25,2742518027
8,3412,43916,10000,Buffer[824],1740,17,2096741405
8,3429,47315,10000,Buffer[827],1493,12,2399427037
8,3444,48849,10000,Buffer[824],2009,23,2159408429
8,3434,47141,10000,Buffer[827],1102,5,3513154036
8,3508,59114,10000,Buffer[836],1032,13,2466896894
8,3473,56604,10000,Buffer[515],1611,27,1156443868
8,3405,42979,10000,Buffer[928],1456,20,3167867112
8,3389,38641,10000,Buffer[802],1487,5,1887112458
8,3449,41445,10000,Buffer[983],1486,14,2515472315
8,3481,51098,10000,Buffer[743],980,30,2554716876
8,3389,38750,10000,Buffer[803],1591,29,2979918724
8,3412,46432,10000,Buffer[1006],1481,1,644147656
8,3414,42277,10000,Buffer[883],1058,24,4056414298
8,3479,45554,10000,Buffer[906],1823,14,3287717057
8,3437,40858,10000,Buffer[920],1454,30,832592925
8,3523,46909,10000,Buffer[897],146,11,3950218348
8,3434,39118,10000,Buffer[531],833,30,382317217
8,3400,40891,10000,Buffer[665],376,11,2464819528
8,3412,46008,10000,Buffer[515],574,26,4091742489
8,3511,39069,10000,Buffer[920],1180,30,3718632798
8,3416,41355,10000,Buffer[903],501,6,1124925755
8,3433,46226,10000,Buffer[607],413,22,3476775065
8,3412,38398,10000,Buffer[717],1249,24,1955735750
8,3419,38361,10000,Buffer[936],700,25,459846185
8,3434,44086,10000,Buffer[988],784,22,2818435876
8,3516,57200,10000,Buffer[696],1224,3,3731188466
8,3464,40053,10000,Buffer[728],1816,1,3431332584
8,3457,55541,10000,Buffer[809],371,10,3571860922
8,3499,49019,10000,Buffer[994],1440,19,990054012
8,3470,47036,10000,Buffer[826],406,28,2890676090
8,3449,42074,10000,Buffer[935],1653,23,382524370
8,3467,40168,10000,Buffer[860],24,23,4219077880
8,3413,37993,10000,Buffer[537],888,2,1804296061
8,3538,42826,10000,Buffer[1009],113,24,2553603432
8,3515,39788,10000,Buffer[797],307,15,1038387023
8,3387,40252,10000,Buffer[529],462,25,3289439247
8,3432,46286,10000,Buffer[990],575,22,754736242
8,3462,41350,10000,Buffer[516],898,9,3151764673
8,3384,39947,10000,Buffer[748],1649,21,2259924749
8,3400,48167,10000,Buffer[569],1502,29,1238957125
8,3388,38792,10000,Buffer[834],1592,8,2691356489
8,3445,56118,10000,Buffer[898],881,29,621615436
8,3318,41597,10000,Buffer[1013],679,7,1401367197
8,3449,38752,10000,Buffer[819],1837,1,2395597725
8,3368,37647,10000,Buffer[834],2024,7,1971190402
8,3390,44309,10000,Buffer[656],69,21,3593491245
8,3387,39561,10000,Buffer[687],1449,24,1569705169
8,3363,38240,10000,Buffer[923],1981,3,2689705816
8,3339,44589,10000,Buffer[775],1934,17,1435429431
8,3439,38602,10000,Buffer[959],1865,24,267531803
8,3386,38494,10000,Buffer[866],2015,7,3026994460
8,3341,39814,10000,Buffer[717],711,22,1038715930
8,3367,38771,10000,Buffer[845],793,29,2002299936
8,3344,41236,10000,Buffer[897],257,32,128498845
8,3449,44225,10000,Buffer[627],1335,3,999337721
8,3449,39704,10000,Buffer[760],1560,7,3721880034
8,3389,39971,10000,Buffer[916],736,15,96979485
8,3367,43703,10000,Buffer[887],1927,27,1672925697
8,3347,41333,10000,Buffer[995],870,31,1152149774
8,3373,38768,10000,Buffer[579],1023,26,3458614857
8,3430,44757,10000,Buffer[688],1885,13,3216474118
8,3411,40458,10000,Buffer[598],555,1,134166981
8,3363,44329,10000,Buffer[529],755,30,1842474903
8,3399,42205,10000,Buffer[998],1347,9,1817436765
8,3365,39836,10000,Buffer[512],981,23,81531920
8,3387,43079,10000,Buffer[816],840,13,903365288
8,3485,61858,10000,Buffer[682],1871,7,3532011635
8,3541,59064,10000,Buffer[676],1319,14,3704655217
8,3421,40876,10000,Buffer[992],676,20,470539638
8,3863,41509,10000,Buffer[928],889,2,2092495826
8,3397,38024,10000,Buffer[1017],1484,24,1830533915
8,3364,39897,10000,Buffer[846],1487,1,3072891922
8,3422,41316,10000,Buffer[924],1806,22,2671013825
8,3492,44182,10000,Buffer[859],1603,6,3576480573
8,3391,41594,10000,Buffer[543],390,18,4147243029
8,3346,42948,10000,Buffer[891],782,12,2858546467
8,5095,44522,10000,Buffer[1000],1862,18,492747633
8,3318,37088,10000,Buffer[852],1197,3,4160233094
8,3390,44478,10000,Buffer[515],870,17,354215965
8,3426,41992,10000,Buffer[589],890,18,1719345169
8,3440,38807,10000,Buffer[572],476,18,4103893229
8,3412,48461,10000,Buffer[804],312,31,1023837562
8,3434,41572,10000,Buffer[535],171,29,4208865810
8,3365,39498,10000,Buffer[1007],337,9,4118495638
8,3379,41858,10000,Buffer[666],1431,9,1926386841
8,3413,43754,10000,Buffer[814],814,18,2532744667
8,3375,39572,10000,Buffer[938],850,15,1167921002
8,3428,49716,10000,Buffer[642],1716,31,1865449115
8,4873,39264,10000,Buffer[918],1140,20,3024273602
8,3408,42663,10000,Buffer[859],925,7,2986437992
8,3476,59370,10000,Buffer[608],1518,28,2327918014
8,3538,61864,10000,Buffer[962],948,24,3665802
8,3466,54422,10000,Buffer[770],448,28,3479608358
8,3728,47298,10000,Buffer[680],129,5,866414939
8,3439,57271,10000,Buffer[692],1652,7,2486304087
8,3446,55257,10000,Buffer[653],1559,15,1280651281
8,3325,43510,10000,Buffer[853],913,2,2219789768
8,3435,49688,10000,Buffer[967],936,23,1665319731
8,3420,49928,10000,Buffer[783],417,27,2251270605
8,3466,48947,10000,Buffer[971],1617,7,2478423067
9,3897,49275,10000,Buffer[615],1777,22,1107538787
9,6590,56307,10000,Buffer[699],1291,24,3284090414
9,3925,59435,10000,Buffer[837],795,21,71058703
9,3897,63709,10000,Buffer[615],841,10,1702814979
9,3898,56542,10000,Buffer[909],183,7,1268830020
9,3995,60209,10000,Buffer[861],762,31,2518473943
9,3898,53766,10000,Buffer[632],1219,21,59452942
9,3915,58749,10000,Buffer[980],82,18,888019792
9,3901,62090,10000,Buffer[637],1596,25,1774754676
9,3898,58482,10000,Buffer[1002],1664,19,1026663135
9,3900,57183,10000,Buffer[917],1974,23,1425280584
9,3899,59060,10000,Buffer[833],675,9,3598671828
9,3900,59413,10000,Buffer[802],1006,20,1068306619
9,3896,57054,10000,Buffer[970],1436,13,559635561
9,3902,61973,10000,Buffer[782],1780,16,1132567694
9,3912,47878,10000,Buffer[575],1128,8,3513117687
9,3900,56152,10000,Buffer[691],978,24,516488935
9,3927,60208,10000,Buffer[652],860,25,927064107
9,3902,57247,10000,Buffer[663],1990,24,464884850
9,3910,57084,10000,Buffer[775],496,32,2390097998
9,3905,60274,10000,Buffer[640],991,2,1691579413
9,3900,60323,10000,Buffer[664],1929,16,2468076411
9,4272,57577,10000,Buffer[999],1271,13,4289813781
9,3917,59513,10000,Buffer[928],121,13,1665027772
9,3896,59912,10000,Buffer[598],1479,16,547995448
9,3915,58238,10000,Buffer[552],860,8,1422445475
9,3904,62300,10000,Buffer[749],1663,10,2918118804
9,3900,52192,10000,Buffer[817],1587,21,1994135036
9,4450,59367,10000,Buffer[568],1208,9,176007009
9,3904,57691,10000,Buffer[977],1138,3,2982758457
9,3903,56826,10000,Buffer[995],1593,32,3603736677
9,3955,57370,10000,Buffer[608],288,4,1314813380
9,3921,63913,10000,Buffer[733],36,16,1399932424
9,3902,60111,10000,Buffer[836],717,5,4080617673
9,3946,53918,10000,Buffer[999],466,28,3310361164
9,3901,61331,10000,Buffer[710],103,13,3521464128
9,3901,57518,10000,Buffer[943],786,4,1194274938
9,3938,45968,10000,Buffer[1016],1446,2,2094435886
9,3956,61437,10000,Buffer[984],1985,7,2975457034
9,3898,60519,10000,Buffer[632],1311,24,2234763424
9,4356,57048,10000,Buffer[985],973,21,2477437926
9,3899,61726,10000,Buffer[907],1934,14,4197155424
9,4024,56813,10000,Buffer[843],882,32,2778453320
9,3894,57978,10000,Buffer[918],1749,32,2769690867
9,3897,72611,10000,Buffer[567],1093,3,1366128592
9,3900,70186,10000,Buffer[823],464,14,2855931438
9,4070,96935,10000,Buffer[939],111,12,3255841718
9,4217,75991,10000,Buffer[724],626,25,2014986419
9,4777,85177,10000,Buffer[870],1472,30,2326723515
9,4153,79154,10000,Buffer[915],1041,16,319360870
9,3973,78618,10000,Buffer[717],1753,7,2170248190
9,3898,76838,10000,Buffer[773],864,10,3988097709
9,4939,72133,10000,Buffer[910],375,26,885655769
9,3896,74142,10000,Buffer[752],1119,11,3936509326
9,4104,77637,10000,Buffer[579],1958,20,3466339384
9,4035,68430,10000,Buffer[619],1697,30,1463802510
9,3900,58263,10000,Buffer[810],178,24,1211455389
9,3909,77786,10000,Buffer[793],1974,26,3364713284
9,4688,91127,10000,Buffer[753],997,14,1956455466
9,3895,59321,10000,Buffer[736],1707,20,1773378194
9,3947,75740,10000,Buffer[833],752,16,615089917
9,3910,49101,10000,Buffer[565],599,11,1573007086
9,3911,53030,10000,Buffer[942],733,3,2544685060
9,4092,93086,10000,Buffer[1015],1972,7,1529828266
9,3958,80685,10000,Buffer[748],1529,7,1837299534
9,3899,58107,10000,Buffer[949],1837,24,1178129722
9,3897,61944,10000,Buffer[582],157,9,2059604980
9,3897,63136,10000,Buffer[746],1022,20,2692704073
9,3897,57789,10000,Buffer[560],1680,4,2148554077
9,3896,56905,10000,Buffer[776],1384,22,71394708
9,3898,60066,10000,Buffer[848],64,19,3650475719
9,3896,56713,10000,Buffer[581],753,7,2837721506
9,4872,62991,10000,Buffer[943],908,25,959457728
9,4872,66360,10000,Buffer[660],762,8,2632302790
9,4895,62221,10000,Buffer[544],921,18,15387469
9,4870,61813,10000,Buffer[858],1806,7,1376846368
9,3898,66579,10000,Buffer[859],243,14,1367993005
9,3896,58280,10000,Buffer[761],1322,8,3287556872
9,3898,56774,10000,Buffer[818],3,17,3466087627
9,3905,58103,10000,Buffer[622],1424,26,1548538377
9,3902,59238,10000,Buffer[828],753,23,4027378162
9,3935,57022,10000,Buffer[889],1894,29,3264810134
9,3899,58792,10000,Buffer[790],540,1,4167143081
9,4871,61765,10000,Buffer[854],330,15,768176194
9,3897,57502,10000,Buffer[694],1472,19,3267004482
9,3916,56921,10000,Buffer[620],1825,18,2899460385
9,3900,59413,10000,Buffer[972],1146,2,3519571688
9,3900,57912,10000,Buffer[806],1052,21,3907746855
9,3898,59536,10000,Buffer[830],1782,16,490733120
9,3899,49258,10000,Buffer[755],1913,6,612008633
9,3899,59071,10000,Buffer[978],1597,8,3326940385
9,3965,74675,10000,Buffer[609],595,8,1877974580
9,3899,48465,10000,Buffer[726],1306,1,2977189458
9,3898,57379,10000,Buffer[730],44,30,864698486
9,3941,57956,10000,Buffer[664],702,18,3514499112
9,3950,73548,10000,Buffer[700],199,19,3398751333
9,3898,56822,10000,Buffer[957],475,16,1888312132
9,3897,59503,10000,Buffer[879],1539,9,1092607888
9,3897,59090,10000,Buffer[534],2020,9,4026974614
9,3895,56459,10000,Buffer[736],1467,22,2896018052
10,6177,59373,10000,Buffer[982],589,16,1788826279
10,6172,58467,10000,Buffer[627],1091,13,1231920286
10,4062,64621,10000,Buffer[625],1178,6,3349474991
10,4078,66018,10000,Buffer[991],1099,29,556860063
10,4057,68710,10000,Buffer[656],1732,24,850735736
10,4008,55573,10000,Buffer[974],528,6,135926279
10,4043,78799,10000,Buffer[764],559,20,2542043352
10,3994,37526,10000,Buffer[982],1720,29,157450990
10,3967,58612,10000,Buffer[977],565,14,1928956620
10,4039,57416,10000,Buffer[537],1255,20,1878627576
10,4068,39165,10000,Buffer[1004],995,29,1147717494
10,4033,46607,10000,Buffer[804],825,3,1323837078
10,4012,56828,10000,Buffer[521],131,19,3909670412
10,4021,50308,10000,Buffer[586],1877,32,3918366558
10,4039,55081,10000,Buffer[538],883,1,1374911289
10,4038,57748,10000,Buffer[776],1647,21,4100280583
