runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,3616,23971,250000,-2.3503788166645384e+307,1.1520154071080122e+307
3,3389,24297,250000,-4.611954409844678e+307,1.7489103730266764e+308
3,3370,24113,250000,1.0912709747213364e+307,-1.136334847867044e+308
3,3639,24170,250000,7.476218422869637e+307,-3.680810752574282e+307
3,3409,24221,250000,-5.868810473294487e+307,1.5672839100289953e+307
3,3384,24247,250000,-3.0662205473193776e+307,-2.9662531676654113e+307
3,3388,24217,250000,1.1780348489565145e+308,-3.142185679409134e+307
3,3355,24382,250000,5.871236876579078e+307,-3.0348367374841967e+307
3,3396,24354,250000,-1.1289680724615914e+308,-1.0249691653927561e+308
3,3481,24298,250000,-5.595186705636914e+307,1.1023765634289863e+308
3,3391,24892,250000,6.625427781206636e+307,-7.22417639643865e+307
3,3441,24958,250000,-1.1706131034413013e+308,-1.0492824414638913e+308
3,3416,24178,250000,-4.3320785493845673e+307,1.4042608045689648e+308
3,3336,24339,250000,-6.656114456154558e+307,1.7897364831904816e+307
3,3410,25865,250000,7.966478559316174e+306,-1.034889832462478e+308
3,3542,24226,250000,-1.3847461574961394e+308,1.746585618284592e+308
3,3389,24276,250000,-1.3237819316739316e+308,-7.120683264413572e+307
3,3509,24223,250000,6.772901815791625e+307,-8.831316366873675e+307
3,3386,24229,250000,2.1095751816699937e+307,5.264572454065809e+307
3,3476,24598,250000,1.2891607662635713e+308,4.717896100076304e+307
3,3397,24160,250000,-6.025385740778073e+307,-2.875990447304442e+307
3,3516,24475,250000,-7.980577643829951e+307,1.796102324089146e+308
3,3360,24170,250000,-7.648461486860532e+307,7.296558268107071e+306
3,3389,25380,250000,-7.180033566015136e+307,-1.2809011110293728e+308
3,3484,24123,250000,-4.996646293359537e+307,-8.03475160973794e+307
3,3374,24520,250000,1.4029166535389989e+308,-1.3441742433034739e+308
3,3416,24256,250000,-6.614654074853165e+307,-1.4346102926179373e+308
3,3506,24190,250000,-2.1261183453636853e+307,-1.51151723814914e+307
3,3355,24210,250000,-1.278985654935584e+308,-1.2837524047242085e+307
3,3419,24161,250000,7.995572504361456e+307,1.668613478112607e+308
3,3418,24419,250000,1.0093403427641928e+308,7.320540550839539e+307
3,3461,24037,250000,6.33129514997547e+306,-5.658290916393422e+307
3,3365,24161,250000,3.8723074677225923e+307,-1.115060700405535e+308
3,3580,24381,250000,1.0510515549918427e+308,-7.426843283450825e+307
3,3368,24133,250000,-1.0092787740032597e+308,3.757816507699938e+307
3,3404,24242,250000,9.545210559592e+307,2.093650121523597e+307
3,3458,24096,250000,1.1553372038156372e+308,1.5805343238746303e+308
3,3399,32184,250000,-9.995322975158288e+307,1.1985713357478652e+308
3,3439,32114,250000,-1.4842520264760013e+308,8.76591122883349e+307
3,3694,28052,250000,5.119142273155212e+307,-1.3804035156820368e+307
3,3501,31053,250000,-1.161675473762309e+308,2.691708031843735e+307
3,3399,28488,250000,-7.417755456586074e+306,1.1077223629859393e+308
3,3503,29561,250000,1.771556991638557e+308,8.274969824972527e+307
3,3391,31955,250000,-1.7756609766026003e+308,-1.3856705956507112e+308
3,3714,30025,250000,-2.579863902594556e+307,1.0687611801139426e+308
3,3714,33304,250000,-1.4958023159620802e+308,-1.5191700690136849e+308
3,3407,30660,250000,-4.940266711008829e+307,-1.2454266441061069e+308
3,3421,30610,250000,8.630788349997588e+307,-1.2172977577951656e+308
