elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
34902,100000,-6.925877e+37; 5.97061455e+37,4.26596676e+37; 5.12861821e+37
35185,100000,-1.18415816e+38; 1.40723826e+36,-8.9441953e+36; -3.2798861e+38
34794,100000,1.31157916e+38; -2.5779904e+38,-4.7804747e+37; -3.09925867e+37
34734,100000,-3.34322639e+37; 3.04915767e+38,-1.17981996e+38; 2.88087695e+38
34795,100000,1.51640949e+38; 3.35896336e+38,2.43192338e+38; -2.19645231e+38
34832,100000,2.88615464e+38; -7.34290515e+37,-2.41061691e+38; 3.23943345e+38
34773,100000,-1.8208023e+36; 3.19931484e+38,-1.56207777e+38; 1.14570667e+38
34846,100000,-3.0503809e+38; 2.87803376e+38,-5.17216657e+37; 1.30373828e+38
35877,100000,6.34016259e+37; -1.8217204e+38,-1.57424133e+38; -2.49382813e+38
36224,100000,3.15486472e+38; 3.03029442e+38,2.18915146e+38; -9.15194954e+37
35470,100000,2.54659789e+38; -1.45145689e+38,-4.57409865e+37; 5.09966202e+37
35249,100000,-1.46927367e+38; -3.14023035e+38,2.58390921e+38; -2.71688023e+37
35778,100000,1.51220309e+37; -3.60693803e+37,-9.68420358e+37; -1.20111339e+37
35492,100000,3.3413992e+38; 3.24518026e+38,4.92807189e+36; -3.35893259e+37
35493,100000,7.83483217e+37; 1.48645389e+38,-3.09964424e+38; -2.13883141e+38
35385,100000,2.46360897e+38; -1.05676202e+38,2.22993857e+38; -1.47539288e+38
35335,100000,-2.16663352e+38; -2.07302908e+37,4.9745733e+37; -1.29669582e+38
36087,100000,2.9444978e+38; 3.30210751e+38,-2.84496634e+38; 3.31434592e+38
35100,100000,2.26288451e+38; -3.03452614e+38,-2.29086936e+38; 9.85492163e+37
34489,100000,-1.65113996e+38; -1.76998402e+38,1.80089835e+37; 7.44080073e+37
35018,100000,2.72272791e+38; -2.99981361e+38,1.83353997e+36; -1.75132259e+38
34995,100000,-7.80097018e+37; -1.99737843e+38,1.77500473e+38; -1.16858685e+38
34752,100000,-1.60671925e+38; 2.3815796e+38,2.91465122e+38; 1.23603418e+38
34955,100000,-9.28335522e+37; -2.83382501e+38,1.38901121e+38; -2.09314224e+38
34771,100000,1.97500483e+37; 4.76028255e+37,-3.38871766e+38; -2.55968573e+38
34794,100000,3.21023347e+38; -3.46282568e+37,-1.72387501e+38; 5.80890645e+37
34885,100000,2.35642414e+38; 8.78101165e+37,1.55177805e+38; 3.18944704e+38
34810,100000,-1.98316472e+38; -1.42205501e+38,-2.82846457e+38; -8.54555519e+37
35439,100000,2.18856327e+38; -2.22279064e+38,1.0926328e+37; -1.25242216e+38
35499,100000,2.87658459e+38; 2.51726405e+38,2.4073768e+38; 4.2352597e+37
35543,100000,-2.61196237e+37; 2.22514584e+38,1.84486749e+38; -1.4526641e+38
35208,100000,3.35369313e+37; 2.91909185e+38,1.79781291e+38; -6.8910521e+37
35575,100000,-1.56068548e+38; -3.27693805e+38,1.30653411e+38; -2.80544728e+38
