elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.issigned.boolean
54614,100000,-1.07090859e+38; -9.82977652e+37,-3.00452379e+38; -1.86941793e+38,false
43910,100000,2.32753692e+38; -2.76756141e+37,-2.55783252e+38; -1.15281697e+38,true
43767,100000,3.22579697e+38; 2.28602958e+38,-1.97549737e+38; -2.69031378e+38,true
44353,100000,4.38939384e+37; 2.23766637e+38,7.35920003e+37; 2.88108201e+38,true
43557,100000,-2.86239927e+38; 2.52221783e+38,2.22916581e+38; -2.3239447e+38,false
44710,100000,3.63570533e+37; 6.91177261e+37,1.0651784e+38; 3.38821019e+38,false
43962,100000,1.21714791e+38; 3.00719053e+38,1.44090862e+38; -6.281767e+37,false
43308,100000,-2.53080358e+38; 1.70885528e+38,-1.11892851e+38; 7.8293904e+37,true
43766,100000,2.30671317e+38; -3.38317001e+38,-9.80639483e+36; -4.65861532e+36,false
44311,100000,6.98106392e+37; -4.42618968e+37,5.04836933e+37; -7.57063756e+37,false
44739,100000,-2.77354599e+37; -7.28361231e+36,1.36279518e+38; 9.44832118e+37,false
45980,100000,-8.16154478e+37; 1.8419164e+38,-2.67500664e+38; 1.89375216e+38,false
43445,100000,-8.03159081e+37; 2.52624754e+38,-4.69899823e+37; -3.3693944e+38,true
51627,100000,-1.17674362e+38; -2.73001152e+38,9.75841592e+34; -5.38247487e+37,true
44182,100000,2.60155815e+38; -2.22298049e+38,-3.38456098e+38; 1.56256596e+37,true
42859,100000,2.87474051e+38; -2.28376606e+38,-6.70258643e+37; 3.12103062e+38,true
44709,100000,1.15963622e+38; -1.17035892e+38,-9.05470451e+37; -4.65936539e+37,true
43243,100000,-1.95183449e+38; -3.01683339e+38,7.3618332e+37; 2.82521533e+38,false
42902,100000,1.34258721e+38; 9.24232492e+37,-1.53265823e+38; 5.80207381e+37,false
45052,100000,-2.73488031e+38; -2.72326965e+38,2.1826477e+38; 7.08191972e+37,false
44095,100000,1.57037226e+38; 2.33209863e+38,-1.81765905e+38; 1.19436204e+38,false
43699,100000,-7.76092561e+37; 5.46265935e+37,-1.02469613e+38; -2.6415075e+37,false
45617,100000,1.24595937e+38; 1.29855714e+38,-1.71975809e+38; 2.33491343e+38,false
45054,100000,-1.09227651e+38; -1.73702044e+38,-5.45635e+37; -3.22455609e+38,true
43745,100000,2.37747921e+37; 2.89805128e+38,-2.90720109e+38; 2.26707749e+37,false
44969,100000,-3.17907239e+38; 1.95655522e+38,3.39454672e+37; 7.87670724e+37,false
42821,100000,-1.16070926e+38; 2.22015287e+37,-1.7875567e+38; -4.02051284e+37,true
44434,100000,2.80835922e+38; 6.99002012e+37,2.80930276e+38; 2.82648196e+38,true
43858,100000,-2.27971444e+38; 5.38207277e+37,8.72233261e+37; 8.88692538e+37,false
43523,100000,2.81351258e+38; 2.07102772e+38,-2.98126372e+38; 2.40340956e+38,true
44220,100000,1.51697009e+38; -2.53450005e+38,2.47431483e+38; 2.60889308e+38,true
43806,100000,-8.51287275e+36; 2.88261414e+38,1.66952535e+38; -1.93321179e+38,true
43620,100000,-2.69926603e+38; -3.16903868e+38,2.32242169e+38; -3.29436592e+38,true
45581,100000,-1.22677789e+38; 8.30626028e+36,1.2502845e+38; -2.97315441e+38,false
43181,100000,9.4375928e+37; 6.60587737e+37,3.26980078e+37; 1.03810301e+38,true
44683,100000,2.2110812e+38; -3.12447437e+38,2.39152549e+38; -2.80483597e+38,false
45076,100000,-1.43240735e+38; 1.15739765e+38,-4.54532095e+37; -1.33747117e+38,true
43188,100000,3.12851199e+38; 4.99086566e+37,2.318106e+38; -1.26169082e+38,true
43576,100000,3.36948486e+38; 1.89035445e+38,3.94250847e+37; 4.27352094e+37,false
51016,100000,1.246909e+38; -3.16106079e+38,2.72927588e+38; 6.92309945e+35,false
44866,100000,-2.33628538e+37; 3.27511502e+37,-5.25730046e+37; 1.45105137e+37,false
43263,100000,-2.07121391e+38; 4.190089e+37,1.860848e+38; 3.1005968e+37,true
44567,100000,-2.99674792e+38; -2.31944728e+38,-1.71986071e+38; -3.37396221e+38,false
45028,100000,1.95650958e+38; -2.02544604e+38,-2.83891143e+38; -1.82724248e+38,true
43563,100000,1.68682868e+38; 3.28227801e+38,-2.59185322e+38; 3.01444919e+38,false
44367,100000,3.06442505e+38; -3.14268655e+38,-1.7897326e+38; -3.07518609e+38,false
44242,100000,2.47871226e+38; 4.70185704e+37,-1.91975279e+38; -2.44222745e+38,true
43562,100000,3.2665991e+38; 3.1520836e+38,-1.4003867e+38; -1.2086366e+38,true
49499,100000,-1.88661113e+38; -2.57981967e+38,3.08385966e+38; -2.25251066e+38,false
44266,100000,1.36228842e+38; 7.72543849e+37,1.50571812e+38; 6.76244388e+37,true
43250,100000,-1.22801441e+38; 3.21062289e+38,-1.27574135e+38; 7.98459546e+37,true
43441,100000,1.19264016e+38; 3.22867991e+38,3.07068258e+38; 1.65744566e+38,true
43668,100000,4.24891103e+37; 2.15332157e+38,1.94450726e+38; -3.12099046e+38,false
43676,100000,-2.79250305e+38; 1.32249545e+38,-1.31672298e+38; -2.19207537e+38,true
43766,100000,2.66110528e+38; 2.77095562e+38,1.48694117e+38; -1.53666776e+38,false
44160,100000,3.02658882e+38; -3.30269874e+38,-2.07588617e+38; 3.37233515e+38,false
43761,100000,-1.69975263e+38; 1.25476164e+38,-2.6784364e+38; -2.73533018e+38,false
43655,100000,-3.34827109e+38; -2.16738843e+38,-1.11278642e+37; -8.01745397e+37,false
44032,100000,-1.19402454e+38; -7.98455591e+37,2.85834786e+38; -2.15194388e+37,false
42758,100000,2.03821037e+38; 8.5387261e+37,2.00897774e+38; -7.21296944e+37,false
43268,100000,-7.97070556e+37; 1.59903475e+37,-3.15735925e+38; 1.06262307e+37,false
45587,100000,-6.92619087e+37; 4.05962062e+37,-2.24066087e+38; -1.7441276e+38,false
42964,100000,-2.93280053e+38; -3.06718305e+38,-9.28928377e+37; -4.27409747e+37,true
43575,100000,3.11285118e+37; -8.19480891e+35,5.66639261e+37; -2.96881377e+38,true
43704,100000,-2.9663886e+38; -1.50266623e+38,-2.02558153e+38; 1.05930137e+38,false
44635,100000,4.59814902e+37; -3.13483138e+38,-9.85614263e+37; 9.8916186e+37,false
43108,100000,1.85568897e+38; 8.34866167e+37,-1.35571784e+37; -2.57966836e+38,true
44059,100000,-9.17303006e+37; 7.73226098e+37,-3.25901656e+36; 2.1172996e+38,false
43876,100000,-3.14194767e+38; -1.98446178e+38,1.85561656e+38; 1.46826949e+38,true
43704,100000,1.2283585e+38; -3.95022586e+36,7.33055721e+37; -1.76428812e+38,false
43922,100000,2.11311433e+38; 6.80923438e+37,-2.87050818e+38; -1.89120408e+38,false
43856,100000,-1.9987189e+38; -2.40820858e+38,-7.95180539e+37; -1.13892233e+37,false
44293,100000,4.07051659e+37; 2.23645166e+38,2.94951405e+38; -1.73346798e+38,true
43395,100000,-4.14043715e+37; -2.60928737e+38,-1.6721286e+38; 7.07017925e+37,true
44508,100000,-6.48876065e+37; 3.29242002e+38,-1.94742813e+38; 1.77060852e+38,false
44015,100000,-4.11861607e+37; 1.26112372e+38,8.60638213e+37; -6.6764779e+37,true
43334,100000,8.21535908e+37; 1.02483274e+38,-9.30924571e+37; -2.02679746e+38,true
43300,100000,3.33284773e+38; -3.25366379e+38,-8.64740026e+37; -2.24407176e+38,true
44263,100000,1.2504283e+38; 1.22762418e+38,1.06127759e+38; -2.64359564e+36,false
44030,100000,-2.64170029e+38; -2.83685459e+38,8.52597455e+37; -7.6971567e+37,false
43096,100000,-2.34698166e+38; 2.06265958e+37,-2.54229397e+38; 1.78348582e+38,true
46953,100000,2.73879685e+38; 2.18672244e+38,2.97579483e+37; 1.24193109e+38,true
43090,100000,-6.24542802e+37; 3.39192816e+38,-7.40452006e+37; -2.58067599e+38,false
44230,100000,-1.4003151e+38; -2.28225304e+37,-9.84795665e+37; -3.03525905e+37,false
43695,100000,-2.73368203e+38; -7.31424762e+37,1.19069934e+38; 3.3999959e+38,true
43315,100000,1.48225817e+38; -1.72796151e+38,-1.92292536e+38; 1.19345248e+38,true
42929,100000,-1.94172411e+38; -3.39187563e+38,-2.0735545e+38; 2.16006699e+37,true
44504,100000,1.79368848e+38; -3.04222352e+37,2.46184034e+38; -2.53127676e+38,false
43543,100000,-3.3697605e+38; -1.86460897e+38,5.48670871e+37; -2.31199775e+38,false
43854,100000,1.31550654e+38; 2.37392766e+38,-1.34896755e+38; 9.61466229e+37,false
43044,100000,-6.99067169e+37; -1.99941175e+38,-1.31649287e+38; 2.27284783e+38,true
43882,100000,7.72047133e+37; -2.5417364e+38,7.14537058e+36; 1.1720524e+38,false
43962,100000,2.87604588e+38; 3.18967927e+38,1.29451822e+36; 2.81295867e+38,true
44132,100000,1.0597417e+38; 1.00154214e+38,-2.28793105e+38; -2.80956359e+38,false
44450,100000,-1.77695894e+38; 5.61331607e+37,-9.77988972e+34; 1.96958829e+38,false
44656,100000,-1.24690494e+38; 2.12554156e+38,5.02590453e+37; 2.58853015e+38,false
44636,100000,9.24831127e+37; 2.9513206e+38,8.08962792e+37; 2.27747197e+37,false
43996,100000,-3.36645792e+38; 2.95665731e+38,-3.25794926e+38; 1.11896107e+38,false
52358,100000,-1.40133348e+38; -2.18681817e+38,3.28368966e+38; -1.84539767e+38,true
43198,100000,-2.40854709e+38; -1.57743469e+38,-1.34060856e+38; -3.02985652e+38,true
44408,100000,2.58360072e+38; -1.33067033e+37,3.68371735e+37; -3.20585693e+37,false
46127,100000,-2.78207058e+38; 3.21408591e+38,2.50846656e+38; 8.61241716e+37,false
42948,100000,1.43292192e+38; -1.01973078e+37,2.89783873e+38; 1.81453677e+38,true
43759,100000,-4.66579022e+36; -8.83102199e+37,-8.0053327e+37; -8.34478418e+37,true
44355,100000,1.80489999e+38; 3.19427709e+38,-3.12656123e+38; -2.08742057e+38,false
43423,100000,1.56730505e+38; 1.56804995e+37,5.39776629e+37; -2.24753863e+38,true
43076,100000,-1.29091828e+38; 2.50862801e+38,2.89856727e+38; 2.88869765e+38,true
45326,100000,-1.63407586e+38; 2.03421654e+37,2.24059094e+37; 2.48021925e+38,false
43359,100000,2.23713741e+38; -1.4658446e+37,-3.68424291e+37; -8.96067121e+37,false
43875,100000,1.93451108e+38; -2.58485721e+38,-2.68209534e+38; 2.48659867e+38,false
43881,100000,3.03885441e+38; -9.77976111e+37,3.25214768e+38; 2.54925083e+38,false
53371,100000,8.36632004e+37; -2.9046885e+38,1.17193852e+38; 2.1531588e+37,true
