elapsed.ps,repeats.n,param.a.vector2,param.b.vector2,param.epsilon.float
57792,100000,-3.18542463e+38; -1.59651517e+38,-2.74264787e+38; 8.82539768e+37,0.004055642761406272
55992,100000,2.86252786e+38; 4.95638759e+37,9.21906302e+37; -7.79551421e+37,0.0019258133335706704
56440,100000,-1.89745491e+38; -1.10989478e+37,1.17933714e+38; 4.01832893e+37,0.00581261864509859
55496,100000,-1.91099727e+38; 2.3504528e+38,-2.61094566e+38; -1.74786038e+38,0.003573461327138009
54900,100000,-7.41789124e+37; 2.19774876e+38,-2.30178191e+38; -3.19542873e+38,0.006724621671256257
57667,100000,1.83592011e+38; -1.65609566e+38,1.8197315e+38; 3.56230025e+37,0.0035817254210915497
54266,100000,-3.03031876e+38; -3.1622822e+38,-2.0461842e+38; -8.58855592e+37,0.007178589590766751
55771,100000,7.45622652e+37; -1.09790791e+36,-3.61971874e+37; 2.51752468e+38,0.007103628044043086
57724,100000,-2.11114064e+38; -1.94563699e+38,-9.99821179e+37; -1.16982063e+38,0.00917735096181017
56110,100000,-2.05312099e+38; 5.35544349e+37,1.41276019e+38; -2.9784899e+38,0.0017998648545046064
53940,100000,-2.8783163e+38; -1.80626304e+37,-1.34895051e+38; 4.87726946e+37,0.008380210186405739
50937,100000,3.01554207e+36; -1.53933774e+38,-2.72738637e+38; -1.02980122e+38,0.00018277494272884092
52460,100000,1.65806741e+38; -3.27850446e+38,2.13480799e+38; -2.77965799e+38,0.002168981655384706
53775,100000,-2.88824454e+38; -2.2616631e+38,-9.62756596e+37; 2.44179361e+38,0.00780617807204739
50343,100000,-7.05607131e+37; 8.123461e+37,2.59525752e+37; 2.92861586e+38,0.004308650304949413
50803,100000,1.4092151e+37; 3.56281517e+37,-1.627403e+37; 3.24315831e+38,0.00527756391947349
51578,100000,-1.3342199e+38; -2.34066065e+38,-2.57240949e+38; 2.67697809e+38,0.006945657448144502
50942,100000,-2.25166955e+38; -3.08678377e+38,1.40574957e+38; -2.5054317e+38,0.007443971087203905
51126,100000,-9.22052741e+37; 2.90859692e+38,-2.12063665e+35; -1.79821978e+38,0.008251079888740971
51136,100000,-4.51064564e+37; -3.06718305e+38,1.52176465e+38; 3.24591631e+38,0.0034239473060612017
56788,100000,-2.15241352e+38; 3.22143301e+38,7.50994144e+37; 3.25034984e+38,0.0075939477460633285
57969,100000,2.00714239e+38; 2.18432485e+38,1.63876444e+38; -1.35813063e+38,0.0045621270973946314
57266,100000,8.55480599e+37; 1.31982e+38,1.90275021e+36; -1.00979972e+38,0.003256190613446063
58589,100000,3.10614921e+38; -1.28591014e+38,3.18991546e+37; -7.20238405e+37,0.00977186103190513
56344,100000,2.68987953e+38; 4.73688628e+37,-2.44916891e+38; 1.86714143e+38,0.004604203861568672
56009,100000,-2.30747599e+37; 9.51209516e+36,6.71957954e+37; 2.00311268e+38,0.008650124057430788
54886,100000,-1.4192032e+38; 7.91234292e+37,-3.34937202e+38; 6.7143766e+37,0.007224630378346413
56462,100000,-3.37600911e+38; -8.73555167e+37,2.71396956e+38; -2.85231607e+38,0.005339507067824153
54198,100000,-3.11778706e+38; 2.23951724e+37,1.75900597e+38; -2.16250017e+38,0.00001577545543397026
56717,100000,-5.5642727e+37; -3.38401498e+38,2.03420277e+38; -1.38852403e+38,0.00809077753549594
51971,100000,-1.25344186e+38; -1.31957965e+38,-2.26312607e+38; -1.17082501e+38,0.0024673258360234833
51821,100000,-1.90364693e+38; -1.5097099e+38,-2.5339007e+38; 3.0007032e+38,0.003348298350785725
52540,100000,1.52215803e+38; 3.05236047e+38,4.3721716e+36; -2.41441358e+38,0.005654905163993212
51539,100000,2.75852595e+38; -1.16670708e+38,2.88803583e+38; -1.07447961e+38,0.0006826191289276318
51009,100000,5.01065013e+37; -1.00223803e+38,-2.23631293e+38; 3.22140948e+38,0.007244156629369141
