elapsed.ps,repeats.n,param.a.vector2,param.b.vector2
44857,100000,-3.31136379e+38; 2.74826103e+38,1.56484347e+38; 1.80494623e+38
44354,100000,-2.03677985e+38; -2.28341396e+38,-2.9546528e+38; 2.6729496e+38
43412,100000,2.3801787e+38; -2.88431158e+38,3.15392767e+38; -2.26364205e+38
44119,100000,-1.44078023e+38; 2.99147034e+37,-1.82107379e+38; -1.74471255e+38
45079,100000,3.13560029e+38; 1.09511666e+38,1.8667516e+38; 2.62006666e+38
49548,100000,1.21605915e+38; -1.53603759e+38,-7.30618029e+37; 2.84704021e+38
45775,100000,-2.13541281e+38; 1.60721779e+38,1.54563806e+38; -4.16658802e+37
45157,100000,-3.27656597e+37; 1.9097497e+38,-1.37116817e+38; 1.46779924e+38
44841,100000,3.66301408e+37; -3.33135292e+38,3.06072838e+38; 7.54233473e+36
44429,100000,-2.30006764e+38; 2.33886708e+38,-3.27314829e+38; -7.20975823e+37
45022,100000,-1.71409686e+38; 9.97704303e+37,2.63812146e+38; -3.23634139e+38
45071,100000,3.91518673e+36; -2.99741968e+38,5.01967276e+37; -1.33451613e+37
44217,100000,-1.64032834e+37; -8.40211177e+36,1.02873183e+38; 3.38509279e+38
43567,100000,2.52525309e+38; 1.91286914e+38,-2.97899514e+38; -2.92409349e+38
45224,100000,9.56091594e+37; -1.37642455e+38,2.45924703e+38; -6.4942369e+37
44710,100000,-8.03041342e+37; -2.51158853e+37,3.06552699e+37; -2.75903443e+38
44702,100000,-2.28833102e+38; -1.98333241e+37,9.50193875e+37; 2.17078026e+38
44348,100000,5.47507624e+37; -2.08975528e+38,3.12347769e+38; -4.28022834e+37
43586,100000,-9.64604121e+37; -5.46119141e+37,3.07847873e+38; -3.39204397e+38
44100,100000,2.76050207e+38; 3.05195543e+38,3.13537535e+38; -1.62498396e+38
44643,100000,-2.059887e+38; 6.66978103e+36,-2.05038124e+38; -3.34569983e+37
44135,100000,-1.80748295e+38; 2.98232247e+38,2.96234267e+38; 2.64942809e+38
43445,100000,3.11053204e+38; 1.07955752e+38,6.27833496e+36; 2.16190934e+38
44099,100000,1.77066234e+37; 1.01436671e+38,-3.22593145e+38; 2.63656275e+38
44500,100000,-2.69878371e+38; -2.74501239e+38,-2.41053984e+38; 2.27432155e+38
46279,100000,-2.08475668e+38; 2.75628231e+38,-1.35753387e+37; -3.31330604e+38
45296,100000,3.19247764e+38; -2.5240542e+38,1.32790599e+38; -2.78918099e+38
47572,100000,-1.00118973e+38; 3.07137822e+37,1.96168646e+38; -3.01019293e+38
43600,100000,-1.99659168e+38; -2.75010409e+37,2.51488128e+38; -9.36064337e+37
44042,100000,3.13958984e+38; 3.02272219e+38,-3.13085339e+38; 3.57161799e+37
46480,100000,-9.02775832e+37; -8.29002674e+37,-7.95509976e+37; 2.95177716e+38
45388,100000,-2.89194364e+38; 8.25574998e+37,-3.14568673e+38; 1.31979181e+38
43919,100000,3.30712883e+38; -2.90239983e+38,2.74413518e+38; -1.68130477e+38
45040,100000,-2.70884886e+38; -9.11273959e+37,2.14224696e+38; -2.33520407e+38
44780,100000,-2.00748217e+37; -1.39124217e+38,3.15098105e+38; 3.15280403e+38
45520,100000,2.82436022e+38; -1.63493167e+38,-1.30129924e+37; 2.19167256e+38
44809,100000,-2.44290245e+38; -1.10469584e+38,1.85220486e+38; -1.39015909e+38
48722,100000,6.47903118e+37; 7.46285887e+37,2.53211443e+38; 1.08896288e+38
