runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
8,4200,46387,250000
8,4412,50990,250000
8,4141,49115,250000
8,4135,52386,250000
8,4526,48043,250000
8,4049,52186,250000
8,4318,51652,250000
8,4006,48689,250000
8,4314,47916,250000
8,4191,55751,250000
8,4206,50085,250000
8,4064,41634,250000
8,3973,44960,250000
8,4123,48510,250000
8,4185,50886,250000
8,4037,44830,250000
8,4174,44590,250000
8,4180,49492,250000
8,4030,43260,250000
8,4169,50727,250000
8,4040,47298,250000
8,4147,44859,250000
8,4209,46189,250000
8,4294,46849,250000
8,4017,46845,250000
8,4282,49804,250000
8,4014,44993,250000
8,4308,44857,250000
8,4143,46125,250000
8,4160,45590,250000
8,4118,43950,250000
8,4011,50969,250000
8,4042,52945,250000
8,4272,44823,250000
8,4114,46184,250000
8,4097,54383,250000
8,4251,51883,250000
8,4031,48300,250000
8,4259,43045,250000
8,4044,45927,250000
8,4188,49158,250000
8,4611,49195,250000
8,3998,45084,250000
8,6330,48734,250000
8,4497,53994,250000
8,4254,47717,250000
8,4264,44693,250000
8,4178,50679,250000
8,4317,48677,250000
8,4761,44227,250000
8,4409,45890,250000
8,4232,49444,250000
8,4235,44934,250000
8,4258,47204,250000
8,4228,45596,250000
8,4046,47170,250000
8,4222,46771,250000
8,4162,46386,250000
8,4000,45739,250000
8,4546,47728,250000
8,4058,45434,250000
8,4716,47276,250000
8,4063,48347,250000
8,3982,46732,250000
8,4143,54357,250000
8,3999,51548,250000
8,4218,55274,250000
8,4177,52166,250000
8,4504,49655,250000
8,4162,53617,250000
8,4145,49719,250000
8,4133,46982,250000
8,4143,51396,250000
9,3963,41867,250000
9,3940,42215,250000
9,3917,42664,250000
9,3932,42447,250000
9,3945,42566,250000
9,3975,42748,250000
9,3927,42093,250000
9,3925,41696,250000
9,3931,42998,250000
9,3927,43129,250000
9,3970,40772,250000
9,3957,40563,250000
9,3927,40882,250000
9,3954,42449,250000
9,3971,43645,250000
9,3928,43840,250000
9,3960,42227,250000
9,3937,41921,250000
9,3915,40502,250000
9,3927,44315,250000
9,3973,44671,250000
9,3960,56096,250000
9,3942,52719,250000
9,3938,40870,250000
9,4142,40771,250000
9,3943,42643,250000
9,3913,42876,250000
9,3940,56108,250000
9,3955,50993,250000
9,3936,45456,250000
9,4361,42459,250000
9,3996,42086,250000
9,3962,42930,250000
9,3930,42842,250000
9,3985,43244,250000
9,3945,43106,250000
9,4002,42404,250000
9,3963,42727,250000
9,3965,42555,250000
9,3965,43146,250000
9,3978,41845,250000
9,3950,42224,250000
9,3909,41614,250000
9,4029,47230,250000
9,3924,42185,250000
9,3925,40852,250000
9,3921,41316,250000
9,3953,40803,250000
9,3926,40877,250000
9,4041,45121,250000
9,3960,41969,250000
9,3951,42205,250000
9,3936,41928,250000
9,3924,42529,250000
9,3909,42665,250000
9,3925,41385,250000
9,3939,41555,250000
9,3925,41719,250000
9,3936,41539,250000
9,3968,42310,250000
9,3922,41128,250000
9,3925,40805,250000
9,3925,41881,250000
9,3914,40858,250000
9,3934,41965,250000
9,3915,41379,250000
9,3921,40827,250000
9,3972,41743,250000
9,3923,41126,250000
9,3941,41911,250000
9,3943,42254,250000
9,3998,42408,250000
9,3966,40604,250000
9,3938,41782,250000
9,3951,41981,250000
9,3954,41475,250000
9,3983,43263,250000
9,3965,41995,250000
9,3918,40412,250000
9,3968,41614,250000
9,3919,40437,250000
9,3929,41122,250000
9,3918,41472,250000
9,3909,41094,250000
9,3905,41110,250000
9,3918,40903,250000
9,3922,45053,250000
9,3919,55257,250000
9,3932,46304,250000
9,3945,41288,250000
9,3935,41275,250000
9,3918,41555,250000
9,3977,43326,250000
9,3922,55434,250000
9,3966,56401,250000
9,3980,42415,250000
9,3914,41805,250000
9,3908,41285,250000
9,3930,41487,250000
9,3923,54255,250000
10,3331,36054,250000
10,3390,36521,250000
10,3506,35451,250000
10,3416,35491,250000
10,3433,34867,250000
10,3420,34878,250000
10,3385,34905,250000
10,3365,34266,250000
