runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.integer
5,4857,116009,50000,-1064953508739041
5,4854,117777,50000,6370442697506362
5,4854,119386,50000,7627396223954189
5,4864,117367,50000,1201482426613592
5,4854,118748,50000,-3164973757184319
5,4854,119781,50000,6740694304010114
5,4854,116675,50000,6391288808272012
5,4855,118621,50000,3241310215424223
5,4855,117390,50000,7317151716093145
5,4865,117510,50000,-252184050253040
5,4855,118130,50000,-8432049273080003
5,4857,116520,50000,4688679532942096
5,4864,116903,50000,-6344992584574654
5,4854,120320,50000,7139060454611747
5,4855,116644,50000,5551423746494762
5,4864,118708,50000,7893079829567204
5,4855,118371,50000,3434107764344563
5,4856,117092,50000,7500281503455087
5,4864,119472,50000,-3599204049320730
5,3884,110524,50000,840774986887352
5,4854,118813,50000,4441481340361126
5,4866,118874,50000,8362285650033461
5,4857,116631,50000,-4929125026893204
5,4855,118357,50000,-1516135853546329
5,4658,115494,50000,6569138809967196
5,4854,115338,50000,-4554226349854456
5,4854,118228,50000,-6774509536180455
5,4874,121292,50000,5433633181437395
5,4854,116758,50000,-1094709607450094
5,4855,114210,50000,882990611951523
5,3885,117519,50000,4387994961957139
5,4856,117658,50000,-1006543353810537
5,4858,117944,50000,8522801719324094
5,4864,111679,50000,639420951315200
5,3883,115688,50000,-8266987032180829
5,4854,121171,50000,-6341452502806201
5,4855,116616,50000,5360147730906053
5,4855,121421,50000,-1221244647924846
5,4855,120186,50000,7177611442759170
5,4873,118461,50000,-516624002431615
5,4855,118569,50000,1431762381794232
5,4854,117613,50000,8310045411692458
5,4855,117887,50000,1732064863695633
5,4141,118827,50000,-450011805630017
5,4854,117000,50000,-5990288476416858
5,5024,119912,50000,6585980183966306
5,4855,120574,50000,-6095926368288259
5,4855,117843,50000,-4712351158752556
5,4989,118238,50000,7632494921978768
5,4855,118428,50000,90472913887416
5,4855,117523,50000,-5960764726965304
5,4998,118576,50000,3611506587170394
5,4854,118707,50000,-243986723979732
5,4854,118634,50000,7429253014267171
5,4950,119340,50000,1804256847044707
5,4856,116349,50000,8588086723681252
5,4855,117242,50000,-4462517694364674
5,4999,118109,50000,-7095725994582065
5,3884,115681,50000,8481329798375510
5,4854,119251,50000,-6862098421858336
5,4990,118129,50000,6369603585276287
5,4854,117771,50000,-3223281824138401
5,4854,120184,50000,-4302728178159170
5,4950,116038,50000,-3644639399031947
5,4854,119491,50000,-4923110825127318
5,4854,119393,50000,-7250326125932442
5,5002,117505,50000,-8563287138205850
5,4855,117973,50000,-4652418231437609
5,4856,120097,50000,-7962614062318499
5,4867,116755,50000,-5159603982853251
5,4856,118813,50000,-1038275319215728
5,4855,115584,50000,-7254395079279788
5,5029,117730,50000,5227829013363795
5,3885,118183,50000,-5488990118390455
5,4856,112094,50000,935131951137739
5,5026,119954,50000,-6729563796736287
5,4856,120176,50000,7809330229906071
5,4857,116958,50000,4763042096740367
5,5324,117069,50000,-7969118828350758
5,4857,115241,50000,1117409893868597
5,4856,118244,50000,4117898114271153
5,5026,169822,50000,5239768539935496
5,4856,115238,50000,5876547035784016
5,4854,116896,50000,-6077318600785151
5,4965,119664,50000,3793992789777951
5,4855,117832,50000,-333129171839969
5,4103,154246,50000,-8818253544952540
5,4062,115962,50000,8674060590298504
5,4857,111360,50000,532284408861580
5,4855,117241,50000,-2924764410250459
5,3960,120256,50000,3275399056251815
5,3886,117343,50000,5627742003719922
5,4854,119481,50000,-946994632938279
5,5014,116431,50000,5632840992392571
5,4855,117239,50000,-1385637314278541
5,4855,121214,50000,-3192404002649770
5,3901,117369,50000,7751740687223237
5,3898,115775,50000,6631822376292039
5,3886,116529,50000,-5423580414685945
5,4132,117222,50000,-7750532152966328
5,3886,117271,50000,4874730868799420
5,3886,117068,50000,-3141883697340960
5,3995,116364,50000,2453259397112783
5,3894,117942,50000,-2636231511905686
5,3886,116412,50000,6954256701813455
5,4111,116961,50000,-7557993586793053
5,3886,116398,50000,4197173010098421
5,3886,118115,50000,8893602430685580
5,4070,120655,50000,3304798438670996
5,3886,116213,50000,1933063030910553
5,3885,117337,50000,7940681942724388
5,4087,111819,50000,233384081907340
5,3888,116459,50000,8737763181961993
5,3886,116143,50000,7373125019772533
5,4463,110590,50000,619267150731998
5,3886,117206,50000,1176774114396417
5,4859,118020,50000,7639055488364212
5,4971,119088,50000,-4584797871055355
5,4856,117409,50000,1406316724165109
5,4854,118849,50000,-3030893276205098
5,4990,120182,50000,5373158250095036
5,4855,118739,50000,2716053275655152
5,4855,118528,50000,6820849528233482
5,4993,116660,50000,-5184044260925670
5,4855,113772,50000,302512783141150
5,4854,119880,50000,5933311709885206
5,5001,117609,50000,-2949138515728554
5,4856,117203,50000,4529905680831916
5,4855,121417,50000,2250795270452970
5,4977,116519,50000,1857022517145094
5,4855,118979,50000,1784648556395019
5,4854,120779,50000,-8310248535396800
5,4978,121403,50000,-6801270608599090
5,4856,118362,50000,-5490573902402620
5,4858,116717,50000,2216796902365346
5,5415,118630,50000,-8891790723315140
5,4854,120721,50000,5062117436304069
5,4854,116511,50000,-1857697198645098
5,5002,117564,50000,-6919391094412427
5,4854,119021,50000,-3401184685388947
5,3884,117687,50000,7132347251074119
5,5003,119082,50000,-1810881154998694
5,4854,116747,50000,-7396198981950517
5,4855,118637,50000,-8836833002198219
5,4711,118894,50000,-5761990904792351
5,4855,116053,50000,-2222600181483997
5,4854,112826,50000,229688119769328
5,4993,117981,50000,-8009862572567578
5,6690,117977,50000,3311698306321714
5,4855,113826,50000,927118207432835
5,4985,123285,50000,-521037296379598
5,4855,117738,50000,-496282757999522
5,3893,115477,50000,1177422639872857
5,5000,116578,50000,-5252911918306451
5,4857,119172,50000,4363703647991701
5,4855,118743,50000,2045672898619379
5,4982,113428,50000,19539178714170
5,4854,119064,50000,-2948331309280018
5,4870,119702,50000,-7318205069185765
5,5006,117972,50000,5163595926730151
5,4855,112802,50000,431440748747858
5,4854,120182,50000,-6841949614583727
5,6880,119218,50000,-8542285907942946
5,5117,119686,50000,-3906629248546343
5,4855,115550,50000,-3939938243573431
5,4980,117804,50000,3089779494033847
5,4854,118889,50000,3843632192285056
5,4855,116606,50000,7797591808613730
5,4992,121434,50000,-132101004518271
5,4854,120377,50000,-6649028536190306
5,4855,116313,50000,4529163510522264
5,4179,116836,50000,6741204442909296
5,3901,118232,50000,3950042839002361
5,3886,115836,50000,-5524807949471398
5,5133,119419,50000,-4567581955259394
5,3897,115825,50000,8671646909898108
5,3886,117957,50000,5544012450741341
5,4108,115627,50000,-3757511966189737
5,4173,110571,50000,556672434920749
5,4876,118834,50000,-5900946569315590
5,5547,119598,50000,3912880399706509
5,3886,116607,50000,2608215335324366
5,3940,117065,50000,-6245116339691735
5,4002,116757,50000,3105400115428009
5,3886,117953,50000,6495206687690553
5,3886,116476,50000,4275781422093456
5,4109,116971,50000,-2552217248437400
5,3886,117937,50000,-1398295984819265
5,3885,115260,50000,-5517534579147862
5,5011,111600,50000,196467637863889
5,3885,118005,50000,5861855777865085
5,3886,117939,50000,2852518104034391
5,4051,117128,50000,3456337767038502
5,3886,120534,50000,-4677598429954193
5,3965,115643,50000,-6369361578217301
5,4001,116716,50000,1016166924804057
5,3916,117153,50000,-8640399710593659
5,3886,115012,50000,-59500622280783
5,3987,114381,50000,-59631517526453
5,3894,116854,50000,-1705947790713826
5,3948,117797,50000,1459302503657198
5,4076,116797,50000,7802763680829956
5,3885,117067,50000,-3102508240800603
5,4871,118362,50000,1680991818101693
5,4011,113148,50000,585721570424435
5,3886,116660,50000,6571643235191344
5,3893,116774,50000,-5847453616103812
5,4037,111915,50000,349569518364959
5,3885,117688,50000,-5340593155534348
5,3903,115562,50000,-1073903566811554
5,4806,116357,50000,2879429224594031
5,3886,115946,50000,-3932062637218670
5,4856,120679,50000,-4165579455735159
5,4241,116712,50000,-2684196551477828
5,3886,117239,50000,-3620836833188643
5,4755,120925,50000,1444109170402787
5,5085,116773,50000,4337591079926497
5,3886,116663,50000,-6520420967279900
5,3885,118187,50000,-5307665764439342
5,4039,118150,50000,-4439548449983200
5,3886,117206,50000,-2806504914524143
5,3894,111349,50000,295515349356271
5,4043,117845,50000,3562153881222663
5,3886,115958,50000,-4539394037329128
5,3885,116358,50000,-4798598873305482
5,4042,117247,50000,7343241923520422
5,3901,117518,50000,1459757315870069
5,3908,116328,50000,-6079464349394769
5,4046,116146,50000,3211032756385835
5,4856,120159,50000,-150785905703077
5,4873,117754,50000,8532386068830656
5,4993,118902,50000,6553017643658621
5,4854,120803,50000,-1701050941061862
5,4856,116703,50000,4199401668684626
5,3999,114279,50000,-2899423151516616
5,4854,115205,50000,6074273928224842
5,4870,115591,50000,44117089333265
5,4626,120175,50000,1193372065985118
5,4856,116393,50000,-1827017691521946
5,4855,117692,50000,-2620893658975567
5,4728,115624,50000,4684688711033233
5,4854,117029,50000,-4774634698877738
5,4868,119397,50000,-7552254377894205
5,4987,119819,50000,-7627445887347569
5,3884,115235,50000,-5491757239795369
5,4864,119854,50000,4547643659249553
5,4025,115492,50000,3109483924007143
5,4855,118448,50000,-1875434614148589
5,4433,120031,50000,3307157248223708
5,4031,114647,50000,-2172951923055710
5,4855,118199,50000,1933850484629781
5,4854,120901,50000,-7477549875334261
5,3981,116132,50000,8499401037235984
5,4854,120834,50000,-309983004309450
5,4871,120010,50000,7839202642829923
5,5010,118323,50000,6357364485961818
5,4855,118717,50000,-4074872137100917
5,4855,123676,50000,-389425763006968
5,4984,116929,50000,73761723691322
5,4854,119258,50000,-2961168969982551
5,4855,119172,50000,-725684722649566
5,4957,118257,50000,-1564194699285536
5,5043,124582,50000,-3710774184316961
5,4864,117081,50000,7531118302454655
5,5012,118894,50000,-3893009576143699
5,4854,120678,50000,8884516254027589
5,4864,117947,50000,4347620014892263
5,5008,119177,50000,8115738255768914
5,4855,117920,50000,2973883090635406
5,4854,119304,50000,2303236961634753
5,4986,119950,50000,-176268920575869
5,4854,116444,50000,3320042647916293
5,4864,118899,50000,-1980746686550835
5,4968,120059,50000,6642160691132972
5,3885,116371,50000,8967479594747009
5,4855,119205,50000,1015357359705234
5,4967,117354,50000,8186808858148468
5,4853,118004,50000,-2809461100223214
5,4854,119114,50000,-6788907791318311
5,4971,117718,50000,-4202560423820389
5,4854,119792,50000,5996570363186111
5,4863,120163,50000,7292859716591564
5,4963,115916,50000,-7195829147008249
5,3885,116377,50000,-8917310619439482
5,3893,121029,50000,-7302926354792128
5,4020,115954,50000,3030385308475687
5,4856,119700,50000,-4458587736085581
5,4854,116274,50000,-4861041753331972
5,5015,118121,50000,-8730864500186321
5,4432,119628,50000,1327082176557847
5,4856,118724,50000,-5968956731633926
5,4978,116654,50000,-4159524137326086
5,4855,119193,50000,-2452951597460670
5,4854,116978,50000,-1043559504486954
5,4961,119058,50000,-8338567022811872
5,4854,119620,50000,8537070822373443
5,4854,119377,50000,2417323475492119
5,3983,114184,50000,-4985028711128583
5,3884,116437,50000,-785551471608825
5,4859,118027,50000,7715728043415930
5,4980,113229,50000,280449042879588
5,4854,116099,50000,2546572805683091
5,4857,118119,50000,1888965346188552
5,4975,119705,50000,-6726005057954510
5,4855,118050,50000,4565048862105976
5,3886,115474,50000,3123050675856997
5,4045,115399,50000,-6367558850645081
5,4856,116389,50000,7972514734123703
5,4855,120101,50000,8806861527940201
5,4974,116476,50000,8402131430982757
5,4855,114727,50000,-83796570423023
5,4880,118070,50000,-30466235144811
5,3982,115941,50000,-5418862608860547
5,4855,118043,50000,-6185700678761876
5,4878,121289,50000,4799854133128497
5,4962,116462,50000,4312926385620800
5,4854,119389,50000,8920106230692293
5,4865,116186,50000,8054445714676551
5,3988,116514,50000,5935965271028816
5,4870,119281,50000,-2249734488708201
5,4878,117720,50000,-267182104526704
5,4963,117912,50000,5842004883300569
5,4854,113229,50000,362672872488058
5,4865,117398,50000,4422303150515620
5,4005,114551,50000,6473330945167759
5,4856,122161,50000,7787736119371704
5,4868,116503,50000,8772426666750478
5,4985,119231,50000,2685685150678539
5,4855,117515,50000,-2475203086094546
5,4855,116190,50000,-5067715183356999
5,3900,115950,50000,-292138928405003
5,4854,117132,50000,4944058506380810
5,4869,118659,50000,6780759830493997
5,4972,121557,50000,7476045475546383
5,3884,115662,50000,-6547980692795540
5,3886,116669,50000,1434358221458291
5,4984,117280,50000,-388018963830272
5,4857,118682,50000,-7725030990875521
5,4869,119063,50000,-2788769034861629
5,5218,117493,50000,5840578106982308
5,4855,117321,50000,3884052285582004
5,4865,119035,50000,-6190155924983548
5,3990,115512,50000,5346334788301356
5,4855,119599,50000,-5719231054673044
5,4875,120246,50000,5664467311003837
5,4980,120738,50000,-8046861460310443
5,3886,115987,50000,3338919366979565
5,4857,115607,50000,8901885456002791
5,6864,112125,50000,844061504775917
5,4857,118516,50000,4530308631467702
5,4866,116669,50000,7284203091764995
5,6931,120184,50000,7593707335421272
5,5235,115140,50000,-4268961176961306
5,4886,115512,50000,-8733853895595030
5,6850,118774,50000,4763374651117662
5,6120,120757,50000,4294334058799416
5,3885,117768,50000,6840971881684935
5,6890,121722,50000,-1997726946116552
5,4857,116511,50000,1725352677835671
5,6692,118309,50000,7622018756335395
5,5019,120271,50000,1594042015945282
5,4857,116057,50000,-4870678341030743
5,6691,119353,50000,5155199259677099
5,5028,119181,50000,-8472319794541562
5,4855,116926,50000,-1428030733900370
5,6690,120882,50000,4262600769459602
5,4988,123597,50000,3838686583325229
5,4858,118179,50000,-7999722672069019
5,6691,120959,50000,-4090140191518795
5,4968,115506,50000,5832790656650825
5,4855,115549,50000,29610913114023
5,5352,121439,50000,4662363288816018
5,5029,115721,50000,-1770435388371005
5,3917,117385,50000,-466031652270953
5,5929,119861,50000,-5453900173914404
5,3885,116562,50000,6122885769878733
5,4855,117887,50000,-2119370834651695
5,4855,119625,50000,5172360124030927
5,3886,116416,50000,7156290643822695
5,4185,111197,50000,477868365196831
5,4857,117054,50000,6951396611621483
5,3885,116604,50000,-1009779139989118
5,5512,118890,50000,-1060144703629270
5,4857,117231,50000,4224659515890383
5,3885,117029,50000,-7343504502154215
5,6096,120518,50000,2479551957836410
5,4855,118792,50000,-1027250312893038
5,5004,124014,50000,-3873869357017714
5,6533,115369,50000,6089624704957318
5,6703,119084,50000,7101019146302434
5,5123,120086,50000,3604072585081345
5,4856,116193,50000,-6604762664015975
5,4855,119356,50000,6005653963276790
5,5641,121175,50000,-5342736986524991
5,4855,116641,50000,-2338746653185158
5,4864,118649,50000,5320634569255791
5,3886,110744,50000,871719923513014
5,4857,117555,50000,-1943030459474802
5,6691,120790,50000,-5992410743956093
5,4979,115539,50000,8515229707599833
5,4855,117899,50000,-456315288645248
5,6454,121737,50000,-3691938212605149
5,4962,113939,50000,49667853357268
5,4864,117596,50000,-1236773926845677
5,4227,119008,50000,-6567627000237954
5,4989,108310,50000,3158630024595
5,4856,118106,50000,4545385688240127
5,3892,120292,50000,-8195456343763500
5,4856,121072,50000,3107055352657025
5,4854,119382,50000,-2759559549507952
5,3885,116787,50000,4581433675898431
5,4981,117574,50000,-7979143880282675
5,4716,119356,50000,-6776001459541112
5,4871,112378,50000,307414784705004
5,5008,118264,50000,8558534375794514
5,3885,116383,50000,7896277110282903
5,3893,116438,50000,-6761073037385903
5,3886,116471,50000,2185910494844644
5,3888,116312,50000,-4971373760232885
5,4866,117691,50000,-1313844912944560
5,4859,119490,50000,-8503452542553295
5,3888,114662,50000,-5608956779209370
5,3895,115527,50000,-3612280077368467
5,4412,120585,50000,-8204671101751987
5,3885,115398,50000,7703292673120368
5,3900,134721,50000,5591204275266062
5,3902,117554,50000,2674411431065598
5,3890,115886,50000,4488998759154166
5,3911,116934,50000,6903753933475520
5,4051,117741,50000,3095875001189065
5,3888,116023,50000,5613479652355891
5,4019,117377,50000,1231143824033437
5,3895,109478,50000,237823696183740
5,3888,109760,50000,798721688766772
5,3895,116568,50000,-6770361610877077
5,3885,117392,50000,-2904474525781729
5,3885,116717,50000,-3893969930179702
5,3889,117189,50000,-6735109246307868
5,3885,116421,50000,5995430913061087
5,3885,116424,50000,6729836349151294
5,3899,117251,50000,3095908074872283
5,3885,116493,50000,1580777062752058
5,3885,116518,50000,2982775961887162
5,4867,117050,50000,-1166724864606241
5,3896,115594,50000,-8857600931118053
5,4873,120846,50000,-4509185191718051
5,3893,116677,50000,7004305546754052
5,4889,123066,50000,-661219967913943
5,3886,119502,50000,7961550946300617
5,3895,126256,50000,6180257818961340
5,3888,116219,50000,1478527567981998
5,3885,119310,50000,4358122810062472
5,3892,115889,50000,3837293765552550
5,4260,117959,50000,6737869936016079
5,3887,118809,50000,1027901059221995
5,3894,116183,50000,-4898677983876656
5,4042,116221,50000,-6311144765002889
5,4130,146908,50000,6183827199292195
5,3893,116870,50000,7884514096228840
5,3885,117745,50000,-5991054104950297
5,3896,117084,50000,-5952870394011780
5,4879,119043,50000,-2245492399009353
5,3886,117441,50000,-5977401464546718
5,4858,117843,50000,-586548478533164
5,3908,117032,50000,-1207418120109525
5,3959,117725,50000,8859195279921616
5,3887,117068,50000,4504298197048727
5,4675,115255,50000,5668925401173520
5,3897,118375,50000,-2097969038297786
5,3885,116905,50000,4024617475947621
5,4874,116410,50000,2231751688327354
5,4872,119783,50000,7847584579769235
5,4766,122451,50000,-861088021503781
5,3894,115844,50000,6977373051024953
5,3900,115623,50000,-4323235037519194
5,4855,122531,50000,-6279435025105722
5,3885,116697,50000,3532283821233724
5,3886,115943,50000,5374267132247699
5,4729,115341,50000,-3086368931997890
5,4866,117759,50000,-1718348743305328
5,3895,115909,50000,7958204282915307
5,4941,120971,50000,-3238045019261110
5,3892,116737,50000,-3763603835119118
5,4700,120481,50000,-4151242826013326
5,3885,116457,50000,-8182862119675765
5,3887,114803,50000,456579315325673
5,3917,119240,50000,-3962407733598636
5,3887,115879,50000,2118543607411287
5,4865,119968,50000,2131615941032119
5,4811,117265,50000,2703517441419500
5,3886,116045,50000,2669671515620881
5,3902,114542,50000,-5037448587063659
5,3885,115597,50000,-3103616609155654
5,3897,117003,50000,-8397669448087056
5,3907,111904,50000,491279510399425
5,3885,116481,50000,253404109941792
5,3885,119003,50000,-8217154791116232
5,3892,119053,50000,-5215633689925451
5,3885,116347,50000,8324110600190771
5,4861,118402,50000,4351574371388739
5,3903,121594,50000,-5965477937869606
5,3887,116739,50000,-242146315237982
5,4858,119641,50000,1230429604329227
5,3892,115975,50000,-7731338566970474
5,3898,117540,50000,2356458486660983
5,4872,119559,50000,-1488448493343617
5,3885,123978,50000,1834237639898069
5,3886,116889,50000,-3195624587178046
5,3929,119468,50000,-8665579944769568
5,4881,117134,50000,1481193156605000
5,3887,119412,50000,5479453808530528
5,4354,122136,50000,6307786184753454
5,3893,116041,50000,-5250034222615651
5,4859,121681,50000,-3440352607583245
5,4856,115948,50000,5769015239161497
5,4865,117829,50000,6513089758504861
5,4371,120665,50000,-2500763063154516
5,4867,117029,50000,8080641013221958
5,3942,116459,50000,1497314560390882
5,3886,120781,50000,8613183912853834
5,4856,117249,50000,6168327797285886
5,4883,119209,50000,3054779883921378
5,4856,121803,50000,8468433403237870
5,3886,118152,50000,8104877736340931
5,4017,117148,50000,-3402561589705000
5,4857,117338,50000,7162120457786684
5,4856,117874,50000,5715007057482992
5,3886,119091,50000,-261285193701107
5,4856,118664,50000,-5210353316541545
5,3886,115607,50000,6101742754195816
5,4875,113630,50000,718830168494127
5,4857,119224,50000,1497972210949748
5,3885,117331,50000,5990362060953998
5,4981,115256,50000,5012509865213030
5,4856,116612,50000,7412791806384707
5,4857,118244,50000,3205164395436138
5,4876,116986,50000,-3148194870786406
5,4856,117354,50000,-4382466889996701
5,4872,121343,50000,5347272130510741
5,4856,116666,50000,5430349631391440
5,4857,118972,50000,5556392982327714
5,4857,120273,50000,-4895820416069295
5,4857,117325,50000,4228643941569212
5,4856,119739,50000,7468268621373380
5,4856,117676,50000,6256805011060913
5,4875,116946,50000,-2228368951205998
5,4857,119651,50000,1006292801853562
5,4857,116504,50000,-285724120264745
5,3885,115554,50000,1325130216802163
5,4881,122394,50000,-843767003424315
5,4856,116366,50000,-6250752876404140
5,3986,114916,50000,7435438588858226
5,4857,119892,50000,7763136523297185
5,4857,117576,50000,3510323779659385
5,4857,121324,50000,-4149838461601439
5,4857,116955,50000,-7377049486332384
5,4857,118492,50000,-1874027734023085
5,4621,120013,50000,-1712783466148479
5,3885,115001,50000,-2672652326679097
5,4866,117226,50000,4455156691861502
5,4646,115770,50000,3389980153629762
5,4857,117154,50000,-5414312574838739
5,4857,120158,50000,4180856443454670
5,4958,120188,50000,8025848851935881
5,4857,117327,50000,1541205272528906
5,4855,119735,50000,-6181713452853664
5,4963,116467,50000,-2502598030767062
5,4855,117931,50000,7926399238514825
5,4855,119472,50000,3402843526812058
5,4982,116459,50000,-4617136730762275
5,4855,120102,50000,6054754365206863
5,4854,119276,50000,7123588088404117
5,4976,116149,50000,-5854776495098730
5,4855,119096,50000,-2616447586023689
5,3885,117699,50000,-5050998136653996
5,4966,116710,50000,-6194713342373820
5,4858,120104,50000,2876489186238209
5,4855,115857,50000,-6303495452468282
5,4951,113344,50000,872909509886809
5,3886,116713,50000,-1382560631654398
5,4855,117710,50000,1567089475467481
5,4995,118691,50000,-6325569434400709
5,4855,119885,50000,-3648678093306161
5,4856,116598,50000,-2691171504599026
5,5019,118208,50000,-6895429418215872
5,4855,117320,50000,-1383262960580621
5,4858,116297,50000,-5243895830602071
5,4048,115232,50000,-6011507636874402
5,4855,115318,50000,5113775154875443
5,4857,117759,50000,7404753292838653
5,4991,119878,50000,-1612866124721908
5,4857,116534,50000,6291359232028397
5,3884,118287,50000,-775008668073672
5,5006,116533,50000,331381971549056
5,6999,118048,50000,7976483155590762
5,4861,117996,50000,4860543047786511
5,4002,115478,50000,-5996095811499060
5,6696,122133,50000,1262096677848838
5,3887,115095,50000,-3150455857054490
5,5010,117719,50000,-7141151093680870
5,6693,126167,50000,1154591596173483
5,4856,120850,50000,6613091044668591
5,4997,116859,50000,-6840346795067756
5,4857,118614,50000,-1560671077674413
5,4856,121049,50000,-391554912987912
5,4963,117038,50000,1002935141709920
5,4872,117922,50000,1589619187307009
5,4855,111594,50000,505320484676327
5,4950,117336,50000,-2659642037777774
5,4495,120107,50000,6128972165390862
5,3942,115272,50000,1995624974480970
5,4970,118346,50000,-5361669886191679
5,4856,118958,50000,8452346983826056
5,4854,117953,50000,-6644901091633995
5,4965,119943,50000,7336867499044699
5,4855,120215,50000,-1379063229669874
5,4855,116673,50000,5835198618392062
5,4212,115749,50000,-1610760635539409
5,4855,115441,50000,-5358763928432539
5,4854,117027,50000,-8312603939143580
5,4988,121103,50000,1304190669831997
5,3885,115747,50000,5049677857337551
5,4855,118437,50000,-851250963682662
5,5010,119052,50000,-5755317384823967
5,4855,118900,50000,6734874082775733
5,4855,119831,50000,1163442916691127
5,4993,113674,50000,1491113265824971
5,4855,117715,50000,3569529313689783
5,4630,118778,50000,3979791525229406
5,4969,117480,50000,-7697955443817860
5,4858,117390,50000,-7173746326174097
5,4955,117483,50000,6815648015787926
5,4983,116630,50000,6502162306153375
5,4854,118703,50000,5365512092768224
5,4854,120284,50000,6866042611564035
6,4964,119189,50000,2088485190765184
6,3882,116816,50000,-5483468715547540
6,4854,119691,50000,1491883456598701
6,4004,117779,50000,4755575030435955
6,4856,119836,50000,-8345363410071816
6,3898,118241,50000,7137876274105243
6,4959,118164,50000,6489412012262993
6,4852,119788,50000,5262178190131084
6,3884,120477,50000,8748693708108153
6,5066,118669,50000,-246693797417237
6,3893,116618,50000,5288373230241275
6,3885,119970,50000,-951928326390123
6,3886,117265,50000,-1900195077014410
6,3899,116617,50000,-2201168499645021
6,3883,117051,50000,7582744502372529
6,3983,118030,50000,1622506298732347
6,3900,117382,50000,6735796790253019
6,3898,117980,50000,-5532707471445809
6,3882,117785,50000,6920856646886222
6,3883,121036,50000,-5345773858108469
6,3883,117008,50000,-2418678845028412
6,3901,116642,50000,-1102738630321099
6,4853,120139,50000,-4579910558159002
6,4852,119929,50000,-1399816146231613
6,4846,120833,50000,8689061503512834
6,3883,117113,50000,7388411137511172
6,3883,109775,50000,513743380861532
6,3881,117115,50000,4354749677566949
6,3884,116302,50000,5833219401554405
6,3882,116578,50000,4373400362243115
6,3883,110234,50000,422535504118557
6,4853,118481,50000,5110093851972609
6,3883,115385,50000,1056556487861069
6,3883,118030,50000,1515139830222302
6,3892,116937,50000,6097033102645276
6,4853,120169,50000,2705925402871941
6,4853,116794,50000,-5019994663237011
6,4852,120611,50000,8068835825044760
6,4487,117853,50000,-478303117619110
6,3882,122577,50000,-6067240499868781
6,4853,119724,50000,7717556172668153
6,4170,118073,50000,-5132320176780668
6,3882,117731,50000,-3107968563856331
6,3882,117578,50000,-8236177214402864
6,4854,116077,50000,5111648326481790
6,3882,118822,50000,1065505000496145
6,3883,116738,50000,3983615104266872
6,3899,116426,50000,3650471339934695
6,3882,116632,50000,5207314107654547
6,3882,118638,50000,8490707391624349
6,4931,118433,50000,-5931591476678892
6,5074,121510,50000,-4911306087054448
6,4852,117405,50000,-2134758784946237
6,4853,120466,50000,3169630760898815
6,4971,120350,50000,-1272066522321766
6,4852,117979,50000,-8852564828967585
6,4852,118843,50000,-3329358421454630
6,4346,123037,50000,4624245192592233
6,4853,117379,50000,-4408379405938448
6,3887,116507,50000,-821396072411459
6,3881,116575,50000,-1489829765874529
6,3882,117968,50000,8118941571514559
6,3881,116783,50000,3335699751399274
6,4959,120224,50000,-7013198593513139
6,4852,118855,50000,-2277168307376272
6,4188,116267,50000,-8385062284748266
6,4966,117215,50000,-3217384272064457
6,4851,118351,50000,1070405084683761
6,4854,120402,50000,8721733118771212
6,3883,116536,50000,-3818379317777922
6,4855,117005,50000,-8666966171812504
6,3883,121110,50000,7902424503028762
6,4961,118159,50000,4381759667627118
6,4852,113755,50000,795818415292741
6,4853,116598,50000,-3948251580018563
6,4985,117654,50000,-6331589503242827
6,4853,122486,50000,-867987249957876
6,4852,117701,50000,-8419765559841017
6,3984,116569,50000,-4234237213295938
6,4076,118707,50000,42445612656941
6,4856,118706,50000,-850259453505549
6,3891,117411,50000,-2004371454437591
6,3893,117627,50000,-1925116096308429
6,3883,118575,50000,-4900569746591611
6,3895,115876,50000,7614217877308612
6,3883,116772,50000,5064011061341863
6,3894,117483,50000,3711784548906594
6,3898,115826,50000,-8903550010556157
6,3883,118010,50000,8204662487789082
6,4851,119728,50000,6463230939297921
6,4010,117264,50000,-2712758374730082
6,4869,116986,50000,-7168816846267023
6,3883,116423,50000,-6454906810583572
6,3883,116512,50000,2532429359071569
6,4869,118869,50000,3159467157210780
6,3896,117281,50000,1463228331245381
6,4852,119588,50000,6990232558632992
6,3882,116319,50000,-3877906474830606
6,4867,119346,50000,-3105674619522152
6,4877,118237,50000,2247058315396449
6,3883,116391,50000,-3731533942359612
6,4663,118218,50000,1754542278212761
6,4871,120836,50000,-2195646587470216
6,3882,121245,50000,-3398347162876088
6,4853,126003,50000,8434334401324940
6,4855,122483,50000,-6365154093329569
6,3891,120459,50000,-7312724208325111
6,4868,121739,50000,8024728567062016
6,3882,121720,50000,6988812240642516
6,3899,118945,50000,-7976090708510066
6,3883,119669,50000,-7475542160322341
6,3883,118954,50000,6080624925713902
6,3882,122843,50000,-1480699136908493
6,3881,119105,50000,-7353152688212377
6,3913,121621,50000,-677397043248309
6,3882,119523,50000,1291637285570931
6,3882,120318,50000,2083729767333739
6,3898,119196,50000,2026522569225129
6,3898,118414,50000,1515645242459608
6,4852,124532,50000,8205130601315388
6,3951,114127,50000,980601520372366
6,3882,119638,50000,-5891530482445106
6,4852,121605,50000,8258441066419622
6,4672,128573,50000,1207566231860948
6,3883,117643,50000,-7282182083503729
