runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.integer
7,3913,112138,50000,-7428366670914957
7,3987,100852,50000,-2966191145630675
7,3970,103185,50000,3961954088089410
7,4539,100846,50000,-4897043835368438
7,3884,102659,50000,7341864193407479
7,3883,101712,50000,3067524158453797
7,4303,101241,50000,4089859369903062
7,4284,98984,50000,4442340376372266
7,3950,106758,50000,-1413290365714368
7,3883,99299,50000,382435221333347
7,3883,101045,50000,7438408336486162
7,3883,105588,50000,-265378276079518
7,3883,104539,50000,-305701971065833
7,4254,104574,50000,3727442426494217
7,3884,101017,50000,-6054815512140777
7,3966,102442,50000,-6595197495052785
7,4199,107997,50000,-189959446731006
7,3882,108542,50000,3712411643272232
7,3909,97119,50000,966359093941543
7,3961,100295,50000,-8714556169340375
7,3883,101219,50000,2739344959187098
7,3883,99624,50000,-2696659172388270
7,4172,99014,50000,6193297947933161
7,3911,98356,50000,8212026849525642
7,3884,100241,50000,-8899404559636904
7,3883,98925,50000,745054341974998
7,4241,101393,50000,-2403677319216191
7,4058,97002,50000,-5095362065648190
7,4431,117923,50000,-3054204907502867
7,3917,95133,50000,535674796186558
7,3886,102131,50000,-1132182311040507
7,4228,100904,50000,2084523710528051
7,3883,99869,50000,-7918257958936024
7,3907,96328,50000,430380659407983
7,4085,96319,50000,6564949555518874
7,3883,100849,50000,-5125927532412080
7,4006,101155,50000,-1590915699269900
7,3882,98967,50000,-1071257814090210
7,4202,101164,50000,4388806887813842
7,4258,96882,50000,-2460066386108161
7,5043,97894,50000,322309617733716
7,3882,94704,50000,7200647837230080
7,4222,100606,50000,-3293262009906533
7,3924,98229,50000,-2992291448961255
7,3883,100357,50000,-6043746320909314
7,3883,100713,50000,-1393434856450741
7,3931,98368,50000,-1581857821636317
7,4222,99947,50000,-3343177683926419
7,4232,101179,50000,7844267692823977
7,3943,99713,50000,2071833918942167
7,4102,103590,50000,1857085084445676
7,3970,100548,50000,-6691418000724820
7,3941,100695,50000,8026549249982250
7,4017,101056,50000,4247599766195883
7,4057,102980,50000,7143591028986634
7,4246,119038,50000,7791844811135409
7,3966,104463,50000,2999561039292821
7,3883,97992,50000,8629406943411813
7,3921,99428,50000,1715574681629846
7,3884,96265,50000,7177475989051173
7,3947,99465,50000,-2673936068634714
7,4052,100622,50000,-4782290805888967
7,4032,99170,50000,-5191304294332801
7,3893,98259,50000,6025569199638482
7,4134,96967,50000,-2224297148959055
7,3884,97162,50000,8153115085158466
7,3907,96415,50000,-7209913034225511
7,3886,102517,50000,-8055038070313083
7,3883,94668,50000,1572038605567313
7,3885,96717,50000,-5962850523723138
7,4235,97661,50000,-1677017622404267
7,3937,100527,50000,6379057038367724
7,3889,100005,50000,3385699686982200
7,4014,97495,50000,2959289680995026
7,4038,132605,50000,-8087331739242606
7,3958,117639,50000,-8940373804997722
7,4363,117603,50000,7525780550463652
7,3885,97382,50000,-2866717984693054
7,3885,97400,50000,5242477519894914
7,4117,95886,50000,-1306076791113836
7,3883,98513,50000,2063042945831950
7,3883,96965,50000,-7470851777903930
7,4125,97194,50000,4234491957504855
7,3889,95693,50000,4734407324255732
7,3884,92474,50000,19905027823581
7,4073,96069,50000,1888721971294357
7,3885,100849,50000,4451230844773730
7,3997,94655,50000,8523401422991397
7,4260,96355,50000,-7387147175917919
7,3882,99431,50000,6412017330343997
7,3883,95055,50000,8564709844967591
7,4112,98452,50000,-6708456072576924
7,4233,99115,50000,-6296633640444759
7,4075,101548,50000,-3326868845786665
7,4030,94203,50000,3431694090084978
7,3891,101593,50000,-1428882351115510
7,3883,98210,50000,-1692453611029236
7,4011,99012,50000,-7884248714406600
7,3884,98900,50000,-7087101596428088
7,3883,95384,50000,8317222497345901
7,4076,107266,50000,-617182764167246
7,3883,98041,50000,-7505417880140767
7,3997,111203,50000,-733012091054873
7,4098,100130,50000,3118361648592137
7,3882,100249,50000,-8191535264828738
7,3886,112013,50000,4728764624668610
7,4277,100052,50000,-5572338368619262
7,3883,93396,50000,255350980653467
7,3915,97359,50000,-2658587265683757
7,4043,96638,50000,-2088122993441460
7,3883,95112,50000,406392803434555
7,3897,104556,50000,7777383132221758
7,4130,128741,50000,7714910883026470
7,3932,130420,50000,-7517836534123190
7,3933,114565,50000,-1359179235764914
7,4103,112849,50000,-2452564803148897
7,3885,96299,50000,-6306140650724526
7,3963,98464,50000,-5475986672950209
7,4047,96890,50000,2916537682663921
7,3888,96637,50000,1933676644751915
7,3905,98674,50000,-5625358204564861
7,4082,97200,50000,-5079273769110429
7,3883,96808,50000,8297908906509128
7,3964,95287,50000,6765989799530425
7,4116,95084,50000,4249674232253920
7,3978,94178,50000,7769567318148555
7,3913,97181,50000,-3860326238960969
7,4071,100137,50000,8882985719769134
7,4281,103731,50000,7898646739270937
7,4942,99342,50000,799396716898550
7,4245,97489,50000,-6785924836753342
7,4018,103021,50000,-2447135898526053
8,4156,133410,50000,3494591070008928
8,4034,104669,50000,-7602720379081597
8,4256,109788,50000,-8881894018412474
8,4221,120915,50000,3651316654901562
8,4064,103183,50000,3198267214350434
8,3984,109259,50000,7391563116826453
8,4120,136191,50000,-341228019205435
8,5578,111467,50000,7529462515599361
8,4478,109481,50000,-2706092962149561
8,4381,112653,50000,-1144174932421162
8,4049,128215,50000,-5853451516417679
8,4020,124058,50000,-1889925721920795
8,4547,117527,50000,-3677881779727064
8,4221,123462,50000,3073489701575423
8,4550,118313,50000,-2041735247630280
8,3933,100908,50000,6548433211230586
8,4085,105525,50000,6054306369163151
8,4403,103915,50000,668935645043151
8,4075,117758,50000,-8547771520317377
8,4138,107429,50000,1680079285758131
8,3990,112011,50000,499429746849291
8,4091,127707,50000,3606319757105431
8,4008,123968,50000,7216372232024207
8,5031,131475,50000,-698074834967711
8,3931,107729,50000,7811952324105975
8,4128,115306,50000,4878791147893043
8,3849,101970,50000,-4038307842588964
8,3885,115387,50000,-2839578327747322
8,4088,108156,50000,8447557288858844
8,4044,122268,50000,-8778878061956858
8,3920,103639,50000,-6987352973471200
8,5064,103101,50000,8873469965641040
8,3812,105537,50000,-7619949614606729
8,3907,113699,50000,4170351003893940
8,4302,120649,50000,-2965367285013500
8,4556,102075,50000,501225801676008
8,3977,109910,50000,7923451246644271
8,4088,109963,50000,-7474522993818541
8,4138,111048,50000,1455098692107168
8,4096,112700,50000,5275236502938655
8,5570,124709,50000,-488510207800258
8,4005,117582,50000,-1256694346228292
8,4045,113529,50000,-7147921938773390
8,4324,106995,50000,-1678663571295712
8,3996,105837,50000,-2658622055208721
8,4077,111015,50000,1350820291136324
8,4191,124058,50000,8975424641395111
8,3958,108339,50000,-4555983323674357
8,4031,127207,50000,-1555160362560604
8,5730,114399,50000,-1612473253099477
8,4429,113590,50000,4111056387081193
8,3988,114265,50000,4175663292455386
8,4145,113531,50000,5013090576166882
8,4098,118168,50000,2195165939885129
8,4044,127446,50000,-3150214692657911
8,4233,111273,50000,6588238023744673
8,3986,107590,50000,7168717218816045
8,4022,112027,50000,-8639659546438407
8,4848,124400,50000,6167540044970859
8,3960,108076,50000,605341201690952
8,4954,122264,50000,-720540139538781
8,5178,115775,50000,-7279230793022858
8,4933,115722,50000,4737750090690146
8,4080,111921,50000,65889819564657
8,5070,115389,50000,-6581901837606671
8,4001,101790,50000,3047613487088776
8,4038,105160,50000,1949227554150916
8,4084,116000,50000,-5982891224764648
8,3918,113261,50000,6321531997061482
8,4028,114641,50000,5532062127615970
8,5247,129914,50000,-7388153039399936
8,11518,134390,50000,-3712825830286360
8,4243,175824,50000,5853881289772257
8,4097,128967,50000,5168438441374573
8,3946,127393,50000,-1792889219555718
8,3943,155624,50000,-2596955401601850
8,4128,110295,50000,-6402872997574715
8,4000,111160,50000,-2293246053438247
8,3935,150705,50000,578511984398888
8,5175,128528,50000,-3404924826684145
8,4009,112712,50000,8143214321080303
8,3935,113341,50000,-2955007390882779
8,4245,106063,50000,6218450624880730
8,3992,107082,50000,375606027684261
8,4043,123708,50000,702589641663506
8,4882,109651,50000,-1696277711180934
8,3934,96198,50000,-6139498272371605
8,3910,113088,50000,7869874022031227
8,4111,96244,50000,2136140519902479
8,3947,100376,50000,-5825254123321582
8,4012,103501,50000,-4078189816711711
8,4182,117679,50000,-2454769674117169
8,3893,103155,50000,591882907163861
8,3988,103484,50000,-975646215513362
8,4069,101381,50000,4060517239524956
8,4044,104404,50000,-3574966645758355
8,3922,106205,50000,7161779658849934
8,4015,101041,50000,2086632299279305
8,3918,109815,50000,-6812013062250856
8,4160,112179,50000,9002339337991839
8,4145,106674,50000,-5360569986933636
8,3845,101418,50000,7278441413869749
8,3959,113744,50000,1367981623839070
8,4183,116940,50000,2100378659683303
8,3897,99207,50000,-5236190546763560
8,3819,100064,50000,503449274493800
8,4101,105498,50000,3214232064660355
8,4059,104966,50000,7440180146686636
8,3926,107177,50000,4541736632562609
8,4040,97056,50000,5210669128748813
8,4192,100596,50000,-2438727429840326
8,3894,100495,50000,-6639245869682844
8,4172,99363,50000,6151037536981545
8,4303,103675,50000,3265450618228862
8,3911,100831,50000,-7214874103492631
8,4185,109607,50000,6277283263688451
8,3971,105560,50000,-2790337774991861
8,4214,108008,50000,-5950726812528178
8,4954,99693,50000,1734954091928189
8,4057,104045,50000,-2696777116584887
8,3928,103792,50000,5888068648614493
8,5673,108266,50000,-7446105953493949
8,3968,106677,50000,4583672058098623
8,3898,102994,50000,-1150925911099387
8,4056,110655,50000,-161182113365802
8,3895,106068,50000,2928420622220683
8,3943,107513,50000,7423740025386079
8,5883,125012,50000,-472732531292962
8,4608,128180,50000,7613588641112142
8,3881,103145,50000,5184252712474851
8,5244,108111,50000,-7708529643705934
8,3931,110046,50000,-3644916986055416
8,4092,110672,50000,1467704857447027
8,5360,117366,50000,1748693312334852
8,4008,100655,50000,-7797922688797935
8,3918,103106,50000,7079455475659237
8,4072,112600,50000,-5361511001526606
8,4481,120577,50000,-6000790643837282
8,3926,112246,50000,5178694532810264
8,4599,105376,50000,5645039294558512
8,3954,109304,50000,2492879659608792
8,3836,101748,50000,7279900237070513
8,4250,109140,50000,8433717331125335
8,3997,107645,50000,3290539884718932
8,3909,104717,50000,7880084080806996
8,4065,109128,50000,3462101869604919
8,3900,110871,50000,-7224669585134083
8,3894,106150,50000,-5884025567034119
8,4021,109931,50000,5154580110063045
8,3911,108713,50000,-5627793830000541
8,4021,116074,50000,3484019298749029
8,4174,121332,50000,3756617042691991
8,4079,131613,50000,-5181525627199395
8,3934,106525,50000,2834531674554105
8,4596,127953,50000,-836737258948127
8,4148,116250,50000,-1886938712257555
8,4040,128040,50000,6706896149882608
8,4200,105678,50000,1263068437389129
8,3847,113165,50000,-6810172098496405
8,4035,100908,50000,-2426657738956315
8,4938,107924,50000,-884120049996178
8,3998,106217,50000,-4375876558091488
8,3994,111593,50000,-7851146366988539
8,5130,116069,50000,-883708175951880
8,4123,132489,50000,-8388570143623531
8,4473,137570,50000,-4410271058001814
8,4231,137050,50000,8888030265001738
8,3948,132258,50000,-7083319488279999
8,4683,104943,50000,295421582716410
8,4172,109547,50000,-6828925718212738
8,3987,113677,50000,-1192749148291245
8,3969,121149,50000,-5183449061056336
8,4231,131795,50000,5313719498409084
8,4018,116001,50000,-4953675175957242
8,3917,122313,50000,-5029563585609218
8,4196,109443,50000,2234689913772944
8,3960,127780,50000,2963923051906754
8,4377,106105,50000,-1655687416302200
8,3952,108164,50000,4726238411728311
8,4043,112309,50000,-5652256262562104
8,3883,103984,50000,-6670845859730191
8,4161,109357,50000,4987055609879368
8,3982,104431,50000,-7507405278046117
8,3892,105624,50000,1037839069026295
8,5208,108604,50000,-2636445270131707
8,3984,105037,50000,1121587538126758
8,4034,110184,50000,-7003441327155247
8,5853,108892,50000,-5464774375754520
8,3979,111330,50000,-2590923586100924
8,3926,107671,50000,1102890609920185
8,4751,101406,50000,719745065855647
8,3925,101366,50000,4860463907615652
8,3990,113098,50000,-5336134095877771
8,4766,104202,50000,-2182267079601159
8,3982,101865,50000,-7362580636700065
8,3912,100639,50000,-8582810859228136
8,4060,103639,50000,-7099264774426817
8,4635,102565,50000,-3199334633576355
8,4030,104330,50000,-1318717798277767
8,4748,101003,50000,6228283582699409
8,3948,116508,50000,-4933569500161626
8,4038,98043,50000,4326317908403738
8,4230,96840,50000,6723331898352798
8,4040,118403,50000,934502341421398
8,3967,104424,50000,-2185728411135840
8,4207,96146,50000,2996767858072499
8,4061,98804,50000,7462719863437148
8,4611,100686,50000,-8976619892436680
8,4132,98682,50000,-4278220356832154
8,4060,96390,50000,7255470263310178
8,4079,100660,50000,4479828868460987
8,4117,106144,50000,-1842447361062880
8,4065,118070,50000,-3368918149064775
8,4122,107801,50000,2447145758599798
8,3998,113065,50000,3345948140356512
8,4728,100029,50000,-3640331904853418
8,4148,103459,50000,2043810944760113
8,4256,106037,50000,-2492038477575663
8,3965,106873,50000,8012639279364442
8,3995,97537,50000,5588741440520834
8,4812,92729,50000,6703938198239
8,3975,96782,50000,7854927737645841
8,3979,106727,50000,2778071816251281
8,4869,104969,50000,8587550589499179
8,4194,112096,50000,2263782482884234
8,3965,108793,50000,-62879779317686
8,4064,115729,50000,570971280438721
8,4534,107637,50000,-524435847276095
8,4132,106568,50000,-7918763018093638
8,4728,110739,50000,5584451573712386
8,4092,113922,50000,2896825882865856
8,4035,97223,50000,2066466603037613
8,4180,107860,50000,-252707067613966
8,4001,99098,50000,3866965639083880
8,4327,127425,50000,251333573340129
8,5084,108254,50000,977076014513714
8,4089,106438,50000,-2119092737680376
8,4197,113123,50000,2748136875954338
8,3998,116109,50000,4180731978275976
8,4057,126437,50000,-8436132080152437
8,4169,112748,50000,-7864401385403612
8,4008,104415,50000,2792652406530060
8,4511,105876,50000,6578343252781395
8,3928,111509,50000,6599876360611335
8,4083,101818,50000,-2948567761738119
8,4560,107252,50000,8065504204712379
8,4001,113988,50000,-8129229647197984
8,4204,98786,50000,2234873933031141
8,4061,108790,50000,598635222225860
8,4070,121607,50000,-6032843854554932
8,4836,108554,50000,-3625389812639840
8,4087,103100,50000,3748325932750486
8,4019,115828,50000,-8325723533379398
8,4254,115260,50000,-2953947922203881
8,4032,115547,50000,-835416357448985
8,4060,138754,50000,-4799455443646429
8,4258,107352,50000,-1236772719119588
8,5337,131198,50000,3586669637751788
8,4139,104967,50000,5512960910584142
8,4211,104664,50000,-4626344567630329
8,4027,111629,50000,-8486874058996380
8,5597,108855,50000,-2768394248939482
8,6177,126536,50000,-3476500647827898
8,5156,121154,50000,3142599234158251
8,4029,114164,50000,-1971387324302989
8,3998,107475,50000,-5226414955402615
8,4115,123196,50000,3338031330828439
8,5058,116993,50000,348830774222922
8,3988,109580,50000,-1181637205763881
8,4000,113694,50000,3245387172887787
8,4131,123204,50000,-6734695100847445
8,4020,105130,50000,7134855212759768
8,4141,110533,50000,-7611686993923118
8,4135,106052,50000,3088708664360671
8,3994,118705,50000,-3624902342240944
8,3957,106197,50000,-6608478385130975
8,4084,122871,50000,-7071674594762772
8,4082,121960,50000,-4621301483092913
8,3919,110805,50000,-5649481012601570
8,3999,123870,50000,-3627757647415001
8,4082,110923,50000,6753300796769077
8,4832,98035,50000,-5418015596426760
8,4051,105821,50000,-1254381563567286
8,4527,106189,50000,-4663518661680678
8,4005,103246,50000,-6793351321949990
8,4079,118730,50000,-465269441096802
8,3941,111461,50000,-443449819519706
8,3961,107743,50000,6936447333700302
8,4047,118389,50000,3078610009214697
8,4000,109925,50000,2288964177814607
8,4257,102638,50000,-8758709457890698
8,4226,109033,50000,-5420877937676331
8,4182,120673,50000,7261201124297219
8,3888,101510,50000,4424363312571743
8,4018,124228,50000,2824853058935690
8,3913,96483,50000,-6879642781739637
8,4128,97297,50000,-2391264123905710
8,3933,99959,50000,3365646435939216
8,3897,97573,50000,1034149378619452
8,3888,100667,50000,-8945782752027238
8,4050,106872,50000,2002554897010988
8,3990,113291,50000,6032979017883284
8,4334,103642,50000,-1710908045482139
8,4454,114566,50000,835369479320272
8,4104,119555,50000,1101897562621613
8,3944,113636,50000,4273476466571654
8,4482,118111,50000,-7850018931665228
8,4082,104253,50000,-4472223090791402
8,3929,97056,50000,459805727403946
8,3979,99968,50000,6602418686497558
8,4555,107202,50000,-3835835251110151
8,4088,113059,50000,-996101774924095
8,4105,120388,50000,-8459364374832462
8,3994,107060,50000,4246442365045372
8,4050,118498,50000,6760527331096530
8,4689,99768,50000,-6118722638676654
8,4003,96638,50000,1361229282086541
8,3944,101075,50000,7760727360019933
8,3991,107714,50000,-8557737059924950
8,3972,115510,50000,866158455668008
8,3931,101973,50000,-4391946716388702
8,3980,116642,50000,-8464050568658758
8,4614,97166,50000,3287850295413799
8,3980,122158,50000,3235763468243954
8,3966,171725,50000,-7818970341730921
8,4040,105058,50000,-4334462417433767
8,4038,112068,50000,-3933600353217420
8,4108,108998,50000,-1691959711803140
8,4085,111314,50000,-227937908206639
8,4249,112149,50000,-6616986540203042
8,3997,106641,50000,-6617530548654184
8,3976,97300,50000,3030460962453155
8,4066,105632,50000,685485914675315
8,4457,111551,50000,6781516971094725
8,4110,101309,50000,8156892824002047
8,3957,103059,50000,1037772610940473
8,3909,118965,50000,-5186832487297709
8,3982,100087,50000,-4366610511128169
8,3959,103026,50000,2330598421603575
8,3965,105391,50000,-5188681980850986
8,4127,118206,50000,3234932074336151
8,4444,116012,50000,-2869381498392082
8,4018,103922,50000,5940199491158268
8,3954,109126,50000,-6684835526062045
8,4119,108945,50000,6597876227990042
8,4095,108123,50000,738174697692612
8,4001,118623,50000,4310965882515341
8,4050,99675,50000,-6332104655235598
8,4057,127120,50000,646747907728869
8,4138,102486,50000,6668539990144792
8,4059,100158,50000,3664583683893135
8,4002,116929,50000,-2332480868017003
8,4007,115225,50000,3501829274745439
8,3959,105824,50000,-7449792440736615
8,4254,126561,50000,5377913697215944
8,4017,129915,50000,2761620638748545
8,6131,132523,50000,5965527561435374
8,3957,153815,50000,-1044746015567740
8,4753,116084,50000,-8844019726343514
8,4723,114268,50000,2850359239862519
8,4100,115775,50000,-5307162591041419
8,5847,98432,50000,14159508884239
8,3964,110677,50000,6594020405586638
8,4035,120558,50000,-1183354792058354
8,4079,116310,50000,-4755873082027170
8,4054,126722,50000,6418090739428414
8,4059,120925,50000,-4949000062284798
8,4012,109189,50000,3212173616807747
8,4080,124108,50000,-7031937983634481
8,4006,129066,50000,1126194150858030
8,4108,131928,50000,2526132177513400
8,6098,109821,50000,-5221182748750028
8,4339,147119,50000,-5360537982297575
8,4264,124591,50000,-3264386194962796
8,5159,127200,50000,-7239499299376530
8,4027,137907,50000,-3963649422283300
8,4036,110257,50000,-3924572802469819
8,4245,128645,50000,-6746957273373325
8,4061,115859,50000,7218486833441404
8,4023,123517,50000,-4992319491138853
8,4040,128517,50000,1062577681178295
8,4116,139881,50000,5201988334054037
8,4176,131488,50000,7973477484622734
8,4222,113770,50000,-6143847155417971
8,4169,142957,50000,2121575545793579
8,3981,112085,50000,8819896875818747
8,4170,110296,50000,-2467590546783583
8,4084,113418,50000,-5289796346275633
8,4472,109710,50000,403948599781872
8,3967,121452,50000,8243958711349836
8,4033,121801,50000,1027688528910357
8,3950,143384,50000,-4043377614496488
8,5786,117180,50000,-4572806804780616
8,3949,205471,50000,-6167962601118573
8,4135,112106,50000,1755704022994968
8,4077,109203,50000,-4021905814374243
8,4599,152459,50000,340707512657508
8,4063,125122,50000,-6226632654911350
8,3924,104904,50000,1992917362064140
8,4375,126118,50000,-4306750430779268
8,3937,105489,50000,2186070196728335
8,4081,121661,50000,2201222376297271
8,4072,128422,50000,-3305985203016375
8,3952,124187,50000,-5570050769357532
8,3940,138233,50000,-5700313044482668
8,3907,181298,50000,-3355131956503109
8,3884,169131,50000,2338047999610412
8,3935,108559,50000,-8135141593529304
8,4072,139588,50000,-5507381310000423
8,3944,119458,50000,-6450967084906399
8,4088,112084,50000,1535580238983152
8,3930,101742,50000,-7235502563439943
8,3954,116294,50000,-2376554370463640
8,4653,101838,50000,4840998050357842
8,3973,114309,50000,-1047074618509264
8,3990,104447,50000,889290632933511
8,4450,107961,50000,5414110283787432
8,3959,110448,50000,6912947040980452
8,4004,111917,50000,4702012153856739
8,4069,99503,50000,3613733745158690
8,3909,107873,50000,-4468620864127045
8,4036,115993,50000,855444566991846
8,4005,154417,50000,4668391357942142
8,3905,114985,50000,1874023025362116
8,3929,123110,50000,-6805488572846030
8,3871,114273,50000,-1960899080527463
8,5035,136441,50000,5304877532724701
8,4090,126189,50000,-8395851482709124
8,3889,114104,50000,-354986971429537
8,4036,99202,50000,1069859726690814
8,4088,108553,50000,6946653395922709
8,3968,119324,50000,7275665095596356
8,3941,109017,50000,-5215153143762281
8,3997,115781,50000,-1310192020439556
8,3903,111246,50000,307400875863795
8,3970,109546,50000,-3889512962263681
8,4041,119351,50000,2490335856654365
8,4517,116676,50000,6619110053786988
8,3957,112529,50000,-8093082529950869
8,4011,113157,50000,-4208668650977682
8,3996,105323,50000,8272258759402285
8,5547,117486,50000,-293595255454550
8,4020,103912,50000,876692011287089
8,4016,110855,50000,-6026132848451826
8,4241,112291,50000,6085060761368401
8,4438,126337,50000,2650247572338263
8,4029,109256,50000,-8137400031149857
8,3975,120206,50000,4557183845595575
8,4158,162528,50000,3677684106588398
8,4412,115108,50000,7088795895177050
8,3967,106636,50000,-7959251830669826
8,3901,115379,50000,-6269114097310737
8,4014,112989,50000,-7502362387947051
8,6012,123254,50000,-481065414603634
8,3993,109149,50000,6107023314818582
8,3913,107530,50000,1154281526772345
8,4352,150278,50000,-5837762061351218
8,4029,116104,50000,7914087827624214
8,3977,119686,50000,-8194644318520017
8,3970,122184,50000,3490649797772725
8,3926,112460,50000,-2368448152719345
8,3969,120325,50000,-5473581459613114
8,4120,129943,50000,-7502609151064105
8,3966,117238,50000,7075429749987070
8,4496,108365,50000,998781046596599
8,4453,125107,50000,-1475851987114637
8,4020,123675,50000,-924218471977319
8,3980,122125,50000,881018645978030
8,5109,119318,50000,8966928700059890
8,5375,117633,50000,-1733328427481823
8,3933,112894,50000,-3264240492993871
8,4607,113342,50000,-6466300815298432
8,3923,128221,50000,-5202818660093568
8,3937,116036,50000,288706371555850
8,4053,115201,50000,-3999603431705274
8,3953,123714,50000,3632301416083960
8,3925,112130,50000,8745507167607155
8,4084,113248,50000,-2471113547413333
8,11389,142666,50000,4545337431407972
8,4069,162243,50000,5174035949373456
8,5460,113415,50000,1855289438650014
8,5615,118660,50000,4920780754342296
8,3884,106910,50000,-34990086708405
8,4071,117630,50000,-3605399710991818
8,3880,101577,50000,7309280708607631
8,3886,105809,50000,250615358178733
8,4027,108682,50000,-4627081806954406
8,3970,112824,50000,-5789735952910627
8,3994,118489,50000,-5233032387205993
8,4944,108897,50000,-6819787137906032
8,3955,111591,50000,-8679266930746433
8,4018,116305,50000,343862783076215
8,4012,159990,50000,-3608196715744832
8,3930,108515,50000,-2149323005437131
8,4407,120896,50000,-345538138166086
8,4029,120434,50000,1567457331816929
8,4459,110650,50000,5178682489493632
8,3884,119200,50000,-2890278082017842
8,5236,108850,50000,6682943391009498
8,3977,119271,50000,-147284066953706
8,4108,123847,50000,7221718928156999
8,4155,104332,50000,2103425811340612
8,4302,117999,50000,-7454170095126941
8,3956,115481,50000,7127231698887086
8,5404,114429,50000,7006329065870081
8,3956,118914,50000,-8667908237313309
8,4287,116227,50000,4801636276213572
8,4100,110238,50000,-2006048277019141
8,3959,122900,50000,-8859416744122294
8,3930,113324,50000,-426580699436739
8,4125,115346,50000,-1153157864936480
8,4042,130922,50000,-1508434524036771
8,3910,114448,50000,3855083241277792
8,4303,128530,50000,8378299682365552
8,4023,123824,50000,-2511183176985614
8,4073,148477,50000,1750997342838134
8,5222,126852,50000,5499441929649260
8,4254,141579,50000,-694277950110087
8,4175,127628,50000,3099705845982684
8,4242,185209,50000,-1800205732942034
8,4988,116109,50000,-3054469304845742
8,4244,111363,50000,8088415046251816
8,4953,107433,50000,5741370938496149
8,4277,115749,50000,-2772735155014517
8,3954,127605,50000,-4485599988918688
8,4147,100147,50000,4127508888071073
8,4040,101119,50000,204397209970315
8,4005,102870,50000,7103040905163030
8,5175,111474,50000,3332086447442196
8,4161,127168,50000,-3663418525315493
8,4151,122904,50000,8006795772270754
8,5316,127022,50000,-8513674146020340
8,4044,127367,50000,3676819205035271
8,4213,129112,50000,-3390041672285596
8,5632,118230,50000,-238191509235869
8,3977,113234,50000,8132560082596385
8,4313,130684,50000,3932213034292530
8,8009,135348,50000,-8648126390850955
8,4069,128240,50000,-197928491501477
8,3962,124289,50000,-6129915626113952
8,4317,109707,50000,-4247408543718365
8,4025,127743,50000,-2916315879134129
8,4071,120789,50000,3439179690985724
8,4205,98560,50000,5153970617883971
8,3986,126211,50000,1812468453678695
8,4756,101711,50000,-7972766395275551
8,4164,101081,50000,5582013213327451
8,3935,107515,50000,-4039148908144665
8,4960,129805,50000,3714712976255374
8,4216,105416,50000,7928143940358151
8,4138,106548,50000,8773649732213820
8,4067,114330,50000,-1387718892385583
8,4290,102220,50000,737840728564344
8,4059,129080,50000,-1996066006319856
8,3993,108703,50000,-6566839533092247
8,4329,140289,50000,6318144323538025
8,4036,124509,50000,1799466000824214
8,4135,169462,50000,-124624915749743
8,4036,196915,50000,2803312579350647
8,4435,117967,50000,-1008148543079053
8,4119,201719,50000,-5507281201737128
8,4330,132986,50000,-6893684176656180
8,3970,220253,50000,-478541912267497
8,3950,238246,50000,-255032407484673
8,4646,177832,50000,-7772680265683483
8,3994,120669,50000,8744546448432839
8,6225,115628,50000,8178202929873562
8,4140,108194,50000,4735369949623331
8,4059,113910,50000,-2696326861803605
8,3896,108865,50000,-1085744668029749
8,6187,118822,50000,6782513423071738
8,4130,118469,50000,-7879770465417341
8,4020,102046,50000,2736604919747930
8,4162,115027,50000,8839453601827204
8,20638,138313,50000,304870304521434
8,3943,116021,50000,-2214859872288628
8,4201,118116,50000,612547751521220
8,3952,105595,50000,-7649031729906974
8,3859,115027,50000,-8887476742974553
8,4120,110828,50000,-620092444803672
8,3866,111812,50000,-6386418990440254
8,4114,111615,50000,-890627780867202
8,4194,113785,50000,3477935151393062
8,4624,109692,50000,-3018897815498627
8,4065,113034,50000,2292237830607516
8,4135,110764,50000,-4289028836962085
8,4039,122648,50000,-6287824724185820
8,4000,111185,50000,3462908274234623
8,6833,110146,50000,-901541114974517
8,3955,110016,50000,-7178535549036748
8,3888,116115,50000,6404204574190214
8,4091,116189,50000,-3954518398953772
8,3970,120601,50000,-421350205610207
8,4054,112968,50000,-2114210313512474
8,6192,104811,50000,-3465676799394801
8,3946,107334,50000,5538605075716469
8,4037,106471,50000,4501997141259968
8,4982,113966,50000,-255700850946461
8,3900,111890,50000,4856256910604311
8,4025,166228,50000,-6631690266003324
8,5931,165636,50000,-3140676648159855
8,3938,108888,50000,7672552546594035
8,4537,116212,50000,8645211409333420
8,4034,112008,50000,471074421268220
8,3904,115916,50000,8727756693758444
8,4405,112893,50000,-6759095105158382
8,4528,121903,50000,-2380516772487238
8,4138,126543,50000,-1094696317066733
8,4040,102661,50000,3298690605096810
8,4773,126443,50000,-3825167664337480
8,3950,113275,50000,-4782157156637531
8,3961,113782,50000,4033410891374880
8,4195,130033,50000,-8479360230090353
8,5038,120005,50000,6979178491924736
8,4666,103619,50000,1158197152400701
8,5000,118891,50000,6634551486423135
8,3961,111272,50000,-4215666581013877
8,3862,103117,50000,5675358934722230
8,4146,112871,50000,-3923543814337626
8,5044,111146,50000,5075283055201492
8,4079,122816,50000,-5839384114455963
8,5239,128662,50000,3583090007275018
8,4015,100023,50000,1965356775378321
8,3981,116351,50000,-8788593521537637
8,4255,103324,50000,6350420973800860
8,4154,120773,50000,7415258765763280
8,3945,121566,50000,-7197163167352505
