runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.v.integer,param.field.integer,param.width.integer
39,3784,50889,250000,1158622289,868827080,8,10
39,3835,43913,250000,3306675951,2041035465,5,9
39,3679,45506,250000,2069805727,3301140429,13,7
39,3971,44305,250000,3647471126,3794639415,3,11
39,3765,44479,250000,184766521,1310759287,1,2
39,3802,49736,250000,338536435,573843933,2,12
39,4190,47457,250000,954979207,2264777081,12,10
39,3829,42834,250000,3771775070,4156419956,5,8
39,3581,44277,250000,668420962,2964741590,10,10
39,3809,40992,250000,1568910300,3891612044,7,15
39,3733,45836,250000,1233104777,2932833371,7,13
39,3763,48350,250000,1435169396,1008471881,5,4
39,3735,44600,250000,3166045510,1237045476,2,5
39,3823,46973,250000,2509830818,546560274,15,14
39,3637,43725,250000,2900627278,704317113,9,4
39,3639,41798,250000,3906830826,1473535658,12,3
39,3977,44298,250000,445575265,1083344321,4,2
39,3632,48809,250000,2895782502,2969309059,1,15
39,3931,48740,250000,531666585,3606148026,1,8
39,3842,43940,250000,2077497522,1843801570,4,1
39,3544,43360,250000,317502703,506045477,2,4
39,3753,43896,250000,2878662407,127400932,1,14
39,3812,50266,250000,2744924718,4274727806,1,12
39,4135,48499,250000,1031780897,1719078037,3,10
39,3817,46226,250000,1419901646,1046599510,10,6
39,3953,47820,250000,2665726820,1581697205,2,11
39,3608,43116,250000,3356214349,3038617818,13,15
39,3742,44598,250000,2464004388,2084987481,12,6
39,3768,45734,250000,321765943,150848362,2,1
39,3807,45840,250000,4057655992,1615495534,0,5
39,3903,49711,250000,2248298088,3492589784,10,14
39,3704,48553,250000,2381332962,3665027465,6,3
39,3607,47542,250000,330771834,2224219202,3,15
39,3811,48204,250000,2107612925,3087154749,9,10
39,3633,44683,250000,1589818709,3728466026,4,8
39,3681,50209,250000,2026611121,518355502,12,14
39,3858,50052,250000,927564002,1713753285,7,12
39,3654,50115,250000,2970271156,4282239277,10,7
39,3893,48113,250000,2629976377,4016565020,3,13
39,3761,44656,250000,635059462,360438243,6,8
39,3933,81589,250000,2154737944,3304452311,11,9
39,18525,275778,250000,2977490295,3323085548,10,16
39,10942,202889,250000,2726264013,1186601386,11,12
39,12306,218527,250000,4259389652,3113829080,4,8
39,10899,218561,250000,1656453632,2529463789,11,5
39,18549,137081,250000,3394025241,1871599541,14,13
39,18197,239948,250000,458176265,2657130586,5,3
39,3943,45864,250000,3161406882,271017685,1,5
39,3914,47129,250000,299595499,853746722,6,13
39,3952,44581,250000,2506262027,1616653625,15,15
39,3664,47276,250000,4279119406,2189080148,3,1
39,3876,46341,250000,3028032060,3408362026,14,7
39,3613,44501,250000,2774354884,2581141165,0,9
39,4575,51893,250000,1192458249,3289416268,14,7
39,3834,96848,250000,111710411,3462253818,7,10
39,3718,44851,250000,4248779885,767788901,12,11
39,11737,110952,250000,694548341,3208042540,11,5
39,4044,49132,250000,3377304987,740255476,3,13
39,3885,49328,250000,260481145,1615336799,10,6
39,3645,72290,250000,1094870042,140228389,3,14
39,4177,43580,250000,638337093,1265986763,0,13
39,3760,49497,250000,7336973,543023655,14,8
39,3629,44943,250000,2854078728,1641298111,11,9
39,3886,47709,250000,1448854965,1749717978,1,1
39,3744,48678,250000,796731778,357807457,13,4
39,3671,43841,250000,3312602490,4217554785,8,2
39,3876,43176,250000,1777173075,2637870733,11,7
39,3816,45766,250000,995897438,1014589161,1,4
39,3934,46386,250000,3970525184,409401879,0,6
39,3550,44120,250000,3756420773,246934369,0,9
39,3502,44653,250000,1672798323,2309239921,10,15
40,3425,30576,250000,2772017574,1375539477,3,4
40,3342,31017,250000,1245116045,3066205108,11,5
40,3557,31417,250000,1431085293,45879160,4,15
40,3369,30318,250000,251438082,3742861145,1,1
40,3408,30398,250000,459817866,361446073,9,8
40,3408,31065,250000,2121871364,930402550,6,13
40,3390,30826,250000,3414631101,468078123,5,5
40,3365,30832,250000,3574244721,2433727634,13,3
40,3348,31089,250000,1097363321,3148342743,13,5
40,3450,30593,250000,3425784629,3844260420,11,7
40,3339,31430,250000,3289800239,2391368619,6,9
40,3552,30370,250000,3638550486,2672205955,1,4
40,3425,29932,250000,674489782,255475629,10,13
40,3400,30140,250000,3755885804,4281025660,7,7
40,3483,29853,250000,3426139527,201603857,15,16
40,3405,29868,250000,1347679869,1870392446,0,14
40,3487,30355,250000,3605766836,181019686,8,9
40,3525,31411,250000,1971141479,813064596,7,6
40,3591,38321,250000,2933719701,3754008573,5,10
40,3366,29798,250000,1922609865,2016334042,10,16
40,3469,30943,250000,4230674356,916229082,4,13
40,3505,37698,250000,1825491247,3691654588,9,11
40,3350,29828,250000,2350130782,3774091784,6,3
40,3391,30479,250000,832782889,398784379,13,3
40,3486,30543,250000,1840549961,3045896394,13,15
40,3419,30363,250000,3391771927,2116160516,15,8
40,3422,29736,250000,3886540811,1677763860,4,16
40,3416,30695,250000,945895333,2865560393,11,5
40,3508,30855,250000,1649526313,3302808034,12,7
40,3473,35246,250000,1635878774,2529779753,3,3
40,3558,34419,250000,2652978856,3062662644,0,13
40,3490,32092,250000,1533623182,2950183863,2,16
40,3332,31666,250000,406797273,3226528366,13,12
40,3402,33840,250000,1989858545,1778385185,5,14
40,3461,32364,250000,1476130268,2871939497,7,5
40,3367,31924,250000,1041194823,1700331340,10,9
40,3384,31818,250000,3089300548,743954722,11,9
40,3357,31488,250000,1901377230,3538324835,13,8
40,3432,32580,250000,3542224979,1412488233,10,12
40,3438,30167,250000,327555508,3921503836,14,14
40,3430,30374,250000,186378081,2625828868,4,3
40,3377,30762,250000,2493721152,1463934127,6,13
40,3421,30410,250000,3894896072,1592954105,7,3
40,3326,30385,250000,3471915761,370564820,2,7
40,3537,30151,250000,1228303852,1666183339,10,10
40,3455,29998,250000,983717100,3560958936,7,2
40,3383,30171,250000,258124446,704447363,13,16
40,3424,30140,250000,3641157418,1279384991,1,14
40,3562,29897,250000,262286777,1180340512,6,2
40,3462,30954,250000,1950847522,2715295438,11,8
40,3350,30710,250000,732117892,3413730763,5,9
40,3484,30603,250000,622623122,1954019338,9,8
40,3430,30581,250000,1948609835,3092944751,7,4
40,3540,30725,250000,2898213737,539843537,14,16
40,3593,29643,250000,3802726432,3759552056,15,14
40,3349,30147,250000,1635717910,1697661977,7,7
40,3457,29913,250000,1022898527,696193007,5,5
40,3455,30005,250000,510949789,2955318378,5,12
40,3426,31268,250000,3256263196,2421943342,14,7
40,3661,31108,250000,2346536826,488543603,13,5
40,3564,29924,250000,1030283551,4034778659,6,7
40,3561,30225,250000,737201840,2174040938,10,1
40,3410,30775,250000,2003763933,2719047172,2,9
40,3447,30139,250000,3608659746,2046977035,8,15
40,3320,30033,250000,1669556484,1072248558,1,4
40,3394,32061,250000,3746531118,3321893024,5,12
40,3438,30726,250000,3244018740,1213447866,8,7
40,3363,31457,250000,2724468376,712281497,13,15
40,3499,30521,250000,3217561017,3221862565,0,7
40,3530,30281,250000,802350191,1632538524,3,12
40,3442,33088,250000,955492372,1949957796,6,8
40,3432,31236,250000,1802214897,3515871825,14,3
40,3500,31018,250000,1009487214,1402500853,5,16
40,3470,35670,250000,433173516,1727727406,11,10
40,3451,34874,250000,2571110881,1249415057,14,14
40,3435,34564,250000,1872177739,1224602325,15,9
40,3540,32182,250000,1866170758,3981642114,9,10
40,3515,30936,250000,1615629775,3655714585,14,8
40,3461,31067,250000,1167695256,2499027346,2,6
40,3381,30723,250000,25624584,1165384727,13,15
40,3426,31878,250000,2905751341,3145334909,5,6
40,3480,31937,250000,1279763011,3926315491,15,14
40,3459,31261,250000,3565073167,1144130095,5,9
40,3472,31568,250000,1173366472,3373046965,0,14
40,3462,31688,250000,3883165427,3618257705,0,15
40,3394,31325,250000,112578406,236353486,11,1
40,3380,30050,250000,1146012583,2690185130,12,15
40,3426,33179,250000,3286329948,3726086831,11,3
40,3399,31889,250000,1257834133,335018006,4,16
40,3505,33941,250000,2042636809,1275435875,14,6
40,3438,33837,250000,1120739439,1748320403,10,10
40,3371,30866,250000,4143867836,2317528326,11,6
40,3406,30418,250000,3215293682,2380830433,10,6
40,3344,31113,250000,498317202,2789087974,9,14
40,3386,31029,250000,4059653733,2113881257,2,6
40,3417,30924,250000,803443125,1566428506,7,11
40,3452,30365,250000,2514437620,968840298,8,16
40,3339,30338,250000,778046222,1548484585,13,4
40,3399,31440,250000,2917654671,203222628,8,7
40,3491,32717,250000,2697333534,3806153206,0,14
41,3419,30717,250000,3291467838,1305450822,0,16
41,3622,40085,250000,4068205190,4126624953,7,1
41,3653,38837,250000,1508233828,2284824517,12,9
41,3415,33470,250000,369664501,744166305,8,14
41,3338,29161,250000,3871374206,1393153053,11,5
41,3534,29956,250000,373288793,2512162289,5,2
41,3377,32285,250000,526139750,2895971467,3,5
41,3491,43398,250000,2822832954,3790100643,12,13
41,3711,43410,250000,2243669489,1445036904,15,8
41,3497,42687,250000,1882684699,1783415049,1,2
41,3476,37495,250000,1937656817,2016655371,10,11
41,3444,30222,250000,2383784816,2359131299,3,16
41,3594,31165,250000,3331905595,3123933040,14,12
41,3834,40277,250000,2472931450,751034111,14,13
41,3543,34752,250000,4062613336,18524342,13,2
41,3488,29987,250000,397386330,1932816432,4,1
41,3547,30288,250000,3751009308,285581012,12,1
41,3497,30530,250000,3363730524,3965444134,13,3
41,3407,31555,250000,4195163465,2874016976,4,2
41,3478,30895,250000,18738090,3212258611,5,1
41,3731,30342,250000,2232984142,1083815586,10,8
41,3438,32292,250000,3712838603,278712877,4,1
41,3496,30736,250000,3448063823,3116323195,7,12
41,3417,30057,250000,4024705838,3259602438,3,8
41,3412,29922,250000,3059361513,1081933028,9,12
41,3655,29693,250000,1362252097,4178768628,2,1
41,3558,30260,250000,1546864823,1845535909,15,14
41,3416,30412,250000,2779267650,3599784725,10,2
41,3577,30576,250000,3084517574,2473638714,5,4
41,3486,29873,250000,2459462204,1683866617,7,4
41,3414,30794,250000,3338572695,2332005590,14,3
41,3436,30419,250000,2910690544,911181231,9,10
41,3590,29949,250000,2559735025,3293393360,4,16
41,3414,34969,250000,33396686,818194487,11,6
41,3727,30756,250000,960253853,1250605494,0,4
41,3564,30496,250000,1968694615,1908543888,11,7
41,3476,35614,250000,2360663731,529253122,3,3
41,3496,32007,250000,1655982486,3677662588,5,10
41,3715,32389,250000,761648134,999988488,1,9
41,3508,30943,250000,514459623,1654234196,3,11
41,3556,30317,250000,1962838937,1583102188,3,8
41,3458,29891,250000,4046467535,1329850595,0,12
41,3581,31662,250000,888040709,3276288459,0,13
41,3488,30228,250000,3585860841,3090507559,5,11
41,3586,29614,250000,763066233,1200730634,4,6
41,3343,30150,250000,2005460136,4073390524,9,10
41,3433,34462,250000,1464686443,3253927841,8,11
41,3444,29805,250000,2579550863,1577525038,7,8
41,3519,30642,250000,2796047165,3584651899,7,8
41,3472,30937,250000,2399013531,509083051,1,7
41,3744,30835,250000,2095708709,702813236,11,9
41,3407,30674,250000,4152621766,318171725,8,2
41,3427,29915,250000,3193518201,3812890932,11,15
41,3510,30200,250000,1417073988,4029666462,8,4
41,3394,30729,250000,2024180726,3667233472,4,10
41,3449,31105,250000,2841995200,1541863344,10,8
41,3550,30650,250000,2006934572,2982596828,5,10
41,3388,29987,250000,1842900612,3950491992,4,1
41,3494,30068,250000,632990844,648957796,9,1
41,3423,31214,250000,2364649396,1195941848,7,6
41,3360,31463,250000,3431082188,2050148757,0,5
41,3532,33045,250000,1506845703,4204576760,5,3
41,3523,31121,250000,1485341050,3448313339,15,1
41,3343,31244,250000,3813607076,626239038,10,4
41,3384,28901,250000,2885748114,3312512103,9,12
41,3322,30760,250000,4052369652,3261364261,5,4
41,3368,32482,250000,2597152330,4244498343,10,10
41,3435,30065,250000,3206721227,15433231,4,3
41,3550,32024,250000,3004852751,2858767358,11,13
41,3397,30659,250000,3861422353,2567635443,2,3
41,3403,30276,250000,1280128132,2015055898,3,15
41,3405,30026,250000,878827765,1187532478,13,15
41,3366,30065,250000,3500644157,4222460621,13,1
41,3488,32315,250000,3781764976,2123842294,8,5
41,3714,31324,250000,1201137312,2118844109,2,9
41,3335,30122,250000,1970196641,2301081823,11,15
41,3474,30204,250000,1182412389,1287882540,7,8
41,3425,30360,250000,3851294947,975632333,1,8
41,3419,31792,250000,529314073,2870754905,0,15
41,3527,31659,250000,3541777242,4293171518,6,13
41,3571,31478,250000,2124455051,128360630,9,13
41,3343,31508,250000,1646341312,2159143257,15,13
41,3352,29437,250000,2817317590,2088882541,5,6
41,3473,30393,250000,1382521806,1426722563,3,9
41,3356,31341,250000,1727965190,1162819887,3,2
41,3417,31669,250000,3995110375,1713024605,11,1
41,3605,31212,250000,2737802830,2391388020,11,11
41,3841,30251,250000,2208078877,948255585,5,4
41,3496,29835,250000,424926018,3192579618,10,4
41,3435,31495,250000,3070654800,2025458297,11,3
41,3406,33256,250000,3599152729,1876074590,1,2
41,3480,30785,250000,2671429794,4291547721,15,1
41,3646,32775,250000,397920182,3643769877,3,10
41,3403,30244,250000,1321529520,1307757581,5,5
41,3446,30246,250000,1100125157,3717064439,6,15
41,3417,30155,250000,988559292,3175990638,1,15
41,3422,30885,250000,3358300658,1248231466,9,12
41,3606,31028,250000,157455590,2319016634,8,15
41,3664,31793,250000,1101683227,3955469700,7,11
41,3413,30996,250000,1016895676,3080055071,7,3
42,3663,37213,250000,1489774214,2959166308,9,13
42,3653,34267,250000,1350060940,1456272919,4,10
42,3751,39740,250000,2022540614,2651687201,15,12
42,3691,34994,250000,675961325,4112355325,3,12
42,3712,34447,250000,3782247478,4111613098,14,9
42,3665,37688,250000,1950026005,1713883848,14,8
42,3743,40467,250000,3053913831,2854889342,10,12
42,4205,32817,250000,3512904435,3267675699,2,10
42,3963,34987,250000,1438263551,3730748583,5,7
42,3735,36583,250000,768062484,1830342073,7,1
42,3791,41770,250000,638253058,3275413515,14,2
42,3796,34238,250000,2009808279,1688237847,8,14
42,3704,33740,250000,1411412188,2495009709,0,11
42,3775,32356,250000,3225339904,3034071263,13,16
42,3814,34585,250000,4027852765,1254398109,5,13
42,3726,35492,250000,2609970467,3876956000,10,4
42,3686,33183,250000,3229863271,1710946852,11,1
42,3873,35706,250000,1611559402,919226272,0,10
42,3631,34731,250000,2835298152,3804174010,5,8
42,3991,38435,250000,1442337281,636866043,3,11
42,3950,37303,250000,898487821,2246615321,14,8
42,3801,33906,250000,3247242499,2408086222,3,10
42,3813,34079,250000,693470125,1597406351,3,15
42,3761,33664,250000,4130541821,3861037370,5,3
42,3563,32809,250000,1671855955,3002479355,8,11
42,3796,34217,250000,1374217099,1569768057,13,8
42,3795,34973,250000,881623966,431694675,9,9
42,3826,34219,250000,3638478469,3165339192,15,1
42,3601,33815,250000,463973869,1250935963,2,13
42,3739,33577,250000,3321382797,3923216244,13,5
42,3740,34919,250000,2211572935,1968295578,2,14
42,3726,32913,250000,433003228,2586214161,10,16
42,3689,37573,250000,85786257,2021494112,13,10
42,3602,32435,250000,3971559044,2012494185,10,7
42,3638,34849,250000,4279078606,3252436796,15,8
42,3650,35195,250000,1794099584,2848562316,10,7
42,3691,35296,250000,4085516784,2418628870,12,1
42,3692,35784,250000,147227573,1511697366,3,5
42,3810,37548,250000,1359895383,2706130592,12,16
42,3850,35536,250000,96329737,945469648,11,13
42,3730,37662,250000,2408877442,1918975971,0,14
42,3648,36412,250000,4121564350,2868000795,1,7
42,3862,35285,250000,2678634830,2647903534,4,12
42,3830,37988,250000,2937339831,2138865140,3,3
42,3833,35910,250000,1196989981,371102966,3,1
42,3707,35664,250000,2875839590,1028108078,8,11
42,4021,35019,250000,176823600,1488936021,15,2
42,3874,37272,250000,2441264377,1648417691,3,1
42,3824,36430,250000,354342732,3446020800,10,11
42,3760,33756,250000,3569829390,748772751,8,9
42,3806,37305,250000,1522353919,1110546658,15,9
42,3713,35464,250000,3943120404,2328521615,7,13
42,3584,35110,250000,542982175,127710316,5,1
42,3551,32038,250000,4096252222,1109052285,8,5
42,3613,33949,250000,1965693310,748393474,3,13
42,3695,37850,250000,1014719089,4005073709,14,5
42,3676,40020,250000,847179830,1223920350,10,5
42,3827,34640,250000,3822754412,2611434890,2,13
42,3637,33905,250000,344299766,2628168845,10,15
42,3782,38665,250000,4068967318,1289237184,13,14
42,3712,32176,250000,3223467637,3502851498,8,11
42,3595,39512,250000,3980448236,2849669341,13,11
42,3669,41050,250000,2450771458,3662988636,2,15
42,3640,32607,250000,2764914505,2977109388,9,13
42,3705,33280,250000,1299921490,2152273507,10,8
42,3597,35412,250000,556453698,2625831520,7,4
42,3774,38552,250000,608125376,3803986180,12,1
42,3625,36313,250000,3702785707,3084683006,15,3
42,3727,40835,250000,3033937010,4009902445,5,16
42,3651,31773,250000,123849806,996351753,7,15
42,3643,32715,250000,1207037761,4241913433,6,16
42,3595,33078,250000,623353411,310751503,0,2
42,3577,36269,250000,1943298278,753010598,10,8
42,3634,33277,250000,3826246770,1237851069,2,15
42,3690,40747,250000,328687378,3883064626,0,4
42,3625,36831,250000,3781314681,289098774,5,14
42,3645,38496,250000,2344578792,2005443647,4,5
42,3780,36537,250000,3041736399,3772972808,11,2
42,3764,33229,250000,327374174,1474499365,7,6
42,3902,34841,250000,1080986407,2876848565,7,2
42,3705,39595,250000,4264527105,802354459,4,6
42,3660,32859,250000,1005969994,4260255401,4,10
42,3834,33161,250000,773800352,391653669,3,3
42,3783,34798,250000,3785389368,357977503,11,8
42,3801,36302,250000,779907448,1647660323,9,5
42,3708,34272,250000,1620354502,2027855421,7,3
42,3718,41495,250000,891329552,3346207483,1,12
42,3775,43635,250000,679597820,2507967890,5,13
42,3757,41053,250000,2009785122,3874188696,6,6
42,3767,41084,250000,167956907,246282005,11,9
42,3809,41952,250000,4179225732,1895517718,0,2
42,3894,35393,250000,1502441316,3824252286,5,15
42,3726,42346,250000,195037237,3965477776,15,7
42,3683,41404,250000,4073352619,2040981382,10,2
42,3712,35438,250000,3625820831,3159149350,7,13
42,3682,32459,250000,393841062,1227704578,9,4
42,3623,40944,250000,3669421702,500853188,14,10
42,3627,40343,250000,2091198993,2415952147,12,13
42,3752,39472,250000,2919572445,2191433884,8,15
42,3911,43345,250000,2309919563,39494639,10,10
43,3984,34005,250000,3278205110,2235680733,0,11
43,3905,34225,250000,1285235325,1373446861,11,6
43,3919,34356,250000,3808758077,2787200576,13,9
43,4088,34093,250000,257211625,2762852913,15,3
43,3974,34281,250000,4085512097,313519239,1,4
43,4679,34687,250000,1711866981,2369496739,12,11
43,3930,34411,250000,748891000,969998220,12,8
43,4137,34340,250000,2028980638,1213731879,15,8
43,3909,35371,250000,2635541176,713315574,0,3
43,3902,33616,250000,3816468180,583149897,11,12
43,3958,33809,250000,3935397792,3555046071,13,4
43,4033,34521,250000,4181656142,2207594871,1,3
43,3912,34146,250000,1348405519,3270358510,2,3
43,3961,36712,250000,1265646902,1490354463,12,4
43,4007,33812,250000,1223495334,2722607836,1,12
43,3963,33952,250000,948148202,3901534659,7,2
43,3958,33678,250000,858735468,3102380067,4,3
43,3979,33805,250000,1944055359,812075771,14,5
43,4644,34289,250000,84993994,3144569547,14,6
43,3984,34323,250000,1124075045,2806476904,14,5
43,3898,33883,250000,1010773606,3305229647,2,12
43,3899,34195,250000,2550932584,201003597,6,10
43,4058,33797,250000,2850497940,2790316675,5,13
43,3981,34210,250000,578302730,2028619709,3,8
43,3902,34160,250000,3435023014,354114741,10,15
43,3955,34128,250000,1624823687,347030725,11,7
43,3922,34005,250000,4270852454,1422310508,2,5
43,3917,33959,250000,2660383085,450544901,4,12
43,3957,33964,250000,3039264275,1313058428,12,2
43,3931,33638,250000,1572007756,2600053280,6,12
43,4720,33804,250000,3119010820,1411672157,6,2
43,3956,33688,250000,2882867672,1351783923,13,6
43,4710,33874,250000,259096497,862421050,2,7
43,4906,34036,250000,2448056950,2469964540,8,9
43,4010,33841,250000,3514811547,3199768989,4,8
43,3941,34091,250000,3755378750,1797777900,9,9
43,4618,34360,250000,3922789489,2903343661,13,4
43,3908,33810,250000,2553549122,2226456369,5,4
43,3913,33667,250000,2140149942,3467585614,2,1
43,3898,34187,250000,3304759007,1773641918,2,11
43,4013,33964,250000,259495389,2431860774,10,14
43,4712,35024,250000,764311635,2903097342,8,9
43,3948,34669,250000,2870320682,3218225727,10,2
43,3956,34941,250000,2844526830,4240362888,2,13
43,3908,35277,250000,2065628552,168843440,7,5
43,4388,37669,250000,2738645204,975091681,1,13
43,3963,37170,250000,1092812107,62418282,3,7
43,3913,36421,250000,4091543634,2536610189,3,9
43,4429,39260,250000,3586468129,1047957605,0,13
43,3911,36059,250000,2976853175,311954191,10,11
43,4262,33696,250000,3382144993,1697899325,14,5
43,4513,33986,250000,4211910071,3282030396,5,16
43,4785,34275,250000,4097954576,1793059365,12,8
43,4353,34136,250000,896874603,3011662324,14,5
43,4599,34377,250000,1173726289,1251251144,15,11
43,4107,34055,250000,420308169,2712835689,9,12
43,3946,34356,250000,156811344,2356732692,1,16
43,4691,35723,250000,1065569633,3807564049,12,12
43,3990,39812,250000,3696464338,3317386322,12,7
43,4605,40105,250000,409731378,2042483597,12,11
43,3957,37585,250000,1478903389,2490716253,13,11
43,4277,41107,250000,1741456661,2581403471,12,12
43,3956,37546,250000,847660482,2455963844,14,4
43,3952,34118,250000,3705135648,178779568,13,6
43,4042,34407,250000,656760396,3499197254,15,5
43,4649,33674,250000,1152110457,3464837260,11,13
43,3958,34300,250000,2815911365,345167900,9,12
43,3935,33588,250000,853352848,2394840131,2,3
43,3946,34245,250000,212473424,2774025639,8,5
43,4164,33703,250000,2141359776,2433618196,14,8
43,4501,34195,250000,52309307,3835223121,11,9
43,4707,33756,250000,3805118335,3893495707,10,10
43,3903,34131,250000,4178070115,2198988200,0,5
43,3902,33740,250000,3920246683,1183499377,10,2
43,3927,34024,250000,3817959881,1783870737,9,16
43,3970,34622,250000,2754909687,1008393999,3,9
43,4008,34927,250000,2038276518,3122962779,2,16
43,3952,33768,250000,1922880441,3354571451,4,8
43,3920,34108,250000,3661748627,3130515910,7,11
43,3929,36743,250000,3819998710,942488435,13,2
43,4205,39825,250000,4169107458,430760492,15,5
43,3936,39719,250000,364359253,1694508025,4,4
43,4038,37390,250000,58808550,3901133132,6,12
43,4259,36104,250000,3600472551,4033940862,10,11
43,3912,35247,250000,2327116062,1890070550,8,10
43,3917,33926,250000,2296753302,3916655797,7,4
43,3925,34026,250000,1934881486,3080526973,0,15
43,3916,34484,250000,828480396,1446003123,3,2
43,3982,34059,250000,1800683353,621326746,11,13
43,4431,34150,250000,1143647830,2168946020,5,10
43,3911,34147,250000,3413227493,4148173653,15,5
43,3900,33624,250000,3374024445,3754473478,15,13
43,3945,33893,250000,3968939685,142450292,6,3
43,3906,34056,250000,917815554,3143873663,6,9
43,3977,34020,250000,1118197064,2566713899,2,5
43,3930,33702,250000,1486794,326789568,10,16
43,4132,34520,250000,808461750,751762750,9,5
43,3959,34547,250000,932427846,3565833308,11,12
43,3979,34876,250000,1185867182,4189650585,12,8
43,4007,35081,250000,4266831802,3787643076,3,2
44,3933,33495,250000,1832846087,704336884,6,8
44,4357,33822,250000,2250926997,913479403,9,1
44,3923,33627,250000,1079213777,181418813,13,11
44,3927,34947,250000,4289947586,3745581184,11,14
44,3970,35905,250000,758605845,1597192834,4,9
44,3930,33823,250000,2853368464,3711585799,14,9
44,3921,33877,250000,3818816120,2647229780,2,4
44,3958,34995,250000,1541068775,180826965,0,4
44,3908,34566,250000,2120876869,3582633359,3,7
44,4033,35199,250000,3146431855,1080200428,3,12
44,3979,35964,250000,3432098546,2866694084,0,9
44,4018,35254,250000,3290851491,3257032750,4,11
44,4001,34520,250000,4049580833,2225071349,13,16
44,3996,34853,250000,1029868547,616149777,5,6
44,4065,34999,250000,4082130247,2136522176,5,8
44,3992,34576,250000,1968881107,2906567654,6,10
44,4049,34952,250000,1786047274,1529509279,8,1
44,3930,34950,250000,504539819,3064257505,4,15
44,4049,34981,250000,2292938210,1062079873,14,10
44,3926,35070,250000,4280694747,2061941628,15,7
44,3996,36672,250000,83825521,613675092,8,15
44,3956,35545,250000,3296982297,3321238688,12,9
44,4018,35882,250000,2540042414,1888310297,14,16
44,3955,35758,250000,1834445782,1344381698,2,14
44,3974,35585,250000,1882284256,2212388765,6,9
44,4061,35354,250000,500396512,2407151437,2,14
44,3923,34632,250000,1518622137,4040146745,8,13
44,4005,35944,250000,3406308144,4145099016,7,9
44,4076,35096,250000,2953768213,2019305654,14,7
44,4029,34440,250000,4026304491,851827987,11,6
44,3918,35513,250000,2846101146,190445406,1,3
44,3933,36374,250000,1523131563,1782197998,6,4
44,4076,36832,250000,3017076670,3143021091,7,11
44,3922,34591,250000,886815577,2253042121,6,11
44,4103,35074,250000,56677269,4228011160,13,2
44,4767,34389,250000,1932681520,2755713329,8,8
44,3988,34457,250000,1738774637,1491194672,1,16
44,4013,33927,250000,18339645,3838038347,13,7
44,3943,34192,250000,113853697,3632326630,4,13
44,3924,33877,250000,3893573561,4178202113,11,9
44,4112,36963,250000,1101356173,2464573650,0,8
44,3923,35768,250000,614989164,783801798,12,10
44,3919,34122,250000,1490807051,1928594538,5,4
44,3919,34239,250000,1447179470,2606956061,2,2
44,3929,34137,250000,683925754,1111081912,9,4
44,4052,46012,250000,1360682412,3226671206,0,6
44,4144,34014,250000,1708691742,1562043018,6,15
44,3929,49823,250000,1407548807,1370857170,6,14
44,3946,34005,250000,1542861757,2493007434,6,7
44,3909,33568,250000,2641653942,216248228,2,1
44,3929,33585,250000,3833856158,1131934224,8,12
44,3901,34507,250000,3409042,907392678,10,14
44,3974,34071,250000,708194609,1779676693,1,15
44,3994,33697,250000,3852403707,2682644449,3,4
44,3947,33659,250000,2847005611,1851805425,7,8
44,3953,34252,250000,306432533,2683123455,9,15
44,4076,33843,250000,2544315378,3239922171,11,14
44,3987,34120,250000,2465947662,898770130,9,16
44,4010,34056,250000,3792593644,2275872405,1,4
44,3922,33659,250000,3391591924,3660758283,2,11
44,3912,33572,250000,243014342,1402264168,6,1
44,3923,34531,250000,3243139993,54220844,15,14
44,3926,33848,250000,1998070721,913653028,7,16
44,3918,33945,250000,379403156,2769434694,3,10
44,4436,33688,250000,768730748,2203770589,13,9
44,3927,34202,250000,2936303477,786976305,14,6
44,3938,33866,250000,2766033496,2095155760,9,4
44,4436,33975,250000,2652410081,1851861652,2,12
44,3939,33382,250000,1015352040,3381784710,3,7
44,3926,34595,250000,2374487952,1301800635,4,10
44,3994,33891,250000,781867818,96846008,1,16
44,4229,34811,250000,3959883685,336148125,15,6
44,3934,37339,250000,1859040611,2457607414,0,13
44,3930,36917,250000,2651632738,2131357954,15,9
44,3935,35929,250000,2299391774,2016893527,8,2
44,3973,33909,250000,2674410187,1785842127,8,1
44,4076,33885,250000,2363481574,3990288131,11,8
44,3977,38819,250000,3804311383,12041618,10,14
44,3992,35258,250000,122000480,1868499245,9,8
44,3945,34880,250000,1426507266,985564329,1,5
44,3953,34033,250000,1315510638,1887325848,5,15
44,3942,34199,250000,644838105,1914249954,9,5
44,4056,34089,250000,3259191179,3948170476,6,12
44,4009,34270,250000,142948994,3699294764,6,3
44,4031,35613,250000,2586466548,2983337261,15,5
44,3936,33991,250000,3497514609,1421310665,6,2
44,3957,33925,250000,3992373390,2487377367,15,11
44,3944,34224,250000,3051727490,2598081862,9,6
44,4253,34145,250000,2077350722,3561544357,1,12
44,3931,34055,250000,975458429,370197253,4,3
44,3936,35743,250000,2448047980,1840272214,1,16
44,3965,34579,250000,2996216661,2532020438,10,2
44,3942,34335,250000,287600481,3078759458,0,14
44,4118,35074,250000,2718687001,40647058,12,9
44,3992,34100,250000,1697453630,2435797859,10,6
44,3977,34147,250000,175054425,345386639,0,11
