runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.disp.integer
2,3708,22949,250000,1688105651,12
2,3697,22061,250000,1583007564,7
2,3750,21131,250000,1701201678,8
2,3787,22705,250000,1704192123,7
2,3915,21101,250000,1440681639,31
2,3719,22376,250000,3317197050,12
2,3733,21216,250000,3126411334,8
2,3748,23666,250000,724913284,26
2,3724,22425,250000,3387330213,22
2,3646,20238,250000,3838702465,25
2,3616,26862,250000,1033153287,31
2,3785,21437,250000,1569266577,15
2,3748,21152,250000,1143415482,19
2,3719,21645,250000,2986640611,21
2,3736,20354,250000,507621406,0
2,3697,21547,250000,4106185480,21
2,3799,20970,250000,2137061885,19
2,3861,24565,250000,1947827718,7
2,3998,22567,250000,737367818,7
2,3857,22076,250000,426592140,8
2,3838,30744,250000,3263605276,24
2,3715,22563,250000,2516662627,29
2,3743,22203,250000,186314488,4
2,3733,20768,250000,2944733371,15
3,3572,24836,250000,3917125252,12
3,3763,25456,250000,3105179321,21
3,3550,24331,250000,2278407276,22
3,3575,24245,250000,919032330,7
3,3474,24284,250000,882224607,7
3,3485,24229,250000,1018570922,22
3,3556,24975,250000,3890544704,4
3,3645,33149,250000,2209219091,13
3,3710,34469,250000,1273590418,8
3,3625,29337,250000,219654147,1
3,3562,26305,250000,3143092309,13
3,3601,27237,250000,665239995,25
3,3507,25258,250000,2710698037,28
3,3762,26603,250000,164246780,7
3,3608,26949,250000,2869787465,20
3,3645,26572,250000,141508627,27
3,3504,26835,250000,229679817,0
3,3776,25691,250000,3535723096,11
3,3597,26937,250000,3896562710,10
3,3595,27913,250000,3823692905,8
3,3843,26111,250000,3583034245,31
3,3646,25247,250000,1382677193,27
3,3534,25006,250000,2417310013,12
3,3649,28099,250000,611226667,14
3,3585,24579,250000,441373851,0
3,3459,24945,250000,1174427094,25
3,3643,24867,250000,3971734284,8
3,3735,26507,250000,3532182889,8
3,3624,26775,250000,3172608776,16
3,3511,26538,250000,564072659,23
3,3555,26492,250000,1455132930,16
3,3658,27531,250000,2403492267,4
3,3659,26724,250000,2201083988,22
3,3620,26505,250000,548416812,19
3,3545,27025,250000,4028892754,7
3,3599,27516,250000,3343923922,31
3,3563,26436,250000,2775246274,28
3,3535,25039,250000,930709789,23
3,3672,25415,250000,4132352734,10
3,3623,25752,250000,3801231727,13
3,3678,25531,250000,3272426962,11
3,3685,26975,250000,232627410,2
3,3809,26897,250000,107279169,27
3,3678,27254,250000,4226018877,9
3,3778,26397,250000,1287589665,24
3,3755,25847,250000,2735435206,4
3,3853,25134,250000,4018734555,29
3,3738,26297,250000,766527846,14
3,3567,27680,250000,4196828802,27
3,3563,25129,250000,1816113054,10
3,3841,27301,250000,2289599720,31
3,3538,26832,250000,2852413313,22
3,3608,25448,250000,1612646014,3
3,3690,25713,250000,227584500,17
3,3511,24596,250000,2275097103,30
3,3552,24592,250000,1569825746,6
3,3604,26315,250000,1330481634,26
3,3533,25159,250000,3700578839,3
3,3470,25161,250000,2537105532,20
3,3484,25077,250000,1878967915,27
3,3678,28463,250000,243029499,14
3,3674,27043,250000,1494087483,3
3,3663,27675,250000,410956527,6
3,3612,24193,250000,1394023313,3
3,3435,26356,250000,2453375541,4
3,3533,25412,250000,3809008236,5
3,3555,24830,250000,3023601182,8
3,4022,26711,250000,383776671,3
3,3717,25222,250000,1406092219,10
3,3589,25738,250000,1034328867,26
3,3503,26155,250000,3591877800,3
3,3588,25318,250000,979583079,26
3,3460,24707,250000,3964978688,21
3,3600,27788,250000,1867681899,0
3,3584,26975,250000,1515106984,18
3,3665,26275,250000,1446616038,11
3,3583,25507,250000,259481904,30
3,3589,25815,250000,3534767706,4
3,3543,26142,250000,622573013,10
3,3508,24381,250000,1212371679,5
3,3780,25088,250000,2774009551,4
3,3670,25423,250000,673261420,3
3,3502,26628,250000,639623969,23
3,3508,24828,250000,730685813,4
3,3690,26423,250000,1541551763,19
3,3593,24945,250000,368264974,19
3,3534,26448,250000,1779878610,6
3,3470,25049,250000,2205523090,30
3,3488,25799,250000,993435388,1
3,3640,25618,250000,794547839,8
3,3495,25562,250000,3398628989,3
3,3505,24469,250000,1715591705,30
3,3496,24363,250000,2106109855,1
3,3641,25255,250000,1856508835,27
3,3546,24117,250000,69869101,14
3,3595,25858,250000,89156661,23
3,3651,24943,250000,1275930151,18
3,3645,29780,250000,522803452,28
3,3765,25222,250000,1390082746,26
3,3813,25621,250000,3351970615,28
4,4021,32819,250000,116030697,6
4,3890,29263,250000,2518250794,21
4,4153,33855,250000,2736327679,26
4,3865,28138,250000,1838591964,11
4,3779,26543,250000,1631245102,29
4,4059,32207,250000,1782086386,5
4,3909,26744,250000,1991043440,24
4,3752,28315,250000,389896965,12
4,3818,27986,250000,2140741184,23
4,3890,33237,250000,2804300505,6
4,3849,27786,250000,1600452535,6
4,3854,27687,250000,3439059803,14
4,3760,29123,250000,692853171,1
4,3847,31014,250000,1643883726,31
4,3740,27306,250000,3761816885,31
4,4029,27354,250000,1936658004,26
4,3854,31404,250000,3075954643,21
4,3776,28561,250000,2938229107,7
4,3830,25947,250000,3468002822,9
4,3752,29013,250000,2037012825,14
4,4218,29006,250000,2546664029,28
4,4097,30492,250000,654478634,11
4,3811,26739,250000,2155300973,21
4,3775,28108,250000,1083714944,17
