elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
66448,100000,3101573209409426,3381270584729378,5377369683539413
64173,100000,2643534189789162,1312100888865826,3552941881113089
53008,100000,6506713991639889,1151367466006048,2177517562459864
49174,100000,6773092526367154,1857116087720873,4369646855828377
49351,100000,969574962965142,3987626301396669,1451399181004750
52611,100000,2652232145377252,7409203575086760,4141499948294622
49804,100000,1399124605470733,6647134268474675,6241564277041224
50690,100000,5553480410128004,3099828207576321,631052723729689
50312,100000,6182223982286486,1665003316401449,1379729786608284
49059,100000,7724948828811777,2789878341200794,6647519188081159
51415,100000,4368786823937942,4731859169441328,4940264654715050
49919,100000,350298956247223,845906313483616,4865957442977011
49740,100000,7682263428003828,6963432368189835,3811660413606224
51484,100000,4529377336918809,8677123437544633,5762822589505915
48778,100000,2884702807932582,7531899924817587,3342154472783156
48854,100000,4571091425901978,7141549565468384,1630868057153284
51850,100000,8392615045551600,6600985294770954,2724943714496297
