elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
57186,100000,5457957594487197,6271669434664075,940683142229026
60595,100000,6722849228446233,381439189644778,218712291251036
59153,100000,1017581356178202,787673902805587,800434704672579
58141,100000,7664883050697842,2265328475263991,6188059563911876
57724,100000,7535619394588049,490393066140735,3663554895462590
62519,100000,3638790327875133,888309408091119,3559477046322856
57439,100000,8684525934531786,1161288565569926,6804186458349185
58009,100000,7501353688100806,368367359105855,5188689916128295
56358,100000,5303640469158346,3672024802354806,3218578998797652
56930,100000,567539921554615,2746608936996999,6530221648175110
57670,100000,1587926802610976,4317838975986282,4271802995222415
59731,100000,8171047479278926,6757696680266960,4366774734636846
58147,100000,4774991970271868,6125178483032780,2269819888961222
57074,100000,6995697720793591,2621600772456524,7990181714940950
57629,100000,3426111232599285,2629399559175595,6389569008646993
56656,100000,1294900039783491,4721442981034897,713215917139862
56208,100000,4822619075617122,2180442173210908,5930259849905045
57719,100000,7114811012397609,6645193267182564,55723882674485
56558,100000,1645045512038496,1622575219804669,542977777446876
57070,100000,1553049408406897,5939393286508808,600234539040248
57263,100000,4196139869285796,5374397457818306,6859201285506097
63368,100000,3525137040208237,3557278801185338,4543201561692324
56543,100000,4458680768736723,305021948389962,5214853879730156
63100,100000,7206253367266035,8384073015974346,5122674098563000
56987,100000,7775580888833959,4257099872288167,2113449989709818
58467,100000,4916384094348079,6389560932967448,8430579255983765
61052,100000,2088251768562972,2731849121427511,893368517934984
56799,100000,3360586926154951,8036468623076822,2487595235124865
63071,100000,4745817693228564,8040840114520846,2678973905847832
58940,100000,8517543357810330,7693225739901517,6518296369736417
57511,100000,5794909762821529,8084569188237230,6360489018634182
59167,100000,8241901207187272,4384140537396261,5152636587921588
57648,100000,5877833496531878,6498673948104752,8031889432283260
56348,100000,3565542627600926,8571376060202078,111674149782345
56631,100000,7503193543735666,8577867985860266,3705919357438183
57646,100000,2286400046396497,8893728133293599,8041295239626121
56567,100000,7927565000908616,7763642952640764,4561864674893231
56772,100000,5919399874072275,2127630213804016,123514529226921
56597,100000,7035266761678163,8573814288672240,4961113223928092
55843,100000,7561689316783034,6579835872599192,4900937050343401
57348,100000,1018261475260114,4588833519231697,3833167917992806
68602,100000,2656718826517790,2388581814507027,343749047206339
58396,100000,436141412483673,4473487616129426,4008312246777151
60434,100000,5580647267441084,4580065959711041,6282177558272794
66679,100000,2559156178249463,4835055276785788,3920287483980964
56642,100000,753125501383798,1559846694504294,8747784050267644
57662,100000,1027892441289587,705995508430211,890493728888788
59477,100000,6248282665907135,6320176852479059,7396660117722657
61119,100000,5762788439862406,2314261264461959,8058397539167460
63346,100000,708951543366487,3100929048435690,8569313916977776
56699,100000,7567459236945927,4081758764913830,3666368753060067
59601,100000,3673812435488110,3624697910180227,6455853566547039
56601,100000,6070643330711617,7441798930428054,1644553255482889
57344,100000,6086033803994685,1232041007983119,8065279223725820
57706,100000,8425570967232990,7562437250955728,4004740877085497
57728,100000,7824778891423914,7992930680343430,1705561511030226
56772,100000,2355585437414348,3117589352960595,1362230458957284
57327,100000,8849016704383598,7853726067487935,1426714670473979
56883,100000,4944565466046857,8494266760948342,1295436999276489
56422,100000,1868379867343519,3310190373494520,4277113470178237
58613,100000,3789764499861352,2739453546944294,39608240934462
60652,100000,8086254990293702,8929158650848980,3654580435043805
65264,100000,2080689653564402,7067004996596011,8852691574117056
56405,100000,3203703517668115,5161316558735966,1725857219772784
56692,100000,8129279566371617,8305000675733340,7502805516645416
57259,100000,5818380338208969,4198492851116759,473764508044862
56369,100000,6450216782234492,812023746226511,8385681624390334
56324,100000,24938174366078,5407516498560461,319243059414160
56061,100000,250902463554396,2167050938217078,4521624643807068
56919,100000,918061956756037,6008010648830928,1646388352975234
56186,100000,2774964915152832,3729523213342501,6189225030302052
60951,100000,3159138848847960,5234255859675473,5042561821014246
56911,100000,2961733050713278,3049809252645367,7928068667788278
57434,100000,1412902264700305,3488090536529093,7022671870778398
56907,100000,4688630505366260,4885648581471994,7784589602018510
57515,100000,5659746172296306,3734217402499484,1673879572818728
57115,100000,6826934633355971,8768099136828351,8666051114470945
56849,100000,5414383870840670,5049899756427595,1217417297709308
57110,100000,4245966172169150,3932811230202934,6654391129085000
56994,100000,3444688598271090,7141415772732904,7168289734827831
56726,100000,3816509585542405,8623279232370946,2816260923822192
59133,100000,711322179843183,2315439088389513,7297316001511376
59634,100000,6684265097181289,3903958552778898,5789671517018789
60012,100000,6517532173942726,2240833505022216,1750087404231068
56576,100000,4402837705647634,3035698807202663,3169396237186627
63048,100000,319356083325864,8414974217828606,3817728984333767
56072,100000,5706517198681969,6866026533110218,301392459433394
58550,100000,120871948142255,5224293054376942,7348609803192089
64222,100000,8307691309344719,458294305648731,5717212072821240
56199,100000,348256448591910,7510105897181477,2110137898623589
62887,100000,801767406238203,6286149779840491,375898493175811
61084,100000,790878194460193,5621148510258740,1401177960560450
56653,100000,6734703219130606,3330396084043770,1497438788533721
57633,100000,640029292422632,6814982153788206,3097941411430348
56995,100000,4464411164789119,5809807707980230,607717065221739
57284,100000,7586989142336778,4464232537489388,1424402136410671
57879,100000,1462711749240513,1389124772067980,5824537299236047
57092,100000,701672726260259,376133884408738,846249136627902
56594,100000,6551733128911905,8853228787438891,7065767856372432
57292,100000,5367743021239310,4932871883157292,6869304807223515
58054,100000,3980327891302731,3655184837429651,2837291029867468
59107,100000,7513028623710709,1022395371437713,73720307834746
56895,100000,5096429498144322,1615476369277915,4521425087384480
68123,100000,1197216394958948,6707027975468961,4266104268000219
56376,100000,3065249216495496,7398213995441122,2136197326461962
62919,100000,4646744721716232,6842922911826697,8614800290045325
55341,100000,2399827550599576,4995768190991097,5920602920913371
56515,100000,6081960151712152,5495932168022663,3311600993574568
62432,100000,4393261359117599,8595557260333822,1042049102745983
55497,100000,2721900645652553,5587897022519384,6292833474843119
63227,100000,5854049559542909,6652455688858504,6676534187706428
61371,100000,7098194372559006,8874299517028813,1022633945216305
56652,100000,1143832927642209,7003328384724713,3355358898071635
56843,100000,6509812423002205,65655391022045,8285958875881550
57896,100000,5190567379447009,2850794407426702,8889900709537511
56432,100000,795467611006536,8637501366392322,3886550631621726
58057,100000,7106885246410779,6815150503771260,8784807027222190
56555,100000,1685886655298295,4124435131578153,7236832846385308
56830,100000,2885743522454846,7292188807380742,7579772437240761
57308,100000,7448203406172498,3653116128889704,8405354819778087
