runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n
12,4409,54681,50000
12,3883,53671,50000
12,3882,59074,50000
12,3882,59928,50000
12,3882,55504,50000
12,3957,60655,50000
12,3938,60925,50000
12,3882,57067,50000
12,3882,60774,50000
12,3883,60728,50000
12,3891,57063,50000
12,3898,57872,50000
12,3885,55792,50000
12,3882,56943,50000
12,4367,55087,50000
12,3882,54343,50000
12,3883,59674,50000
12,3883,59372,50000
12,3883,54862,50000
12,3883,62219,50000
12,3883,58184,50000
13,3940,66156,50000
13,3986,61144,50000
13,4490,77819,50000
13,3898,56787,50000
13,3962,60844,50000
13,3882,61658,50000
13,5515,64107,50000
13,3901,81322,50000
13,4658,55600,50000
13,3879,59003,50000
13,3878,66823,50000
13,4423,59291,50000
13,3904,63075,50000
13,3937,63807,50000
13,4206,62518,50000
13,3902,65627,50000
13,5685,63900,50000
13,4302,70673,50000
13,3889,64798,50000
13,3878,64405,50000
13,3902,62773,50000
13,3942,69854,50000
13,5080,61698,50000
13,3964,59515,50000
13,3881,63065,50000
13,4454,65272,50000
13,4113,64566,50000
13,3999,66354,50000
13,4419,59142,50000
13,6412,56527,50000
13,4038,62084,50000
13,3879,60814,50000
13,4003,68527,50000
13,4149,66967,50000
13,3913,61081,50000
13,3941,63850,50000
13,3925,66470,50000
13,3878,67385,50000
13,4072,65061,50000
13,3915,63189,50000
13,3905,62529,50000
13,4665,62808,50000
13,4099,70430,50000
13,3890,67520,50000
13,4478,65795,50000
13,4012,66795,50000
13,3929,67873,50000
13,3878,61516,50000
13,4028,61367,50000
13,3906,61891,50000
13,3955,66450,50000
13,4062,70432,50000
13,3893,66507,50000
13,3987,65541,50000
13,4240,69738,50000
13,4080,60045,50000
13,4215,69157,50000
13,4512,65352,50000
