runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.hex.hexstring
7,4267,82907,50000,HexString(6e56cc)
7,3884,79712,50000,HexString(66484b)
7,3884,78168,50000,HexString(4a860d)
7,4458,95554,50000,HexString(d17840)
7,3885,78604,50000,HexString(d3196a)
7,3898,86423,50000,HexString(40e7f8)
7,4078,86979,50000,HexString(e143d7)
7,4864,92965,50000,HexString(deead1)
7,3929,86380,50000,HexString(440f3b)
7,4309,80742,50000,HexString(2e6af4)
7,3883,82472,50000,HexString(3cc7f5)
7,3996,96640,50000,HexString(9e417c)
7,4023,87792,50000,HexString(ab18f5)
7,3882,91887,50000,HexString(709080)
7,3882,88338,50000,HexString(dd6c27)
7,4371,75463,50000,HexString(a8bf2c)
7,3883,77420,50000,HexString(6831bf)
7,3906,76058,50000,HexString(a9bc8f)
7,4071,73849,50000,HexString(910f58)
7,3886,79095,50000,HexString(197dfc)
7,3884,81007,50000,HexString(4a5a0c)
7,4539,97596,50000,HexString(89d792)
7,3894,81708,50000,HexString(74f755)
7,3883,81121,50000,HexString(117733)
7,4191,79754,50000,HexString(82781e)
7,3910,77074,50000,HexString(9ca842)
7,3883,76333,50000,HexString(9f43fd)
7,4380,76481,50000,HexString(802684)
7,3883,77037,50000,HexString(70abe2)
7,4915,76320,50000,HexString(867c73)
7,5178,79306,50000,HexString(2b0ee9)
7,3928,76834,50000,HexString(214ce1)
7,3883,76713,50000,HexString(b5dd41)
7,4363,92228,50000,HexString(700b3a)
7,3883,81049,50000,HexString(15794c)
7,3897,84400,50000,HexString(6b1340)
7,4131,74268,50000,HexString(269569)
7,3884,88129,50000,HexString(7120fd)
7,3882,82497,50000,HexString(bc99ef)
7,4423,88741,50000,HexString(14f728)
7,3892,75248,50000,HexString(ecc477)
8,3883,72738,50000,HexString(b7339d)
8,4985,74246,50000,HexString(a3e374)
8,4853,74734,50000,HexString(11c409)
8,3882,73970,50000,HexString(22cbe4)
8,4085,71727,50000,HexString(d56116)
8,3882,71607,50000,HexString(eec994)
8,4853,74337,50000,HexString(1f7aa3)
8,5084,74512,50000,HexString(81123a)
8,3883,75598,50000,HexString(2ae873)
8,3882,71465,50000,HexString(8b6eb2)
8,5064,77244,50000,HexString(efce6f)
8,4853,75680,50000,HexString(a40d36)
8,3882,73980,50000,HexString(1242c3)
8,4068,72336,50000,HexString(bc1151)
8,4853,71699,50000,HexString(d53b6c)
8,3890,73002,50000,HexString(74003e)
8,4027,74882,50000,HexString(8ba8ea)
8,3883,73534,50000,HexString(81d6d6)
8,3882,74980,50000,HexString(3c32ea)
8,4029,71651,50000,HexString(f4c6bc)
8,3882,75212,50000,HexString(ce5f09)
8,4852,76024,50000,HexString(80bb6a)
8,4121,73426,50000,HexString(6d68f5)
8,3882,74004,50000,HexString(1ff368)
8,3882,71626,50000,HexString(d75ff4)
8,4980,74723,50000,HexString(03edbd)
8,4853,75761,50000,HexString(67386e)
8,3898,71738,50000,HexString(754bf4)
8,4976,73845,50000,HexString(fa3329)
8,4853,75417,50000,HexString(42530c)
8,3882,71763,50000,HexString(7de17d)
8,4977,73686,50000,HexString(fad61f)
8,4853,75585,50000,HexString(dc60a9)
8,3883,70354,50000,HexString(e58f31)
8,5022,74264,50000,HexString(c1bf54)
8,4196,70998,50000,HexString(0d48a6)
8,3897,73256,50000,HexString(84c7fa)
8,5010,73047,50000,HexString(ce31e7)
8,3898,69812,50000,HexString(e129c8)
8,3927,74834,50000,HexString(e95e83)
8,4014,75586,50000,HexString(0f976c)
8,3884,72656,50000,HexString(9d0067)
8,4853,74578,50000,HexString(199c59)
8,5031,76120,50000,HexString(0d77da)
8,4853,73480,50000,HexString(d38b77)
8,4852,75047,50000,HexString(d594e2)
8,4994,76369,50000,HexString(a77018)
8,4852,74244,50000,HexString(1f2b74)
8,3882,74210,50000,HexString(0cf666)
8,5033,77233,50000,HexString(7486ee)
8,3884,72226,50000,HexString(1c120a)
8,4868,76718,50000,HexString(b68d29)
8,5084,72305,50000,HexString(e91d5f)
8,4852,74100,50000,HexString(86ef6a)
8,4865,75515,50000,HexString(041b18)
8,4069,72827,50000,HexString(48a81e)
8,4853,76070,50000,HexString(72547a)
8,4869,76314,50000,HexString(1e5545)
8,5085,72231,50000,HexString(312700)
8,4864,77448,50000,HexString(e93ecd)
8,4852,77458,50000,HexString(61b440)
8,5067,74870,50000,HexString(0e0480)
8,4853,76056,50000,HexString(432e13)
8,4853,71636,50000,HexString(d0390b)
8,4959,75268,50000,HexString(00ade1)
8,4852,76427,50000,HexString(17772c)
8,4853,71165,50000,HexString(569279)
8,5000,75256,50000,HexString(41bb70)
8,4854,78751,50000,HexString(c06f92)
8,4852,73729,50000,HexString(30d316)
8,5018,77569,50000,HexString(5d1d00)
8,4853,75624,50000,HexString(35d55c)
8,4853,73873,50000,HexString(a95a3c)
8,4059,72808,50000,HexString(b2918e)
8,4853,73746,50000,HexString(fa66f6)
8,4853,75170,50000,HexString(5bc3c5)
8,4133,74538,50000,HexString(fd5368)
8,3882,72626,50000,HexString(87af2a)
8,3882,74795,50000,HexString(79b4ad)
8,4538,76157,50000,HexString(e84419)
8,3883,73186,50000,HexString(2913e0)
8,4854,76578,50000,HexString(5cc7a6)
8,5084,72270,50000,HexString(55db49)
8,4853,74037,50000,HexString(c57ffc)
8,3882,74091,50000,HexString(154be2)
8,5050,74084,50000,HexString(3d48dd)
8,4852,75285,50000,HexString(1a737c)
8,4852,76281,50000,HexString(13d503)
8,5077,72329,50000,HexString(4efe23)
8,4851,73950,50000,HexString(e592ed)
8,4851,74884,50000,HexString(b6ad5b)
8,5031,73139,50000,HexString(7d79dc)
8,4853,76682,50000,HexString(164fd2)
8,3882,73982,50000,HexString(d45a21)
8,4990,73446,50000,HexString(58b598)
8,3882,72802,50000,HexString(af2b2a)
8,3883,72100,50000,HexString(7f787c)
8,4975,76373,50000,HexString(3f42b9)
8,4853,76341,50000,HexString(597ba3)
8,3882,73355,50000,HexString(d90213)
9,3883,79704,50000,HexString(8d8523)
9,4797,79478,50000,HexString(b4e986)
9,3883,74330,50000,HexString(feb778)
9,3929,82059,50000,HexString(9f89dd)
9,4565,71566,50000,HexString(d5d22c)
9,3882,78352,50000,HexString(271649)
9,3884,79648,50000,HexString(754a26)
9,4013,77401,50000,HexString(dbe31c)
9,3886,74022,50000,HexString(7382d0)
9,3955,79293,50000,HexString(acd802)
9,4183,80332,50000,HexString(ed2046)
9,3884,78760,50000,HexString(07706b)
9,3884,79971,50000,HexString(79b7a3)
9,4098,84990,50000,HexString(08a3c8)
9,3883,80678,50000,HexString(bc91a5)
9,3882,79166,50000,HexString(1f313b)
9,4465,84901,50000,HexString(1d819d)
9,3883,79328,50000,HexString(4eb306)
9,3882,78994,50000,HexString(8eddfa)
9,4054,81262,50000,HexString(1dc187)
9,3883,78033,50000,HexString(acf0c9)
9,3883,77118,50000,HexString(16f147)
9,4205,79474,50000,HexString(062d38)
9,3923,73769,50000,HexString(b9e7e4)
9,3891,76663,50000,HexString(181948)
9,4002,80441,50000,HexString(781b8e)
9,3883,80164,50000,HexString(ef4532)
9,3883,79464,50000,HexString(bcbcc7)
9,4213,83529,50000,HexString(6c326a)
9,3886,76425,50000,HexString(e566fe)
9,3882,82354,50000,HexString(0b2a77)
9,4035,73904,50000,HexString(336e85)
9,4853,80952,50000,HexString(2cc478)
9,3945,78170,50000,HexString(e1c069)
9,4235,77560,50000,HexString(35d0e6)
9,3885,80532,50000,HexString(404b72)
9,3893,84163,50000,HexString(2ccbd3)
9,3900,77483,50000,HexString(f1be81)
9,3985,81950,50000,HexString(08cc18)
9,4853,82665,50000,HexString(909803)
9,4236,77779,50000,HexString(19dd0f)
9,3887,81229,50000,HexString(141fd0)
9,3882,78327,50000,HexString(e8f18a)
9,4061,77886,50000,HexString(bf0bb9)
9,3947,77533,50000,HexString(009255)
9,3883,79289,50000,HexString(2842d1)
9,5168,77584,50000,HexString(476a35)
9,3921,79919,50000,HexString(f582fb)
9,3938,79737,50000,HexString(c96b2a)
9,4015,81262,50000,HexString(fdb9a2)
9,4020,80657,50000,HexString(bf5373)
9,3937,83801,50000,HexString(c61bda)
9,4069,80817,50000,HexString(d72e5e)
9,3884,82210,50000,HexString(ec8eea)
9,4059,80162,50000,HexString(c2c2c7)
9,4233,80019,50000,HexString(c48411)
9,3987,79243,50000,HexString(39b62c)
9,3884,81286,50000,HexString(d1039b)
9,4224,77239,50000,HexString(99b02c)
9,3917,79531,50000,HexString(7af4d1)
9,3903,79099,50000,HexString(c08edc)
9,4227,84043,50000,HexString(3e3982)
9,3952,78092,50000,HexString(7ee340)
9,3899,78535,50000,HexString(1475f7)
9,4093,78543,50000,HexString(43540f)
9,3886,79564,50000,HexString(8b152a)
9,3887,79469,50000,HexString(1f2f12)
9,4002,75793,50000,HexString(576e3a)
9,3883,76164,50000,HexString(6f436a)
9,3883,80464,50000,HexString(f6cffc)
9,4300,79787,50000,HexString(d90c98)
9,3885,79868,50000,HexString(ec385a)
9,3883,79465,50000,HexString(e0e3a4)
9,4189,78700,50000,HexString(c1621e)
9,3883,80798,50000,HexString(ad8116)
9,3928,80039,50000,HexString(d12e0a)
9,4104,75507,50000,HexString(879316)
9,3967,79492,50000,HexString(2f5e7e)
9,3883,77577,50000,HexString(9213eb)
9,4216,78250,50000,HexString(e8a110)
9,3918,79139,50000,HexString(bc8458)
9,3882,79262,50000,HexString(16cc8f)
9,4144,80448,50000,HexString(9d8bfe)
9,3883,77747,50000,HexString(f54ec0)
9,3906,76954,50000,HexString(460091)
9,4246,77428,50000,HexString(adb22c)
9,3883,77279,50000,HexString(8290d2)
9,3883,77675,50000,HexString(528f1d)
9,4196,80706,50000,HexString(3d4329)
9,3990,78138,50000,HexString(1c1704)
9,3885,78453,50000,HexString(ad654f)
9,4202,80978,50000,HexString(7d79d3)
9,3884,84911,50000,HexString(9be644)
9,3909,86634,50000,HexString(c7f8a7)
9,4243,85109,50000,HexString(e23e8c)
9,4020,79455,50000,HexString(721922)
9,3884,80203,50000,HexString(51f6e9)
9,4102,80188,50000,HexString(c14b94)
9,3886,80238,50000,HexString(9951d9)
9,4692,84503,50000,HexString(22266e)
10,3913,79687,50000,HexString(40a4f2)
10,3936,75996,50000,HexString(daca8f)
10,3884,88989,50000,HexString(9cea96)
10,4045,88217,50000,HexString(e49be5)
10,3938,82238,50000,HexString(e22fc9)
10,3895,86088,50000,HexString(5ebc49)
10,4195,85280,50000,HexString(70ec4a)
10,3897,76467,50000,HexString(1b94e9)
10,3882,90257,50000,HexString(6006b3)
10,4056,83448,50000,HexString(c67645)
10,4054,103537,50000,HexString(1a0749)
10,3935,109345,50000,HexString(5d218b)
10,3883,71981,50000,HexString(5c8256)
10,3882,83866,50000,HexString(3ea04a)
10,4565,73818,50000,HexString(42e0fd)
10,4058,73668,50000,HexString(495c0d)
10,3890,74954,50000,HexString(dd15a5)
10,3882,71062,50000,HexString(f845b7)
10,4202,74363,50000,HexString(535451)
10,3900,78208,50000,HexString(29ffb6)
10,3884,76184,50000,HexString(968932)
10,4040,75119,50000,HexString(b8d516)
10,3882,76203,50000,HexString(939b14)
10,3918,79539,50000,HexString(491e87)
10,4257,74757,50000,HexString(44965b)
10,3882,78019,50000,HexString(fd9636)
10,3882,74429,50000,HexString(fe934f)
10,4155,75249,50000,HexString(8f7254)
10,3883,75483,50000,HexString(c5253a)
10,3883,73726,50000,HexString(f809d0)
10,4236,74748,50000,HexString(d2b48c)
10,3882,74486,50000,HexString(758331)
10,3882,74915,50000,HexString(81b393)
10,4173,76475,50000,HexString(b39513)
10,3882,76434,50000,HexString(6763af)
10,3882,74987,50000,HexString(d16de7)
10,3993,71101,50000,HexString(42319a)
10,3883,72099,50000,HexString(664974)
10,3883,78826,50000,HexString(bcf753)
10,3882,77305,50000,HexString(23a000)
10,3883,76692,50000,HexString(78cf1f)
10,3883,75559,50000,HexString(1358fd)
10,4038,77724,50000,HexString(fc0270)
10,3937,81028,50000,HexString(551dc0)
10,3887,79955,50000,HexString(8b50c4)
10,3883,74625,50000,HexString(b99ca0)
10,3931,90907,50000,HexString(11ad43)
10,3883,73365,50000,HexString(cc14df)
10,4121,79445,50000,HexString(b107c9)
10,3883,81870,50000,HexString(575d8c)
10,3891,72446,50000,HexString(ddb94d)
10,3883,73816,50000,HexString(47325f)
10,3901,80336,50000,HexString(509ee0)
10,4006,76677,50000,HexString(09f4ec)
10,4106,75356,50000,HexString(3b510e)
10,3943,76971,50000,HexString(d36a65)
10,3888,77101,50000,HexString(17f025)
10,4127,74577,50000,HexString(b5b523)
10,3908,78712,50000,HexString(41b589)
10,3961,75048,50000,HexString(5b2b7c)
10,5193,73918,50000,HexString(95220f)
10,3883,74747,50000,HexString(0869a8)
10,3883,74161,50000,HexString(8e8d5c)
10,4181,76690,50000,HexString(74d3f2)
10,4009,74404,50000,HexString(e97e7f)
10,3882,75224,50000,HexString(e85f26)
10,4184,75945,50000,HexString(d4613f)
10,4040,77608,50000,HexString(ec6796)
10,3895,74255,50000,HexString(fc404a)
10,4171,78199,50000,HexString(4c03e3)
10,3883,74615,50000,HexString(43e83d)
10,3903,74432,50000,HexString(b383fc)
10,4216,75814,50000,HexString(456feb)
10,3883,74892,50000,HexString(d02ee0)
10,3883,76939,50000,HexString(25a557)
10,3900,75719,50000,HexString(58b19b)
10,3893,72969,50000,HexString(7c9699)
10,3882,77094,50000,HexString(738ccc)
10,4142,76475,50000,HexString(d394f0)
10,3883,80474,50000,HexString(6de060)
10,3981,80210,50000,HexString(57e0b7)
10,4159,78324,50000,HexString(845177)
10,3882,76422,50000,HexString(074b5e)
10,4140,77138,50000,HexString(5db261)
10,4598,74233,50000,HexString(622221)
10,3901,74795,50000,HexString(2ae971)
10,3930,77786,50000,HexString(9c7352)
10,5209,73782,50000,HexString(aebc24)
10,3882,79816,50000,HexString(923ffe)
10,3921,76623,50000,HexString(7b97f1)
10,4349,75754,50000,HexString(5f7b08)
10,3883,74103,50000,HexString(1608a5)
10,4219,79755,50000,HexString(534a0e)
10,4399,71776,50000,HexString(90bc69)
10,5140,85088,50000,HexString(2a453e)
10,4348,73330,50000,HexString(9d5493)
10,4125,76313,50000,HexString(ad1b81)
10,4275,77099,50000,HexString(dffde6)
10,3957,78199,50000,HexString(5faee5)
10,4689,79176,50000,HexString(b104d4)
11,3774,60846,50000,HexString(a3313e)
11,3589,66556,50000,HexString(7bc369)
11,3773,64078,50000,HexString(19b60c)
11,3702,59273,50000,HexString(058718)
11,3578,64104,50000,HexString(1e13df)
11,3832,77874,50000,HexString(993d66)
11,3651,68837,50000,HexString(08a480)
11,4022,71261,50000,HexString(0cdd2a)
11,4496,66007,50000,HexString(a34500)
11,3603,62400,50000,HexString(d7ba11)
11,3683,70732,50000,HexString(59c10a)
11,3810,85130,50000,HexString(e96d40)
11,3674,64849,50000,HexString(2bdc16)
11,3568,67152,50000,HexString(a55cd8)
11,5247,82722,50000,HexString(3fbe49)
11,3554,67256,50000,HexString(6805d7)
11,3681,89214,50000,HexString(132fbd)
11,3764,64167,50000,HexString(605778)
11,3586,66249,50000,HexString(fee114)
11,3522,71607,50000,HexString(c19199)
11,4327,62860,50000,HexString(289133)
11,3519,62175,50000,HexString(f41d59)
11,3575,61694,50000,HexString(0370b4)
11,3675,66048,50000,HexString(3c022c)
11,3614,67330,50000,HexString(4b5c67)
11,3669,82048,50000,HexString(f233dc)
11,5149,63045,50000,HexString(0fc950)
11,3620,77207,50000,HexString(0040b4)
11,3692,74738,50000,HexString(0d6a0b)
11,3805,76341,50000,HexString(634d27)
11,3666,67400,50000,HexString(949a7b)
11,3743,73260,50000,HexString(056048)
11,4315,67280,50000,HexString(496a83)
11,3579,62580,50000,HexString(88e8d6)
11,3535,62497,50000,HexString(5266ff)
11,3740,66365,50000,HexString(cf2953)
11,3610,78061,50000,HexString(a7a15a)
11,3657,71872,50000,HexString(93f997)
11,4545,79668,50000,HexString(a97a3f)
11,3598,58665,50000,HexString(c734f2)
11,3584,61961,50000,HexString(6404ca)
11,3759,80164,50000,HexString(2ae6b5)
11,3536,60642,50000,HexString(4bb111)
11,3515,59359,50000,HexString(2a521c)
11,4443,62154,50000,HexString(d8efd9)
11,3524,64111,50000,HexString(7fb80b)
11,3614,69519,50000,HexString(f55fed)
11,4383,71656,50000,HexString(39d769)
11,4136,65724,50000,HexString(e26aff)
11,3494,71277,50000,HexString(788e2b)
11,4901,66776,50000,HexString(e17ad9)
11,3639,81896,50000,HexString(76b3de)
11,3529,59359,50000,HexString(8d7020)
11,3738,62629,50000,HexString(e38d5b)
11,3527,58981,50000,HexString(d7ab52)
11,3521,72741,50000,HexString(17cc23)
11,5042,74213,50000,HexString(ed2b2e)
11,3844,75174,50000,HexString(bf2950)
11,4152,59281,50000,HexString(60412b)
11,3760,58640,50000,HexString(8c9dab)
11,3510,58636,50000,HexString(a37613)
11,3589,64732,50000,HexString(c56fcd)
11,4391,65575,50000,HexString(72cbf1)
11,3517,65590,50000,HexString(341e79)
11,4209,78332,50000,HexString(965bf7)
11,4458,63986,50000,HexString(2d9eb9)
11,3663,64686,50000,HexString(725cdf)
11,3544,61322,50000,HexString(b08e9e)
11,4594,63163,50000,HexString(aeb66d)
11,4020,65888,50000,HexString(ae4ab4)
11,3602,64854,50000,HexString(94f249)
11,4180,60737,50000,HexString(e5c269)
11,3594,75348,50000,HexString(699f5b)
11,3522,57879,50000,HexString(a80272)
11,4640,64101,50000,HexString(d8074d)
11,4052,74304,50000,HexString(7a9150)
11,3601,58627,50000,HexString(6d8821)
11,4376,73494,50000,HexString(1a4d25)
11,3506,61450,50000,HexString(7d4a4c)
11,3484,65748,50000,HexString(c2c52a)
11,4335,72762,50000,HexString(f49ca2)
11,3459,66996,50000,HexString(27112a)
11,3481,60869,50000,HexString(36bf57)
11,3628,75826,50000,HexString(29a9dc)
11,3494,63445,50000,HexString(e80352)
11,3450,62845,50000,HexString(4ae05a)
11,4749,80329,50000,HexString(4dcc46)
11,3466,66014,50000,HexString(155e83)
11,3577,62761,50000,HexString(f17c95)
11,3818,74258,50000,HexString(f23b8b)
11,3595,62895,50000,HexString(f95337)
11,3539,73830,50000,HexString(20a5fe)
11,4730,66977,50000,HexString(59a575)
11,3476,64968,50000,HexString(6f0e51)
11,3476,66618,50000,HexString(6b6077)
11,4607,62474,50000,HexString(2c48c7)
11,3661,67617,50000,HexString(9cbe04)
11,3511,67143,50000,HexString(1f5b8c)
11,4965,84790,50000,HexString(fb6db0)
11,3518,73168,50000,HexString(3c3ebf)
12,3901,79233,50000,HexString(deb176)
12,3247,52402,50000,HexString(a3c9ea)
12,3249,51548,50000,HexString(56a060)
12,3286,67415,50000,HexString(2bb1f5)
12,3448,77484,50000,HexString(f9c168)
12,3295,51615,50000,HexString(128537)
12,3317,53216,50000,HexString(030c7d)
12,3249,54543,50000,HexString(6aaddf)
12,3251,52374,50000,HexString(803cfb)
12,3330,56553,50000,HexString(853cb8)
12,3260,52580,50000,HexString(29fa69)
12,3247,54278,50000,HexString(c4fcfe)
12,3249,52172,50000,HexString(4618e0)
12,3268,53654,50000,HexString(c25b01)
12,3308,53723,50000,HexString(6e77cb)
12,3259,64821,50000,HexString(157e83)
12,3326,76949,50000,HexString(0303cb)
12,3322,70694,50000,HexString(1ceae6)
12,3304,77259,50000,HexString(fe28d9)
12,3322,77335,50000,HexString(ddf983)
12,3256,70626,50000,HexString(7bddc8)
12,3246,51718,50000,HexString(508826)
12,3250,51760,50000,HexString(e5be69)
12,3263,69812,50000,HexString(23f20e)
12,3263,55245,50000,HexString(9c2dc1)
12,3247,58964,50000,HexString(e8a7cc)
12,3379,63125,50000,HexString(99be46)
12,3247,60983,50000,HexString(aca94d)
12,3260,61518,50000,HexString(1c3b6e)
12,3307,61207,50000,HexString(5dafa1)
12,3305,53752,50000,HexString(8de323)
12,3313,54099,50000,HexString(ad24bd)
12,3570,54836,50000,HexString(a217a7)
12,3324,52977,50000,HexString(418f2a)
12,3311,60545,50000,HexString(54dbc4)
12,3257,60491,50000,HexString(72cbd6)
12,3252,59943,50000,HexString(12b581)
12,3330,72779,50000,HexString(c6b9fc)
12,3325,79984,50000,HexString(fe9788)
12,3249,53705,50000,HexString(f5a076)
12,3322,72805,50000,HexString(5ef509)
12,3320,77792,50000,HexString(d25615)
12,3258,67804,50000,HexString(980d3e)
12,3333,77921,50000,HexString(91131a)
12,3304,58419,50000,HexString(954a87)
12,3321,53264,50000,HexString(aad04c)
12,3420,77514,50000,HexString(5a30df)
12,3329,78188,50000,HexString(4712a3)
12,3320,76351,50000,HexString(b58349)
12,3321,61439,50000,HexString(52f870)
12,3296,50729,50000,HexString(824985)
12,3256,64277,50000,HexString(2d44f2)
12,3324,56904,50000,HexString(262227)
12,3254,60090,50000,HexString(efb15e)
12,3259,53029,50000,HexString(c23bae)
12,3259,60883,50000,HexString(ab6dba)
12,3250,52995,50000,HexString(1e49dd)
12,3353,52219,50000,HexString(703a16)
12,3769,52354,50000,HexString(4f335f)
12,3249,51573,50000,HexString(93605f)
12,3321,54583,50000,HexString(dc7876)
12,3258,52894,50000,HexString(f7b4be)
12,3249,52832,50000,HexString(08e221)
12,3249,53424,50000,HexString(bfd4f4)
12,3260,54812,50000,HexString(61e039)
12,3247,54559,50000,HexString(bcec22)
12,3247,52803,50000,HexString(c85ec2)
12,3255,53589,50000,HexString(7e2525)
12,3248,56504,50000,HexString(db9ecf)
12,3268,53622,50000,HexString(bfe75e)
12,3313,52559,50000,HexString(11b287)
12,3255,53054,50000,HexString(2b090d)
12,3303,54024,50000,HexString(19bec3)
12,3249,56616,50000,HexString(4867bd)
12,3322,55778,50000,HexString(361b6b)
12,3249,57810,50000,HexString(35a21f)
12,3270,68013,50000,HexString(098059)
12,3249,58506,50000,HexString(9c1f30)
12,3264,54724,50000,HexString(0e4e30)
12,3342,53740,50000,HexString(f55042)
12,3249,57438,50000,HexString(7384fa)
12,3247,63272,50000,HexString(13defb)
12,3253,53786,50000,HexString(e1acb7)
12,3307,55716,50000,HexString(1d5086)
12,3249,59412,50000,HexString(f82b06)
12,3258,56925,50000,HexString(dee437)
12,3247,55187,50000,HexString(46921b)
12,3252,59212,50000,HexString(1c8e53)
12,3259,55443,50000,HexString(2b03ed)
12,3302,55021,50000,HexString(9d22fb)
12,3292,55665,50000,HexString(f5e71d)
12,3281,54689,50000,HexString(07aa37)
12,3282,57645,50000,HexString(0feb48)
12,3247,60921,50000,HexString(8ff58d)
12,3249,55363,50000,HexString(37ea7a)
12,3272,52472,50000,HexString(9a19e7)
12,3353,52723,50000,HexString(1f70c1)
12,3265,54743,50000,HexString(73e3bb)
12,3249,54605,50000,HexString(ca294a)
12,3249,51679,50000,HexString(01e839)
13,3882,80390,50000,HexString(7d211f)
13,4819,77922,50000,HexString(0bda0d)
13,3883,73740,50000,HexString(e817db)
13,3883,77116,50000,HexString(6c23c8)
13,4125,80190,50000,HexString(802221)
13,3883,104000,50000,HexString(2ea036)
