elapsed.ps,repeats.n,param.min.vector2,param.max.vector2
67382,100000,3.44069732e+37; -1.50659688e+36,1.8104989e+37; 2.53479333e+38
66006,100000,1.05693519e+37; 2.42486247e+38,-2.15176428e+38; -1.15431313e+37
70587,100000,1.62130555e+38; -3.3972671e+38,3.08471841e+38; 5.95320616e+37
67558,100000,-2.50140341e+38; -6.90776887e+37,-4.68172979e+37; 3.06094256e+38
70775,100000,1.38360222e+37; 2.33861537e+38,-1.29436355e+38; 5.18074907e+37
67103,100000,-5.94816902e+36; 1.66897205e+38,-1.55328909e+38; -2.52296889e+38
64403,100000,-1.65300158e+38; 1.17980738e+38,-2.64211202e+38; -1.60145363e+38
65461,100000,7.13449781e+37; 8.9050396e+37,-5.33199043e+37; -1.89900043e+38
64804,100000,2.5843395e+37; 1.87067726e+38,-1.97316448e+38; -1.90954323e+38
69488,100000,-3.02333938e+38; -1.20417061e+38,-9.58420943e+35; -2.97070572e+38
63777,100000,5.47570145e+37; 1.12696116e+38,1.86534664e+38; 2.23830953e+38
63894,100000,3.14451136e+38; -3.35023878e+37,7.04104154e+37; -1.36149954e+38
65283,100000,5.876851e+36; -3.18883613e+38,-2.26214359e+38; 1.17321053e+38
66295,100000,3.07432307e+38; -1.32949684e+38,-1.25936341e+38; -1.35041794e+38
68650,100000,-1.69360432e+38; 4.48754809e+36,2.392453e+38; -1.07777236e+38
75059,100000,2.11214239e+38; -1.3691672e+38,-2.06041961e+38; -3.30829932e+37
64584,100000,1.21221208e+38; 1.36246909e+37,-3.6608682e+37; -1.8850327e+37
65125,100000,-2.30953729e+38; -9.34451987e+37,2.88325547e+38; -2.89200591e+38
64095,100000,-1.09367914e+38; 2.85330849e+38,1.49692732e+38; 3.8931137e+37
64621,100000,4.00650074e+37; 5.07181022e+37,9.59464153e+37; 2.3464172e+38
66572,100000,1.43795773e+38; 2.93458097e+37,-4.21789694e+37; -2.63085934e+38
69245,100000,5.33315819e+36; -2.72074023e+37,5.85906776e+36; 3.59518311e+37
65827,100000,1.8300155e+38; 1.09922801e+38,-3.30744057e+38; 2.29720356e+38
70373,100000,-3.66660127e+37; -4.90330649e+37,-2.20679168e+38; -3.20994201e+38
64418,100000,-1.25659182e+38; 2.49303996e+38,1.986761e+38; -1.80875446e+38
65750,100000,-1.95677204e+38; -2.7413577e+38,1.91017807e+37; -6.55244792e+37
67232,100000,1.15983651e+38; 7.56394335e+37,-7.06205361e+36; 3.07884077e+38
63942,100000,3.29154626e+38; -2.24650788e+38,2.44960477e+38; 2.91962041e+37
64551,100000,-3.08070148e+38; 2.60401638e+38,9.79356126e+37; 2.89474769e+38
66526,100000,1.79045993e+38; -2.19899735e+38,-3.40205557e+38; 1.01037888e+38
66779,100000,-2.01569629e+38; -1.77800349e+38,-3.02158657e+38; 1.27888107e+38
66666,100000,3.35945704e+38; 2.57887978e+38,7.5993539e+37; 7.88326251e+37
65440,100000,4.78803852e+37; -3.05938832e+38,-5.44497715e+37; -2.08735891e+38
68687,100000,8.16289964e+37; 4.38661617e+37,-2.51232752e+38; -1.72212545e+38
65155,100000,-2.12523124e+38; -9.46510995e+37,2.40796276e+38; -1.48170537e+38
69502,100000,-1.15046708e+37; 1.49368305e+38,-8.71891604e+37; -2.69052573e+38
66585,100000,-7.69933756e+37; 1.44601543e+38,3.41771202e+37; 3.20580399e+38
65780,100000,2.27991199e+38; -1.90801312e+38,-2.12775904e+38; -3.25832164e+38
71289,100000,-2.94406031e+38; 1.38249741e+38,-3.16411593e+38; -2.31028815e+38
65712,100000,1.68834875e+38; 2.60802824e+38,-2.70948877e+38; -1.63675111e+38
70829,100000,-2.08439991e+37; -1.36813209e+38,4.8531846e+37; 2.77805893e+38
64960,100000,-1.12705405e+38; 2.68634572e+38,-8.59010043e+37; 7.12247389e+37
70377,100000,1.55864355e+38; -2.92879962e+38,-2.19422388e+38; 1.26321068e+38
67859,100000,-4.87900715e+37; -2.72228296e+37,2.80081336e+38; -3.1002085e+38
69710,100000,-3.31004422e+38; 1.67461309e+38,-2.04898338e+38; 2.69735486e+37
67344,100000,-2.70215505e+38; -3.58513089e+37,9.19467342e+37; -3.253995e+38
64835,100000,2.07153924e+38; -3.33959589e+38,2.34797996e+37; -3.06213071e+38
65760,100000,4.28192242e+37; 9.34777278e+36,-2.6035148e+38; -1.89152718e+38
63131,100000,1.75735762e+38; 2.50432935e+38,3.86000064e+37; 1.06706365e+38
65373,100000,-2.8824604e+38; -4.35518553e+37,2.97860815e+38; -3.0506393e+38
63574,100000,1.12175101e+38; -2.45919795e+38,2.46559198e+38; -9.86743081e+37
63516,100000,1.56306461e+38; -1.09401634e+38,-2.73623579e+38; 1.89070006e+38
63838,100000,-2.89000424e+38; 2.29916426e+38,2.41596518e+38; 2.44144009e+38
66137,100000,-2.33865432e+38; 1.62812368e+38,-2.25355277e+38; 1.3114085e+37
67499,100000,3.17560389e+38; -2.50815644e+38,-4.73876038e+37; -2.89184304e+38
66884,100000,-1.29017685e+38; 1.37921288e+38,-4.53133927e+37; 2.13648149e+38
65562,100000,3.02774654e+38; -1.03508215e+38,-1.4315273e+38; 1.55703069e+38
66692,100000,6.01710944e+37; 7.84450384e+37,-3.35652096e+38; 1.98507938e+38
64963,100000,-2.89358692e+37; -2.11406902e+38,-1.37217782e+38; 2.63276913e+38
67894,100000,-2.37964588e+38; -1.93271791e+38,-2.93835806e+37; -3.05524199e+38
64894,100000,-1.50650772e+38; 9.20084333e+37,-2.59003937e+38; -2.75670419e+38
67803,100000,-3.31050199e+38; -1.99071465e+38,2.90130884e+38; -2.7872069e+38
65359,100000,-1.40841417e+38; -8.03291221e+37,1.36734878e+37; -1.78408943e+38
68714,100000,3.37570588e+38; 2.76982975e+38,3.82838436e+36; -3.17045642e+38
65373,100000,-1.0883329e+38; -2.771457e+38,1.78504919e+38; -2.31990485e+38
69275,100000,8.154343e+37; 3.04175378e+38,2.37341269e+38; 2.68044943e+38
66124,100000,-9.57204794e+37; 1.00915192e+37,7.58173255e+37; 5.95302818e+37
84566,100000,1.86655466e+38; 1.54558847e+38,-1.91824824e+38; 1.47137229e+38
67327,100000,2.29020674e+38; 3.19314655e+38,1.82004142e+38; 1.83072112e+38
64963,100000,1.62936121e+38; -3.1354863e+38,-3.76447252e+37; 1.6133085e+38
67522,100000,6.00379962e+37; 1.68061456e+38,5.52614025e+37; -1.36539255e+38
67246,100000,2.07534361e+38; 1.9014475e+38,7.78745246e+37; -2.49469014e+38
66462,100000,-2.62801859e+38; -2.1911584e+37,2.85084398e+38; 1.15409213e+38
68945,100000,-1.14863007e+38; 1.23232726e+38,-5.68572884e+37; 2.14556821e+38
67392,100000,1.6192485e+38; 9.89909469e+37,2.40388072e+38; -9.86609927e+37
66875,100000,2.77093894e+37; -1.00070549e+38,-1.01036651e+38; 1.22977198e+38
78209,100000,1.35943439e+38; 4.48315739e+37,1.20533023e+37; 1.21730124e+38
68666,100000,-3.0253735e+38; -1.96670028e+38,-2.83303176e+38; -1.18590042e+38
72587,100000,2.4753681e+38; -3.23928437e+38,2.2735202e+38; 2.88074674e+38
65055,100000,1.95109824e+38; -3.08339925e+38,2.25112375e+38; 2.88092563e+38
72983,100000,-1.79365867e+38; 3.20419661e+38,2.69167635e+38; -2.60205304e+38
66356,100000,1.13342577e+38; 3.18276825e+38,-2.77296784e+38; -2.36439716e+38
70582,100000,-1.99856232e+38; 2.54258786e+38,-2.21774823e+38; -6.21753514e+37
66801,100000,2.18236395e+38; 2.89660109e+38,-1.81240874e+38; -1.94032888e+38
73139,100000,-1.78585501e+38; 1.74124243e+38,3.75280836e+37; -8.84033466e+37
100727,100000,1.47357162e+38; 2.7827542e+37,3.04257359e+38; -2.35312825e+38
101992,100000,-1.78918153e+38; -2.56578586e+38,-1.91927879e+38; 1.02144066e+37
73039,100000,-4.77543249e+37; 6.95513843e+37,2.87450665e+38; 1.03462133e+38
64181,100000,4.99475785e+37; 1.7014885e+38,-6.88734854e+37; -2.93394851e+38
66798,100000,6.28657291e+37; 3.50276758e+37,-2.49434189e+38; -1.50240174e+38
69318,100000,2.84049366e+37; 3.22511751e+38,8.32996889e+37; -2.09962612e+38
80943,100000,-3.10634981e+38; 3.2050866e+38,3.09024567e+37; -9.13401584e+37
97881,100000,-1.40522859e+37; -2.45880062e+38,-1.39153495e+38; -8.91257147e+37
94212,100000,-8.56090086e+37; 3.56279387e+37,1.36829739e+38; -8.71823759e+37
66119,100000,-1.75984931e+38; 7.32186519e+37,-7.71015924e+37; -3.19808613e+38
64436,100000,3.25836119e+38; 1.03780263e+38,8.94884251e+37; -1.04378432e+38
66226,100000,-3.27841238e+38; 3.35356383e+37,-1.99455451e+38; 2.60004772e+38
65756,100000,3.82116617e+37; -1.44808535e+38,1.26002107e+38; 2.4265457e+38
65584,100000,-2.88474765e+38; -1.65195379e+38,-2.34660117e+38; -4.83430929e+37
67980,100000,-1.5952173e+38; 8.76819621e+37,-8.35169794e+37; 1.32994731e+38
65503,100000,-2.38089406e+38; -1.66140874e+38,-1.36887798e+38; 1.9239482e+38
66028,100000,5.99713025e+37; 2.10873191e+38,-5.17050797e+37; -3.84720092e+37
65599,100000,2.37050941e+37; -2.96021261e+38,-4.86100144e+37; 2.79687235e+36
70388,100000,2.6532353e+38; -2.29402166e+38,9.6181458e+37; 1.02983509e+38
