runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.minx.integer,param.miny.integer,param.maxx.integer,param.maxy.integer
41,3883,72906,50000,-6761228582014312,-2329946910320795,7593251840335607,838494704953335
41,3897,69245,50000,-5083122046685770,-693510159599716,8617916782419643,870888252252961
41,4196,64966,50000,-5740271193580764,-4061356928620387,3600860680215516,5931619986272007
41,3882,75968,50000,-3915217736851730,-3149976540029813,6969133784776075,7673765534499643
41,3951,71145,50000,-6127685453351079,-1536153029222838,5645642349451997,947713884313999
41,4191,72551,50000,-6249318341924068,-918682404902355,4368659028808256,1822562107002727
41,3892,72142,50000,-6810184936623000,-7477598632548845,6583430941771111,97024638179312
41,3908,71320,50000,-6704678346237993,-7907343531007398,7886596498100843,7497678706772582
41,4218,71842,50000,-1010207166177521,-6608833118291925,3319006291540512,538808072922318
41,3882,68265,50000,-8991608181888198,-5065019910308260,2120217478896266,4040971269987856
41,3914,68827,50000,-1663961570849752,-7128994010375842,4805844628827180,7308619673445859
41,3890,71509,50000,-9001119600653654,-7400848363725517,6254753105835031,6227088936959389
41,3929,65735,50000,-1914578263978384,-7660978726265427,8915868924069448,5609011492187871
41,3912,69772,50000,-6890953747256050,-3279184843105241,3563268589772581,3021188942456972
41,3886,68643,50000,-7339117837978426,-5832728684273332,239673154210446,1138984986106386
41,3929,67485,50000,-2108209149590502,-4367048735103897,5166632248809901,3269538988070052
41,3928,71534,50000,-4782791144777097,-3685802428335570,4074550705378589,2341977731942803
41,4197,70175,50000,-7049037472660075,-5273255493857740,2187886700122674,5955267041660146
41,3898,67164,50000,-2254768390660668,-2261323192855542,892347182179757,8103874505730168
41,4571,71399,50000,-4629935881724727,-2546038200080740,6134244292150561,1159221326483064
41,4207,65832,50000,-6066594050901578,-1081480508820210,6627247975077595,3498730208100981
41,3992,69333,50000,-6201315292479595,-6396182054833106,7142584177916640,315147436877295
41,3883,69710,50000,-8246498156670589,-8226879024769369,8990776930840315,8381157948418040
41,4334,65570,50000,-7532890554952224,-1352592101143665,8621506115016046,7768518388876517
41,3882,69946,50000,-5616947787198564,-4358028060824786,2661351669130573,2402568336380087
41,3882,71349,50000,-888462716074058,-3220946984330725,730249414927954,4960793818536948
41,4072,69272,50000,-5446301261507394,-7083162033173465,5680583840080540,5823372771760083
41,4034,66509,50000,-7180564620126054,-2871113066376341,3275581896600137,4480179713732843
41,3973,65789,50000,-2462849674279812,-3280659744805012,4636465775151373,7807993543230247
41,4127,83522,50000,-5371739650121834,-6123384110524063,2625539307356928,195404231965905
41,3911,65339,50000,-8346186393342552,-7994274416309907,7260204869884867,239530691379025
41,3882,69597,50000,-7896301108675451,-4635334905615234,1075882443636990,5399006101118316
41,4170,69358,50000,-5197359207498055,-4359875395729498,1689965073508610,5860169649962493
41,4253,72363,50000,-2126531306325071,-7273124515885674,4283198033364303,7640435508213943
41,3899,65251,50000,-4131180391811401,-7951420311545033,188774786528246,3308068850066496
41,4073,70749,50000,-3025970311307305,-7106238012704887,3726800149243000,862299390504505
41,3894,71551,50000,-5280238680616156,-442818863004895,3297958253812356,5084256358927757
41,4011,67598,50000,-5417974550170427,-1203609059386565,6990104085256452,4470757011140631
41,4109,71550,50000,-8816525566379336,-8891097879660136,2601686927016887,178220425834281
41,3884,72799,50000,-7037134500598138,-3066595208494933,8373953514640023,2040617275115430
41,4032,70667,50000,-3766182750173590,-4538290268094822,2010171388188330,7147029948512744
41,4313,72703,50000,-2021432900109401,-4438837149569206,7521466217110347,8463116640054753
41,4000,67392,50000,-826915344538882,-6494055494234923,7348390818491452,5397180977733680
41,3882,70903,50000,-8579330050158887,-1035637029864218,4634448478521705,2124869222479888
41,4035,69400,50000,-7193380429960124,-3193832405664590,1520682610581316,6289931424474907
41,3940,66819,50000,-5154011049514563,-2432736732635924,6334779656482146,8482133451356608
41,3887,66288,50000,-8370419944176262,-5206687689945460,3471490145995637,7446367971904507
41,4192,69853,50000,-8567173375956521,-1286001174181652,4270456474976778,3447587539381449
41,3884,65676,50000,-2828615912787607,-2674005496988781,1183743722489658,5515872361098391
41,3893,69525,50000,-2208974307571166,-7640017795320763,3549811291424734,322176235065980
41,4214,66209,50000,-2770738128468818,-943884015233920,3749607399600582,3553227215694371
41,3882,68830,50000,-832970208453131,-4919984422102465,7155405766089041,2566258406809341
41,3882,65986,50000,-7021877629314697,-855730802012926,1399634302944052,3515676874038495
41,4183,68197,50000,-6738195451236634,-841850369276167,583906132705721,1358558968146982
41,3883,71490,50000,-5637466793849789,-6061776762127075,5145673134529791,4661831275587453
41,3882,69138,50000,-7649434695936117,-4158795088013660,1389667661400325,3078230331377187
41,4391,101723,50000,-8964632086121731,-3984633990248778,7056835090698988,1973461447096792
41,4063,100284,50000,-3291349683442764,-8901650478884375,3596871233260781,1315671846251716
41,4359,77002,50000,-5481584001817689,-600501456036604,5679047617720183,386832802303828
41,4087,67182,50000,-3092520519761850,-5389626714041476,5711235288162932,822876484771957
41,4045,70989,50000,-2089260890703312,-1352676737486597,3265124098123947,3403963990209320
41,4142,67706,50000,-1843072066572786,-1973813067113772,8731751967776817,520053089113525
41,4109,68872,50000,-2259532563209852,-4291308701988588,1535836425896010,5228629516076609
41,3909,72743,50000,-629840981503412,-6999388973972337,5484539851373134,5300824028828671
41,3928,67354,50000,-1573894266968696,-6324996120268108,8751684260901344,2893557895123022
41,4295,71495,50000,-4664368763500301,-8204077374015761,685115155577789,3725976064305264
41,3972,68996,50000,-6663769723463764,-7343365186515799,3310087127562092,5958393955778978
41,3882,81959,50000,-5912512016711292,-3516441214480434,6110773971987669,2744961808562423
41,4227,65068,50000,-7861952680326785,-4847278285762461,2338032663752280,6698749704290413
41,3883,70746,50000,-3476143141916725,-806270886766185,8889934833398933,7503186161601281
41,3901,68048,50000,-4118622101964493,-7593102518825793,5179907294419149,3579056493377530
41,4241,72120,50000,-5743588401515770,-4762939618766395,7360506400108187,7290349489439327
41,4868,75817,50000,-8960607893422636,-4497812930467807,4442002203277283,5234757318384386
41,3991,70199,50000,-245167219529671,-1190411015352414,8538103748688314,3593629229266035
41,4252,71972,50000,-545966159441467,-4234616530738403,5763809128244710,359989231842155
41,4855,67289,50000,-7007962124921171,-3639212957741217,2150340951376297,2756022220607552
41,4855,72500,50000,-7717391178270919,-7394200029140797,1693503128950192,1690361227831621
41,3942,74668,50000,-843581017221642,-7233474451552989,3663607133327384,7811817705723053
41,3884,68000,50000,-855435289888524,-2749126342205713,5276093247126114,1339742248491066
41,3945,70421,50000,-2157967860082080,-7199944786494354,2752106885811419,2370469483335763
41,4235,67728,50000,-6591799818359787,-4340099881331035,4278759363122521,8270155716186027
41,3883,67609,50000,-1233858110332505,-4416507764679046,80776851459704,7462119227759926
41,3883,69010,50000,-6065638531159963,-6794329919241063,4413189413904180,2208168996603851
41,4053,66337,50000,-6755890706481568,-3022571724851458,8048318700309270,8282989012213389
41,3916,70268,50000,-8012739859852542,-6237238899266258,2316221564467411,4442977419704792
41,3882,73522,50000,-2958885655469015,-3441923023994843,8869417718630780,5226579996622974
41,4123,65292,50000,-6165056555109384,-1140518452900972,8400207759940957,3849497726086102
41,3882,68598,50000,-1796674038875072,-3729978726169335,8571070308441213,3759740411653192
41,3882,67914,50000,-8240351468224394,-6346947989364455,7123189776473296,2129258922332336
41,4111,76127,50000,-6470429501362532,-8665606181132145,2758925587162995,6209666329571763
41,4853,73763,50000,-8128359094417140,-1568359651884446,582274661769216,2664232570371432
41,3883,68294,50000,-3591116426354490,-8018912995489076,2229795934677474,3554095222221072
42,3863,84037,50000,-3376109165259722,-8479611846477383,5076988899589281,3192776903649048
42,3903,86843,50000,-729036378935017,-8552196994203425,1400679905821871,5837310452990692
42,3956,91204,50000,-6463217720364120,-3463987030411537,6871533860636052,1884333316845088
42,4073,76527,50000,-6702897130865626,-4582517903668184,279595729585721,3156426227650367
42,3974,84273,50000,-1257489481471742,-4201958601676161,6237492095413148,3968759023654257
42,3829,84017,50000,-3841098418819265,-3265218405249867,6672815504722084,2646975050990582
42,4067,76138,50000,-7711178881333180,-963789936709877,1336024963873694,7755030220115079
42,3848,83839,50000,-500910343845037,-8812311187084181,1827458076103811,782578916624296
42,4041,109716,50000,-8653510146928842,-7169338859975823,10428406180169,1041242594853261
42,5010,82737,50000,-1149666958840427,-1530792464614904,5219236795171304,3957804116612084
42,4450,82954,50000,-1441220535138820,-2719545064317905,7785404327430441,5393985169764909
42,3878,81947,50000,-5516594540365595,-7848222397996774,2693587828696710,2085114499283746
42,5133,81032,50000,-7277260916846018,-8480949841527152,4633442337745803,4321956664971084
42,3844,76232,50000,-3566108566327646,-2438197901136011,4695605558017140,3245101375578084
42,3966,74880,50000,-2657369969173738,-8371777576926842,3950293761264255,4599603621309449
42,4998,87934,50000,-5454253411157945,-994782486306890,8045665455881844,4200329535691553
42,3881,65981,50000,-2989327146538793,-1054413552902252,5812505592502515,328554814846729
42,3757,83201,50000,-2089674966610840,-6732636710367975,8024145659662267,3455851281149588
42,5035,70465,50000,-8893989970474850,-2564150843229899,6202195698097350,291566832357884
42,3783,77183,50000,-4315527511477515,-6351971030964940,7484625225588186,2945155964564268
42,3972,88126,50000,-5912099208129934,-944790468583462,3234566335498977,6811680051578085
42,4110,80061,50000,-2287912194740212,-5348972183294940,6809047687481476,732083922191217
42,4468,76969,50000,-1434590049324067,-7887030113216380,650763381575300,6178248315376981
42,3859,69268,50000,-1859940408263181,-4615540122870352,6868815432332941,3749449426625958
42,3930,71190,50000,-4034823914513007,-3293356809214528,4686035091587958,3103420675383120
42,3754,72413,50000,-2333976238792523,-4177745977188243,1010787945912880,909350023967129
42,3986,79598,50000,-4986839134447783,-8016825547399843,5358184391785989,5254607687846518
42,4010,76725,50000,-2375698604761498,-2799861032122833,4371382900323457,3262832103264121
42,3952,68447,50000,-4013153792791270,-5645421376450603,654618306161941,6475948213786081
42,3803,71773,50000,-6885877634304373,-4830955322829158,7962114810033514,1519752073574924
42,3923,62707,50000,-5029337277894482,-7133048222384384,695306359458048,42606539597305
42,3794,63252,50000,-3808556520187198,-6055190124074271,4910257895532742,8726634060508591
42,3890,72606,50000,-8027906001878268,-2370974224280693,806262516479981,7301527921981361
42,3990,63753,50000,-8529020572069318,-6805677030047142,4151569150147518,1355993232423962
42,3962,65837,50000,-1722988369984886,-632207894862069,6107038164949664,6168090366578614
42,3864,67627,50000,-5611593732886846,-1797915947932164,641026587660888,8868286511153011
42,4650,90301,50000,-7180971292850028,-2854875150193344,8908415317612279,5657613042507233
42,3763,69547,50000,-675382480083178,-262738918650886,3585266015939832,7224688115390802
42,3821,74441,50000,-8199870590553735,-7988206342727624,3440767648390455,666988718365645
42,4136,69366,50000,-5407397791675638,-2131149360687662,7074955320655552,1975636003447443
42,4214,78266,50000,-2334612189602768,-7513639584074220,844092905631310,2958920070015218
42,3931,79213,50000,-1648715421460169,-2251952996871909,5063285843693544,8146110553862858
42,4912,66682,50000,-4402996206168814,-5111220705720666,5234059257963102,4364320403700330
42,4525,98083,50000,-8262735156373148,-5982997491203155,7289013611421563,2195243331203304
42,3955,66126,50000,-8969271777649491,-8318911417477134,3279088422304589,7667295170824806
42,5032,71513,50000,-2516042681781749,-4311157612386404,2667745997336080,8098506389647786
42,3916,83540,50000,-7975770307523853,-736976832830595,8855352986685036,5043474846243889
42,3872,68981,50000,-3483176506964686,-4166753051990660,2903443980183505,2066543988817954
42,3902,80899,50000,-6951185291233183,-6526426551809028,1157319808094284,3442067252356251
42,3928,78123,50000,-4737937412790846,-1041001466819781,4282840954924854,4945001816980189
42,3997,71003,50000,-2662042597706359,-4770541672359713,570051574403911,5397514295144195
42,4067,89338,50000,-4048380300323951,-7872817095110391,4115999769650654,8015158904584714
42,4450,76166,50000,-2354993217686930,-2765896463877165,2912368989665197,6296256284910190
42,3851,64993,50000,-2385806634034128,-7694167744206054,182886576068046,5474477515390790
42,4972,66546,50000,-473293266626482,-3616498992143976,20118201911068,6318077591502392
42,3831,67092,50000,-5011931600119036,-8599963944657926,3911292829839878,1385754098953646
42,3975,75837,50000,-6754258259536189,-6457585565299842,6651315779105644,4915916773607878
42,3973,74247,50000,-5112100816897404,-2950369038384515,8906439876709727,6756433287102504
42,4198,78337,50000,-6502025215701077,-5344818255107037,3939307555241488,6768391980547102
42,4114,81452,50000,-4389812374439604,-7359742822650309,2701142032477813,4224453476905427
42,4895,79305,50000,-2622641769168004,-2607335163430024,3774219320595381,7984204220060959
42,3952,79001,50000,-8991578136424030,-1031892030870267,8050472163861541,4036446378577465
42,4104,80261,50000,-2623211580156869,-7831554033884886,1108459427099888,7191310354751793
42,5137,74020,50000,-2150764210507867,-2885639952452240,3315736655224728,1131615985117235
42,3953,84963,50000,-1324368286709053,-3364657995539733,1963934724217519,3557816430268177
42,4033,88912,50000,-3045320301017607,-6464823068382469,3021686806852632,8505468632294500
42,3987,67293,50000,-4353840491799615,-4222790025476536,7153320362982482,5641198627527487
42,4382,68961,50000,-1743549249158693,-2429669632320045,5975737427226622,1041482756972558
42,4109,90374,50000,-3531187051904982,-4384310710348955,3091702422592310,1805140112314009
42,4073,70128,50000,-3766830546005101,-1844440410591038,5429078819760617,7171515169630511
42,3962,75795,50000,-4231839045877376,-6642981623206277,2870765917655744,2362769875714295
42,3985,90468,50000,-1773124821560924,-7822142461031434,7395788651833354,1835232468988445
42,4132,74209,50000,-6381739679551012,-7310528061440610,3063765135087832,7380973875407450
42,3860,71206,50000,-1759340985971039,-452203909191740,8567750750239737,331139943569836
42,3979,80290,50000,-1644486144061408,-6245534816310949,200751686711330,5154218070875231
42,5789,82944,50000,-5674539295639499,-2445557861293937,5517693153852259,3148252935953326
42,4401,71279,50000,-429985772682617,-689225654971537,7579899740668193,7262460948195413
42,3927,71617,50000,-2626837303215812,-3235726402855363,3797700610561983,2662083290814660
42,4784,78651,50000,-8173557693890958,-2094114845509936,1738232791942896,4973992913676802
42,3871,67405,50000,-3225966875721480,-6282375882798479,7069368768773075,6803642217739396
42,3891,74261,50000,-7919420810843304,-7191859101743519,6817412440364714,8067486519144136
42,4108,79398,50000,-2063993641954223,-6435598964204949,5729620196160727,3278397458498023
42,3982,71507,50000,-776017399691858,-1321429865028713,2104408794871580,8232739483004068
42,4025,76098,50000,-123663161726655,-4626503677430424,298042394133256,1144482204864156
42,4057,79140,50000,-8891016006140064,-3458184714539199,4653019521426366,6192540923981006
42,3894,67851,50000,-2658007852766511,-2380288218261044,5506245463817271,2388131048157274
42,3915,82557,50000,-8944265571656753,-8007451090219854,6492263883374043,5194912538612641
42,5426,96133,50000,-6115353634886112,-2637729895774744,7503552131311885,2001959781577878
42,6546,77430,50000,-4215869966756752,-6708344804425535,8428568497563781,2388197729450808
42,3925,83607,50000,-7201058956754104,-380342912940772,5031558053807037,585360622709881
42,4872,65722,50000,-4652090046760822,-641784279382861,5472561570369683,6905094749989429
42,4035,81967,50000,-5546513621016462,-6172134102577196,217700694663372,7954535283747011
42,4014,79090,50000,-6395860782329308,-7177705909421704,8878318375406175,3762347354227318
42,5266,71268,50000,-6849278240468654,-3709411723611162,3561973110914894,7001133235711577
42,4124,90829,50000,-763973718989317,-855923712262795,4024740289053270,2556523811802545
42,3865,78474,50000,-386436943495719,-2427301183575473,1397768110351352,2089573501907365
42,4040,74211,50000,-8609915467336193,-5828866297322192,3967589752308296,2956686073488923
42,3817,77864,50000,-7733420175490771,-5174368963097924,3670035408466933,8014585974523991
42,3878,93087,50000,-5243874241493443,-2002192929708053,6537957484961092,7059022247807532
42,5380,87546,50000,-5976114550398396,-5395691255847639,5617125466993115,2152736053031818
43,4127,67592,50000,-8987747395941314,-877166857693478,6719682466090768,8854995650406944
43,3885,68588,50000,-1412896912222034,-1157691660753261,7596123296728027,6576143545850379
43,4213,75213,50000,-1299799694001597,-5513681271602695,4557042722352555,5633699791163508
43,4207,65314,50000,-3810052700015272,-5668716392818219,3139033666620696,2967463354432765
43,3941,66980,50000,-6844144687618946,-6827697449457472,6111676182119167,2896429174219137
43,3882,65994,50000,-3695670631471409,-4194920134861051,2473626621755869,2635703807522355
43,4195,68051,50000,-2780492710690489,-2489903508971169,8912290799238634,3233237033436585
43,3896,65482,50000,-5250335805519882,-560757461530942,4030387944023831,4792400815719832
43,3891,65952,50000,-7553407345672983,-3108140342684341,927643026883251,8177062632762720
43,4052,66080,50000,-8692095426053780,-6191592236223353,8377687678282198,365061569789802
43,3885,66603,50000,-2552060412987080,-1763865230772043,1516606368530394,944862705727639
43,3882,67189,50000,-8102171394286872,-8830758305313426,2084394371579303,7998944881959989
43,4104,68604,50000,-8098833984657202,-8737490190172174,3991079716330317,5017329360905025
43,3885,67433,50000,-8675118368110358,-6489530112350741,393463423518009,5875236345641218
43,3892,67256,50000,-597421070664415,-91423320904924,5889534455251108,2064813824558632
43,4578,73296,50000,-8729970454912399,-3459188298208784,1316606528420721,6476392523126108
43,3885,66605,50000,-1792373500870512,-3312654284275016,1239703408138808,5974255714498214
43,3887,67597,50000,-6811514690258681,-1502075355567010,4171290391963019,3409519816050222
43,4067,65776,50000,-3469692764796869,-937795097663327,3599788742448507,362778013655123
43,3893,79678,50000,-2744944896025642,-4198896737762622,1561291181700500,5537393415534190
43,4751,76938,50000,-222526746911207,-1748201239631607,1431173115143385,405944921844150
43,4130,73374,50000,-6881098686941781,-5384532778093854,6111076311415104,8150408043077064
43,3883,81060,50000,-4058043145293352,-2970767229775846,5226581506666096,5930733213121099
43,3890,63959,50000,-1127581517179970,-3208152995417654,1987021760450714,6124125382893192
43,4088,66761,50000,-8699456743737106,-2337606236129228,6820324769378826,1267090593671589
43,3882,68240,50000,-1789038213917874,-7064747192665168,3452794006430450,6026517295775808
43,4035,88937,50000,-6444902004362519,-3079365243716862,6039474578894012,7425316621128718
43,4291,91872,50000,-6170908337322990,-3209269391514025,2747817732982528,8415072943255703
43,3923,70969,50000,-8923295074180481,-7034044683252067,635964809880259,2727883139022619
43,3928,93538,50000,-1723044789289746,-6950965630787525,6305062501668010,5326509774330378
43,4141,92383,50000,-5736950070123197,-3434655254047036,7220355637849240,8528591912637152
43,3952,81532,50000,-5405530195689654,-8300097714444497,547733809905520,1430552734908749
43,3883,61527,50000,-7404053242391711,-6668189301041482,4365444117071445,1807807555038610
43,4247,69113,50000,-5383960726543056,-6457523970690356,7324942851511542,6457304958436664
43,3883,64798,50000,-8253266485789286,-6472291269387416,8865830748752281,4871157814504283
43,3883,68634,50000,-5644820679302594,-8721514069660527,1202426906856615,1032497200375618
43,3883,65749,50000,-7436809138275133,-8285059675278917,961260182814178,2139129024017461
43,3886,72417,50000,-2861361339083748,-5221671546634957,8085557076216864,3741326449034645
43,3885,65470,50000,-6826696528522431,-8198707909814761,6430384847506095,7688365127325631
43,4057,71522,50000,-4796517297557590,-2246502746332656,41769237969769,3116551455076891
43,3882,68420,50000,-4111679942720080,-7949657674561782,6820434714628186,713935864538294
43,3895,68144,50000,-7254243049322448,-4650979869479771,2343196484011577,2343521532115295
43,4074,67583,50000,-5670210029300889,-3820081527378574,920981955711186,7199835483007544
43,3993,66410,50000,-1899103483265471,-3882843281112709,6398647254689787,6080048269598210
43,3884,69116,50000,-6580601164573583,-6274515200084416,3803157885676335,8217924597822656
43,4331,65868,50000,-1489158327805355,-5420844151232302,5835628651329520,4586600176189808
43,3883,69129,50000,-2051434494669674,-4406210405724952,2456900886841041,6862569760764302
43,3902,69379,50000,-5810611543164043,-6392613696697297,4233856556013197,7887270591558128
43,4104,68326,50000,-6383268865885206,-6994396153796224,6128429417872432,7666110114812383
43,4040,69650,50000,-2813005343554674,-8887489040654873,8103295702482125,6527234600521014
43,3885,74891,50000,-7211242404220754,-2483650740876543,8472766543842874,7213047679098688
43,4283,72785,50000,-8503166194829766,-4822561804033190,4574675539939701,1026694046656364
43,3932,69500,50000,-1003289227844404,-5060061999259293,2027554344170475,1140912620192573
43,3883,74363,50000,-3785015492834137,-1362195805210180,1365214059010972,1349297087012035
43,3882,64517,50000,-477113949264503,-8923407108190459,7415555830796564,3106492607673755
43,3883,70427,50000,-1811565629118669,-6787064988690364,6874869343128745,2652690505426442
43,4006,78262,50000,-3314243283637043,-528278397630968,8782155160905302,5980174118809279
43,3953,70915,50000,-1731132630067412,-7438276619007460,5707199569400721,5528442815842203
43,3883,67836,50000,-2236921097461190,-1152495592374411,189495762512300,3225452408172549
43,3883,65724,50000,-8995596147564277,-439883813475547,6740683926671062,8365999991462098
43,4043,93137,50000,-256580593607060,-2419810087651524,4796116996843105,3104120631797095
43,3995,69514,50000,-8520370782185492,-2382632143158677,4946989054128909,4784678788513422
43,3924,66892,50000,-6712730585703087,-346026059053223,3561337362082916,1204887331141475
43,4455,70699,50000,-3730620132414933,-8170320755871910,1385379543150270,3646434633635660
43,3953,91201,50000,-7312468019660135,-2767252468918639,6888204529921715,5215687212761627
43,3926,67476,50000,-6920919178757805,-3231374976458760,4725088654151233,5102105754607539
43,3956,72302,50000,-8642686100308662,-4836901070386850,2062912597654986,200193936986055
43,3958,77298,50000,-8245310009442763,-3333903239330438,4554479261044504,4627200106962196
43,3957,66987,50000,-7912556314746286,-1496071608366741,2579394368153078,1970390210716785
43,4109,68436,50000,-4393208690564393,-6029004548373411,4909893192468999,7618624001080562
43,3982,90981,50000,-3850915848640759,-4533899628493343,279683701565257,2484110948238851
43,3889,91400,50000,-4697307145973503,-906109034595188,705318597968369,7831794647849268
43,4108,67613,50000,-1950586486394187,-4866089910536566,6874450560277188,452355611564247
43,3882,65589,50000,-168254148482696,-1709980467839945,3795290261668587,5008510675627479
43,3884,69991,50000,-5696598315479612,-8090856933380630,1252934043613323,539398291946267
43,3883,69785,50000,-3364152908285138,-1279940056434146,8845118765902166,4413303832654939
43,3882,65617,50000,-5575384259034532,-6397106617106300,1127295593188173,3808761057747420
43,3963,68854,50000,-2677715692911897,-3430353057663118,8551968116873954,2292876538662739
43,3883,67419,50000,-546092099569314,-8129093364801526,6932670076404827,208476536309066
43,3882,67863,50000,-3205780406185686,-6329759798714832,2999671559073536,5915273903977
43,3883,66754,50000,-3570539742617711,-5472930753418277,1312201219040865,50556533378367
43,3966,65952,50000,-119282440106105,-5214051908459042,7824790988471201,8966468503681039
43,3883,68837,50000,-5177331012237536,-3936631239000002,7368961096936977,7229202875900776
43,3890,70596,50000,-6027044472473161,-8300338807703940,7375478070877918,2385918576734134
43,3883,68760,50000,-6356041960377783,-5964098602218263,6651647375735793,7667347757914372
43,3882,78168,50000,-197303732546749,-3723973383719040,8904317042709749,2809940014091187
43,3892,64863,50000,-4876628911959628,-6730173924221210,399882178237292,8253343356985336
43,3903,75873,50000,-2819713934094868,-1034737295457828,4144882312470440,6619929959382419
43,3882,74113,50000,-8360521593360765,-6338301149605838,1082636278249475,5900397778420600
43,3883,78301,50000,-8818542105297992,-5121654629568567,1601511222360258,5538789590656795
43,3901,69199,50000,-427633767504243,-1131863981658552,2929503202661638,1841029092909364
43,3882,76190,50000,-6383518905682075,-5780388187373328,6311687667020643,2852976072491603
43,4638,94150,50000,-4623940519022295,-5381509630903188,5427836250281917,758810830315971
43,4234,89778,50000,-3068850479161030,-6279471308817042,4694012199027578,3642961787510438
43,3929,83113,50000,-5299483161639327,-7913378336363255,741075156833922,1382888763156775
43,3957,76158,50000,-3098783544134885,-4316503744435277,6266065922841371,1218154317837004
43,4039,79049,50000,-5834402046315466,-8475802072322697,4816731346696874,4496447475740445
43,5047,76481,50000,-5228659274048458,-6780893143948256,4697821976496867,7755243124194023
43,3883,81189,50000,-700267925479669,-5086739079495370,5677535804353712,602505989000661
43,3929,70816,50000,-1148201073806238,-8348636690038342,7537741360312584,5031126208762709
44,3554,63689,50000,-1575370259421558,-5524827152346899,8894768347268494,5269094597485931
44,3728,65125,50000,-5577665353962929,-5223838683082807,5691198234665005,3721008821139160
44,3593,61826,50000,-7252713815323452,-1916379460858923,3718956926002663,4144235333032145
44,3550,57068,50000,-4223299572089791,-3786521181434463,4219539533503860,2781642812390419
44,4507,57221,50000,-5531333353460150,-4682225283702418,6095812031796453,8580599900366702
44,3634,76182,50000,-6443147089194937,-1496719332729199,7619556085095424,5926524138561563
44,3688,62171,50000,-6222144381237562,-784174317040395,2074479502098160,1646540888097097
44,4272,58901,50000,-2064372366253158,-3858576638671348,3977610741322955,7724459859555250
44,4074,56875,50000,-3223595306217602,-1519972962698145,3367722637475601,6837615471776466
44,3563,57444,50000,-4909829379772256,-7837120563947104,733980265376491,4383630555373716
44,4396,58409,50000,-8209882917537031,-4018820523443484,1415521237113849,7414562271245684
44,3512,55598,50000,-6347398855168941,-1113268218558161,4116872695334197,4688944059937780
44,3606,57106,50000,-1947516146143625,-1819576021238667,4331945187412220,4651218015212549
44,3594,56703,50000,-4827847019866668,-4364640272410286,5688438904975825,6802258056640571
44,3506,57313,50000,-797336036873711,-2961802234053298,4564245732085352,4592912265266921
44,3536,57236,50000,-8907835208473825,-3153108957642555,5267531053389270,4051823265719066
44,4386,74303,50000,-6965920175313483,-4167955724266071,6719461548050809,7095470025381193
44,3552,63786,50000,-7953480672063512,-7546265789164663,7545632612604457,7571026468119869
44,3658,75437,50000,-2303921976888149,-3923586667534477,1314094070110951,1829251778247021
44,3633,55668,50000,-3453009839265758,-2464771936531940,4447789630797126,2993889279417157
44,3681,56237,50000,-6263296961719815,-6544107650305901,1653765401842186,5896449703291052
44,3494,56397,50000,-4966850480437501,-3608783056905390,3100066774862775,8601755323549588
44,3783,56077,50000,-2839041115599080,-8993921518749268,4673600356323952,1914467322206689
44,3464,57441,50000,-8952240911029798,-2607499311051920,2406389672085455,3072537178844939
44,3494,56364,50000,-8275290199524270,-7091433498406454,5597121732030568,7088236417319438
44,5025,71004,50000,-4055158688794482,-2139201435822548,452150770638808,4969089805469110
44,3522,56675,50000,-2244897112709126,-7983705327690048,3538325345274140,4189279791127550
44,3584,73975,50000,-2927198348274072,-3115688363334304,3881756602321490,1715101880901564
44,3621,55904,50000,-6237093915606888,-8310494942339006,3401680319066673,7334888784723619
44,3709,64815,50000,-5972452444179170,-2164318040484833,6422108173740215,4321885920524250
44,3538,56831,50000,-4966065268077490,-3103555635540936,7019009290509283,4668024012729101
44,3750,56266,50000,-6268115024147400,-3355394554895275,2884963627571818,8024340359621757
44,3492,58537,50000,-1716687210973528,-7597736884801925,5121563222338773,1552314178278768
44,3532,75467,50000,-2947954699315554,-7328229655270385,7313142337472694,2489502279425534
44,4323,54188,50000,-6345768691414959,-7784396293499295,8678276229830653,4261764745370371
44,3529,79739,50000,-465092863751072,-933783886201871,6100183126476193,4437599934607230
44,3493,59693,50000,-3712129273129195,-8268132521609194,2327270184801068,5293946313037615
44,4450,69613,50000,-4523098840625226,-6566727846562551,6133568546422009,1638304788706397
44,3684,61303,50000,-2871317438505799,-6467716157101352,1800706328949066,752419477082195
44,3637,61587,50000,-3049607070440684,-3558216626096923,1961463890850249,2424537060003083
44,3879,55819,50000,-71558431682797,-3753304647788264,853299054703769,4620970349056707
44,3483,64459,50000,-4214360759558269,-7024624720169460,142866779805211,7912484907415152
44,3508,55721,50000,-2677631835280105,-8055909181308591,2858164398668948,189945172438688
44,3826,63175,50000,-8207645178543282,-5795683535956265,6446410788276315,3837701950097215
44,3683,60109,50000,-8706874186043876,-669486221760995,5136560883821467,6049968132331810
44,3680,59720,50000,-6714601307631222,-1313036482441940,7381245988229014,4628435392294262
44,3832,74620,50000,-70187794875385,-8413237596561481,8931956949818209,7722179507685362
44,3648,69516,50000,-2784763914937906,-2716182111105716,8841480847564613,1892066407226824
44,3670,81170,50000,-4032928708168285,-7130145038508063,202367875457190,5725433405238419
44,4708,62339,50000,-3517902666553895,-4547711984231864,317809480344928,3998148409144845
44,3588,64161,50000,-2225464266679451,-1344986099280374,7398620923427144,8668092013955281
