runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
5,3259,24951,250000,584145369,2661687607,684621599
5,3379,25174,250000,511203832,1940651274,816454519
5,3274,25047,250000,3072775861,3077722419,2268849942
5,3245,26412,250000,2360068061,3197976927,1732776631
5,3378,24893,250000,1784321518,3387509182,3020405252
5,3347,24944,250000,811594896,1974525544,1091618051
5,3256,25213,250000,602290539,207773652,4048296065
5,3451,27654,250000,3085256270,267122474,1268575945
5,3279,25237,250000,901044367,741548117,1935413739
5,3255,26789,250000,1747344209,1579801926,2065557691
5,3279,26946,250000,4097570053,2966640428,185644858
5,3311,26024,250000,2551851141,3395365198,3762206916
5,3255,26575,250000,3575772478,3081506726,2574765427
5,3370,26349,250000,3745940186,1136064741,3593273095
