runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
5,3285,25276,250000,1248907777,830241974
5,3279,23936,250000,3673361618,3397330124
5,3282,23711,250000,2942906967,1598468236
5,3358,24110,250000,1443932828,1998601600
5,3348,23911,250000,2155861269,1175320410
5,3338,23653,250000,3582990478,767336791
5,3274,23887,250000,9987226,753105953
5,3329,23435,250000,2816270633,2149716154
5,3277,23971,250000,2929339847,812604330
5,3385,24976,250000,383343105,4095147329
5,3355,23799,250000,2859046141,3653514938
5,3362,23279,250000,2173773182,3934598821
5,3275,23496,250000,516974226,3093276437
5,3278,23496,250000,1117024825,4108297430
5,3276,23997,250000,1679459033,2055464152
5,3297,24767,250000,2230322265,3940590138
5,3400,23415,250000,1764219587,2502701243
5,3274,23509,250000,2015898890,1300784786
5,3290,22988,250000,1598448435,3638884609
5,3284,22811,250000,1996628516,1247329089
5,3411,23650,250000,1445171426,1822491147
