elapsed.ps,repeats.n,param.a.vector3
38343,100000,-2.335865078120136e+38; -1.533343472840897e+38; 2.703385990972033e+38
37935,100000,3.3822502070279206e+38; -1.5773601553386459e+38; -7.693277179580467e+37
38823,100000,-1.2380768187851449e+38; 1.0117827296516666e+38; 1.5663006644420147e+38
38339,100000,-1.2506861900116391e+38; -1.442791362161782e+37; -2.638166685946915e+38
37242,100000,-5.883632297254797e+36; 2.5314733012919616e+38; 2.347262727490884e+37
39723,100000,1.794584153721467e+38; 2.777165132028204e+36; 2.6679438492523e+37
38921,100000,-4.845209560650178e+37; -5.932499847598415e+37; 2.078895872702095e+38
37904,100000,2.3972706816674796e+38; 5.014724869515097e+37; 1.5245685925620212e+38
37784,100000,-3.2755681805223454e+38; 8.664750851209933e+37; 1.434254369194545e+38
39057,100000,1.8631940691600278e+38; -2.7110973631033414e+38; -2.623193399881115e+38
38370,100000,-2.131905775618103e+38; 5.01590429163355e+37; -2.9259150564107854e+38
37178,100000,2.0532643832136723e+38; 4.308116142538279e+37; -2.94196939490846e+38
38636,100000,3.0306635608088445e+38; 1.9037112247047626e+38; 9.579334392142115e+37
38461,100000,-1.5166003437130826e+38; -1.552950173968603e+38; -1.1837689430665512e+38
38768,100000,-9.329713706547573e+37; 7.551024978644536e+37; 2.383181911484495e+38
37324,100000,8.167614160312407e+36; -2.615688502679572e+37; -1.9691572870692495e+38
36250,100000,7.678688042352561e+37; -2.0963206936166882e+38; 2.965209791128708e+38
34979,100000,-2.3899619153668037e+38; 4.0167002560638517e+37; 1.6225825256752838e+38
37278,100000,-2.0043983794037864e+38; 1.3117666665330361e+38; -2.554230367691355e+38
38571,100000,-5.602089253950127e+37; -2.5432379101584637e+38; -8.355619547597316e+37
35025,100000,-2.021125485428014e+38; -2.6581886694112556e+38; 1.9690278852959782e+38
35255,100000,1.4711430016611864e+38; 4.470387081753014e+37; -9.151613867817908e+37
38840,100000,-3.697119455023434e+37; -1.72226093473267e+38; 3.1893667227622496e+38
38161,100000,3.0573450706424482e+38; 1.697222300076962e+38; -3.7690931066827122e+37
37033,100000,2.9925462199684138e+38; -2.8488733376517947e+38; 1.9727233403257636e+38
36192,100000,1.2464673474020315e+38; 3.3614946088082157e+38; 3.0263048709850197e+38
35268,100000,-2.904623596929352e+38; -1.513664262098858e+38; 3.3444515028423632e+38
34870,100000,-7.814919409997648e+37; 9.477516695931784e+37; 5.791691754226263e+37
37950,100000,2.8811418400348204e+38; 3.352432022549112e+38; -3.3881475204442783e+38
38602,100000,2.6150940252540888e+38; 2.3982872360368146e+38; 1.0133320015092416e+38
38435,100000,-2.445711566172073e+38; -2.971980667926695e+38; -2.957560888818979e+38
42155,100000,-1.5822031891038058e+38; -1.2852145584727036e+38; -8.626573271612979e+37
