elapsed.ps,repeats.n,param.a.integer,param.b.integer,param.c.integer
14666,100000,3583389507573811,8414243850916419,8670893243282922
14430,100000,8522841842780950,8210070686598570,3543024222043186
17250,100000,3608407271723970,7152052333545737,7393348370723041
14515,100000,8319456500390210,5253079698343272,7533456187670153
14332,100000,7165921906779008,4501932964708151,1031500612991849
14331,100000,484811504404542,6705401228312796,1870402362104072
14340,100000,158736244881751,7013388346665400,2220784429087427
14625,100000,3616344909969876,2944895668086259,8249335209566208
14487,100000,7356354510188643,1769753954831062,2801741032460897
16618,100000,5835503225850182,3104157404876992,1679425052220354
14378,100000,19052904742719,3853212226200778,8566633860565332
14484,100000,7996302091758663,3049866060141940,3237671677407157
17258,100000,8355288463006694,4655475750693052,8783184156096201
14407,100000,2479305728504968,6359806617213361,3626799614963009
14420,100000,8178105629531635,7893664912031756,619767691863605
14613,100000,5112695755225930,3473590428297311,4026388956310628
14360,100000,425750239728643,6624775096532912,7606688652021209
14572,100000,5335619571588812,8800822420465347,6656840585391148
19351,100000,6080217109726073,3986938510185691,4957069718807349
14487,100000,593592664582950,8550086239581502,7625192226214548
14500,100000,8908933686710292,3360930276638415,4228621968060873
