runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.n.integer,param.field.integer,param.width.integer
7,3970,29488,250000,591568743,0,13
7,3884,32257,250000,1804222269,11,10
7,4068,31836,250000,4158640718,13,16
8,4135,37737,250000,3685100576,9,15
8,4198,31765,250000,1847651362,7,5
8,4169,32682,250000,2394220078,6,9
8,4484,32455,250000,1152283058,1,2
8,4479,38975,250000,3197447684,7,15
8,4027,34544,250000,1818754645,11,3
8,4127,32149,250000,3580697561,12,2
8,3957,31218,250000,3957402275,14,16
8,4051,36520,250000,774868550,3,9
8,3970,33656,250000,3771319570,10,9
8,4356,42302,250000,2904732778,0,10
8,4605,34714,250000,226473214,1,9
8,4289,32752,250000,526006481,3,4
8,4282,33604,250000,553453573,7,3
8,4142,32310,250000,1656415942,8,7
8,4161,30709,250000,2259717942,7,3
8,4202,32457,250000,1075368336,14,12
8,4159,34408,250000,655431003,11,1
8,4224,37541,250000,3055285631,8,3
8,4873,36409,250000,657724432,8,7
8,3946,33099,250000,2406152853,14,5
8,4115,31493,250000,2695937621,5,13
8,4162,31280,250000,3544104911,15,13
8,4127,33344,250000,1163693744,4,13
8,4284,31377,250000,73146337,3,1
8,3928,33054,250000,1475396012,12,13
8,4511,34438,250000,2896745567,13,2
8,4119,36319,250000,4014645499,10,1
8,4509,36937,250000,3870216789,0,9
8,3939,35021,250000,2092947144,3,8
8,4655,38298,250000,4229455246,10,5
8,3971,37271,250000,94846786,1,16
8,4663,32046,250000,3498742805,13,10
8,4610,30473,250000,2244469315,1,8
8,3921,32334,250000,845509924,3,6
8,4743,37496,250000,61298033,3,16
8,4124,33612,250000,836447926,3,6
8,4085,31532,250000,2564531230,10,9
8,4040,31414,250000,542293632,13,11
8,4160,32138,250000,2968800730,15,16
8,4063,33199,250000,2921807436,0,2
8,4028,32639,250000,1972660944,1,14
8,4086,38302,250000,3450774550,4,9
8,4434,34281,250000,1877444394,14,7
8,4229,33444,250000,2776183641,14,10
8,4061,38634,250000,1542244807,5,12
8,4109,32244,250000,1365186908,2,11
8,4113,32344,250000,3214866496,10,11
8,3998,33012,250000,956166553,12,15
8,4156,33172,250000,3833992520,8,9
8,4025,32055,250000,445636484,8,7
8,4153,30810,250000,1284075745,6,4
8,3964,32236,250000,2842220365,14,15
8,4353,33401,250000,1898705542,11,6
8,4492,34175,250000,3815302456,12,14
8,4270,38877,250000,4211709335,4,8
8,4141,35003,250000,2200330733,14,8
8,4160,38865,250000,773018292,4,4
8,4210,31240,250000,3969425198,15,10
8,4270,31307,250000,2563888085,5,5
8,4050,33514,250000,1932013175,9,14
8,4223,34593,250000,3179005979,4,9
8,4274,31314,250000,2029703948,8,13
8,5396,34283,250000,1415680157,5,12
8,4138,33120,250000,4006817460,11,8
8,4198,32060,250000,3032154444,7,8
8,3934,32814,250000,2315224631,11,16
8,5304,36673,250000,848351492,7,12
8,4306,41911,250000,2871842243,1,8
8,4027,33755,250000,1730819842,3,13
8,4546,33434,250000,4250285935,2,13
8,3928,34130,250000,1856724201,4,9
8,4545,32392,250000,4054871989,7,1
8,3968,32092,250000,587270992,14,14
8,4140,34381,250000,2203583913,5,3
8,4252,35869,250000,3720906610,14,16
8,4353,32915,250000,2068450820,10,8
8,3984,35810,250000,689223403,11,12
8,4018,32193,250000,302424864,0,12
8,4522,35785,250000,2791608342,12,13
8,4309,34942,250000,719553039,11,3
8,4678,32823,250000,904079595,7,10
8,4678,32635,250000,4055511118,3,10
8,4537,34453,250000,3582864834,7,6
8,4152,34325,250000,2032450446,4,16
8,3938,32188,250000,3541139630,4,9
8,4617,33041,250000,915006940,1,10
8,4491,36632,250000,2413699500,3,14
8,5003,34627,250000,2180940485,6,12
8,4024,35450,250000,3319527876,5,8
8,4258,35971,250000,1364336621,12,9
8,3955,33692,250000,1561080198,2,14
8,3975,31427,250000,426018804,7,15
8,5167,35885,250000,1329534256,9,11
8,4373,33159,250000,1617746059,15,15
8,4148,35569,250000,260516860,4,2
8,4343,32548,250000,4085272865,15,16
8,4171,34980,250000,1542894297,8,14
8,4110,32649,250000,3081174325,4,5
8,4405,40012,250000,2290047187,1,2
9,3392,30046,250000,2689611205,10,4
9,3436,30332,250000,2058193011,3,4
9,3378,30491,250000,3025569821,8,3
9,3416,30753,250000,143044320,2,14
9,3462,30170,250000,1871385022,12,2
9,3477,30231,250000,1057383606,5,6
9,3467,30075,250000,1092892697,8,3
9,3367,30408,250000,3495009290,0,4
9,3450,30521,250000,627943794,2,7
9,3462,31835,250000,2337989797,12,4
9,3370,30222,250000,1474370331,0,1
9,3485,30189,250000,694686839,15,4
9,3493,30126,250000,3706547873,6,7
9,3361,30203,250000,2907885345,2,4
9,3431,30313,250000,1473747350,4,4
9,3443,30218,250000,1186973477,13,13
9,3463,33142,250000,2269647450,13,7
9,3458,30208,250000,2548330136,4,3
9,3508,32012,250000,3801549908,6,15
9,3528,30906,250000,3934102473,12,6
9,3485,30620,250000,1049816482,14,9
9,3403,30309,250000,2775118676,4,15
9,3464,30361,250000,1529311355,1,10
9,3405,30338,250000,4013662348,3,11
9,3443,30637,250000,3925859520,12,8
9,3360,31088,250000,3788475277,11,14
9,3432,31161,250000,1839314220,11,10
9,3360,30269,250000,51116998,3,6
9,3360,30639,250000,332051761,1,3
9,3434,30509,250000,2437234463,2,7
9,3470,30377,250000,2072023292,5,10
9,3361,30359,250000,1637590723,4,5
9,3494,30799,250000,1429228675,5,11
9,3438,30145,250000,1642379728,6,14
9,3421,30345,250000,3022509233,15,3
9,3438,30477,250000,2013216316,10,10
9,3525,30419,250000,288407168,9,12
9,3511,30530,250000,2181298252,11,12
9,3473,30457,250000,1188300321,5,8
9,3441,31202,250000,3268330246,2,11
9,3361,30950,250000,2566646587,13,2
9,3507,30983,250000,1143495428,4,15
9,3383,30846,250000,3017300932,15,16
9,3414,30989,250000,2405689504,9,16
9,3455,30525,250000,3373401669,6,9
9,3394,30142,250000,3249677762,15,16
9,3413,30751,250000,2957302691,11,3
9,3421,30723,250000,3816334119,15,15
9,3425,30561,250000,302810738,0,5
9,3375,30855,250000,3037419189,3,6
9,3403,30332,250000,2054748623,13,1
9,3448,30042,250000,43373499,8,11
9,3412,30522,250000,3183312828,8,3
9,3410,30556,250000,379123791,14,12
9,3448,30345,250000,3765669957,11,8
9,3483,30495,250000,1087558226,13,12
9,3482,31279,250000,1645040205,8,11
9,3487,31693,250000,1005242680,5,2
9,3405,30442,250000,1095749203,12,7
9,3531,31127,250000,1253477240,6,2
9,3469,31083,250000,3248370670,7,3
9,3361,30672,250000,3768303774,3,7
9,3423,30894,250000,3719525721,12,2
9,3427,31015,250000,2631953742,1,7
9,3532,31038,250000,2297016655,15,10
9,3490,30918,250000,667425093,3,7
9,3448,30325,250000,3815749277,5,9
9,3428,30723,250000,4107366031,14,3
9,3492,30689,250000,1951674748,12,9
9,3485,30723,250000,1490594188,12,4
9,3463,30474,250000,3483702752,5,3
9,3491,30341,250000,3793118412,4,8
9,3494,30546,250000,1178175309,12,13
9,3446,30283,250000,878006218,0,9
9,3412,30765,250000,4166539037,8,9
9,3477,30281,250000,1010142956,10,6
9,3404,30592,250000,2049202810,1,1
9,3446,30986,250000,2663224207,3,11
9,3438,30472,250000,1003475466,7,11
9,3438,30363,250000,1567775023,3,5
9,3469,30606,250000,3468387766,2,6
9,3469,30214,250000,4272882632,14,4
9,3408,30360,250000,2484102057,2,15
9,3403,30836,250000,1782975276,7,16
9,3485,30348,250000,2514396431,10,7
9,3360,30167,250000,3085260552,11,11
9,3528,30584,250000,2794508102,2,6
9,3422,30300,250000,1675538086,5,15
9,3362,30803,250000,179754422,12,10
9,3413,30616,250000,2438181008,12,7
9,3409,30504,250000,1636113338,12,9
9,3460,31351,250000,1214339656,15,1
9,3448,30559,250000,4095531395,7,2
9,3444,30218,250000,4129905445,8,2
9,3392,30558,250000,1993214650,8,15
9,3485,30543,250000,281326174,8,2
9,3496,30648,250000,1906059562,5,4
9,3437,30674,250000,344222253,0,15
9,3471,30387,250000,3286151598,14,15
9,3412,30051,250000,1111264571,13,11
10,3480,25099,250000,1942564927,10,14
10,3284,25252,250000,2677360956,14,12
10,3374,25354,250000,1429842125,2,1
10,3329,25369,250000,1058080908,6,13
10,3300,25454,250000,747493386,11,7
10,3270,25119,250000,4187088147,14,1
10,3425,25044,250000,524211348,4,14
10,3245,25425,250000,2936961641,1,13
10,3456,25296,250000,984411867,14,15
10,3275,25270,250000,795303736,3,15
10,3369,25129,250000,1902344739,11,3
10,3327,25351,250000,2499504750,10,2
10,3399,25094,250000,3338995894,5,7
10,3248,25553,250000,1976482246,1,1
10,3271,25159,250000,3176509185,13,10
10,3396,25178,250000,2335200357,2,5
10,3249,25546,250000,3384437038,10,4
10,3272,25263,250000,1794905336,9,11
10,3330,25293,250000,2723564441,6,16
10,3244,25418,250000,647935778,3,5
10,3337,25208,250000,2034644851,15,3
10,3614,25368,250000,2749073979,3,6
10,3244,25565,250000,1307975117,4,11
10,3287,25259,250000,2898199601,5,15
10,3347,25218,250000,3432007462,10,7
10,3245,25273,250000,4270125710,5,5
10,3432,25031,250000,1479487677,2,16
10,3368,25208,250000,1757414694,13,16
10,3246,25121,250000,978611746,6,13
10,3270,25526,250000,3934826501,3,3
10,3330,25392,250000,397793169,1,16
10,3254,27549,250000,953128977,6,10
10,3354,26068,250000,4139692549,8,13
10,3448,25327,250000,235062696,12,11
10,3315,25332,250000,4236261409,14,1
10,3343,28445,250000,2127194335,14,2
10,3359,26234,250000,3563950430,1,1
10,3264,25922,250000,3851129275,2,2
10,3379,27662,250000,4156421040,10,4
10,3276,25755,250000,3787905404,5,14
10,3340,25519,250000,1037199371,2,12
10,3431,25821,250000,4094014178,7,5
10,3501,25652,250000,2693130498,7,13
10,3330,25524,250000,4062751550,14,2
10,3593,25470,250000,740687998,12,15
10,3421,25188,250000,2391101268,4,12
10,3248,25265,250000,2648830198,2,15
10,3284,25816,250000,3880712678,11,1
10,3388,33505,250000,3767888287,0,3
10,3302,26975,250000,862606723,2,6
10,3372,25392,250000,2051756812,0,1
10,3376,25108,250000,1469551530,5,1
10,3388,25460,250000,907804466,4,2
10,3373,25229,250000,3781560204,9,5
10,3398,25282,250000,1797146920,4,7
10,3271,26299,250000,3514375274,3,1
10,3440,26965,250000,407037523,8,5
10,3512,30165,250000,2876927186,14,14
10,3419,26611,250000,950520047,13,7
10,3338,25223,250000,1384400127,0,6
10,3539,27226,250000,3546083354,8,2
10,3300,26791,250000,2241365827,8,3
10,3277,25810,250000,389629486,1,10
10,3273,25555,250000,1460639952,2,14
10,3316,25805,250000,1812487263,5,5
10,3341,25262,250000,3431990050,15,13
10,3348,25303,250000,3532365902,0,3
10,3247,26294,250000,3202321974,15,9
10,3281,28008,250000,2644780892,15,5
10,3361,26253,250000,4040220045,7,3
10,3316,28140,250000,839235380,5,14
10,3326,26299,250000,1300217902,12,16
10,3390,25997,250000,481166772,6,6
10,3391,26151,250000,392098339,0,3
10,3375,25415,250000,4038248005,9,3
10,3273,25223,250000,2115638425,9,14
10,3292,25343,250000,1958476480,3,16
10,3296,25342,250000,1702033992,2,10
10,3514,25338,250000,390061772,8,5
10,3252,25345,250000,3180138381,4,15
10,3284,25534,250000,2006459817,7,1
10,3354,25644,250000,907437190,12,5
10,3250,25204,250000,1434482360,4,9
10,3275,25431,250000,1830601913,6,15
10,3341,25581,250000,3346219522,14,6
10,3360,26018,250000,1022409023,10,10
10,3288,25349,250000,3101073876,14,6
10,3273,25678,250000,2488966891,1,11
10,3295,25922,250000,99104788,3,1
10,3344,25361,250000,1202245243,8,3
10,3347,26168,250000,3566945396,9,8
10,3278,27005,250000,3801644532,15,7
10,3368,27247,250000,3740532710,9,1
10,3298,26051,250000,4094971493,4,12
10,3251,29465,250000,1764053952,10,16
10,3303,26280,250000,246041598,10,3
10,3496,25858,250000,2304556657,7,5
10,3329,26106,250000,1837852066,6,6
10,3311,26339,250000,978583842,4,7
10,3300,25838,250000,2501782263,9,10
11,3273,27352,250000,3379890920,9,9
11,3335,27745,250000,1472549602,8,5
11,3292,27272,250000,631598452,8,16
11,3353,29688,250000,322271599,0,6
11,3330,28266,250000,1950020707,11,10
11,3283,27852,250000,1464739870,13,6
11,3301,27723,250000,1560946793,14,3
11,3291,29877,250000,872383436,9,4
11,3455,30931,250000,747401391,7,3
11,3290,29626,250000,2805155737,11,6
11,3291,30251,250000,790124164,8,5
11,3284,29090,250000,1206967088,9,4
11,3307,29777,250000,2653147288,12,11
11,3378,30381,250000,16343003,7,2
11,3273,29271,250000,4256836435,9,10
11,3367,32691,250000,1727843538,0,4
11,3375,31192,250000,814923371,15,5
11,3269,29045,250000,2699903614,8,14
11,3273,27894,250000,56359122,14,7
11,3305,27367,250000,799486834,7,12
11,3283,27767,250000,3015446782,8,10
11,3567,27740,250000,1065107682,11,16
11,3301,27223,250000,863034722,12,5
11,3276,28011,250000,3971001613,7,10
11,3268,27709,250000,807361411,15,1
11,3271,27545,250000,2241068672,11,11
11,3310,27254,250000,2757811980,12,12
11,3271,27571,250000,87106885,3,14
11,3296,27407,250000,3278029806,7,2
11,3269,27162,250000,3340588907,11,9
11,3265,29240,250000,741064040,1,6
11,3320,29533,250000,654012086,14,8
11,3303,29044,250000,298418591,1,16
11,3288,28968,250000,473840194,12,3
11,3273,28767,250000,2492845556,5,5
11,3287,28996,250000,1498415111,14,6
11,3283,27454,250000,2354890601,4,5
11,3340,27179,250000,960668997,6,4
11,3353,27258,250000,1855502694,10,12
11,3268,27188,250000,1337700979,15,12
11,3264,27140,250000,4231758822,0,10
11,3295,27356,250000,1620284926,6,14
11,3274,27820,250000,4241600231,9,16
11,3272,27305,250000,3679923028,8,14
11,3261,27274,250000,3450548127,4,13
11,3280,27627,250000,249440005,11,12
11,3271,27485,250000,3361807398,5,3
11,3351,28010,250000,2159205740,3,1
11,3270,27305,250000,3205699039,5,10
11,3311,27244,250000,3408076493,0,6
11,3289,27258,250000,2150264943,12,16
11,3268,27518,250000,4081798916,15,2
11,3276,27190,250000,3313914559,9,7
11,3279,27143,250000,3647848413,3,15
11,3270,27217,250000,1170747850,10,7
11,3340,27338,250000,2981604712,15,1
11,3266,27117,250000,2710568147,2,11
11,3285,27582,250000,1531110798,1,14
11,3275,27142,250000,445924749,11,9
11,3279,27398,250000,1928611611,7,11
11,3272,27482,250000,544409172,14,3
11,3274,27403,250000,1412849802,13,14
11,3282,27448,250000,2854544254,7,8
11,3271,27281,250000,3780576763,4,1
11,3275,27330,250000,1661327704,2,3
11,3282,27295,250000,4063417152,5,7
11,3303,27325,250000,4058769179,6,8
11,3283,27291,250000,3960058791,4,6
11,3279,27195,250000,3506718417,12,6
11,3297,27294,250000,453149323,4,9
11,3334,27866,250000,3544334218,1,5
11,3301,27195,250000,2488632175,4,12
11,3290,27319,250000,2193507919,10,9
11,3276,27158,250000,1498110348,6,16
11,3289,27409,250000,2817325100,11,4
11,3272,27200,250000,2071951921,9,11
11,3282,27157,250000,4062644037,11,12
11,3274,27265,250000,1759502078,14,14
11,3299,27214,250000,528629575,6,13
11,3297,26988,250000,1111841496,3,13
11,3301,27161,250000,2584358320,7,1
11,3278,27067,250000,2982113509,0,12
11,3292,28650,250000,494591097,2,5
11,3281,27292,250000,3834115975,4,14
11,3280,27241,250000,1623461907,3,7
11,3276,27023,250000,1685288050,8,14
11,3295,27582,250000,331052604,13,13
11,3275,27362,250000,2256646282,5,10
11,3291,27197,250000,2428682793,9,9
11,3270,27387,250000,2110269466,15,13
11,3292,27363,250000,3731355144,12,15
11,3293,27517,250000,278726297,7,14
11,3269,27193,250000,4196556455,6,12
11,3270,27118,250000,2851758965,13,14
11,3319,27231,250000,1159579260,6,4
11,3271,27232,250000,1347215851,5,16
11,3280,27189,250000,2009488837,6,1
11,3269,27137,250000,1167388922,5,10
11,3273,27258,250000,3446418922,9,14
11,3277,27199,250000,1083534471,9,12
12,3288,24774,250000,2593075299,6,10
12,3343,25027,250000,1811714851,9,3
12,3403,25763,250000,3842178757,14,13
12,3275,26255,250000,2721608008,8,9
12,3369,25297,250000,2622993691,1,11
12,3428,25321,250000,475755058,5,4
12,3441,24639,250000,1829802319,0,2
12,3276,24574,250000,1970998450,15,8
12,3284,24761,250000,698847520,3,2
12,3302,24689,250000,3003562807,7,3
12,3283,25750,250000,2488771903,3,3
12,3434,24609,250000,2981399677,0,15
12,3310,25129,250000,800466594,5,16
12,3277,25105,250000,3851171652,9,7
12,3375,24836,250000,4210767248,5,1
12,3336,24644,250000,2993106956,10,12
12,3296,25127,250000,1007898425,2,4
12,3416,25539,250000,2738809800,0,6
12,3270,26121,250000,3546853302,7,11
12,3303,24372,250000,3073067828,4,5
12,3339,26663,250000,1689374560,4,11
12,3281,24260,250000,2730832184,13,4
12,3299,24698,250000,924012694,5,12
12,3384,24291,250000,1277771465,12,5
12,3272,24592,250000,2551709094,9,4
12,3283,24700,250000,3575776720,8,3
12,3292,25311,250000,834592783,9,10
12,3411,24415,250000,1501671301,12,5
12,3294,25260,250000,3002983339,11,8
12,3358,26050,250000,448847959,11,10
12,3292,25013,250000,626633818,6,13
12,3293,25015,250000,1772962814,10,8
12,3309,25358,250000,791863059,5,6
12,3305,25039,250000,3644149663,10,15
12,3250,24590,250000,3961514069,6,8
12,3361,24670,250000,270351749,11,2
12,3284,24259,250000,820092404,9,3
12,3303,24991,250000,3909580701,0,13
12,3290,25650,250000,4066859201,7,4
12,3271,26171,250000,4046561604,9,1
12,3267,24175,250000,793957045,6,6
12,3368,23980,250000,2510278676,7,15
12,3273,24251,250000,2329644002,10,1
12,3283,24336,250000,2899466300,0,11
12,3271,24077,250000,1821159210,14,14
12,3414,24369,250000,3746122399,12,15
12,3342,24573,250000,2012512268,2,5
12,3479,24320,250000,2758804574,0,12
12,3271,24384,250000,3514061056,1,9
12,3476,24366,250000,3123809648,3,9
12,3292,24389,250000,3996135032,0,1
12,3409,24018,250000,483727055,2,5
12,3359,24300,250000,111187552,4,14
12,3433,24271,250000,657797693,6,7
12,3282,24446,250000,3116520215,8,9
12,3290,24437,250000,3997524732,10,1
12,3277,24134,250000,4054839482,0,1
12,3401,24088,250000,3443889750,4,10
12,3291,24145,250000,2666487183,8,11
12,3390,24509,250000,9034869,9,3
12,3272,24508,250000,4287449551,12,15
12,3304,24614,250000,2560202085,13,8
12,3293,24893,250000,3200499313,13,10
12,3352,27216,250000,2778872608,6,4
12,3335,24391,250000,1910497844,4,8
12,3371,24198,250000,1512978623,1,15
12,3281,24297,250000,1682848701,5,15
12,3298,24195,250000,625704074,5,11
12,3360,24230,250000,2752541046,11,13
12,3271,25484,250000,2377210634,8,7
12,3389,25037,250000,260391942,0,6
12,3543,25887,250000,2772464985,9,9
12,3284,24532,250000,884874343,5,16
12,3310,26375,250000,188734480,3,10
12,3276,26334,250000,2682257615,10,6
12,3348,24786,250000,3318900631,4,16
12,3509,24514,250000,2927408414,6,8
12,3524,24676,250000,3993210661,2,11
12,3289,25736,250000,694936591,0,14
12,3352,25677,250000,2152132721,7,5
12,3277,25763,250000,617904143,5,12
12,3277,24217,250000,3771802841,15,8
12,3309,25139,250000,1543182389,5,10
12,3431,24501,250000,4119604442,14,8
12,3311,27572,250000,2173359766,5,6
12,3299,26865,250000,291622677,12,15
12,3318,25971,250000,3116676208,11,16
12,3390,24109,250000,1549946288,11,11
12,3419,25233,250000,1269251873,5,14
12,3348,24343,250000,2138714348,8,13
12,3381,24296,250000,3146204283,2,12
12,3392,25277,250000,2396312758,11,7
12,3297,24467,250000,443011479,1,8
12,3370,25427,250000,1330718671,7,9
12,3269,25142,250000,3582933019,12,6
12,3404,24973,250000,4173426788,11,16
12,3419,25931,250000,206758434,9,9
12,3282,27090,250000,2847582506,10,5
12,3291,26109,250000,3111401241,13,2
12,3330,25373,250000,1961167473,1,2
13,3958,38007,250000,1779358847,10,8
13,3948,39655,250000,1286503658,2,7
13,3823,36715,250000,864552424,0,3
13,3802,32240,250000,1197770832,12,9
13,3800,33743,250000,449994369,15,6
13,3739,30553,250000,4085980794,0,1
13,3842,32718,250000,3278761712,10,9
13,3818,31494,250000,1480886901,8,7
13,4043,35027,250000,230255566,4,6
13,3822,31097,250000,449104045,7,1
13,3809,29200,250000,1026986419,8,2
13,3894,35732,250000,3555857368,15,9
13,4175,32395,250000,3861607277,5,7
13,4100,31049,250000,3895674347,13,2
13,4199,33508,250000,1201078268,10,8
13,3895,37741,250000,3107792340,11,8
13,4211,33890,250000,1851885451,4,11
13,3882,32735,250000,4092941504,15,3
13,4138,30839,250000,2837952532,7,13
13,3884,30844,250000,3272943892,12,1
13,3897,34537,250000,4058474233,4,4
13,4301,37792,250000,2288535937,2,13
13,3986,30513,250000,579420509,7,15
13,3887,39933,250000,3842396305,3,10
13,3975,31536,250000,3467515718,7,7
13,4029,35620,250000,3676740635,15,7
13,4148,30719,250000,4241234066,11,2
13,3993,31225,250000,1689260741,15,5
13,4225,31274,250000,808708292,5,13
13,3909,31778,250000,2185000965,3,8
13,4079,35505,250000,3040936005,11,5
13,3876,30979,250000,3949112115,4,16
13,3837,31265,250000,1838821151,13,5
13,4113,34376,250000,2531127100,4,1
13,3869,36665,250000,3196197668,13,9
13,3865,30841,250000,230908492,7,8
13,4171,35647,250000,2408948219,6,16
13,3832,35649,250000,173207433,11,1
13,4122,40656,250000,1555002099,1,9
13,3866,35490,250000,3947979437,8,11
13,3900,38893,250000,1643440111,12,12
13,3971,33591,250000,1016584251,7,6
13,4125,38712,250000,3266025368,8,12
13,4039,30560,250000,1075775976,0,10
13,3857,31072,250000,3540284332,5,11
13,3802,31253,250000,3516613881,11,6
13,4119,37444,250000,3264125539,5,12
13,4101,34126,250000,3776761471,7,6
13,3884,31756,250000,1721431792,9,12
13,4159,33245,250000,940892073,4,15
13,3956,31568,250000,3728000394,1,4
13,3930,30846,250000,3247174949,5,9
13,4147,29228,250000,902982910,1,9
