runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
3,4379,28324,250000,-1.2196026387308034e+308,1.1915514592253725e+308
3,3968,29333,250000,-1.0104071782208438e+308,-1.456413120710085e+308
3,4136,28695,250000,-1.9772835285641264e+307,-1.3830439339756547e+308
3,3921,28901,250000,-2.167699563441145e+307,-6.595969212233905e+307
3,3922,28858,250000,6.15355973755155e+307,-5.024492733823556e+307
3,3902,28906,250000,-9.933283074045673e+307,-1.8298379857305497e+307
3,3916,28888,250000,-3.847993229097907e+307,1.2685942443870945e+308
3,3974,28789,250000,3.2777239706750084e+307,-1.2966601766276349e+308
3,3905,28638,250000,5.440095445627046e+307,2.6661836517367727e+307
3,3954,28832,250000,1.1550829081226817e+307,-1.0820997431502434e+308
3,4876,29021,250000,1.6474641280182611e+308,-1.2574913520567853e+308
3,3920,28580,250000,7.460811128094683e+307,1.4628507159212753e+308
3,3925,29123,250000,-1.035573721208949e+308,-1.5317865207970841e+308
3,3977,28646,250000,1.2866870907317775e+308,-2.114243950273352e+307
3,3912,28558,250000,-1.7636563126026376e+308,2.6207019512910597e+307
3,3921,28450,250000,-6.168702886094112e+307,-7.913801485902694e+307
3,3915,28505,250000,-4.0436234612866344e+307,-8.669367044754437e+307
3,3912,28731,250000,-4.597528690077271e+307,-1.040173716267469e+308
3,3924,28820,250000,-1.8207731874956995e+307,1.4133199414155708e+308
3,3980,28540,250000,-9.60306471703244e+307,-1.2599513235572368e+308
3,3915,28478,250000,-7.40276287475267e+307,2.510914822304775e+307
3,3913,28456,250000,1.1952931338532701e+307,1.242820260761778e+308
3,3922,28614,250000,8.162908119226268e+307,-1.1745355596550423e+308
3,4704,28507,250000,7.709661610363184e+307,3.272449407127231e+307
3,3917,28474,250000,-1.6946733044232472e+307,-1.2275718663743236e+308
3,3975,28433,250000,1.2186747587514506e+308,-8.521280698191236e+307
3,3913,28447,250000,-1.7119003606574952e+308,-1.6503427947532365e+308
3,3916,28400,250000,-1.6192604310174891e+308,-1.7244050579095737e+307
3,3922,28563,250000,-1.3959335567898566e+308,-1.6735210107409624e+308
3,3912,28492,250000,9.258081651421627e+307,4.818617049502868e+307
4,4484,28185,250000,1.769105610013608e+307,-1.0321436546523016e+308
4,4744,28224,250000,3.147555222902377e+307,3.60347410477715e+307
4,4254,28239,250000,5.188272304120477e+307,1.2860222262283396e+308
4,4538,28268,250000,-9.55752733454195e+307,1.335138588418196e+308
4,4082,28137,250000,4.644507003478891e+307,1.4595792244349859e+308
4,3908,28121,250000,-5.377603932326348e+307,1.9745415712052898e+307
4,3898,28432,250000,-2.810905884413172e+307,-4.610811439261577e+307
4,4642,28274,250000,-4.535996861384001e+307,1.4050945063964818e+307
4,4395,28337,250000,1.2771310837949304e+308,-7.81280715441862e+307
4,3908,28224,250000,1.492525472250739e+308,-8.992302524271898e+307
