runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.float,param.b.float
1,3925,24800,250000,-9.897709740917627e+307,1.4918329404992092e+308
1,3959,24391,250000,-1.1615684572124238e+308,-6.946983560485783e+307
1,4536,24206,250000,-1.7326926442284802e+308,-1.2210190013893135e+308
1,3910,24436,250000,-2.3272655401867276e+307,8.566310160521587e+307
1,3913,23560,250000,9.801226259900319e+307,3.1766138480702684e+307
1,3915,23643,250000,1.729210270700912e+308,1.2473529389672749e+308
1,3907,24257,250000,4.1470274170884424e+307,1.665901425220303e+308
1,3952,24279,250000,-2.449702185325924e+307,-1.3105280629236303e+307
1,4734,24592,250000,-7.208325696111673e+307,5.354012290589769e+307
1,3903,23734,250000,2.9349000367666596e+307,-7.424683997815893e+307
1,3910,23439,250000,-1.3768568622352165e+307,-1.058008784189209e+308
1,4678,23682,250000,-7.602395647255665e+307,-1.0987347573588555e+308
1,3918,24339,250000,-1.4793983436626726e+308,-1.239210851911789e+307
1,3953,23432,250000,7.869112347745092e+307,-5.62978652131818e+307
1,3945,25372,250000,3.2352419018285315e+307,8.260159315767297e+307
1,3915,24518,250000,-1.5999312095792825e+308,8.206149791406302e+307
1,4627,24215,250000,-1.2378594410867956e+308,-1.2725845916496613e+307
1,4580,23769,250000,1.391033868307787e+308,-1.385553050883037e+308
1,3927,24476,250000,6.126520283679785e+307,1.5033869641594428e+308
1,4821,24483,250000,-1.4037056420403997e+308,1.5878597164858877e+308
1,3904,23519,250000,8.672930227822693e+307,-8.856960339954728e+307
1,4497,24328,250000,-1.0776326666192618e+308,1.4217783591672108e+308
1,3922,23577,250000,1.4433164735549947e+308,-9.867410385348968e+307
1,3903,23339,250000,6.279555387404741e+307,4.678877266833511e+307
1,3925,24422,250000,-1.2488537166843246e+308,-1.2082600769865686e+308
1,4100,24341,250000,-1.3515535951889088e+308,-4.3931096685210995e+307
1,3901,23456,250000,3.775643635220506e+307,-1.0082757393074603e+308
1,4656,23510,250000,9.786704423309737e+307,-1.5149358533649171e+308
1,4882,24017,250000,9.255699491503731e+307,-6.551556581932339e+307
1,4419,24402,250000,-1.085320494213092e+308,6.217508862838861e+307
1,3924,24304,250000,-3.785183598270382e+307,5.996271578128465e+306
1,4284,24492,250000,2.4877192423441333e+307,1.5755192397514606e+308
1,3903,24208,250000,-1.2795147571084956e+308,-6.215086364647792e+307
2,3573,28098,250000,-1.0439338347535181e+308,3.212092329251501e+307
2,3376,26465,250000,-1.1818780931904366e+308,5.492221416881922e+307
2,3455,26629,250000,9.662472170245179e+307,-2.3928296788557293e+307
2,3404,26247,250000,-1.7082738351019239e+308,-6.615378893842414e+307
2,3390,26501,250000,-8.748916845113511e+307,-2.5974670251026793e+307
2,3456,26590,250000,1.7632228135299776e+307,-5.12984486498708e+307
2,3546,26458,250000,1.0913103024516273e+307,4.0886954952552145e+307
2,3470,29084,250000,-1.3198238758451502e+308,1.2742223531512867e+308
2,3480,26670,250000,-2.367183022939382e+307,-1.2477544504938097e+308
2,3416,26412,250000,1.1123421249560589e+308,1.10546137660982e+308
2,3372,26597,250000,1.6037181380162147e+308,-1.152340421722311e+308
2,3466,26379,250000,9.941564724096082e+306,-1.3245915253222115e+308
2,3541,26252,250000,2.3565311007322386e+307,-1.674763400419966e+307
2,3465,26231,250000,-8.951598737769575e+306,2.911987871097701e+306
2,3421,26436,250000,5.859481986150141e+307,-2.0358637340045437e+307
2,3410,26361,250000,-7.912636638203905e+307,2.529531367391229e+307
2,3360,26414,250000,-1.9683287592739697e+307,-9.759978701194477e+307
2,3402,26407,250000,-9.589707684217015e+307,9.087289967863036e+307
2,3408,26298,250000,8.092539869599379e+307,-9.28475385355695e+307
2,3361,26310,250000,5.050477873850056e+307,-9.849582748883467e+307
2,3387,26418,250000,-1.2095524899472325e+308,6.373520041383993e+307
2,3390,26298,250000,-1.3412368301149417e+308,-1.4258832284630917e+308
2,3376,26265,250000,5.292302765911291e+307,-9.774554892298315e+307
2,3403,26372,250000,-6.004769379523496e+307,-1.595093660054264e+308
2,3635,26269,250000,-4.850100353320624e+307,-1.6641979280810512e+308
2,3462,26451,250000,1.3902954258155625e+308,8.22349340475056e+307
2,3408,26384,250000,-7.139135621414478e+307,-5.142647798893973e+307
2,3396,26343,250000,9.251839206547712e+307,-1.5587575197218633e+308
