runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.len.integer
32,4870,133092,10000,402
32,4863,124446,10000,278
32,3893,175107,10000,780
32,4861,125989,10000,368
32,4876,97759,10000,139
32,4898,87224,10000,139
32,4919,138627,10000,415
32,4872,139087,10000,258
33,3819,100782,10000,72
33,3937,214294,10000,623
33,3960,116756,10000,132
33,3807,195197,10000,483
33,3747,186298,10000,494
33,3854,407106,10000,774
33,5501,102515,10000,110
33,4308,262358,10000,593
33,3909,284137,10000,1007
33,3770,242011,10000,816
33,3818,103830,10000,67
33,3825,175731,10000,493
33,4037,292448,10000,847
33,4452,145701,10000,323
33,4688,144331,10000,147
33,4329,333377,10000,947
33,3981,244071,10000,793
33,3795,184836,10000,488
33,3911,134233,10000,123
33,3811,243624,10000,900
33,3730,293464,10000,1003
33,3836,207973,10000,543
33,4317,143323,10000,226
33,4089,296456,10000,966
33,3818,202536,10000,548
33,3942,216850,10000,619
33,3760,263753,10000,928
33,4010,251534,10000,916
33,4115,203270,10000,517
33,3895,158111,10000,333
33,3656,85323,10000,31
33,3849,226570,10000,814
33,3780,211549,10000,817
33,3958,97541,10000,42
33,3784,235150,10000,846
33,3608,164451,10000,324
33,3678,199130,10000,545
33,3728,108483,10000,139
33,3773,187244,10000,404
33,3716,245454,10000,669
33,4283,212731,10000,568
33,3855,261386,10000,796
33,3928,235923,10000,644
33,3956,297684,10000,890
33,4073,336947,10000,1013
33,3962,296609,10000,729
33,4193,202712,10000,357
33,3934,148391,10000,202
33,3968,105824,10000,24
33,5173,168676,10000,364
33,3708,135841,10000,328
33,3511,195111,10000,700
33,3702,241865,10000,586
33,3803,176806,10000,475
33,4832,227266,10000,787
33,3739,217137,10000,678
33,3934,181850,10000,426
33,3626,80788,10000,8
33,3748,112013,10000,148
33,3627,90376,10000,26
33,12025,234897,10000,963
33,3523,246936,10000,1001
33,3535,109711,10000,218
33,3660,170830,10000,600
33,3846,171868,10000,244
33,3845,209155,10000,548
33,10153,189021,10000,603
33,4269,74014,10000,62
33,3802,62834,10000,5
33,4090,123027,10000,149
33,3887,210839,10000,437
33,4164,419896,10000,868
33,3801,195492,10000,530
33,4053,277703,10000,950
33,3642,268597,10000,964
33,3869,152340,10000,382
33,3782,131560,10000,288
33,3575,170191,10000,558
33,3782,233808,10000,916
33,3669,119649,10000,239
33,3654,234744,10000,924
33,3552,147886,10000,429
33,3552,112698,10000,165
33,3577,155209,10000,433
33,3484,191739,10000,757
33,3630,107775,10000,216
33,3537,219815,10000,859
33,3809,285453,10000,936
33,3648,148294,10000,304
33,4045,250159,10000,776
33,3751,138853,10000,222
33,3779,193840,10000,601
33,3695,121107,10000,246
33,4072,257318,10000,920
33,10251,250547,10000,901
33,3723,166536,10000,434
33,3802,195925,10000,488
33,3735,122555,10000,160
33,3974,247506,10000,687
33,3880,212550,10000,497
34,3416,124316,10000,343
34,3422,117427,10000,290
34,3482,185753,10000,763
34,3441,189941,10000,888
34,3456,117312,10000,354
34,3448,157706,10000,624
34,3379,102497,10000,154
34,3445,114127,10000,246
34,3377,94165,10000,191
34,3393,69818,10000,57
34,3755,177284,10000,717
34,3448,154129,10000,601
34,3429,193526,10000,872
34,3449,83433,10000,90
34,3436,149170,10000,537
34,3379,95795,10000,205
34,3423,74119,10000,41
34,3559,256182,10000,950
34,3401,189712,10000,772
34,3506,193818,10000,805
34,3764,183296,10000,721
34,3433,121867,10000,323
34,3848,209476,10000,838
34,3426,138198,10000,476
34,3450,145555,10000,518
34,3579,107326,10000,239
34,3428,134985,10000,378
34,3404,100959,10000,252
34,3734,173505,10000,720
34,3402,150949,10000,499
34,3462,181233,10000,789
34,3862,172777,10000,743
34,3379,138107,10000,447
34,3532,69100,10000,34
34,3407,101961,10000,232
34,3380,111219,10000,316
34,3419,223021,10000,1014
34,3440,127416,10000,323
34,4101,205289,10000,987
34,3487,171279,10000,700
34,3511,121551,10000,332
34,3494,69231,10000,7
34,3418,211465,10000,936
34,3528,137350,10000,395
34,3448,139169,10000,456
34,3391,190449,10000,851
34,3689,124063,10000,374
34,3383,180234,10000,774
34,3430,104796,10000,232
34,3533,212522,10000,968
34,3482,189015,10000,849
34,3482,200649,10000,923
34,3389,166447,10000,718
34,4537,172218,10000,762
34,3378,205193,10000,978
34,3435,128388,10000,369
34,4397,158478,10000,544
34,3431,133482,10000,320
34,3452,186612,10000,824
34,4668,160630,10000,648
34,3394,210621,10000,877
34,3559,110717,10000,194
34,3522,207215,10000,995
34,3420,165284,10000,718
34,3479,142043,10000,437
34,3398,71999,10000,63
34,3404,107682,10000,193
34,3436,112740,10000,261
34,3406,134820,10000,384
34,3493,211647,10000,947
34,3411,212322,10000,934
34,3430,185603,10000,818
34,3499,109706,10000,173
34,3482,205217,10000,983
34,3439,124551,10000,402
34,3467,138733,10000,480
34,3472,158370,10000,617
34,3394,93405,10000,133
34,3436,119889,10000,343
34,3410,184351,10000,814
34,3412,182292,10000,692
34,3439,127093,10000,350
34,3437,93233,10000,141
34,3431,156136,10000,526
34,3412,187754,10000,836
34,3429,63426,10000,35
34,3433,180875,10000,717
34,3399,110568,10000,316
34,3490,143042,10000,494
34,3453,149038,10000,472
34,3491,172340,10000,656
34,3414,62534,10000,16
34,3478,204324,10000,976
34,3416,102784,10000,189
34,3432,137119,10000,503
34,3440,105325,10000,256
34,3488,107111,10000,237
34,3410,191645,10000,829
34,3377,187100,10000,791
34,3486,148105,10000,560
35,3260,85010,10000,372
35,3390,120395,10000,653
35,3270,140858,10000,923
35,3297,111581,10000,616
35,3661,74254,10000,255
35,3263,67955,10000,220
35,3269,104285,10000,572
35,3260,126705,10000,858
35,3270,139548,10000,1001
35,3291,71504,10000,198
35,3277,45209,10000,20
35,3277,144610,10000,992
35,3299,159411,10000,753
35,3306,74219,10000,277
35,3297,115911,10000,651
35,3259,57667,10000,129
35,3294,100719,10000,372
35,3261,67114,10000,193
35,3263,77467,10000,264
35,3263,141447,10000,967
35,8492,59977,10000,48
35,3324,124382,10000,723
35,3661,158923,10000,975
35,3261,131338,10000,903
35,3306,110427,10000,506
35,3269,74616,10000,281
35,3268,131211,10000,802
35,3296,141846,10000,534
35,3263,130392,10000,886
35,3258,87943,10000,410
35,3289,143524,10000,930
35,3328,64369,10000,37
35,3348,81271,10000,250
35,3292,55971,10000,85
35,3272,104121,10000,579
35,3279,62684,10000,137
35,3332,74175,10000,125
35,3269,136694,10000,936
35,3259,121285,10000,789
35,3260,68360,10000,230
35,3260,113889,10000,719
35,3259,129340,10000,707
35,3308,59261,10000,99
35,3315,144950,10000,993
35,3258,130601,10000,822
35,3287,101799,10000,514
35,3270,93538,10000,462
35,3263,149293,10000,876
35,3312,139554,10000,1006
35,3261,119185,10000,806
35,3321,121079,10000,765
35,3270,103248,10000,605
35,3258,80080,10000,299
35,3261,56581,10000,119
35,3259,44932,10000,36
35,3328,109899,10000,539
35,3277,99092,10000,415
35,3266,50169,10000,88
35,3304,124952,10000,801
35,3338,95723,10000,516
35,3275,60226,10000,142
35,3267,121469,10000,781
35,3258,76883,10000,302
35,3270,126180,10000,875
35,3291,91344,10000,390
35,3296,95655,10000,532
35,3273,85052,10000,382
35,3295,146254,10000,897
35,3275,143956,10000,949
35,3258,92008,10000,439
35,3259,142364,10000,999
35,3259,45668,10000,30
35,3294,121541,10000,703
35,3513,45195,10000,40
35,3258,107882,10000,595
35,3292,135324,10000,872
35,3307,58266,10000,115
35,3271,101119,10000,492
35,3258,121695,10000,816
35,3307,129238,10000,850
35,3366,111287,10000,562
35,3271,107184,10000,584
35,3258,117376,10000,672
35,3285,136799,10000,627
35,3272,49531,10000,23
35,3274,116325,10000,670
35,3266,122891,10000,769
35,3288,140243,10000,948
35,3269,89349,10000,437
35,3311,99937,10000,582
35,3259,132493,10000,935
35,3271,107134,10000,678
35,3262,95952,10000,476
35,3272,115437,10000,718
35,3258,85717,10000,402
35,3272,136251,10000,940
35,3266,134339,10000,964
35,3265,140873,10000,998
35,3286,88118,10000,334
35,3261,72795,10000,265
36,3903,121779,10000,468
36,3897,98580,10000,306
36,3903,115319,10000,280
36,4005,114694,10000,317
36,3904,172498,10000,748
36,4870,170970,10000,723
36,4871,277201,10000,1017
36,3916,91422,10000,76
36,4872,176519,10000,724
36,3897,116126,10000,308
36,3904,166501,10000,661
36,4890,86560,10000,92
36,4879,163539,10000,583
36,4869,143302,10000,490
36,3896,78136,10000,105
36,4876,205363,10000,822
36,4874,137038,10000,435
36,4871,114438,10000,286
36,3902,161885,10000,691
36,3899,172552,10000,758
36,4873,174603,10000,663
36,4869,161946,10000,580
36,3898,131434,10000,422
36,4872,165928,10000,575
36,4869,85968,10000,66
36,4934,97109,10000,155
36,3898,170099,10000,765
36,3893,172891,10000,741
36,4872,129241,10000,366
36,3897,144889,10000,579
36,4869,180241,10000,794
36,3893,74471,10000,100
36,4868,194987,10000,884
36,4872,97675,10000,198
36,4873,176490,10000,658
36,4873,201291,10000,933
36,4873,89925,10000,152
36,3899,152884,10000,602
36,3899,137305,10000,421
36,3900,171994,10000,577
36,4945,127201,10000,317
36,3898,57888,10000,9
36,3897,193871,10000,504
36,4869,173699,10000,650
36,4873,175522,10000,743
36,3928,74976,10000,87
36,3898,73203,10000,67
36,3899,216120,10000,893
36,4871,138575,10000,410
36,3899,74588,10000,72
36,4502,175139,10000,666
36,3897,65256,10000,25
36,4871,180427,10000,656
36,3912,118929,10000,371
36,4872,87739,10000,146
36,4869,185995,10000,784
36,3898,143170,10000,533
36,3897,180400,10000,801
36,3898,154894,10000,584
36,4526,141666,10000,511
36,3899,133799,10000,417
36,3895,210550,10000,947
36,4871,267849,10000,1021
36,3898,177156,10000,880
36,3899,172000,10000,795
36,3898,146679,10000,565
36,3898,105218,10000,237
36,3895,118426,10000,363
36,3898,144639,10000,536
36,4875,112945,10000,253
36,3976,115636,10000,277
36,4501,102699,10000,231
36,3891,188579,10000,739
36,4874,93619,10000,168
36,4873,125387,10000,360
36,3955,213079,10000,987
36,3897,188876,10000,803
36,4580,86736,10000,203
36,3898,113845,10000,289
36,3897,104522,10000,204
36,4994,211658,10000,931
36,3910,204809,10000,959
36,4873,142764,10000,509
36,3901,94103,10000,203
36,3898,145102,10000,486
36,3899,101938,10000,239
36,3898,194587,10000,839
36,3898,201408,10000,927
36,4872,90005,10000,115
36,4744,53322,10000,4
36,3899,132227,10000,406
36,4872,209496,10000,911
36,3930,198318,10000,911
36,3898,68153,10000,72
36,3907,209961,10000,925
36,4886,142114,10000,435
36,3895,130051,10000,408
36,4873,181284,10000,658
36,3898,186973,10000,830
36,3901,172587,10000,738
37,2931,101810,10000,1008
37,3061,48065,10000,204
37,2933,80536,10000,655
37,2934,57750,10000,285
37,2930,98883,10000,941
37,2940,90698,10000,756
37,2930,84165,10000,703
37,2935,94069,10000,894
37,2931,88964,10000,704
37,2932,101660,10000,954
37,2947,90898,10000,809
37,3217,53303,10000,255
37,2945,102393,10000,861
37,3643,81209,10000,634
37,2929,45016,10000,168
37,2937,36523,10000,78
37,3070,52267,10000,273
37,2934,79794,10000,678
37,2929,76766,10000,639
37,2929,96562,10000,904
37,2928,50006,10000,221
37,2932,78081,10000,569
37,3084,49195,10000,232
37,2967,55908,10000,280
37,2940,34190,10000,44
37,2952,52434,10000,300
37,2975,61117,10000,381
37,2941,39678,10000,133
37,2937,56245,10000,363
37,2935,77724,10000,681
37,2944,98114,10000,917
37,3720,96279,10000,883
37,2936,48799,10000,236
37,2939,102775,10000,974
37,2941,71868,10000,538
37,2934,77228,10000,633
37,2935,63593,10000,361
37,3067,95776,10000,922
37,2935,89801,10000,814
37,2937,99755,10000,946
37,6029,47310,10000,126
37,2952,85390,10000,282
37,2939,60700,10000,378
37,2944,94536,10000,823
37,2937,68076,10000,473
37,2937,71532,10000,560
37,2949,90745,10000,773
37,3005,94129,10000,411
37,2948,39852,10000,110
37,3589,85174,10000,668
37,2937,100085,10000,960
37,2936,141708,10000,1019
37,5152,94453,10000,851
37,2936,61946,10000,387
37,2935,61818,10000,351
37,2953,46755,10000,115
37,3109,44386,10000,181
37,2934,57535,10000,357
37,2937,77339,10000,599
37,2928,69598,10000,533
37,2941,72753,10000,582
37,2958,62759,10000,358
37,2933,44840,10000,231
37,2936,58643,10000,367
37,5107,84396,10000,645
37,2936,60069,10000,341
37,2951,95492,10000,941
37,2939,97572,10000,837
37,2954,82381,10000,715
37,2936,89110,10000,839
37,2940,68843,10000,513
37,2936,54305,10000,258
37,2971,82646,10000,655
37,3736,97278,10000,905
37,2939,63530,10000,392
37,2937,90589,10000,791
37,2937,62966,10000,398
37,2938,53366,10000,265
37,2927,57290,10000,323
37,2940,82275,10000,669
37,2936,93058,10000,915
37,2935,70055,10000,553
37,2948,86946,10000,717
37,2938,75453,10000,645
37,2940,92072,10000,868
37,2946,36396,10000,22
37,2994,64731,10000,344
37,2928,85597,10000,766
37,2939,73125,10000,468
37,2935,103749,10000,1004
37,2945,37265,10000,95
37,4177,28901,10000,13
37,2948,97363,10000,830
37,2971,34017,10000,61
37,2939,82798,10000,711
37,2971,101064,10000,952
37,2928,103304,10000,975
37,2936,90216,10000,771
37,2937,94764,10000,857
37,2935,69541,10000,424
38,3919,114739,10000,395
38,4867,204053,10000,990
38,5769,60095,10000,3
38,4873,205991,10000,863
38,4868,91243,10000,224
38,5624,92929,10000,178
38,4875,148479,10000,490
38,3902,114992,10000,318
38,4588,147873,10000,537
38,4869,90804,10000,118
38,4878,213490,10000,967
38,5950,83344,10000,114
38,4871,133138,10000,378
38,4870,132160,10000,413
38,5535,171537,10000,703
38,4872,111184,10000,224
38,4864,139547,10000,502
38,4864,95187,10000,156
38,6711,182832,10000,689
38,4867,195711,10000,930
38,4870,110437,10000,244
38,3899,62828,10000,40
38,4867,204412,10000,900
38,4941,151629,10000,470
38,4869,193991,10000,914
38,4871,188345,10000,821
38,4861,70918,10000,17
38,4862,158999,10000,629
38,4888,140756,10000,412
38,4872,187138,10000,790
38,4866,149225,10000,580
38,4872,158659,10000,593
38,4870,195842,10000,943
38,3897,86881,10000,190
38,4868,161764,10000,529
38,4864,143162,10000,448
38,6734,175874,10000,601
38,4866,141272,10000,467
38,4865,133655,10000,447
38,3898,182370,10000,888
38,4868,196350,10000,921
38,4870,200108,10000,956
38,4866,123498,10000,341
38,4865,127259,10000,429
38,4869,144877,10000,490
38,4866,89689,10000,171
38,3899,68938,10000,65
38,4873,220860,10000,1005
38,6706,76891,10000,63
38,3896,164161,10000,720
38,4878,68287,10000,6
38,4867,86677,10000,112
38,3893,147772,10000,563
38,3916,166402,10000,806
38,4876,189695,10000,930
38,4873,169617,10000,704
38,4875,206540,10000,752
38,4873,106006,10000,259
38,4865,157489,10000,587
38,6735,121626,10000,292
38,3897,132759,10000,495
38,4868,175532,10000,718
38,7819,90912,10000,171
38,4866,121997,10000,327
38,6787,158161,10000,573
38,4865,147892,10000,589
38,4874,113907,10000,242
38,3892,86979,10000,151
38,4889,163308,10000,662
38,4870,208457,10000,907
38,4871,133575,10000,415
38,3901,120279,10000,384
38,3894,168554,10000,766
38,3898,97457,10000,277
38,4882,88600,10000,127
38,3897,121912,10000,308
38,4863,157797,10000,645
38,4871,101519,10000,215
38,4864,179777,10000,813
38,4866,136266,10000,533
38,4862,104196,10000,222
38,4874,193084,10000,917
38,3893,85314,10000,201
38,4870,84534,10000,71
38,4866,124360,10000,251
38,4866,114456,10000,264
38,4867,222454,10000,951
38,4873,153094,10000,577
38,4865,164199,10000,621
38,4874,66014,10000,8
38,3893,206036,10000,852
38,3902,178940,10000,914
38,3907,127008,10000,318
38,3896,146849,10000,628
38,4872,75568,10000,35
38,3918,106647,10000,265
38,3901,203232,10000,888
38,3930,149153,10000,317
38,4876,128133,10000,350
38,4875,80704,10000,62
39,3260,126061,10000,869
39,3353,142485,10000,739
39,3334,164002,10000,943
39,3333,88916,10000,209
39,3298,111138,10000,412
39,3339,147281,10000,819
39,3356,95783,10000,293
39,3340,142919,10000,786
39,3329,154854,10000,938
39,3357,122049,10000,468
39,3330,154931,10000,891
39,3341,65015,10000,73
39,3334,120449,10000,530
39,3279,108786,10000,650
39,3256,83673,10000,432
39,3268,47501,10000,54
39,3261,73320,10000,257
39,3257,117546,10000,771
39,3289,68519,10000,250
39,3259,97546,10000,591
39,3267,48709,10000,76
39,3261,58889,10000,129
39,3264,71856,10000,280
39,3271,130217,10000,949
39,3256,102158,10000,641
39,3273,96324,10000,586
39,3296,81903,10000,403
39,3308,89628,10000,457
39,3257,63866,10000,221
39,3283,149680,10000,807
39,3266,128278,10000,909
39,3262,43100,10000,35
39,3276,96852,10000,470
39,3271,141020,10000,999
39,3269,117532,10000,812
39,3341,104595,10000,387
39,3259,139381,10000,1012
39,3251,83567,10000,414
39,3260,46992,10000,63
39,3260,59241,10000,141
39,3287,135674,10000,979
39,3253,112447,10000,808
39,3261,107657,10000,710
39,3260,132757,10000,959
39,3261,90848,10000,513
39,3271,66830,10000,203
39,3257,104764,10000,648
39,3263,90079,10000,448
39,3260,81818,10000,354
39,3260,122852,10000,843
39,3277,64853,10000,213
39,3258,179371,10000,1023
39,3261,92386,10000,455
39,3255,101280,10000,588
39,3276,84576,10000,329
39,3257,140150,10000,982
39,3271,103118,10000,625
39,3259,64603,10000,218
39,3265,132473,10000,937
39,3258,56576,10000,108
39,3274,72569,10000,270
39,3285,75511,10000,304
39,3261,113622,10000,742
39,3260,45453,10000,14
39,3270,112175,10000,687
39,3265,55841,10000,137
39,3287,107368,10000,607
39,3258,101940,10000,638
39,3262,59889,10000,138
39,3257,78524,10000,333
39,3258,101606,10000,636
39,3257,125630,10000,876
39,3261,124232,10000,871
39,3263,113844,10000,766
39,3258,110881,10000,731
39,3258,111433,10000,730
39,3268,102650,10000,648
39,3790,72341,10000,273
39,3253,74607,10000,310
39,3269,72861,10000,304
39,3260,58860,10000,139
39,3263,53990,10000,67
39,3263,57790,10000,132
39,3298,85543,10000,399
39,3260,131510,10000,939
39,3258,81055,10000,367
39,3792,108660,10000,696
39,3256,71372,10000,261
39,3257,79367,10000,371
39,3260,78398,10000,373
39,3256,85520,10000,451
39,3268,138346,10000,986
39,3260,106583,10000,657
39,3256,67580,10000,233
39,3264,138769,10000,994
39,3254,72928,10000,302
39,3334,98390,10000,462
39,3262,63705,10000,207
39,3261,96232,10000,507
39,3263,98524,10000,539
40,4878,75593,10000,63
40,4870,185574,10000,884
40,4883,174612,10000,759
40,3898,85704,10000,174
40,4874,103468,10000,234
40,3899,102127,10000,303
40,3903,119938,10000,315
40,4888,158201,10000,678
40,3961,201490,10000,984
40,4875,147931,10000,610
40,4879,191944,10000,793
40,3908,60817,10000,17
40,4871,246751,10000,950
40,4940,271522,10000,1011
40,3940,83628,10000,66
40,4058,92720,10000,4
40,4008,212656,10000,567
40,3898,107111,10000,173
40,4944,124761,10000,148
40,4870,152179,10000,557
40,3904,160820,10000,672
40,4878,169544,10000,659
40,3899,171839,10000,658
40,4871,115317,10000,302
40,3898,199018,10000,879
40,4878,66855,10000,8
40,4870,175641,10000,819
40,4899,160114,10000,573
40,4950,63099,10000,8
40,4873,201920,10000,941
40,3904,161439,10000,739
40,4869,146177,10000,512
40,4878,190214,10000,800
40,4840,220179,10000,938
40,3900,53299,10000,8
40,4874,154131,10000,481
40,3899,212243,10000,928
40,3896,107642,10000,314
40,3899,140285,10000,549
40,4960,205137,10000,532
40,3903,130144,10000,316
40,4877,154555,10000,547
40,3903,132929,10000,463
40,4871,126579,10000,421
40,4870,128357,10000,381
40,3895,141563,10000,570
40,3902,194139,10000,953
40,3935,215731,10000,975
40,3898,211382,10000,995
40,3905,169104,10000,816
40,4873,52619,10000,2
40,4870,76720,10000,60
40,4872,97121,10000,145
40,3901,175496,10000,852
40,4881,202128,10000,1015
40,4380,204598,10000,908
40,4875,74182,10000,92
40,4874,211544,10000,953
40,4878,171522,10000,697
40,3905,171298,10000,789
40,4873,162964,10000,640
40,4873,148886,10000,501
40,3951,151036,10000,633
40,3904,195151,10000,908
40,4878,146734,10000,566
40,3904,281737,10000,1021
40,4880,161631,10000,620
40,4938,141411,10000,520
40,3905,74959,10000,102
40,4879,151809,10000,465
40,4877,57360,10000,8
40,4877,164208,10000,622
40,4874,104691,10000,217
40,3904,132903,10000,471
40,3901,90194,10000,216
40,4877,190970,10000,914
40,4878,184005,10000,868
40,3897,139228,10000,577
40,4873,174762,10000,805
40,3903,57915,10000,24
40,3903,197588,10000,1000
40,5113,155426,10000,614
40,3904,88315,10000,205
40,4879,174602,10000,738
40,4878,210234,10000,985
40,4872,159867,10000,626
40,3900,66936,10000,71
40,3904,78554,10000,150
40,4878,184657,10000,945
40,4879,179013,10000,830
40,3902,186989,10000,875
40,3899,80624,10000,124
40,3903,213163,10000,994
40,4875,107963,10000,253
40,4878,58747,10000,8
40,3898,134669,10000,552
40,4870,108408,10000,252
40,4906,98222,10000,236
40,4870,228891,10000,981
40,5182,146465,10000,524
41,3986,174736,10000,362
41,3804,259209,10000,784
41,3855,273528,10000,909
41,4001,148212,10000,94
41,3397,211249,10000,988
41,3379,122164,10000,313
41,3430,73071,10000,73
41,3562,142059,10000,546
41,3376,161814,10000,717
41,3430,200015,10000,988
41,3416,130092,10000,462
41,3378,166129,10000,778
41,3429,193488,10000,975
41,3379,61425,10000,24
41,3428,112898,10000,342
41,3381,145733,10000,521
41,3379,145611,10000,606
41,3375,131036,10000,539
41,3454,186532,10000,950
41,3426,109463,10000,279
41,3433,178801,10000,793
41,3587,115079,10000,348
41,3508,112494,10000,320
41,8012,72289,10000,67
41,3379,187180,10000,767
41,3406,74809,10000,74
41,3646,267335,10000,892
41,3458,95636,10000,139
41,3413,138159,10000,369
41,3463,92251,10000,180
41,3388,141353,10000,494
41,3397,141198,10000,541
41,3396,229360,10000,973
41,3429,181985,10000,653
41,3502,143533,10000,457
41,3493,130106,10000,266
41,3661,139701,10000,483
41,3428,143759,10000,568
41,3377,147589,10000,609
41,3627,229876,10000,769
41,3849,184750,10000,391
41,3379,270539,10000,998
41,3393,128426,10000,348
41,3471,65739,10000,14
41,3438,171107,10000,732
41,3404,91248,10000,176
41,3457,99007,10000,152
41,3528,167004,10000,578
41,3526,75648,10000,87
41,3427,153597,10000,593
41,3482,104190,10000,275
41,3430,123956,10000,407
41,3454,161342,10000,577
41,3557,203746,10000,897
41,3402,135910,10000,459
41,3424,104644,10000,214
41,3968,172928,10000,765
41,3478,131368,10000,400
41,3379,180060,10000,806
41,3604,218150,10000,389
41,6754,207918,10000,701
41,6757,208370,10000,941
41,6755,194227,10000,736
41,6705,217252,10000,785
41,3377,158639,10000,728
41,3374,166960,10000,823
41,4187,119406,10000,385
41,3351,75296,10000,97
41,5109,90204,10000,210
41,3373,172828,10000,855
41,3375,118272,10000,412
41,3474,126460,10000,437
41,3463,170442,10000,716
41,3379,186666,10000,928
41,3494,150507,10000,686
41,3372,124015,10000,413
41,6231,207171,10000,982
41,8920,183935,10000,909
41,3423,159961,10000,760
41,3377,109757,10000,360
41,4045,172342,10000,842
41,3476,124339,10000,467
41,3473,165573,10000,799
41,7888,168087,10000,822
41,3448,142039,10000,604
41,3376,175304,10000,876
41,3479,144934,10000,634
41,3374,60658,10000,31
41,3372,88800,10000,190
41,3428,267349,10000,1020
41,3447,181145,10000,841
41,3379,118332,10000,420
41,3476,177394,10000,877
41,3343,192955,10000,996
41,3352,196223,10000,1010
41,3372,159580,10000,743
41,3477,185685,10000,932
41,3387,113721,10000,335
41,3398,169707,10000,800
41,3397,145522,10000,570
42,3900,54520,10000,2
42,3896,189376,10000,728
42,4799,54744,10000,2
42,3940,172984,10000,413
42,3899,77960,10000,173
42,3899,140407,10000,473
42,3899,111254,10000,282
42,3897,102169,10000,229
42,4870,209382,10000,978
42,4872,194628,10000,776
42,3897,137343,10000,473
42,4869,158024,10000,599
42,4869,203707,10000,921
42,3898,130414,10000,411
42,4872,187097,10000,811
42,3895,96802,10000,203
42,3898,179711,10000,751
42,3897,127996,10000,326
42,3899,156415,10000,630
42,3897,120306,10000,341
42,3951,223734,10000,777
42,3899,140633,10000,669
42,3935,195837,10000,611
42,3895,197336,10000,832
42,3898,127834,10000,398
42,3898,64709,10000,65
42,3898,141643,10000,445
42,4872,176562,10000,813
42,3896,137313,10000,486
42,3897,60125,10000,21
42,4870,191947,10000,885
42,3896,191405,10000,942
42,3901,152780,10000,647
42,3902,90391,10000,168
42,3895,68299,10000,70
42,3896,138402,10000,496
42,3897,185839,10000,809
42,3898,106819,10000,277
42,4870,130848,10000,378
42,4388,118280,10000,338
42,3898,121000,10000,379
42,3897,152996,10000,570
42,3897,203447,10000,902
42,3899,79752,10000,121
42,4963,134300,10000,403
42,3966,194708,10000,845
42,4871,125023,10000,396
42,3902,179723,10000,785
42,4734,99904,10000,210
42,3897,118901,10000,335
42,3897,140231,10000,458
42,4858,154450,10000,590
42,3898,212503,10000,964
42,3895,197584,10000,870
42,3913,98551,10000,225
42,3898,126474,10000,459
42,3899,76587,10000,134
42,3895,112910,10000,381
42,3899,210353,10000,933
42,3914,81749,10000,174
42,5895,128082,10000,382
42,3897,80598,10000,128
42,3898,146431,10000,547
42,3896,161786,10000,615
42,3898,173091,10000,694
42,3895,95843,10000,201
42,3898,77702,10000,128
42,3896,94196,10000,187
42,3895,157339,10000,595
42,4708,147140,10000,497
42,3897,155139,10000,612
42,3894,169216,10000,654
42,3897,149980,10000,544
42,4250,198169,10000,933
42,3896,177481,10000,852
42,4417,200240,10000,868
42,3895,73057,10000,86
42,3897,175447,10000,587
42,3898,66977,10000,62
42,3896,77865,10000,107
42,3894,104107,10000,260
42,3898,121545,10000,356
42,4872,166455,10000,644
42,3954,81247,10000,127
42,3898,188168,10000,848
42,3895,106471,10000,310
42,3897,140718,10000,537
42,5832,141450,10000,519
42,3895,144203,10000,518
42,3899,137957,10000,417
42,6026,187239,10000,870
42,3898,126904,10000,512
42,3897,168217,10000,792
42,4753,113525,10000,370
42,3892,204398,10000,908
42,3897,162204,10000,655
42,3902,172422,10000,780
42,3900,137333,10000,560
42,3897,89987,10000,191
42,4531,195649,10000,887
43,4508,202009,10000,585
43,4238,194329,10000,615
43,7127,194750,10000,449
43,4919,116741,10000,43
43,3978,232541,10000,657
43,3985,124980,10000,177
43,4288,122648,10000,150
43,4026,115564,10000,107
43,4020,199937,10000,451
43,3964,216451,10000,629
43,4108,259351,10000,943
43,3896,120782,10000,117
43,4460,132824,10000,134
43,4024,243631,10000,764
43,4105,219506,10000,637
43,3988,231488,10000,655
43,4309,271003,10000,886
43,4001,166366,10000,362
43,4568,113643,10000,52
43,4073,101279,10000,86
43,4067,231101,10000,513
43,3964,106365,10000,51
43,4079,154773,10000,278
43,3897,146233,10000,220
43,3969,126926,10000,257
43,3980,81512,10000,20
43,3976,243389,10000,944
43,3932,213943,10000,574
43,3907,242988,10000,1005
43,3927,267368,10000,959
43,4141,114813,10000,194
43,3897,163279,10000,421
43,3906,250621,10000,829
43,3900,224521,10000,568
43,3958,144832,10000,363
43,5294,204576,10000,608
43,4084,88885,10000,50
43,3895,131074,10000,351
43,3896,146343,10000,270
43,3978,183543,10000,413
43,3895,100433,10000,75
43,3915,258471,10000,1002
43,4025,147314,10000,280
43,3964,229924,10000,845
43,4043,198425,10000,518
43,3990,171816,10000,389
43,3948,200079,10000,649
43,4185,97496,10000,158
43,4054,244342,10000,938
43,3966,222843,10000,823
43,4025,136274,10000,379
43,4101,92165,10000,81
43,3906,190531,10000,619
43,3922,155813,10000,285
43,4014,143002,10000,271
43,4002,110788,10000,176
43,4119,241402,10000,736
43,4300,188743,10000,362
43,5816,249452,10000,794
43,3908,212595,10000,634
43,3936,267284,10000,990
43,4317,267974,10000,1016
43,3996,286917,10000,1006
43,3954,314105,10000,944
