runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.count.integer
32,3918,60766,10000,Buffer[784],2227,25
32,3911,53811,10000,Buffer[551],2792,14
32,3911,53408,10000,Buffer[938],2471,24
32,3904,62332,10000,Buffer[740],3094,22
32,3913,59422,10000,Buffer[570],1006,29
32,3918,51956,10000,Buffer[655],2388,19
32,3910,60532,10000,Buffer[695],1046,20
32,3909,55230,10000,Buffer[969],2713,29
32,3929,45665,10000,Buffer[980],649,11
32,3908,49775,10000,Buffer[911],2796,3
32,3911,46454,10000,Buffer[970],595,10
32,4880,56933,10000,Buffer[745],326,4
32,3899,60848,10000,Buffer[844],429,28
32,3900,53792,10000,Buffer[625],1547,19
32,3901,53576,10000,Buffer[886],2744,11
32,3896,49355,10000,Buffer[636],3414,25
32,3898,46878,10000,Buffer[631],1802,7
32,4872,66290,10000,Buffer[672],2053,14
32,4332,54962,10000,Buffer[837],3517,10
32,3906,54275,10000,Buffer[978],3930,3
32,3897,46154,10000,Buffer[955],1426,24
32,3898,53838,10000,Buffer[805],775,15
32,3907,53600,10000,Buffer[839],2469,25
32,3897,54400,10000,Buffer[874],3718,13
32,3897,62795,10000,Buffer[728],2218,18
32,3897,60085,10000,Buffer[571],1656,10
32,3899,63048,10000,Buffer[950],1938,11
32,3901,65621,10000,Buffer[842],2820,8
32,3902,52038,10000,Buffer[879],89,22
32,3967,56743,10000,Buffer[691],1565,15
32,3901,67684,10000,Buffer[750],1140,9
32,3898,60233,10000,Buffer[879],218,22
32,3953,59345,10000,Buffer[693],2357,2
32,3897,62927,10000,Buffer[713],3734,7
32,3897,60554,10000,Buffer[611],852,2
32,3897,46830,10000,Buffer[742],562,13
32,3900,62086,10000,Buffer[944],1054,14
32,3909,60336,10000,Buffer[971],2523,30
32,3902,46683,10000,Buffer[529],3969,21
32,3927,61561,10000,Buffer[809],891,24
32,3901,55173,10000,Buffer[582],3963,31
32,3913,52568,10000,Buffer[583],2440,11
32,3910,51423,10000,Buffer[816],1068,19
32,4378,61224,10000,Buffer[631],3571,19
32,3903,58804,10000,Buffer[667],682,30
32,3897,60419,10000,Buffer[801],1538,4
32,4874,60757,10000,Buffer[725],3947,4
32,3899,62270,10000,Buffer[986],1490,1
32,3898,62624,10000,Buffer[575],3442,1
32,3900,59033,10000,Buffer[670],3043,1
32,3936,55051,10000,Buffer[939],2666,21
32,3919,61755,10000,Buffer[865],536,11
32,3905,59442,10000,Buffer[1002],134,1
32,4234,72163,10000,Buffer[839],3422,11
32,3898,60615,10000,Buffer[666],1758,20
32,5011,102046,10000,Buffer[793],3517,13
32,3897,60214,10000,Buffer[620],476,32
32,3897,60224,10000,Buffer[639],1660,12
32,3916,61104,10000,Buffer[638],2690,23
32,3897,63870,10000,Buffer[943],3354,2
32,3898,61383,10000,Buffer[944],3050,21
32,3897,60133,10000,Buffer[795],2595,32
32,3910,58760,10000,Buffer[729],2517,1
32,3909,59810,10000,Buffer[878],784,17
33,4130,65544,10000,Buffer[886],1638,32
33,3899,71244,10000,Buffer[643],2759,19
33,3910,77598,10000,Buffer[877],3697,12
33,3903,73512,10000,Buffer[802],2975,14
33,3962,61793,10000,Buffer[538],3673,27
33,4041,69443,10000,Buffer[971],2804,16
33,4406,64803,10000,Buffer[654],3885,31
33,3965,77482,10000,Buffer[946],337,31
33,3910,69723,10000,Buffer[891],3023,17
33,3977,70614,10000,Buffer[934],3586,2
33,3954,73764,10000,Buffer[637],849,21
33,5160,78434,10000,Buffer[1019],2395,6
33,3970,74354,10000,Buffer[990],1872,20
33,3929,73589,10000,Buffer[912],512,6
33,4448,70903,10000,Buffer[868],3541,24
33,4038,56612,10000,Buffer[956],3945,27
33,4011,67257,10000,Buffer[935],1990,4
33,4182,106291,10000,Buffer[970],2705,27
33,3908,77461,10000,Buffer[586],2501,13
33,4381,84435,10000,Buffer[670],1043,16
33,4320,96476,10000,Buffer[947],520,30
33,4119,91751,10000,Buffer[530],2227,4
33,3946,81704,10000,Buffer[974],349,5
33,3930,72473,10000,Buffer[526],114,1
33,4045,52813,10000,Buffer[626],1525,30
33,3968,70818,10000,Buffer[579],2499,15
33,6373,74461,10000,Buffer[796],3628,16
33,5891,79404,10000,Buffer[729],2223,19
33,4113,88682,10000,Buffer[719],2835,31
33,3934,75275,10000,Buffer[811],1041,5
33,4042,61498,10000,Buffer[634],3538,26
33,4040,83213,10000,Buffer[874],2253,27
33,3972,54570,10000,Buffer[652],3988,8
33,3969,78158,10000,Buffer[707],1794,19
33,3967,67832,10000,Buffer[860],3684,21
33,4037,75746,10000,Buffer[900],3836,31
33,4062,65263,10000,Buffer[980],3295,22
33,3948,78537,10000,Buffer[565],2185,8
33,4660,72279,10000,Buffer[941],813,9
33,3937,74419,10000,Buffer[760],318,14
33,4149,67970,10000,Buffer[691],2741,13
33,4664,100381,10000,Buffer[622],1799,16
33,4350,75607,10000,Buffer[999],3979,24
33,3947,73335,10000,Buffer[570],3919,8
33,4006,75608,10000,Buffer[876],1441,28
33,4570,75410,10000,Buffer[984],3861,21
33,3969,70814,10000,Buffer[943],1073,30
33,4360,73399,10000,Buffer[535],498,23
33,4573,82455,10000,Buffer[828],336,20
33,3942,80070,10000,Buffer[929],2635,24
33,4950,116416,10000,Buffer[571],2476,12
33,4488,102325,10000,Buffer[754],898,5
33,4177,107059,10000,Buffer[997],193,15
33,4069,63845,10000,Buffer[925],3642,20
33,4467,68052,10000,Buffer[719],1843,13
33,4281,99379,10000,Buffer[605],2103,20
33,5886,70394,10000,Buffer[890],222,25
33,4547,79624,10000,Buffer[932],3761,12
33,4471,86204,10000,Buffer[702],1592,27
33,5271,75284,10000,Buffer[597],698,11
33,3923,74877,10000,Buffer[793],2569,21
33,4211,87316,10000,Buffer[536],623,22
33,4067,74424,10000,Buffer[785],2363,10
33,4286,107650,10000,Buffer[646],3951,32
33,4490,73306,10000,Buffer[808],279,26
33,5545,56028,10000,Buffer[596],3134,10
33,4340,90047,10000,Buffer[654],2768,26
33,3938,71978,10000,Buffer[918],2516,1
33,5313,95514,10000,Buffer[773],3571,12
33,4336,81704,10000,Buffer[587],1737,14
33,5008,84739,10000,Buffer[861],992,11
33,4343,59129,10000,Buffer[667],586,16
33,3934,71483,10000,Buffer[631],2581,18
33,3909,77685,10000,Buffer[971],3787,2
33,4105,48828,10000,Buffer[1013],2693,19
33,4321,82336,10000,Buffer[817],120,3
33,4123,72947,10000,Buffer[892],409,15
33,5179,81250,10000,Buffer[829],749,25
33,4159,78633,10000,Buffer[874],1397,3
33,4070,67193,10000,Buffer[617],2823,15
33,4559,107869,10000,Buffer[708],1119,26
33,6643,78762,10000,Buffer[819],790,10
33,4693,84557,10000,Buffer[670],1903,7
33,5022,76177,10000,Buffer[539],3970,18
33,5147,105560,10000,Buffer[863],2060,12
33,3966,65517,10000,Buffer[1013],3504,20
33,3979,71990,10000,Buffer[831],1357,24
33,3951,57657,10000,Buffer[699],1048,23
33,3907,62285,10000,Buffer[753],3041,24
33,3914,69012,10000,Buffer[868],4002,18
33,4267,73813,10000,Buffer[815],1518,31
33,3902,76182,10000,Buffer[923],2987,16
33,6696,92193,10000,Buffer[527],1675,2
33,4351,72257,10000,Buffer[951],958,30
33,4910,73498,10000,Buffer[537],3584,10
33,4525,74322,10000,Buffer[540],1021,9
33,4493,95199,10000,Buffer[531],244,16
33,3931,77001,10000,Buffer[569],417,22
33,5152,70920,10000,Buffer[546],3566,19
33,3911,82436,10000,Buffer[607],2574,13
34,3927,48013,10000,Buffer[988],408,19
34,3902,61908,10000,Buffer[768],2480,26
34,3901,60136,10000,Buffer[637],2369,25
34,3900,60366,10000,Buffer[608],558,27
34,3902,58876,10000,Buffer[665],2312,6
34,3902,61488,10000,Buffer[758],3968,4
34,3912,59711,10000,Buffer[562],81,5
34,3904,59729,10000,Buffer[753],120,28
34,3903,65122,10000,Buffer[924],2216,9
34,4523,61952,10000,Buffer[527],387,8
34,3898,59500,10000,Buffer[907],2782,14
34,3898,62013,10000,Buffer[600],1610,21
34,3943,64074,10000,Buffer[627],2794,7
34,3906,59812,10000,Buffer[724],1506,10
34,3902,59320,10000,Buffer[896],2276,32
34,3904,60233,10000,Buffer[851],2008,5
34,3909,59322,10000,Buffer[771],1366,2
34,3983,64918,10000,Buffer[1002],1807,31
34,3937,60955,10000,Buffer[704],603,7
34,3904,58591,10000,Buffer[781],2573,32
34,3895,63281,10000,Buffer[913],2582,6
34,3897,60773,10000,Buffer[960],2023,31
34,3902,60310,10000,Buffer[959],1929,18
34,3899,61347,10000,Buffer[759],2224,2
34,3926,61250,10000,Buffer[726],2343,1
34,4106,59075,10000,Buffer[604],290,22
34,3896,60572,10000,Buffer[822],392,25
34,3908,59983,10000,Buffer[944],496,3
34,3908,59806,10000,Buffer[571],2416,1
34,3907,62399,10000,Buffer[553],3164,7
34,4205,61447,10000,Buffer[798],1196,14
34,3897,52364,10000,Buffer[926],3354,31
34,3909,47341,10000,Buffer[1014],100,28
34,4390,70053,10000,Buffer[541],2956,12
34,3919,58415,10000,Buffer[835],626,25
34,3901,62923,10000,Buffer[801],2302,32
34,3908,59693,10000,Buffer[669],2914,10
34,3899,58371,10000,Buffer[526],1728,27
34,3903,60964,10000,Buffer[914],2952,8
34,3909,59568,10000,Buffer[869],1826,20
34,3898,59085,10000,Buffer[790],3628,15
34,3898,63645,10000,Buffer[578],1971,32
34,3962,62283,10000,Buffer[751],1578,23
34,3895,63092,10000,Buffer[736],3470,23
34,3910,61786,10000,Buffer[957],561,22
34,3982,66046,10000,Buffer[584],3954,26
34,4806,64260,10000,Buffer[756],2084,14
34,3896,67180,10000,Buffer[971],421,13
34,3896,61511,10000,Buffer[946],701,28
34,3908,60816,10000,Buffer[598],3303,25
34,3908,60377,10000,Buffer[612],3125,10
34,3896,60532,10000,Buffer[630],205,25
34,3897,58886,10000,Buffer[997],1576,31
34,4110,60912,10000,Buffer[870],3165,22
34,3897,61998,10000,Buffer[616],916,19
34,4616,61024,10000,Buffer[705],3318,12
34,3912,60717,10000,Buffer[542],617,18
34,3910,64742,10000,Buffer[890],1714,1
34,3899,53753,10000,Buffer[721],1503,31
34,3934,64089,10000,Buffer[918],3747,10
34,3909,66549,10000,Buffer[685],3061,20
34,4671,72978,10000,Buffer[988],1399,20
34,3897,59908,10000,Buffer[803],877,18
34,4463,62548,10000,Buffer[916],2619,31
34,3979,69222,10000,Buffer[708],3918,21
34,3940,69705,10000,Buffer[532],4013,23
34,3937,71284,10000,Buffer[983],541,15
34,3898,46919,10000,Buffer[945],2105,14
34,4870,63201,10000,Buffer[909],809,21
34,3966,73307,10000,Buffer[606],2226,16
34,3932,67070,10000,Buffer[526],850,4
34,3954,68255,10000,Buffer[773],2085,26
34,3919,46327,10000,Buffer[820],3456,24
34,4871,60509,10000,Buffer[724],3247,23
34,3903,62277,10000,Buffer[643],1407,15
34,3908,60298,10000,Buffer[685],3428,14
34,3909,64845,10000,Buffer[968],2171,10
34,4294,65309,10000,Buffer[947],2246,5
34,4684,60913,10000,Buffer[957],3295,16
34,3907,59799,10000,Buffer[636],1240,4
34,3907,60911,10000,Buffer[915],3128,19
34,4212,60012,10000,Buffer[668],91,19
34,3903,59035,10000,Buffer[910],461,30
34,3907,62906,10000,Buffer[719],3529,11
34,3899,60975,10000,Buffer[789],4045,18
34,3897,60730,10000,Buffer[839],1835,9
34,3898,61680,10000,Buffer[806],3787,24
34,3906,59920,10000,Buffer[870],1598,19
34,4007,60473,10000,Buffer[968],3812,5
34,3903,61435,10000,Buffer[819],2365,21
34,3906,60793,10000,Buffer[812],978,9
34,3903,59073,10000,Buffer[704],712,23
34,3907,59994,10000,Buffer[785],3546,32
34,3905,58637,10000,Buffer[719],3138,28
34,4581,65855,10000,Buffer[731],1320,18
34,3907,63595,10000,Buffer[999],3348,16
34,3898,63667,10000,Buffer[762],2804,22
34,4722,73574,10000,Buffer[898],3134,31
34,5217,67882,10000,Buffer[937],3535,10
34,3896,61751,10000,Buffer[674],2780,6
35,4879,55145,10000,Buffer[655],510,9
35,5601,69471,10000,Buffer[526],1692,13
35,3961,62031,10000,Buffer[617],1860,14
35,4937,70119,10000,Buffer[562],449,15
35,6318,61048,10000,Buffer[892],649,30
35,3910,64822,10000,Buffer[853],3407,29
35,3962,61755,10000,Buffer[577],2601,10
35,5712,68021,10000,Buffer[756],1087,8
35,3903,60542,10000,Buffer[946],735,9
35,4895,61857,10000,Buffer[588],1035,20
35,3905,70365,10000,Buffer[658],3030,25
35,4883,65356,10000,Buffer[872],2907,1
35,3911,58900,10000,Buffer[939],3059,23
35,5370,66546,10000,Buffer[726],170,29
35,3911,61838,10000,Buffer[778],349,28
35,4980,67931,10000,Buffer[895],1571,3
35,3915,69750,10000,Buffer[885],1458,1
35,3911,60638,10000,Buffer[975],1212,21
35,4682,67766,10000,Buffer[703],117,29
35,6229,70265,10000,Buffer[990],2502,17
35,4007,67911,10000,Buffer[514],3686,2
35,4872,69457,10000,Buffer[595],3125,20
35,3916,72968,10000,Buffer[573],3137,2
35,4197,79668,10000,Buffer[709],1614,28
35,4882,62889,10000,Buffer[760],3759,9
35,3920,60772,10000,Buffer[716],952,6
35,3911,60158,10000,Buffer[951],3191,13
35,3911,67081,10000,Buffer[945],269,7
35,3914,68994,10000,Buffer[949],1533,24
35,4752,68583,10000,Buffer[826],1238,31
35,4891,78290,10000,Buffer[606],2936,31
35,3912,68174,10000,Buffer[714],2121,15
35,3902,68310,10000,Buffer[696],469,22
35,3903,53474,10000,Buffer[729],2930,29
35,3914,69635,10000,Buffer[733],1588,22
35,3911,60640,10000,Buffer[918],3285,19
35,5197,78818,10000,Buffer[819],2985,14
35,3905,79219,10000,Buffer[872],1644,10
35,3910,84809,10000,Buffer[806],178,27
35,3915,61777,10000,Buffer[564],4092,19
35,4424,64249,10000,Buffer[839],1023,28
35,4367,65797,10000,Buffer[947],3498,6
35,3915,58921,10000,Buffer[700],222,30
35,3916,60340,10000,Buffer[961],3635,17
35,3911,55377,10000,Buffer[801],1357,13
35,3914,59415,10000,Buffer[592],2787,15
35,3914,62032,10000,Buffer[584],2704,3
35,3915,60787,10000,Buffer[704],498,28
35,3915,58840,10000,Buffer[778],2588,23
35,4522,68421,10000,Buffer[730],2871,4
35,3909,60710,10000,Buffer[772],2872,22
35,3914,67379,10000,Buffer[990],2408,29
35,3921,70232,10000,Buffer[657],1519,16
35,3916,62383,10000,Buffer[692],1382,18
35,3916,60142,10000,Buffer[690],2739,24
35,6126,62550,10000,Buffer[910],3523,7
35,3917,60101,10000,Buffer[925],3725,12
35,4196,76077,10000,Buffer[875],3791,28
35,3911,62536,10000,Buffer[814],1201,18
35,3917,59416,10000,Buffer[850],1595,25
35,3915,58616,10000,Buffer[744],2432,28
35,3916,61310,10000,Buffer[537],2856,7
35,3914,67669,10000,Buffer[810],1376,32
35,3919,61128,10000,Buffer[992],1820,2
35,3916,62357,10000,Buffer[880],3098,2
35,3914,61559,10000,Buffer[842],1888,1
35,3916,60517,10000,Buffer[778],2546,13
35,3908,59621,10000,Buffer[851],2726,24
35,3917,60400,10000,Buffer[652],497,32
35,3915,59126,10000,Buffer[693],568,16
35,3909,72010,10000,Buffer[717],1158,16
35,3913,60030,10000,Buffer[655],492,8
35,3915,60425,10000,Buffer[639],3464,5
35,3908,60166,10000,Buffer[869],833,13
35,3918,60016,10000,Buffer[989],2703,27
35,3910,67553,10000,Buffer[1009],3620,31
35,4886,71132,10000,Buffer[679],3132,8
35,3915,60989,10000,Buffer[609],599,2
35,3915,69789,10000,Buffer[827],2899,26
35,3908,64653,10000,Buffer[773],3340,4
35,3911,59556,10000,Buffer[1016],3387,31
35,4935,67495,10000,Buffer[726],2103,14
35,3912,70380,10000,Buffer[665],733,32
35,3925,60710,10000,Buffer[844],98,14
35,3917,59315,10000,Buffer[673],429,13
35,3921,60332,10000,Buffer[944],1690,27
35,3911,60578,10000,Buffer[1020],3568,13
35,4890,62659,10000,Buffer[849],1471,20
35,3912,61068,10000,Buffer[513],3858,23
35,3909,60596,10000,Buffer[670],3727,32
35,3915,62515,10000,Buffer[824],1142,25
35,3914,60885,10000,Buffer[624],2156,27
35,3912,60237,10000,Buffer[763],1753,7
35,3908,61356,10000,Buffer[655],1769,8
35,3911,61951,10000,Buffer[759],2340,16
35,4255,63794,10000,Buffer[799],3541,27
35,3916,58741,10000,Buffer[801],1045,3
35,3945,62661,10000,Buffer[538],2491,21
35,3912,61758,10000,Buffer[838],3017,19
35,3916,58533,10000,Buffer[780],569,4
36,4875,55635,10000,Buffer[811],1652,21
36,3896,62486,10000,Buffer[958],94,22
36,4870,65297,10000,Buffer[951],548,23
36,3906,58466,10000,Buffer[799],3346,30
36,3906,62272,10000,Buffer[526],67,5
36,3898,59550,10000,Buffer[977],2017,28
36,3901,59556,10000,Buffer[722],2337,2
36,3903,60269,10000,Buffer[983],1022,13
36,3897,59721,10000,Buffer[808],3982,6
36,3914,59160,10000,Buffer[665],3336,25
36,4191,60613,10000,Buffer[999],1503,21
36,3955,59794,10000,Buffer[620],2594,4
36,3938,58693,10000,Buffer[838],3665,27
36,3961,60235,10000,Buffer[805],4093,25
36,4895,62071,10000,Buffer[793],3003,16
36,3922,49779,10000,Buffer[516],2298,4
36,3921,62275,10000,Buffer[679],2424,20
36,3913,59811,10000,Buffer[523],2161,29
36,3923,59159,10000,Buffer[593],3146,26
36,4210,60119,10000,Buffer[980],666,25
36,3948,64720,10000,Buffer[741],2478,30
36,4411,60048,10000,Buffer[1019],2588,25
36,3914,48208,10000,Buffer[693],2090,8
36,3923,59737,10000,Buffer[879],897,6
36,4968,58960,10000,Buffer[889],1988,9
36,3922,54012,10000,Buffer[711],2756,18
36,3921,60010,10000,Buffer[866],1691,28
36,3920,53096,10000,Buffer[549],1184,4
36,3922,63217,10000,Buffer[693],2808,23
36,3933,60863,10000,Buffer[590],1861,12
36,3902,60164,10000,Buffer[672],1605,1
36,3900,61909,10000,Buffer[935],2714,29
36,4874,59663,10000,Buffer[978],2819,19
36,4882,57201,10000,Buffer[534],733,24
36,3901,53032,10000,Buffer[846],1794,24
36,3913,62092,10000,Buffer[751],438,29
36,3896,59902,10000,Buffer[633],157,13
36,3896,59804,10000,Buffer[588],3495,28
36,3905,60337,10000,Buffer[1019],2772,16
36,3892,58793,10000,Buffer[909],209,30
36,3906,61481,10000,Buffer[943],691,12
36,3914,59958,10000,Buffer[873],2964,4
36,3921,59089,10000,Buffer[589],1930,1
36,3920,60448,10000,Buffer[642],1820,27
36,4892,71923,10000,Buffer[840],695,29
36,4195,60993,10000,Buffer[525],1310,25
36,3905,51400,10000,Buffer[935],1346,21
36,3930,52534,10000,Buffer[971],1062,22
36,3911,59670,10000,Buffer[712],1143,12
36,4881,57964,10000,Buffer[654],3350,28
36,3902,48774,10000,Buffer[716],2478,29
36,3902,58776,10000,Buffer[855],3913,26
36,3903,54805,10000,Buffer[595],1077,31
36,3902,56566,10000,Buffer[928],4048,17
36,3933,58505,10000,Buffer[998],2661,23
36,3896,61375,10000,Buffer[978],814,15
36,3913,51626,10000,Buffer[851],2143,17
36,3912,53247,10000,Buffer[531],2282,19
36,3913,54511,10000,Buffer[924],3268,27
36,3915,56546,10000,Buffer[727],3841,22
36,3913,49321,10000,Buffer[913],3085,6
36,3914,46532,10000,Buffer[719],1148,15
36,3912,54210,10000,Buffer[818],3779,28
36,4887,62036,10000,Buffer[626],1575,14
36,3912,56539,10000,Buffer[681],3954,20
36,3914,60283,10000,Buffer[616],399,15
36,3942,53072,10000,Buffer[690],395,18
36,3913,51359,10000,Buffer[938],534,1
36,3946,59688,10000,Buffer[656],3086,18
36,3912,52310,10000,Buffer[616],163,24
36,4884,61847,10000,Buffer[823],429,26
36,3913,53374,10000,Buffer[554],1500,23
36,3907,54676,10000,Buffer[579],2916,7
36,4298,61354,10000,Buffer[814],3616,10
36,3901,62277,10000,Buffer[878],3077,19
36,3912,59196,10000,Buffer[932],912,14
36,3914,61133,10000,Buffer[531],1791,29
36,3916,61024,10000,Buffer[838],3362,24
36,4887,63521,10000,Buffer[543],2624,18
36,3901,59632,10000,Buffer[749],2626,29
36,3901,60848,10000,Buffer[808],3044,14
36,3909,57909,10000,Buffer[794],3856,29
36,4888,58224,10000,Buffer[1005],1053,25
36,3908,60085,10000,Buffer[705],2458,2
36,3918,49902,10000,Buffer[910],1096,7
36,4893,58794,10000,Buffer[642],153,2
36,3914,64813,10000,Buffer[516],1805,2
36,3941,53986,10000,Buffer[595],214,25
36,3898,55730,10000,Buffer[650],3705,26
36,3911,57650,10000,Buffer[787],3101,26
36,3927,53240,10000,Buffer[857],3332,2
36,3913,60223,10000,Buffer[684],753,31
36,3914,52959,10000,Buffer[642],480,20
36,3901,61807,10000,Buffer[970],769,19
36,3901,60655,10000,Buffer[771],3062,2
36,3897,63150,10000,Buffer[872],2480,13
36,3897,60385,10000,Buffer[798],1339,19
36,3897,63925,10000,Buffer[780],3709,13
36,3904,60102,10000,Buffer[708],100,2
36,3984,65151,10000,Buffer[573],2672,8
37,3599,41434,10000,Buffer[897],3934,30
37,3512,45992,10000,Buffer[935],1011,20
37,3520,40411,10000,Buffer[614],890,14
37,3585,38262,10000,Buffer[871],2812,28
37,3511,40535,10000,Buffer[855],172,17
37,3510,38161,10000,Buffer[613],2326,30
37,3571,38941,10000,Buffer[765],2877,26
37,3558,41552,10000,Buffer[833],1467,11
37,3533,37438,10000,Buffer[941],1391,5
37,3598,38368,10000,Buffer[899],3728,11
37,3534,41608,10000,Buffer[800],372,13
37,3620,41385,10000,Buffer[611],3498,30
37,3614,38554,10000,Buffer[985],3307,7
37,3586,49692,10000,Buffer[959],1531,26
37,3639,42946,10000,Buffer[940],1133,3
37,3584,39829,10000,Buffer[636],2659,21
37,3540,41740,10000,Buffer[817],3402,13
37,3583,38748,10000,Buffer[558],589,16
37,3638,41640,10000,Buffer[895],2137,28
37,3947,42980,10000,Buffer[527],2534,5
37,3580,37768,10000,Buffer[844],2770,5
37,3558,38048,10000,Buffer[889],1529,23
37,3558,39999,10000,Buffer[702],2823,5
37,3588,41955,10000,Buffer[686],803,30
37,3635,39222,10000,Buffer[552],2023,32
37,3571,44274,10000,Buffer[710],2480,3
37,3560,38189,10000,Buffer[617],349,12
37,3991,54051,10000,Buffer[883],625,22
37,3571,41637,10000,Buffer[557],3984,19
37,3569,44513,10000,Buffer[630],43,22
37,5316,39926,10000,Buffer[625],1268,21
37,3585,41173,10000,Buffer[805],1134,7
37,3486,38814,10000,Buffer[834],1629,4
37,3567,39702,10000,Buffer[518],1851,7
37,3574,54422,10000,Buffer[512],1418,31
37,3583,54987,10000,Buffer[721],3660,13
37,3578,54962,10000,Buffer[1009],493,17
37,3591,58084,10000,Buffer[816],1178,28
37,4103,53981,10000,Buffer[634],3744,28
37,3527,53643,10000,Buffer[836],3180,11
37,3623,55771,10000,Buffer[625],2851,7
37,3833,41333,10000,Buffer[950],2079,28
37,3595,38702,10000,Buffer[868],3331,21
37,3498,41216,10000,Buffer[813],287,31
37,3597,37679,10000,Buffer[995],538,3
37,3548,40228,10000,Buffer[601],1292,6
37,3565,42201,10000,Buffer[924],856,12
37,3559,40182,10000,Buffer[554],431,28
37,3566,37196,10000,Buffer[894],3486,2
37,3534,42341,10000,Buffer[948],3523,20
37,3460,36816,10000,Buffer[677],839,18
37,3511,37281,10000,Buffer[520],2241,8
37,3548,44184,10000,Buffer[710],777,20
37,3559,39863,10000,Buffer[1006],1695,29
37,3564,38198,10000,Buffer[540],2019,12
37,3533,40355,10000,Buffer[1014],3376,27
37,3567,37965,10000,Buffer[734],3399,7
37,3560,38299,10000,Buffer[887],2095,5
37,3562,37942,10000,Buffer[694],2536,4
37,3507,37441,10000,Buffer[763],2962,10
37,3543,40375,10000,Buffer[821],3244,10
37,3530,40516,10000,Buffer[959],3020,23
37,3518,38163,10000,Buffer[776],1382,16
37,3487,38615,10000,Buffer[658],3866,12
37,3513,39479,10000,Buffer[666],3489,2
