runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.a.integer,param.b.integer
3,3961,24882,250000,4601648739146186,-5162635154343806
3,3916,24919,250000,5202910362327866,-193622261589959
3,4725,24896,250000,-3808840335244651,-5548520624634975
3,3914,24756,250000,-7293132468599173,6081738827780959
3,3905,24582,250000,1243268921895912,1840171247762101
3,3915,24817,250000,-6262820896806435,1132321982909190
3,4339,24699,250000,121402808908957,727194372790873
3,3912,24720,250000,-7025360889411871,-8649221826377153
3,3907,24524,250000,1494882914898578,7833088036747616
3,3907,24288,250000,-7963657685153319,-5532756498501159
3,3907,24795,250000,4846516075236776,-2730390511750528
3,4143,25374,250000,6060767879975930,-2139852501456925
3,3988,25137,250000,416964824503534,-8540263100085003
3,3910,25127,250000,5430698919082401,309447273290364
3,3951,24793,250000,1388712946707907,-3149958027596089
3,3909,24843,250000,8949807781748371,4399546518911564
3,3923,24644,250000,-6153978568912296,-4980148606487313
3,3911,24608,250000,5010404564303307,4573307288276459
3,4641,24664,250000,3316560849836017,8820684421103610
3,3910,24787,250000,4570420018650591,3603578229790249
3,3908,24862,250000,-1136159137518615,2205329369736254
3,3899,24928,250000,2465443114316135,-1580593396437646
3,4165,24781,250000,6326261676722281,-5421502667024115
3,3922,24881,250000,8027046658944166,6887926716420602
3,3971,24702,250000,-7196725587514400,-4564539031505090
3,3930,25228,250000,8599824517600297,1329883461198761
3,4560,25215,250000,-8199791264934972,-5235434572399952
3,3923,24720,250000,5380900104723729,7420891171269835
3,3919,24670,250000,2335751184775461,-3859545165324913
3,4610,24874,250000,7837704019354946,2477049237940494
3,4024,24681,250000,8905838185960782,-3112150404579343
3,4380,24780,250000,-1286903909393623,2830797476204188
3,4697,24653,250000,7771510579133547,6680029098391837
3,4193,24517,250000,-8044999845581240,7403519608440264
3,3912,27041,250000,5263709389100885,5583204628669307
3,3912,24539,250000,-7821201390442771,-6729523119887489
3,4008,24441,250000,-5618734262512403,5220696907158113
3,4544,24471,250000,-8149915670383444,-8124587417452429
3,4844,24665,250000,4819336415269248,-3315449301345841
3,3961,24554,250000,-4996916848031341,2861989382656694
3,3896,24714,250000,-2403446173449424,-4379981763137408
3,4906,24460,250000,6394225390792526,7325245088060774
3,3971,24497,250000,-6947790341177374,4460252163657175
3,3977,24616,250000,-4491845952780891,7792605991202445
3,4192,24580,250000,-7384333952180884,-4575107118208238
3,4478,24644,250000,860357686286752,-5563749577437725
3,4696,24672,250000,1993835302821462,3285253904444487
3,3901,24699,250000,-5989878803916080,7823597385728994
3,4051,24733,250000,1974308218430795,7135522746131451
3,3912,24586,250000,-7814613222161173,-5502089447985835
3,4328,24500,250000,1512062168428353,4195392777367941
3,4614,24570,250000,-7652823354671560,7191406337730772
3,4907,26143,250000,-4634328841804340,2577421111740265
3,3910,24778,250000,4213779800836793,-972246460104172
3,4741,24737,250000,-3426743388419326,-1485787719447936
3,4205,24686,250000,5252677192589574,-6149845267698402
3,4511,24980,250000,-3763290519497094,-7073797407546134
3,4016,25735,250000,3594505875224357,4027179742431445
4,3296,20479,250000,-1495655417936250,2041145742344658
4,3285,20848,250000,-5610593527296176,-5811361505466207
4,3312,20629,250000,-1890556475001555,-5340833243390337
4,3269,19852,250000,-1553754884999046,4089727747991822
4,3286,19887,250000,-4864395071277075,3876848498122036
4,3260,20574,250000,5588887810984298,-8319924650942793
4,3276,19830,250000,-1561091489689825,369465545554599
4,3277,19852,250000,-3061330887358070,6382521912315183
4,3308,21579,250000,7336246674251967,-7024798869915482
4,3275,21286,250000,607315090232059,-5646682301180836
4,3272,20924,250000,-1488635031909142,8788091165543692
4,3248,20027,250000,-2356585482845019,8340836708704172
4,3272,21419,250000,7935881106899915,-7980513090115302
4,3271,21220,250000,-5898878083882587,-7250371558154830
4,3257,20696,250000,-5577911492241613,479329819100759
4,3282,20738,250000,8915881698224862,-2530329777270254
4,3293,20818,250000,890733767538440,-6879086298908722
4,3252,20729,250000,-8335279939581485,-4455857216246289
4,3274,20100,250000,-7906340058884865,6440511812357404
4,3321,20681,250000,-1839245619493681,-2694155642104329
4,3244,21007,250000,-7613074927836195,1849140998593091
4,3381,20526,250000,-4511256860214092,4582149304835583
4,3279,20090,250000,-39156243751571,5117490590085035
4,3246,20010,250000,-3353905858017882,910047934009839
4,3272,20846,250000,-977859772540609,5627935948473324
4,3307,21311,250000,-3271667229134212,-8163466418507788
4,3259,20512,250000,-4843526602117268,-8776140456780841
4,3282,19822,250000,-7160349612133206,1513061117882966
4,3267,21198,250000,4959951270612787,-2736719846764239
4,3244,20444,250000,4636731104144212,-4788102047390027
4,3262,20372,250000,1321721053272588,-6027525627913732
4,3287,20447,250000,7374725288440036,-4554438521465572
4,3287,21192,250000,-2444275383076050,-7047025319221216
4,3311,21061,250000,6145188978025264,-5255076826816170
4,3309,19756,250000,-5362610721990323,938217911246491
4,3250,19731,250000,-3659293291157483,2647342350039401
4,3300,20760,250000,3516331045369516,8831157679763
4,3310,20667,250000,4274984171008657,2832388330357300
4,3323,21825,250000,-6199766767803363,8812687338892936
4,3346,20588,250000,-1075018590773680,-8530519218055892
4,3273,19724,250000,-6511211624813032,2527151525619875
4,3250,19845,250000,2009451146880774,3111028070509607
4,3279,20691,250000,8021301990273448,-748725552754634
4,3354,20467,250000,-8802034701637454,4942031637114527
4,3274,22901,250000,-8420659504867187,-3432063172659162
4,3269,20287,250000,4521607376094493,714928361854951
4,3296,20062,250000,-5821133970009215,-2593606964152390
4,3247,21211,250000,7675518631630272,-4410520084466887
4,3276,20770,250000,-5874235035206869,2404004344666467
4,3285,20219,250000,-1799560628238773,1756836595304788
4,3245,22350,250000,8898640678375541,-6575802385900659
4,3272,21654,250000,3278143874516906,7937301528102379
4,3276,21410,250000,-812398698845123,-2640061854181770
4,3246,20805,250000,1022842477834818,1673718666125258
4,3273,21362,250000,8237324160698366,-4606730518192967
4,3274,21872,250000,6099721618131749,-2251467887688759
4,3308,20560,250000,-4974721454509649,4797078362963652
4,3286,20133,250000,1536593457524304,1822392851310846
4,3278,21012,250000,-3320976484028547,2111516345447377
4,3266,20726,250000,4358500284461055,-7599045067116941
4,3302,20780,250000,-6151841549929702,-2777305794917744
4,3297,20456,250000,1952131408466271,-6421681210087245
4,3279,20514,250000,-5489487903839128,-6921985135430817
4,3275,21375,250000,-8715089704724653,-178331321877609
4,3298,20128,250000,-19936943976323,6668616582117605
4,3258,20215,250000,-1609368788204513,1239611223957814
4,3279,20888,250000,-8127171319965930,396057480544509
4,3274,21306,250000,8987193865616802,-6719406689650609
4,3282,20634,250000,-2684410636840751,5829992525153501
4,3274,20863,250000,-1301526640887803,-4743632868930792
4,3292,22275,250000,-5572506662688901,-3067383678116689
4,3284,21056,250000,7641338771765649,-8331180254650300
4,3276,21264,250000,-1621428636782245,-3990872379149915
4,3269,21184,250000,975654424235561,-7741058979704927
4,3293,20732,250000,4844983757579699,-5509405303923599
4,3278,20854,250000,-1535475454469166,-6416047856842592
4,3297,21130,250000,2874637680361954,7457024758828121
4,3282,21484,250000,4386543778183974,-6328272815597282
4,3276,20745,250000,-3788517933697400,3323060546329071
4,3468,21216,250000,8008164798017321,-3871360006970882
4,3290,20376,250000,-3717653480941606,4727293348782521
4,3300,20656,250000,-5154219613739488,-7934740446943796
4,3369,19811,250000,-4481458839833682,-2796157323378208
4,3271,20746,250000,1612482625490216,-6932458540054216
4,3293,19970,250000,52416686380341,5476297198598840
4,3278,20368,250000,-4901305219630123,6790852494353631
4,3278,21016,250000,-5568822012992704,-6373829681481750
4,3298,19916,250000,2741855804727589,7916794418441148
4,3268,20431,250000,6763788293519022,1801051010342231
4,3279,21006,250000,-757286989063830,4678119449228307
4,3277,20873,250000,8321597279581869,-8966348590718267
4,3273,21420,250000,-6148175658171143,2773873369977471
4,3271,22904,250000,1120907605108430,442645177356
4,3273,20533,250000,-4963071962807788,-8894521864237572
4,3274,19688,250000,-7451024382808402,497892046411254
4,3286,21691,250000,2988767456393289,-3102466930670184
4,3278,20701,250000,5749399555856149,2376403048730990
4,3281,19932,250000,-2508526041202224,2234177391934378
4,3293,21088,250000,-8483285068062623,-2878500143641277
4,3284,20049,250000,-6857313294032123,-444050852669973
5,3268,21687,250000,5614895858959435,3944383148564393
5,3290,22645,250000,6703276729357322,-981524324089348
5,3284,23910,250000,1155860719373792,-6103052070876715
5,3342,20540,250000,-2456630931509421,4327502416688135
5,3341,21808,250000,-8744308672911138,5784719310567157
5,3337,22182,250000,-4561496620412736,2737974743175590
5,3279,20285,250000,-7236841662492506,4344258783610723
5,3327,20915,250000,8318538921462766,5027069149961670
5,3338,25579,250000,873091829931251,1321988318721260
5,3363,20098,250000,-3867787706080327,5796992911734415
5,3282,22630,250000,6200229304834988,-2932929548294411
5,3303,21102,250000,-5913121931170860,-7703788931935036
5,3283,20237,250000,-7696568784287553,6382573912903964
5,3314,21721,250000,-8622836282284799,4486296202757198
5,3291,20627,250000,1567787394693400,-8629716436086861
5,3335,19922,250000,-7567595765836996,2497959647393217
5,3341,23677,250000,2018704701627175,-5870316327187983
5,3294,20578,250000,2761320313946883,-8813535593147812
5,3275,20440,250000,-6771369162056084,-7760408376707754
5,3327,26026,250000,6665995415233403,5475061335831996
5,3337,19848,250000,1349558084349338,5715101297246943
5,3348,19851,250000,511299646697446,1157676423567650
5,3274,21184,250000,1750148938909380,-2135761124217692
5,3303,20624,250000,-1364577328190579,8713035560481369
5,3279,20625,250000,-6027984906413131,5576556950113694
5,3291,20478,250000,-6673693197855978,-2612944439648881
5,3277,21054,250000,2765107123898125,-5191094267891766
5,3341,20579,250000,-6900636494340844,8920933655385676
5,3289,20541,250000,-6376500058190194,8913048731297789
5,3299,20441,250000,-8011930616350261,1811690947898785
5,3287,21376,250000,-537261155502815,-2386039438338028
5,3295,20876,250000,-230699091524223,8900410341198511
5,3298,19740,250000,-2695980170371875,4287035066386590
5,3391,19780,250000,5407109349939553,8796032797455159
5,3300,20694,250000,2767654356551403,-2061284025711383
5,3270,19590,250000,4608931996090090,8639678788876941
5,3327,19652,250000,-3658261643182281,-1929006231394465
5,3288,20456,250000,5047462418122914,-2014058813638724
5,3274,20272,250000,798861988434282,6383224385791677
5,3337,20091,250000,407338917882608,3435162368862993
5,3280,20234,250000,-6827970938575010,-4767143049568462
5,3273,20994,250000,-635462653089054,2524121190792947
5,3303,20881,250000,-7384829613832457,5596611770731064
5,3454,19890,250000,-4245374092202167,7388338094511403
5,3284,22657,250000,5266525454675376,-1515112590918820
5,3406,21827,250000,7646493764355794,-4814019695396133
5,3279,20523,250000,2195158766615869,1441301917462040
5,3279,19900,250000,-7489830830754980,-6002012215578182
5,3283,19876,250000,-7410827611860128,-5241896715418101
5,3273,20817,250000,8937924031190780,-2181520718047068
5,3336,20562,250000,8685798738239133,-1742868307934830
5,3431,20785,250000,6782716995663469,-7368169468820733
5,3268,19729,250000,-8629088291922208,6077472088868643
5,3340,20922,250000,8367585078114129,-7013080954131740
5,3297,21073,250000,8445849777134220,3818420640731359
5,3282,20775,250000,7828841202751846,4052096760505292
5,3282,21238,250000,-496713336738941,-8708512579312537
5,3388,20943,250000,3744085525776507,-7871510233294389
5,3292,20084,250000,4308392731517385,8113871822794118
5,3304,20169,250000,1765106702653003,5603225043917882
5,3275,19948,250000,-3116502306410192,2070583688149645
5,3278,20592,250000,763970634885097,-5276404386253553
5,3276,19833,250000,-8913919148745538,2221505191340051
5,3354,20906,250000,4430635403137768,-8914279176244367
