runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.value.float
37,3002,13340,250000,1.2982046721106374e+308
37,2990,13227,250000,3.4821674423972686e+307
37,2957,13270,250000,9.759016709715993e+307
37,2945,13238,250000,1.2628824433756673e+308
37,2949,13316,250000,4.039086108681718e+307
37,2962,13454,250000,2.525222672670357e+307
37,2927,13179,250000,4.749039867393813e+307
37,2951,13244,250000,2.632795617791661e+307
37,2948,13370,250000,2.782362790864744e+307
37,2948,13296,250000,3.311756713680317e+307
37,2946,13240,250000,1.6492422534176459e+308
37,2959,13350,250000,2.31078295395467e+307
37,2957,13302,250000,7.810058999671016e+307
37,2957,13233,250000,1.5492863402623126e+308
37,2971,13345,250000,4.2729964998996703e+307
37,2940,13332,250000,1.2295194273799655e+308
37,2966,13512,250000,1.7324670891480024e+308
37,2975,13442,250000,1.7902235767926437e+308
37,2984,13485,250000,8.541665435887833e+307
37,2963,13151,250000,1.1861833865487877e+308
38,3917,24277,250000,1.4944361725163526e+308
38,4871,23762,250000,1.0568567510353856e+308
38,4415,23927,250000,1.5635762043644407e+308
38,4722,23929,250000,7.658549796726971e+307
38,4211,24009,250000,7.522903780723366e+307
38,4495,23917,250000,9.802220598143754e+307
38,3964,24029,250000,1.4438656092736525e+308
38,3915,23886,250000,1.7855568705880096e+308
38,4596,24700,250000,1.6296417934998487e+308
38,4079,23890,250000,9.024709070317785e+307
38,3911,23987,250000,1.3469449180976144e+308
38,3883,23997,250000,1.5407945412730457e+306
38,4634,24212,250000,1.6005604370713136e+308
38,4443,23954,250000,1.5607623174103136e+308
38,4737,24003,250000,9.947796839209912e+307
38,3909,24130,250000,5.576841679062016e+307
38,3975,23934,250000,1.4375585423549195e+308
38,3914,26231,250000,1.2347037089697425e+308
38,3955,23851,250000,1.6304525037903687e+308
38,4602,23851,250000,7.399847203386086e+307
38,3917,23819,250000,7.477674219373052e+307
38,4011,23854,250000,3.5886360240895944e+307
38,4676,23876,250000,1.0404864391526674e+308
38,4221,23857,250000,1.5893447921362157e+308
38,4523,23870,250000,4.4070760950098545e+307
38,4742,23723,250000,2.922293404638833e+307
38,3906,24210,250000,2.465460760553771e+307
38,4549,23891,250000,1.210771936009991e+308
38,4735,23950,250000,1.448084089677062e+308
38,3887,25178,250000,2.7041030600297924e+307
38,4665,24815,250000,1.3405932863506926e+308
38,4883,24874,250000,1.0798127289424523e+307
38,3915,24412,250000,5.903505657325611e+307
38,4674,24902,250000,8.225072215670544e+307
38,4185,24955,250000,1.220643315968128e+308
38,4480,24875,250000,2.918933849702081e+307
38,4800,24852,250000,1.7831864702305512e+308
38,3904,24638,250000,2.0659653863137382e+307
38,4570,24612,250000,5.446823439486084e+307
38,4838,25830,250000,1.2884431249049701e+308
38,4351,24892,250000,1.3116485090381974e+308
38,4653,25033,250000,6.559199556498301e+306
38,4184,24448,250000,1.3955554026018936e+308
38,4407,24880,250000,1.4532233045753125e+308
38,4763,24712,250000,1.2140347904051013e+308
38,3917,24941,250000,9.098804912834548e+307
38,4001,24568,250000,1.102698351429459e+308
38,4786,25321,250000,7.116512652060433e+307
38,4313,24509,250000,1.1609075628126646e+307
38,3902,24525,250000,2.212806343020283e+307
38,3919,24744,250000,6.359165200691605e+307
38,4363,24848,250000,7.408579729588319e+307
38,4644,24641,250000,1.145074888608195e+308
38,3908,24855,250000,7.295189310967749e+307
38,3909,24539,250000,1.0385081651627316e+308
38,4702,24814,250000,7.004784833286067e+307
38,3909,24662,250000,1.3722789486672461e+308
38,3903,24425,250000,1.4945964070049403e+308
38,3902,25051,250000,1.1779312063587803e+308
38,3907,24041,250000,7.736005992108103e+307
38,3951,24320,250000,6.91000699388249e+307
38,4866,23888,250000,5.969056165864187e+306
38,3920,23949,250000,7.134343201145374e+306
38,4662,23887,250000,1.1673331846762084e+308
38,4893,23997,250000,2.0146200596722547e+307
38,4448,24159,250000,7.118477643455761e+307
38,3985,23899,250000,1.7112445193935105e+308
38,3908,23851,250000,1.0301719367394093e+307
38,4538,23927,250000,9.967125952504563e+307
38,3918,25250,250000,1.2389099867855353e+308
38,4305,23973,250000,3.7583139845129735e+307
38,4618,24018,250000,1.4978133343043498e+307
38,4711,23958,250000,1.6899595323325873e+308
38,3907,24112,250000,6.61872615571681e+307
38,4686,24053,250000,2.3514114959908524e+307
38,4159,24039,250000,5.809375283649337e+307
38,3909,24049,250000,7.360097197532583e+306
38,3907,24229,250000,3.5413745150099645e+307
38,3960,23811,250000,1.0105415394386273e+308
38,3917,23953,250000,1.0476048637952572e+308
38,3899,23876,250000,4.3119316630418265e+306
38,3900,23938,250000,1.2470881025117783e+308
38,3916,24162,250000,1.3095202553406605e+308
38,4107,23938,250000,1.2936815557398112e+308
38,3955,24036,250000,5.570515071773652e+307
38,3916,24035,250000,1.0848494427750346e+307
38,3908,23865,250000,1.6690727185121648e+308
38,3905,23847,250000,5.79929218867618e+307
38,4717,23952,250000,9.452840785370543e+307
38,3903,23773,250000,1.6362193749501357e+307
38,4587,23933,250000,7.717420780631888e+307
38,4833,24022,250000,2.1643938227056079e+307
38,3901,23870,250000,1.6897442025990549e+308
38,3914,24900,250000,4.636607868038216e+307
38,4609,24646,250000,1.6295905257803431e+308
38,4429,24963,250000,7.088325788884663e+307
38,4754,24448,250000,8.104033494112247e+307
38,3904,24777,250000,1.791690547288612e+308
38,4505,24458,250000,1.5502676443501823e+308
38,4776,25849,250000,4.905213452412428e+307
39,3282,18041,250000,1.0858573801669712e+308
39,3278,17299,250000,1.3538681812418454e+308
39,3270,17352,250000,1.4493175254824558e+308
39,3310,18031,250000,4.51064704956671e+307
39,3276,17322,250000,5.31862013015621e+307
39,3282,17365,250000,1.4948246991947835e+308
39,3396,17198,250000,1.5738114588650938e+308
39,3266,17401,250000,4.227242301738889e+307
39,3274,17337,250000,6.760887510424996e+307
39,3288,17127,250000,1.6539753196633682e+308
39,3280,17334,250000,1.1707666033513742e+308
39,3287,17335,250000,1.4422642202284331e+308
39,3342,17257,250000,5.026030699280257e+307
39,3298,17362,250000,2.171887026957888e+307
39,3274,17283,250000,3.9320908563101317e+307
39,3289,17300,250000,6.733365165623266e+307
39,3339,17427,250000,4.68882128452685e+307
39,3277,17466,250000,1.229462977516296e+308
39,3339,17228,250000,4.588289863915833e+307
39,3332,17214,250000,1.2193650744408615e+307
39,3280,17211,250000,1.6630956446487603e+308
39,3294,17339,250000,1.4813703758544654e+308
39,3279,17196,250000,7.755346372890605e+306
39,3276,17236,250000,1.5135041076855607e+308
39,3333,17334,250000,2.483735331132617e+307
39,3277,17220,250000,2.7507936226765055e+307
39,3270,17167,250000,2.001503768820733e+307
39,3278,17298,250000,3.8981775391526207e+307
39,3274,17304,250000,1.2182244314311217e+308
39,3272,17223,250000,8.462782240155925e+307
39,3244,17272,250000,8.250835505034788e+307
39,3275,17218,250000,1.9755643731245574e+307
39,3284,17245,250000,6.16728237157943e+307
39,3330,17315,250000,3.3305527947975297e+307
39,3275,17392,250000,1.2545747686977562e+308
39,3269,17390,250000,8.908692095350532e+307
39,3245,17637,250000,4.11940349981218e+306
39,3287,17409,250000,9.523223615022346e+307
39,3319,17327,250000,1.1266688929307627e+308
39,3244,17236,250000,5.13156374507746e+307
39,3280,17530,250000,1.37562504473995e+307
39,3276,17455,250000,2.068085097359346e+307
39,3246,17473,250000,1.3991642595821395e+308
39,3277,17325,250000,5.507087376850693e+306
39,3273,17240,250000,1.2091982824164366e+308
39,3247,17401,250000,1.3795638516654041e+308
39,3278,17344,250000,1.0208356370053092e+308
39,3261,17402,250000,1.3604936572061594e+308
39,3247,17355,250000,8.552873890554279e+307
39,3268,17455,250000,1.0388081934581625e+308
39,3274,17454,250000,8.084705527685338e+307
39,3245,17373,250000,3.121793630730361e+306
39,3275,17385,250000,5.67217431316381e+307
39,3278,17378,250000,3.0109343115933786e+307
39,3314,17248,250000,9.50397108695222e+306
39,3245,17247,250000,1.193585621102518e+308
39,3276,17185,250000,1.4224585846179111e+308
39,3245,17390,250000,1.521216384503449e+308
39,3276,17252,250000,1.2260580115705633e+308
39,3307,17151,250000,9.7988831933668e+307
39,3258,18019,250000,1.266616678693185e+308
39,3275,17919,250000,1.7505552707154139e+308
39,3273,20188,250000,1.5916573234011137e+308
39,3339,19005,250000,4.990445836049904e+307
39,3262,17690,250000,2.6284531751251514e+307
39,3264,17566,250000,5.978359153771659e+307
39,3258,17378,250000,1.102266945631306e+308
39,3264,17125,250000,6.891958579685766e+307
39,3279,17153,250000,7.264962010816694e+307
39,3244,17241,250000,5.193309245684463e+307
39,3278,17349,250000,1.1164056107367582e+308
39,3283,17193,250000,2.8225346579053997e+307
39,3259,17218,250000,3.406662566590307e+307
39,3276,17207,250000,1.3158040818375652e+308
39,3275,17200,250000,1.4726952205624375e+308
39,3246,17194,250000,1.3453281917461518e+307
39,3264,17168,250000,8.878978394320117e+307
39,3285,17173,250000,1.6317582966925027e+308
39,3260,17527,250000,1.510422843812998e+308
39,3288,17254,250000,8.040222666831337e+307
39,3275,17251,250000,1.7538694061589283e+308
39,3245,17258,250000,1.450206482811241e+307
39,3272,17164,250000,1.2005556703186437e+308
39,3313,17286,250000,6.889737032821022e+307
39,3244,17481,250000,1.7040491430023767e+308
39,3289,17339,250000,4.706682957585819e+307
39,3269,17416,250000,9.343887948072053e+307
39,3247,17411,250000,9.153920454563544e+307
39,3273,17298,250000,1.270039381776718e+308
39,3285,17800,250000,7.444810168834759e+307
39,3248,18579,250000,1.0916936684476722e+308
39,3278,19003,250000,5.870640806825456e+306
39,3275,18517,250000,1.4261102401333246e+308
39,3247,19827,250000,1.4809286387412178e+307
39,3288,17802,250000,4.794437724275788e+307
39,3261,17787,250000,7.161282965240513e+306
39,3245,18335,250000,3.5504177369090903e+307
39,3290,18962,250000,1.2573703562374945e+308
39,3282,17764,250000,6.874629519337804e+307
39,3257,17990,250000,1.4441703453395648e+307
40,4318,23735,250000,9.94979034489066e+307
40,4067,22928,250000,1.707400007506193e+308
40,3911,22823,250000,1.2271329312911169e+308
40,4679,22802,250000,1.1752281566670637e+308
40,4172,23459,250000,3.7605519299401366e+307
40,4472,22738,250000,1.7669583420662613e+308
40,3952,22862,250000,1.7376702664944647e+308
40,3947,22895,250000,4.897547347431652e+307
40,4535,22827,250000,1.567069776749132e+308
40,4021,22814,250000,8.496650513692552e+307
40,4322,22861,250000,1.7406695953370182e+308
40,3899,23073,250000,1.5227454512424355e+308
40,4668,23066,250000,1.5928268565716e+308
40,4439,22804,250000,1.7693831993018837e+308
40,4681,22927,250000,1.7965599310115297e+308
40,4160,22747,250000,8.348869429094425e+307
40,4472,22717,250000,4.085916849817224e+307
40,3970,23026,250000,6.659861136553922e+307
40,4280,22942,250000,1.4036634852530088e+308
40,3954,22939,250000,6.859894729658809e+307
40,4829,22899,250000,1.6162620876032157e+308
40,3912,23068,250000,9.46376411447594e+307
40,4619,22969,250000,8.027412710442894e+307
40,4907,23344,250000,1.5262161452585598e+308
40,3910,22996,250000,5.04399475217843e+307
40,3999,23210,250000,1.3808793206070167e+308
40,3908,22895,250000,1.442393728063289e+308
40,3910,22885,250000,6.342154041736135e+307
40,4016,23129,250000,1.537829400617736e+308
40,4248,24156,250000,1.0365065542356242e+308
40,3920,22936,250000,6.072389804351236e+307
40,4103,22989,250000,5.285019850460273e+307
40,4374,33160,250000,1.3759893063653738e+308
40,3977,35837,250000,1.3973894884548785e+308
40,3941,35972,250000,8.846749511949887e+307
40,3944,35692,250000,4.883174692396407e+307
40,3949,35749,250000,1.540054162668607e+307
40,4006,26439,250000,1.2886162966422757e+308
40,3919,23116,250000,7.871757041481018e+307
40,4052,23720,250000,9.59141406127131e+307
40,3913,23004,250000,1.4412999816056473e+308
40,3912,23000,250000,7.312111036599568e+307
40,3956,23044,250000,2.579245533813713e+307
40,3964,22772,250000,1.0944718940035107e+308
40,3904,22825,250000,2.805196824333249e+307
40,4871,22741,250000,1.4298926102712183e+308
40,4454,22828,250000,1.2912227441378876e+308
40,4738,22742,250000,5.620228960589341e+306
40,3903,22759,250000,3.1386994722337634e+306
40,4596,22697,250000,8.383606303692072e+307
40,4020,23018,250000,3.6587722582188445e+306
40,3908,22966,250000,2.266876441230556e+307
40,3906,23043,250000,9.320331549206556e+307
40,4088,22862,250000,1.7460434712572574e+308
40,3914,22965,250000,1.471632425416939e+308
40,3952,22998,250000,8.749154079376116e+307
40,4176,22916,250000,8.911246097789771e+307
40,4460,22942,250000,2.322042531859571e+306
40,4771,22641,250000,1.6990754992323163e+308
40,4250,22705,250000,1.1345638795672532e+308
40,4560,22773,250000,3.190902375869806e+307
40,4853,22983,250000,2.644884877842646e+307
40,4333,22658,250000,7.778824231780634e+307
40,4607,22827,250000,1.0433912493945781e+308
40,4868,22772,250000,1.5678024810225097e+308
40,4401,22830,250000,3.630627923635046e+307
40,4681,22859,250000,1.1393544951830338e+308
40,4221,22743,250000,9.906878935745434e+307
40,3906,23362,250000,1.0959464765519527e+308
40,3904,23402,250000,1.0633629401714398e+308
40,3903,23941,250000,8.278378825301533e+307
40,3927,24400,250000,5.659121772768787e+307
40,3906,23290,250000,8.248027496381872e+307
40,3954,24068,250000,1.5434862513191907e+308
40,3909,24451,250000,3.1110716691023634e+306
40,4880,24334,250000,8.519734379006008e+307
40,4417,22998,250000,1.5358425293348924e+308
40,4684,22909,250000,5.50959135089346e+307
40,4187,22756,250000,4.82846509187155e+306
40,4456,22730,250000,8.256727706661961e+307
40,4772,22918,250000,6.810426354167896e+307
40,3899,22847,250000,1.773085969204339e+308
40,4566,22992,250000,9.470725411248632e+307
40,4704,22850,250000,1.404423244408214e+308
40,4341,22705,250000,4.994407153603327e+307
40,4679,22796,250000,1.1605026347052825e+307
40,4879,22843,250000,8.20450067969491e+307
40,4875,22916,250000,5.716406270300345e+307
40,4731,22860,250000,8.3337098423627e+307
40,3906,22874,250000,2.0006471547425902e+307
40,4494,22714,250000,9.987627586701403e+306
40,4829,22727,250000,4.4569785211455796e+307
40,4284,22920,250000,5.397905165302071e+307
40,4574,22775,250000,1.459358785268407e+308
40,4885,23146,250000,6.065347302497007e+307
40,3904,22936,250000,1.79182864920146e+308
40,3904,22846,250000,1.4417226173080907e+308
40,3955,23186,250000,1.0299093244177538e+308
40,3899,22864,250000,1.5560180470460643e+305
40,3913,22766,250000,4.837769837562647e+307
41,3271,17758,250000,1.9877780066116754e+307
41,3273,17633,250000,1.7652543124289845e+308
41,3299,18081,250000,1.4460904230686676e+308
41,3350,17971,250000,3.899865843437122e+306
41,3341,18764,250000,9.64726132558825e+306
41,3304,18169,250000,1.3094219410287541e+308
41,3276,17886,250000,1.061611183900487e+307
41,3275,17743,250000,6.306872566651082e+307
41,3246,18035,250000,7.283169508745752e+306
41,3352,17763,250000,9.167175245879964e+307
41,3300,17705,250000,6.597958694457483e+307
41,3267,17804,250000,2.974086376978642e+307
41,3280,17873,250000,7.543811834947124e+307
41,3328,17805,250000,5.669338339767482e+307
41,3299,17872,250000,9.270635395700364e+307
41,3515,18027,250000,1.6969592223166598e+308
41,3323,17909,250000,1.4447960873408273e+307
41,3343,17779,250000,4.733723749667264e+307
41,3316,18380,250000,1.5631228056380838e+308
41,3349,18124,250000,6.207459234027453e+307
41,3301,17960,250000,8.268978269140799e+307
41,3364,17930,250000,1.497265144645525e+308
41,3351,17844,250000,3.1316376498682723e+307
41,3310,17787,250000,3.743422531939473e+306
41,3335,17868,250000,7.962158691418958e+307
41,3303,17834,250000,8.667292766988542e+307
41,3246,17963,250000,1.082144856070564e+308
41,3335,17953,250000,1.03050740462066e+308
41,3276,17901,250000,3.0374836350856524e+307
41,3246,17911,250000,5.568872621602744e+307
41,3297,17776,250000,1.6594547002607723e+308
41,3303,17767,250000,3.097378150614946e+307
41,3270,17889,250000,1.5487677417847495e+308
41,3334,17924,250000,6.499530177185543e+307
41,3296,17742,250000,1.7822735573372207e+308
41,3252,17854,250000,1.2725220465002343e+308
41,3319,17754,250000,4.630414418781469e+307
41,3303,17644,250000,6.07929430690365e+307
41,3247,17701,250000,1.5818907789990117e+308
41,3406,17905,250000,6.875031417837317e+306
41,3332,17886,250000,4.2620837395790313e+307
41,3313,18047,250000,1.3119329470770896e+308
41,3382,17969,250000,3.524976526586072e+307
41,3336,17830,250000,8.405912800983485e+307
41,3272,18110,250000,1.788177665506592e+308
41,3396,18106,250000,1.763027547110888e+308
41,3363,18773,250000,1.592396893000534e+308
41,3308,17963,250000,3.8685731893248076e+307
41,3372,17836,250000,1.2627174124135613e+308
41,3377,17682,250000,2.6824788148352326e+307
41,3303,17747,250000,1.433864328825875e+308
41,3351,18534,250000,1.1721100707816182e+308
41,3351,17834,250000,7.359013737996543e+307
41,3252,17805,250000,1.7614540607097999e+308
41,3277,17774,250000,9.224428296110506e+307
41,3374,17879,250000,1.380445326651156e+308
41,3248,17804,250000,4.4066752895850845e+307
41,3342,17738,250000,8.16619871132639e+307
41,3303,17873,250000,8.171727124579248e+307
41,3311,18259,250000,1.1334763620627666e+308
41,3279,18612,250000,1.1401698393831424e+308
41,3284,18309,250000,1.051624292712893e+308
41,3252,18399,250000,4.3229854716264186e+307
41,3366,18486,250000,2.7505325261347525e+307
41,3323,22090,250000,1.752999063753523e+308
41,3246,19179,250000,8.183399572581091e+307
41,3283,18526,250000,1.0482137539425296e+308
41,3278,17736,250000,1.755516256141394e+308
41,3259,17797,250000,3.6023668452585125e+307
41,3334,17787,250000,1.2570317486285768e+308
41,3269,17865,250000,1.015169670576871e+308
41,3248,17728,250000,7.777345018873551e+307
41,3335,17930,250000,1.501162332410511e+308
41,3281,17838,250000,1.4329818070372049e+308
41,3244,17809,250000,1.4784858849337118e+308
41,3339,17738,250000,1.0484996675354324e+308
41,3313,17776,250000,1.3496791486483397e+307
41,3253,17873,250000,1.6959843721376658e+307
41,3266,17806,250000,1.5870381701093382e+308
41,3287,17788,250000,1.1484303530583196e+308
41,3290,18393,250000,1.6040635521182928e+308
41,3423,20831,250000,4.525046510369376e+307
41,3273,17676,250000,1.662096918001297e+308
41,3329,17731,250000,1.1223878045091744e+308
41,3280,17749,250000,1.464583747965996e+308
41,3282,17753,250000,1.7876938170109618e+308
41,3256,17797,250000,1.0088216960038659e+308
41,3344,17684,250000,1.6243399143130265e+308
41,3292,18106,250000,1.1299513155620475e+308
41,3349,17715,250000,8.652200060858305e+307
41,3288,17612,250000,1.0643516740311946e+308
41,3291,17677,250000,7.3153680123243e+307
41,3328,17753,250000,1.4158523354158633e+308
41,3343,17814,250000,1.7829363353578214e+308
41,3282,17611,250000,4.495328408877954e+307
41,3266,18114,250000,4.308370274988305e+307
41,3296,17685,250000,1.268971688582986e+308
41,3358,17687,250000,3.7915690176815046e+307
41,3288,17805,250000,4.69990421873192e+307
41,3340,17639,250000,6.945248234748988e+307
42,3910,24181,250000,1.2746558606935805e+308
42,3905,23838,250000,1.0362881009337739e+308
42,3930,23946,250000,1.3735859977206849e+308
42,4709,23849,250000,9.972182498375553e+307
42,4948,23884,250000,9.247146893950797e+307
42,3911,23863,250000,1.273582560965778e+308
42,3933,24001,250000,1.3974461744844709e+308
42,3901,23894,250000,2.3856277728555047e+307
42,4493,23969,250000,3.368022917533228e+307
42,3988,23923,250000,1.4839246427244144e+308
42,3970,23811,250000,7.371063892733094e+307
42,4548,23871,250000,2.94600736966407e+306
42,4081,33997,250000,1.5152826382764562e+308
42,3931,23985,250000,1.1195187932686899e+308
42,4636,23852,250000,1.6514265335156831e+308
42,3902,23868,250000,6.207984944717872e+307
42,4489,23857,250000,1.3027549978666267e+308
42,4727,23919,250000,1.247399565770569e+308
42,4214,24000,250000,8.438761998665538e+307
42,4503,23826,250000,1.7762370570176397e+308
42,3985,23960,250000,5.79135198637073e+307
42,3899,23950,250000,1.7478934354289418e+308
42,3958,23881,250000,6.180398477219698e+307
42,4048,24025,250000,1.4167203522311222e+308
42,4378,23779,250000,1.122279033630014e+308
42,3907,24153,250000,4.958994768685991e+307
42,3958,24068,250000,1.6259950138956365e+308
42,3918,23885,250000,7.299948001597079e+307
42,3971,24178,250000,4.773057852869543e+307
42,4229,24142,250000,1.6092103813667725e+308
42,3913,24023,250000,1.563114662625056e+308
42,3910,24176,250000,1.0384890247783891e+308
42,3910,24153,250000,1.310175776775464e+308
42,3900,24033,250000,3.6725378934184013e+307
42,5024,23896,250000,5.703431856670345e+307
42,4423,23920,250000,1.1071985316128712e+308
42,3919,23806,250000,5.905299813203943e+307
42,4205,24064,250000,3.157742419608267e+307
42,3928,23856,250000,1.1251093442223251e+306
42,3921,24243,250000,1.0828657192208583e+308
42,3958,23966,250000,1.6300740684636311e+308
42,3900,23870,250000,3.739524525798253e+307
42,3919,24093,250000,1.3094277418865525e+308
42,3987,23877,250000,1.6594341896467248e+308
42,3909,23900,250000,1.151644986425547e+308
42,4102,24057,250000,1.551625517219204e+308
42,4033,23796,250000,6.589541423705367e+307
42,3905,24005,250000,1.1777596106524986e+308
42,3906,23848,250000,4.3397259537746024e+307
42,3918,24102,250000,1.5914138126183838e+307
42,3910,24020,250000,1.4135787509632232e+308
42,3908,24238,250000,7.393514438730251e+307
42,3972,23835,250000,4.987768557447194e+307
42,3901,23856,250000,9.262805455042415e+307
42,3907,23878,250000,2.9328496777028693e+307
42,3910,23771,250000,3.6102000791327913e+307
42,3925,24041,250000,1.442694899627085e+308
42,3905,24077,250000,3.5638214474790085e+307
42,4049,23758,250000,7.586005518493037e+307
42,3914,23967,250000,7.503017825675155e+307
42,3907,24244,250000,5.215288021196182e+307
42,3911,23910,250000,4.362664043235603e+307
42,3939,24086,250000,1.5128476892550731e+308
42,3913,23871,250000,1.7201949944404995e+308
42,4138,23987,250000,1.5907759434235332e+307
42,3925,23959,250000,2.2543381126450376e+307
42,3903,23853,250000,1.3926651875835753e+307
42,3915,23891,250000,1.75580183519492e+308
42,3913,24004,250000,3.660747806659784e+307
42,3905,23912,250000,1.7173263761932124e+308
42,3963,24300,250000,1.413316860481743e+308
42,3906,23926,250000,8.697655465808769e+307
42,3990,24049,250000,1.7650323040719016e+308
42,3924,24065,250000,1.4458855249229423e+308
42,3913,23755,250000,1.5188469086856652e+308
42,4073,24167,250000,1.7318920289934448e+307
42,3961,23781,250000,1.7418721353334596e+308
42,3908,23869,250000,7.842289259027501e+307
42,3912,24229,250000,3.1889589649727456e+306
42,3916,23994,250000,4.735351067924584e+307
42,3912,23850,250000,6.053699324624009e+307
42,3906,24130,250000,5.574625671268096e+307
42,3970,24000,250000,1.3113555317455355e+308
42,4038,23814,250000,1.3277909112540102e+308
42,3926,23914,250000,1.5431968836589002e+307
42,3915,24012,250000,3.750604966226938e+307
42,3901,23953,250000,1.7259972806401896e+308
42,3910,24149,250000,1.5154969485113511e+308
42,4035,25617,250000,1.2270076316315713e+308
42,3913,23907,250000,7.34285404421451e+307
42,3915,23901,250000,2.5808833625751443e+307
42,3967,23850,250000,4.2661432396007553e+307
42,3906,23908,250000,4.53056804850683e+307
42,3904,23878,250000,8.733099130484066e+307
42,4104,23888,250000,7.909505278714407e+307
42,3909,24015,250000,6.582387501583987e+307
42,4609,23789,250000,1.5683371285843569e+308
42,4874,23858,250000,1.1627838578239715e+308
42,4406,23973,250000,1.0532139084445896e+308
42,3902,24586,250000,4.1380088818385425e+307
43,3397,27447,250000,1.4511983084428735e+308
43,3663,32676,250000,6.804402220723585e+307
43,3613,33239,250000,5.487158510413593e+307
43,3543,25259,250000,1.4497635926677503e+307
43,3530,25060,250000,1.3455249827243382e+308
43,3555,24882,250000,1.3988376101540985e+308
43,3686,24990,250000,2.8341987609051654e+307
43,3497,24996,250000,4.634072204332364e+307
43,3557,26424,250000,1.8800053785109456e+307
43,3585,32898,250000,4.0413489830008213e+307
43,3587,33984,250000,2.428087627768749e+307
43,3538,24991,250000,3.7683304581976644e+307
43,3680,25118,250000,5.829735060391035e+307
43,3513,25175,250000,6.981265742809278e+307
43,3510,25792,250000,1.490372134491507e+308
43,3519,25670,250000,3.9115283157419797e+307
43,3596,24922,250000,1.3791768950712291e+308
43,3586,25132,250000,1.0426335144950788e+308
43,3839,25402,250000,1.0391169646687334e+308
43,3488,26691,250000,7.880486699086928e+307
43,3532,31289,250000,1.6216047577473083e+308
43,3626,33087,250000,6.62770194424439e+307
43,3588,33975,250000,2.7442375121496956e+307
43,3432,32498,250000,1.4180431342016373e+308
43,3569,24223,250000,1.0701129736574632e+308
43,3526,24437,250000,1.1520647273379047e+308
43,3422,24727,250000,7.397907366598803e+307
43,3636,33744,250000,1.4762034613158525e+308
43,3602,33975,250000,1.4772170763939924e+308
43,3479,24548,250000,7.88083223006348e+307
43,3594,32658,250000,1.6156962871693863e+308
43,3528,29837,250000,3.9045689635151875e+307
43,3765,29645,250000,3.211461238184004e+307
43,3600,32835,250000,1.4971431796399255e+308
43,3745,33670,250000,4.2659842911607266e+306
43,3641,34255,250000,1.5172911931146653e+308
43,3658,32228,250000,1.098099311314077e+308
43,3459,28965,250000,5.732274285904162e+307
43,3520,24905,250000,3.177735857441815e+306
43,3559,25421,250000,5.360449880201396e+307
43,3516,26138,250000,1.6170295810764564e+308
43,3518,25017,250000,6.769198153772512e+307
43,3822,25124,250000,1.0123899476646136e+308
43,3589,25403,250000,1.7423731460272492e+308
43,3651,31858,250000,1.1281434285387885e+308
43,3678,33536,250000,1.534130025778481e+308
43,3660,34084,250000,1.1994177126522572e+308
43,3492,26136,250000,1.7872047806668964e+308
43,3586,25240,250000,7.182410225634417e+307
43,3432,25272,250000,6.821567692949968e+307
43,3437,25673,250000,8.701974417767936e+307
43,3685,26178,250000,1.692067290965131e+308
43,3388,28931,250000,8.792303959060463e+307
43,3390,24454,250000,1.0065854888567127e+308
43,3558,30706,250000,1.6520035911094532e+308
43,3523,29247,250000,9.798741625484383e+307
43,3669,33599,250000,5.172006951101945e+307
43,3419,27530,250000,1.433320557944719e+307
43,3611,30384,250000,1.795240073023711e+308
43,3481,24318,250000,5.286121775833067e+307
43,3581,33343,250000,1.4633700526350538e+308
43,3452,32855,250000,5.054921730680985e+307
43,3634,33562,250000,1.873446892519606e+307
43,3629,24998,250000,1.5546054850801489e+308
43,3555,25346,250000,7.690640819264604e+307
43,3426,25329,250000,1.6318551783942693e+308
43,3613,32190,250000,8.46428102545259e+307
43,3672,31984,250000,3.169446040303707e+307
43,3658,33253,250000,5.629730359578772e+306
43,3431,24815,250000,1.701872870769957e+308
43,3422,24314,250000,7.310555899239638e+307
43,3390,24468,250000,1.6825513780758076e+308
43,3576,24992,250000,1.22609355022357e+308
43,3425,24423,250000,6.911355039437362e+307
43,3451,25313,250000,1.1684553347716208e+307
43,3436,28834,250000,6.837753595196886e+307
43,3514,25316,250000,1.4472160663228233e+308
43,3391,24706,250000,1.6559586972292221e+308
43,3568,25470,250000,3.320487274065156e+307
43,3470,24744,250000,1.0465918299604813e+308
43,3392,25023,250000,2.372759286239013e+307
43,3498,25118,250000,1.3108825661173037e+308
43,3455,25272,250000,5.626059822076071e+306
43,3436,24654,250000,7.201502678612839e+307
43,3556,24714,250000,5.299180882772926e+307
43,3401,24590,250000,4.906768502167537e+307
43,3386,24490,250000,1.2969097557135218e+308
43,3481,24369,250000,7.052150241808128e+307
43,3451,32471,250000,9.774806427987617e+307
43,3570,30444,250000,1.4809712946948764e+308
43,3540,24340,250000,1.6399601486186655e+308
43,3646,33834,250000,1.313021928740925e+308
43,3640,33209,250000,1.4325805233337138e+308
43,3657,29243,250000,5.597506347153292e+307
43,3629,32798,250000,8.34963538298587e+307
43,3680,33722,250000,7.681493146875045e+307
43,3910,33805,250000,7.540625675430384e+307
43,3421,30411,250000,1.237124914072907e+308
43,3615,33002,250000,1.3559296385507608e+308
43,3628,33039,250000,1.7218612614509907e+308
44,3914,23098,250000,9.932554826429158e+306
